"","plot","year","month","leavesflf_MgC_ha_month","twigsflf_MgC_ha_month","flowersflf_MgC_ha_month","fruitsflf_MgC_ha_month","bromflf_MgC_ha_month","epiflf_MgC_ha_month","otherflf_MgC_ha_month","totalflf_MgC_ha_month","sd_leavesflf","sd_twigsflf","sd_flowersflf","sd_fruitsflf","sd_bromflf","sd_epiflf","sd_otherflf","sd_totalflf","se_leavesflf","se_twigsflf","se_flowersflf","se_fruitsflf","se_bromflf","se_epiflf","se_otherflf","se_totalflf","date","yearmonth"
"365","BOB-05",2012,4,0.2658,0.214585714285714,0.00042,0.000128571428571428,NA,NA,0.0145714285714286,0.4855956,NA,0.288163183456874,0.00294,0.000899999999999999,NA,NA,0.0141034463873197,0.409566624821896,NA,0.0576326366913748,0.000588,0.00018,NA,NA,0.00282068927746393,0.0819133249643793,2012-04-15,Apr 2012
"366","BOB-05",2012,5,0.2763432,0.0877631999999999,0.0017724,0.000126,NA,NA,0.0036456,0.3696504,NA,0.167309006667304,0.0125327605897504,0.000890954544295049,NA,NA,0.00471635113196632,0.258683146354763,NA,0.0334618013334608,0.00250655211795008,0.00017819090885901,NA,NA,0.000943270226393265,0.0517366292709527,2012-05-15,May 2012
"367","BOB-05",2012,6,0.1497468,0.0405468,0,0.0203112,NA,NA,0.0034944,0.2140992,NA,0.042544206562116,0,0.0883844503971145,NA,NA,0.00336047139550391,0.158206553694845,NA,0.00850884131242321,0,0.0176768900794229,NA,NA,0.000672094279100782,0.031641310738969,2012-06-15,Jun 2012
"368","BOB-05",2012,7,0.113708,0.054544,0,0.0193648,NA,NA,0.0039088,0.1915256,NA,0.107502424661531,0,0.0855310669551506,NA,NA,0.00390407304982609,0.203775601105859,NA,0.0215004849323062,0,0.0171062133910301,NA,NA,0.000780814609965218,0.0407551202211717,2012-07-15,Jul 2012
"369","BOB-05",2012,8,0.1814568,0.0328944,0,0.015792,NA,NA,0.0026712,0.2328144,NA,0.0582721680392964,0,0.0800534471462659,NA,NA,0.00357265615473978,0.201661319959976,NA,0.0116544336078593,0,0.0160106894292532,NA,NA,0.000714531230947955,0.0403322639919952,2012-08-15,Aug 2012
"370","BOB-05",2012,9,0.22634024,0.04729256,0,0.00199136,NA,NA,0.00429072,0.27991488,NA,0.0675390415069683,0,0.0121159051036231,NA,NA,0.00577316983294273,0.168064143465285,NA,0.0135078083013937,0,0.00242318102072462,NA,NA,0.00115463396658855,0.033612828693057,2012-09-15,Sep 2012
"371","BOB-05",2012,10,0.483849692307692,0.271666338461538,0,0.00634975384615384,NA,NA,0.0147445846153846,0.77661036923077,NA,0.518895298521522,0,0.0264934793710345,NA,NA,0.0095487609431955,0.603559839609185,NA,0.103779059704304,0,0.0052986958742069,NA,NA,0.0019097521886391,0.120711967921837,2012-10-15,Oct 2012
"372","BOB-05",2012,11,0.64029672,0.22855336,0,0.0131516,NA,NA,0.01087296,0.89287464,NA,0.376267291882353,0,0.0432732609355939,NA,NA,0.00952511869112401,0.710485750723039,NA,0.0752534583764706,0,0.00865465218711879,NA,NA,0.0019050237382248,0.142097150144608,2012-11-15,Nov 2012
"373","BOB-05",2012,12,0.447430953846154,0.105264923076923,0.140407076923077,0.00248467692307692,NA,NA,0.0114433846153846,0.707031015384615,NA,0.107854910647479,0.575222749814184,0.0196545952059578,NA,NA,0.0220370556920085,0.699290747988851,NA,0.0215709821294957,0.115044549962837,0.00393091904119156,NA,NA,0.0044074111384017,0.13985814959777,2012-12-15,Dec 2012
"374","BOB-05",2013,1,1.1131596,0.330624,0.2458932,0.0618408,NA,NA,0.0737856,1.8253032,NA,0.167552554143469,0.547798641027887,0.21790651213766,NA,NA,0.135311705214294,0.736534491053881,NA,0.0335105108286937,0.109559728205577,0.043581302427532,NA,NA,0.0270623410428588,0.147306898210776,2013-01-15,Jan 2013
"375","BOB-05",2013,2,0.82571384,0.34676992,0.03751496,0.004536,NA,NA,0.07201992,1.28655464,NA,0.210310130826643,0.0948709236282645,0.0320743635946218,NA,NA,0.119562419648985,0.313962429644823,NA,0.0420620261653287,0.0189741847256529,0.00641487271892436,NA,NA,0.023912483929797,0.0627924859289645,2013-02-15,Feb 2013
"376","BOB-05",2013,3,0.722372215384615,0.328805076923077,0.276022707692308,0.0393423692307692,NA,NA,0.0536727692307692,1.42021513846154,NA,0.251623176355617,0.599487339414319,0.120689606348942,NA,NA,0.134005638974347,0.723915502384345,NA,0.0503246352711234,0.119897467882864,0.0241379212697885,NA,NA,0.0268011277948694,0.144783100476869,2013-03-15,Mar 2013
"377","BOB-05",2013,4,0.6038676,0.20622,0.0904764,0.0268128,NA,NA,0.0244608,0.9518376,NA,0.117971901739355,0.129599002496161,0.0931549558101984,NA,NA,0.0749412999086619,0.288817776959799,NA,0.023594380347871,0.0259198004992323,0.0186309911620397,NA,NA,0.0149882599817324,0.0577635553919597,2013-04-15,Apr 2013
"378","BOB-05",2013,5,0.672981378461538,0.295898486153846,0.0914469661538461,0.0180344123076923,NA,NA,0.0282336492307692,1.10659489230769,NA,0.324454972030621,0.144868743729207,0.0745775995439023,NA,NA,0.0865232712835545,0.401463361439816,NA,0.0648909944061243,0.0289737487458413,0.0149155199087805,NA,NA,0.0173046542567109,0.0802926722879631,2013-05-15,May 2013
"379","BOB-05",2013,6,0.1749972,0.0884856000000001,0.045654,0,NA,NA,0.007224,0.3163608,NA,0.130160800873381,0.0511082578943951,0,NA,NA,0.0253504156770653,0.2426397418829,NA,0.0260321601746763,0.010221651578879,0,NA,NA,0.00507008313541307,0.0485279483765799,2013-06-15,Jun 2013
"380","BOB-05",2013,7,0.507542703589744,0.250774317948718,0.106581267692308,0.0153386584615385,NA,NA,0.01466192,0.894898867692307,NA,0.192874437008293,0.130289536456463,0.0864231706327323,NA,NA,0.0633085690945887,0.360106600528617,NA,0.0385748874016585,0.0260579072912925,0.0172846341265465,NA,NA,0.0126617138189177,0.0720213201057234,2013-07-15,Jul 2013
"381","BOB-05",2013,8,0.4788756,0.1464372,0.0426636,0.0166572,NA,NA,0.064974,0.7496076,NA,0.131220003017833,0.100512342764458,0.0669819109312357,NA,NA,0.106690874023976,0.303960453493542,NA,0.0262440006035665,0.0201024685528917,0.0133963821862471,NA,NA,0.0213381748047953,0.0607920906987084,2013-08-15,Aug 2013
"382","BOB-05",2013,9,0.6049848,0.1040592,0.0719880000000001,0.0345744,NA,NA,0,0.8156064,NA,0.157054884088334,0.191206278139605,0.0961645406789842,NA,NA,0,0.377860497702525,NA,0.0314109768176668,0.0382412556279211,0.0192329081357968,NA,NA,0,0.0755720995405051,2013-09-15,Sep 2013
"383","BOB-05",2013,12,0.0359016,0.008344,0.000610400000000001,0.000565599999999999,NA,NA,0,0.0454216,NA,0.0148750686272927,0.00305200000000001,0.00282799999999999,NA,NA,0,0.0380284694538184,NA,0.00297501372545853,0.000610400000000001,0.000565599999999998,NA,NA,0,0.00760569389076368,2013-12-15,Dec 2013
"384","BOB-05",2015,4,0.00882098196392786,1.71843687374749e-05,0.000955450901803606,0,NA,NA,0,0.0102997803607214,NA,8.41858699172975e-05,0.0036607458104901,0,NA,NA,0,0.00830654349642428,NA,1.68371739834595e-05,0.000732149162098021,0,NA,NA,0,0.00166130869928486,2015-04-15,Apr 2015
"385","BOB-05",2015,6,0.1070688,0.0266448,0,0.00919199999999999,NA,NA,0,0.1429056,NA,0.0462685009050434,0,0.04596,NA,NA,0,0.104016971615213,NA,0.00925370018100868,0,0.00919199999999999,NA,NA,0,0.0208033943230426,2015-06-15,Jun 2015
"386","BOB-05",2015,7,0.17349024,0.06454644,0,0.0114492,NA,NA,0,0.24948588,NA,0.159317755098671,0,0.0809580695916102,NA,NA,0,0.269248942595361,NA,0.0318635510197341,0,0.016191613918322,NA,NA,0,0.0538497885190722,2015-07-15,Jul 2015
"387","BOB-05",2015,8,0.176139636363636,0.0126283636363636,0,0.0238621818181818,NA,NA,0,0.208377578181818,NA,0.0536150218207824,0,0.15914725542026,NA,NA,0,0.20639426677276,NA,0.0107230043641565,0,0.031829451084052,NA,NA,0,0.041278853354552,2015-08-15,Aug 2015
"388","BOB-05",2015,9,0.2051952,0.016968,0.0103488,0.014028,NA,NA,0,0.24654,NA,0.071891090546743,0.051744,0.07014,NA,NA,0,0.217287701216612,NA,0.0143782181093486,0.0103488,0.014028,NA,NA,0,0.0434575402433225,2015-09-15,Sep 2015
"389","BOB-05",2015,10,0.2848664,0.0741424444444444,0,0.0199854666666666,NA,NA,0,0.378994311111111,NA,0.225897166405697,0,0.0923409569945353,NA,NA,0,0.321020451251749,NA,0.0451794332811395,0,0.0184681913989071,NA,NA,0,0.0642040902503498,2015-10-15,Oct 2015
"390","BOB-05",2015,11,0.312240378947368,0.0368049910931174,0,0,NA,NA,0,0.349045370040486,NA,0.138922831948842,0,0,NA,NA,0,0.290448962583239,NA,0.0277845663897684,0,0,NA,NA,0,0.0580897925166478,2015-11-15,Nov 2015
"391","BOB-05",2016,1,0.5014709,0.01858815,0.0452956,0.00062965,NA,NA,0.0283808,0.5943651,NA,0.0403654926406826,0.133363612467944,0.0044522978477411,NA,NA,0.175914215548374,0.304745395905336,NA,0.00807309852813652,0.0266727224935888,0.000890459569548219,NA,NA,0.0351828431096748,0.0609490791810672,2016-01-15,Jan 2016
"392","BOB-06",2012,1,0.909921600000001,0.3387216,0.0834287999999999,0,NA,NA,0.0179928,1.3500648,NA,0.634596536363066,0.102777060845307,0,NA,NA,0.00860204022310986,0.741655002191719,NA,0.126919307272613,0.0205554121690615,0,NA,NA,0.00172040804462197,0.148331000438344,2012-01-15,Jan 2012
"393","BOB-06",2012,2,0.492618,0.15519,0.0453936,0,NA,NA,0.0116256,0.7048272,NA,0.152877180115281,0.16299087719256,0,NA,NA,0.0144373116611092,0.411675075019122,NA,0.0305754360230561,0.0325981754385119,0,NA,NA,0.00288746233222185,0.0823350150038244,2012-02-15,Feb 2012
"394","BOB-06",2012,3,0.4904004,0.1242108,0.00408240000000001,0,NA,NA,0.0085932,0.6272868,NA,0.12779244512881,0.0152184982176298,0,NA,NA,0.0073161678493594,0.270368245014092,NA,0.025558489025762,0.00304369964352596,0,NA,NA,0.00146323356987188,0.0540736490028184,2012-03-15,Mar 2012
"395","BOB-06",2012,4,0.2264976,0.174006,0,0.008736,NA,NA,0.0072324,0.416472,NA,0.374002117908442,0,0.0481521588301086,NA,NA,0.00777979999742924,0.41013875018096,NA,0.0748004235816883,0,0.00963043176602171,NA,NA,0.00155595999948585,0.082027750036192,2012-04-15,Apr 2012
"396","BOB-06",2012,5,0.3763032,0.107562,0,0.0055944,NA,NA,0.0025704,0.49203,NA,0.177113500897024,0,0.0395583817667003,NA,NA,0.00421765432438458,0.26071631824648,NA,0.0354227001794047,0,0.00791167635334005,NA,NA,0.000843530864876916,0.0521432636492961,2012-05-15,May 2012
"397","BOB-06",2012,6,0.215271428571429,0.0537428571428572,0,0.0160114285714286,NA,NA,0.00474857142857143,0.2839788,NA,0.0687809555763803,0,0.0649529260310882,NA,NA,0.00521079648422389,0.21473658857307,NA,0.0137561911152761,0,0.0129905852062176,NA,NA,0.00104215929684478,0.042947317714614,2012-06-15,Jun 2012
"398","BOB-06",2012,7,0.1435112,0.0968464,0,0.005936,NA,NA,0.0041104,0.250404,NA,0.499739577078929,0,0.0427487767487389,NA,NA,0.00374088349154278,0.536531898620984,NA,0.0999479154157858,0,0.00854975534974777,NA,NA,0.000748176698308556,0.107306379724197,2012-07-15,Jul 2012
"399","BOB-06",2012,8,0.1597596,0.0399588,0,0.0716436,NA,NA,0.0027048,0.2740668,NA,0.115696804069948,0,0.365576470588576,NA,NA,0.00248136091691636,0.462346181028891,NA,0.0231393608139896,0,0.0731152941177152,NA,NA,0.000496272183383272,0.0924692362057783,2012-08-15,Aug 2012
"400","BOB-06",2012,9,0.18931472,0.03495128,0,0,NA,NA,0.00388304,0.22814904,NA,0.0406081153702065,0,0,NA,NA,0.00373942643730292,0.0969031420237755,NA,0.0081216230740413,0,0,NA,NA,0.000747885287460584,0.0193806284047551,2012-09-15,Sep 2012
"401","BOB-06",2012,10,0.364238215384615,0.167300215384615,0,0.0129915692307692,NA,NA,0.00804784615384616,0.552577846153846,NA,0.128967179632796,0,0.0454812452281482,NA,NA,0.00978490765165821,0.327436168475682,NA,0.0257934359265592,0,0.00909624904562964,NA,NA,0.00195698153033164,0.0654872336951365,2012-10-15,Oct 2012
"402","BOB-06",2012,11,0.47202792,0.13014456,0,0.01283744,NA,NA,0.00569688,0.6207068,NA,0.145913207351768,0,0.0671101137510584,NA,NA,0.00561700335766323,0.256559928671646,NA,0.0291826414703536,0,0.0134220227502117,NA,NA,0.00112340067153265,0.0513119857343291,2012-11-15,Nov 2012
"403","BOB-06",2012,12,0.554344,0.0694279384615385,0.140154646153846,0.00328030769230769,NA,NA,0.00577187692307693,0.772978769230769,NA,0.121193004833087,0.391946661410508,0.0192926918512618,NA,NA,0.00760720865866865,0.597173267637734,NA,0.0242386009666175,0.0783893322821017,0.00385853837025236,NA,NA,0.00152144173173373,0.119434653527547,2012-12-15,Dec 2012
"404","BOB-06",2013,1,1.2785388,0.3450888,0.1641528,0.0575988,NA,NA,0.03486,1.8802392,NA,0.243681248913411,0.369286389936049,0.251201090905275,NA,NA,0.108185607175816,0.662317715323998,NA,0.0487362497826823,0.0738572779872099,0.0502402181810549,NA,NA,0.0216371214351632,0.1324635430648,2013-01-15,Jan 2013
"405","BOB-06",2013,2,0.85491952,0.37807,0.04193784,0.0096768,NA,NA,0.05924296,1.34384712,NA,0.255611301487239,0.0981530323998195,0.0684253090018598,NA,NA,0.125386540354537,0.441679139872736,NA,0.0511222602974477,0.0196306064799639,0.013685061800372,NA,NA,0.0250773080709075,0.0883358279745472,2013-02-15,Feb 2013
"406","BOB-06",2013,3,0.719150492307693,0.296417907692308,0.223602184615385,0.0163063384615384,NA,NA,0.0558341538461538,1.31131107692308,NA,0.18151024191671,0.235825063168674,0.0821820581740796,NA,NA,0.140796497636644,0.395808849723609,NA,0.036302048383342,0.0471650126337347,0.0164364116348159,NA,NA,0.0281592995273288,0.0791617699447218,2013-03-15,Mar 2013
"407","BOB-06",2013,4,0.5973996,0.2367876,0.0708624,0.0269556,NA,NA,0.00980280000000001,0.941808,NA,0.16959938587153,0.116749548555872,0.120562552096412,NA,NA,0.0485117428258355,0.341922949215171,NA,0.0339198771743059,0.0233499097111745,0.0241125104192823,NA,NA,0.0097023485651671,0.0683845898430341,2013-04-15,Apr 2013
"408","BOB-06",2013,5,0.679705083076923,0.207844430769231,0.0784132676923077,0.02074464,NA,NA,0.0379395692307692,1.02464699076923,NA,0.164491207264442,0.133116190201628,0.104476876621001,NA,NA,0.104529825306029,0.277103482572427,NA,0.0328982414528884,0.0266232380403256,0.0208953753242003,NA,NA,0.0209059650612057,0.0554206965144855,2013-05-15,May 2013
"409","BOB-06",2013,6,0.18501,0.1225224,0.0545832,0.00309119999999999,NA,NA,0.0195384,0.3847452,NA,0.154147224898796,0.07676160518775,0.015456,NA,NA,0.0422600099266434,0.211190896053784,NA,0.0308294449797592,0.01535232103755,0.00309119999999999,NA,NA,0.00845200198532867,0.0422381792107568,2013-06-15,Jun 2013
"410","BOB-06",2013,7,0.508876824615385,0.177396455384615,0.0734877661538462,0,NA,NA,0.0114576,0.771218646153846,NA,0.166531269655126,0.120262737975967,0,NA,NA,0.0576070151471343,0.311376436752531,NA,0.0333062539310252,0.0240525475951933,0,NA,NA,0.0115214030294269,0.0622752873505062,2013-07-15,Jul 2013
"411","BOB-06",2013,8,0.4207896,0.0856632,0.0807324,0.00566159999999999,NA,NA,0.017304,0.6101508,NA,0.208882724302418,0.157896707020761,0.0400335575236575,NA,NA,0.0602486647154939,0.28535493868514,NA,0.0417765448604836,0.0315793414041522,0.00800671150473151,NA,NA,0.0120497329430988,0.0570709877370281,2013-08-15,Aug 2013
"412","BOB-06",2013,9,0.5431944,0.090048,0.0122136,0,NA,NA,0,0.645456,NA,0.137780699664358,0.0610679999999999,0,NA,NA,0,0.172076772982294,NA,0.0275561399328716,0.0122136,0,NA,NA,0,0.0344153545964588,2013-09-15,Sep 2013
"413","BOB-06",2013,12,0.030296,0.0059416,0,0,NA,NA,0,0.0362376,NA,0.0143843516480005,0,0,NA,NA,0,0.0324878735428057,NA,0.00287687032960009,0,0,NA,NA,0,0.00649757470856114,2013-12-15,Dec 2013
"414","BOB-06",2015,4,0.00804157755511022,0.000628771142284569,0.00108927294589178,0,NA,NA,0,0.00975962164328658,NA,0.00231723650453633,0.00544636472945892,0,NA,NA,0,0.00859262671021693,NA,0.000463447300907266,0.00108927294589178,0,NA,NA,0,0.00171852534204339,2015-04-15,Apr 2015
"415","BOB-06",2015,5,0.307187420689655,0.011192275862069,0.00227900689655173,0,NA,NA,0,0.320658703448276,NA,0.0374678967649705,0.0082708121903325,0,NA,NA,0,0.179933959582044,NA,0.0074935793529941,0.0016541624380665,0,NA,NA,0,0.0359867919164089,2015-05-15,May 2015
"416","BOB-06",2015,6,0.2570148,0.08660064,0,0.02541336,NA,NA,0,0.3690288,NA,0.187893585971528,0,0.10073322991069,NA,NA,0,0.346818185483403,NA,0.0375787171943056,0,0.0201466459821381,NA,NA,0,0.0693636370966806,2015-06-15,Jun 2015
"417","BOB-06",2015,7,0.17496612,0.02516556,0,0.00484512,NA,NA,0,0.2049768,NA,0.0680586999117674,0,0.0342601720766256,NA,NA,0,0.186760533004165,NA,0.0136117399823535,0,0.00685203441532513,NA,NA,0,0.0373521066008331,2015-07-15,Jul 2015
"418","BOB-06",2015,8,0.129381861538462,0.0207654461538461,0.0002989,0.00817923076923078,NA,NA,0,0.158625438461538,NA,0.108807530257432,0.00211354216896659,0.0410214581601606,NA,NA,0,0.131711980888651,NA,0.0217615060514863,0.000422708433793319,0.00820429163203212,NA,NA,0,0.0263423961777303,2015-08-15,Aug 2015
"419","BOB-06",2015,9,0.1612464,0.0206976,0,0,NA,NA,0,0.181944,NA,0.103488,0,0,NA,NA,0,0.138374809484963,NA,0.0206976,0,0,NA,NA,0,0.0276749618969927,2015-09-15,Sep 2015
"420","BOB-06",2015,10,0.192254222222222,0.0486668,0,0.00210373333333333,NA,NA,0,0.243024755555556,NA,0.144617398030924,0,0.0148756410580818,NA,NA,0,0.204556524386383,NA,0.0289234796061847,0,0.00297512821161636,NA,NA,0,0.0409113048772767,2015-10-15,Oct 2015
"421","BOB-06",2015,11,0.236110471578947,0.0500041389473684,0.0268282736842105,0.00019992,NA,NA,0,0.313142804210526,NA,0.162679887349158,0.100741063178682,0.00141364787694815,NA,NA,0,0.2988107886299,NA,0.0325359774698317,0.0201482126357364,0.000282729575389629,NA,NA,0,0.0597621577259801,2015-11-15,Nov 2015
"422","BOB-06",2016,1,0.404330637254902,0.0220283823529412,0.0172773039215686,0,NA,NA,0.00322,0.428982070588235,NA,0.0778211975291488,0.0628929596793933,0,NA,NA,0.0108549618030042,0.244575580299274,NA,0.0155642395058298,0.0125785919358787,0,NA,NA,0.00217099236060085,0.0489151160598548,2016-01-15,Jan 2016
"423","KOG-02",2013,7,0.10536294599018,0.0275625859247136,0.0225170867430442,0,NA,NA,0.00211168576104746,0.148101046153846,NA,0.0454483322471799,0.0398020518780181,0,NA,NA,0.0111805895219853,0.124827976752672,NA,0.00891315126879302,0.00780582458488641,0,NA,NA,0.00219269400561823,0.0244807803578532,2013-07-15,Jul 2013
"424","KOG-02",2013,8,0.267277172557172,0.0277390935550936,0.0336072765072765,0.00121837837837838,NA,NA,0.00233651559251559,0.329484644102564,NA,0.0794824880043928,0.0854235414839571,0.0104808871091427,NA,NA,0.0141175499235757,0.341262764986408,NA,0.0155877983585886,0.01675293480565,0.00205547107266469,NA,NA,0.00276867932863202,0.0669271345357047,2013-08-15,Aug 2013
"425","KOG-02",2013,9,0.2799986,0.0443267999999999,0.00133560000000001,0,NA,NA,0,0.325661,NA,0.17973269294149,0.00944411816952756,0,NA,NA,0,0.309603026874738,NA,0.0352484810976629,0.00185214395519605,0,NA,NA,0,0.060718149057757,2013-09-15,Sep 2013
"426","KOG-02",2013,10,0.05883577,0.03606302,0.01991556,0,NA,NA,0,0.11481435,NA,0.0909867783225674,0.0470012524373553,0,NA,NA,0,0.122891198786264,NA,0.0178439753132966,0.00921770397466828,0,NA,NA,0,0.0241009469484604,2013-10-15,Oct 2013
"427","KOG-02",2013,11,0.110841876923077,0.0104851384615385,0.00404169230769231,0.0039648,NA,NA,0,0.129333507692308,NA,0.0202170970929039,0.0102327818147676,0.0280353696604842,NA,NA,0,0.141404446256518,NA,0.00396489894557374,0.00200681362122452,0.00549818834498447,NA,NA,0,0.0277316934911833,2013-11-15,Nov 2013
"428","KOG-02",2013,12,0.1825152,0.0225176,0.0041692,0,NA,NA,0,0.209202,NA,0.065315164303552,0.0260367630860674,0,NA,NA,0,0.150877938082411,NA,0.0128093575891281,0.00510622934794807,0,NA,NA,0,0.0295895980943407,2013-12-15,Dec 2013
"429","KOG-02",2014,1,0.9076872,0.0295848,0.0252924,0,NA,NA,0,0.9625644,NA,0.169791225780369,0.0759008437897761,0,NA,NA,0,0.658624958658568,NA,0.0332987989804207,0.0148853801377779,0,NA,NA,0,0.129166981397664,2014-01-15,Jan 2014
"430","KOG-02",2014,4,0.0825401854033291,0.032060566453265,0.0106127672215109,0,NA,NA,0.000744247887323943,0.125957766965429,NA,0.0547068995386238,0.0261565751535304,0,NA,NA,0.00215665844337574,0.133107037265161,NA,0.0107289057029078,0.00512972642756184,0,NA,NA,0.000422955518727983,0.0261044377081376,2014-04-15,Apr 2014
"431","KOG-02",2014,5,0.057515978280543,0.0475465846153846,0.0174617375565611,0,NA,NA,0,0.122524300452489,NA,0.0540690875644452,0.0281142010214873,0,NA,NA,0,0.0673206913532668,NA,0.010603820483587,0.00551364844683207,0,NA,NA,0,0.0132026738030333,2014-05-15,May 2014
"432","KOG-02",2014,6,0.0864428571428571,0.0347571428571428,0.00444857142857142,0.00618857142857143,NA,NA,0.000317142857142857,0.1295112,NA,0.0753563345048045,0.0217691984234606,0.0433200000000001,NA,NA,0.00103778610512957,0.174502854624215,NA,0.0147785930812624,0.00426929105986534,0.00849575097418614,NA,NA,0.00020352660003812,0.0342228254194815,2014-06-15,Jun 2014
"433","KOG-02",2014,7,0.0532233333333333,0.00758333333333334,0.000758333333333333,0,NA,NA,0,0.0591024,NA,0.0190877257776384,0.00264277796311359,0,NA,NA,0,0.112330435222754,NA,0.00374341100808792,0.0005182914001542,0,NA,NA,0,0.0220298108142767,2014-07-15,Jul 2014
"434","KOG-02",2014,8,0.0818842127659574,0.0192747234042553,0.0043808085106383,0,NA,NA,8.3404255319149e-05,0.100009,NA,0.0671232292499666,0.0174403960199332,0,NA,NA,0.000571790766671747,0.144566737675027,NA,0.0131639482984978,0.00342034306270866,0,NA,NA,0.000112137395267362,0.0283518698623619,2014-08-15,Aug 2014
"435","KOG-02",2014,9,0.106036483516484,0.00580615384615385,0,0,NA,NA,0,0.109605784615385,NA,0.0285278752498708,0,0,NA,NA,0,0.106393163045899,NA,0.00559477663770891,0,0,NA,NA,0,0.0208654159416884,2014-09-15,Sep 2014
"436","KOG-02",2014,10,0.108502333333333,0,0.00163333333333333,0,NA,NA,0,0.10573024,NA,0,0.00800166649309172,0,NA,NA,0,0.0486824335474991,NA,0,0.00156925590728985,0,NA,NA,0,0.009547410716457,2014-10-15,Oct 2014
"437","KOG-02",2014,11,0.177628266666667,0,0,0,NA,NA,0,0.177628266666667,NA,0,0,0,NA,NA,0,0.086307399188834,NA,0,0,0,NA,NA,0,0.0169262735627426,2014-11-15,Nov 2014
"438","KOG-02",2015,6,0.00777476180570002,4.15893488662369e-05,0,0,NA,NA,0,0.00719104306220095,NA,0.000199455510326749,0,0,NA,NA,0,0.00737158367969531,NA,3.91164438172961e-05,0,0,NA,NA,0,0.00144568650110956,2015-06-15,Jun 2015
"439","KOG-02",2015,7,0.0426413953488372,6.83720930232557e-05,0.0216568604651163,0,NA,NA,0,0.0617919627906977,NA,0.000334953481106164,0.101172737861153,0,NA,NA,0,0.102630560427083,NA,6.56897821656217e-05,0.019841606330678,0,NA,NA,0,0.0201275088580253,2015-07-15,Jul 2015
"440","KOG-02",2015,8,0.11257848,0.0004116,0,0,NA,NA,0,0.11299008,NA,0.002058,0,0,NA,NA,0,0.109541493627575,NA,0.000403607006114383,0,0,NA,NA,0,0.021482854367504,2015-08-15,Aug 2015
"441","KOG-02",2015,9,0.146324347826087,0,0,0,NA,NA,0,0.1346184,NA,0,0,0,NA,NA,0,0.103300198599357,NA,0,0,0,NA,NA,0,0.0202588357083128,2015-09-15,Sep 2015
"442","KOG-02",2015,10,0.0332450844444444,0.00182497777777778,0,0,NA,NA,0.00316387555555555,0.0382339377777778,NA,0.0107733326182618,0,0,NA,NA,0.0182918153020941,0.0395871594058378,NA,0.00211282435565164,0,0,NA,NA,0.0035873201217082,0.00776368070377211,2015-10-15,Oct 2015
"443","KOG-02",2015,11,0.370777826086956,0.01764,0,0.00275739130434783,NA,NA,0,0.3598812,NA,0.0644730021016549,0,0.0187015377186872,NA,NA,0,0.512633202272346,NA,0.0126441959929326,0,0.0036676732985299,NA,NA,0,0.100535642373163,2015-11-15,Nov 2015
"444","KOG-02",2015,12,0.8091762,0,0,0,NA,NA,0,0.8091762,NA,0,0,0,NA,NA,0,0.567372858404418,NA,0,0,0,NA,NA,0,0.111270972172579,2015-12-15,Dec 2015
"445","KOG-02",2016,1,0.611768769230769,0,0,0,NA,NA,0,0.489415015384615,NA,0,0,0,NA,NA,0,0.438786768760079,NA,0,0,0,NA,NA,0,0.0860531652389988,2016-01-15,Jan 2016
"446","KOG-02",2016,3,0.0576653898411371,0.0153137803093645,0.00837783235785953,0.00968482336956522,NA,NA,0,0.0837584798076923,NA,0.0656671545149135,0.052386717985298,0.0339040442766069,NA,NA,0,0.0981012071984043,NA,0.0128783885489868,0.0102738806638506,0.00664913012908202,NA,NA,0,0.0192392296081412,2016-03-15,Mar 2016
"447","KOG-02",2016,4,0.04436,0.02652,0.00414,0.00290000000000001,NA,NA,0,0.0654527999999999,NA,0.0880319685114447,0.0189718633771172,0.013289469515372,NA,NA,0,0.103974085694465,NA,0.0172644894330709,0.00372068852188988,0.00260627939939147,NA,NA,0,0.0203909958409249,2016-04-15,Apr 2016
"448","KOG-02",2016,5,0.0102205090909091,0.102312,0.0128184,NA,NA,NA,NA,0.013599264,NA,NA,NA,NA,NA,NA,NA,0.0248239756127499,NA,NA,NA,NA,NA,NA,NA,0.00486838215593704,2016-05-15,May 2016
"449","KOG-02",2016,6,0.0436010256410256,0.264067282051281,0.153664,NA,NA,NA,NA,0.0544531161387632,NA,0.320908964448953,NA,NA,NA,NA,NA,0.0997897599386163,NA,0.0629354258389255,NA,NA,NA,NA,NA,0.0195703820455286,2016-06-15,Jun 2016
"450","KOG-02",2016,7,0.0621873913043478,0.11032,NA,NA,NA,NA,NA,0.0638316,NA,0.12117297223391,NA,NA,NA,NA,NA,0.098528385392231,NA,0.023763974997721,NA,NA,NA,NA,NA,0.0193230061445299,2016-07-15,Jul 2016
"451","KOG-02",2016,8,0.0687336363636363,NA,NA,NA,NA,NA,NA,0.0604856,NA,NA,NA,NA,NA,NA,NA,0.0706274675132369,NA,NA,NA,NA,NA,NA,NA,0.0138511859632937,2016-08-15,Aug 2016
"452","KOG-03",2013,9,0.14364,0.0272475000000001,0,0.00488249999999999,NA,NA,0,0.1687392,NA,0.13348494353297,0,0.0239192673382777,NA,NA,0,0.1837495711995,NA,0.0261785512248247,0,0.00469095426572002,NA,NA,0,0.0360362557369445,2013-09-15,Sep 2013
