plot_code,measurement_code,subplot,replica,year,egm_measurement,recno,day,month,hour,min,co2ref,InputD,time,atmp,probe_type
ACJ,STEM,13,1,13,13,16,24,7,3,23,464,5,72,676,8
ACJ,STEM,13,1,13,13,17,24,7,3,23,466,5,76,675,8
ACJ,STEM,13,1,13,13,18,24,7,3,24,466,6,81,675,8
ACJ,STEM,13,1,13,13,19,24,7,3,24,466,6,86,675,8
ACJ,STEM,13,1,13,13,20,24,7,3,24,467,7,91,675,8
ACJ,STEM,13,1,13,13,21,24,7,3,24,466,7,96,676,8
ACJ,STEM,13,1,13,13,22,24,7,3,24,468,7,100,675,8
ACJ,STEM,13,1,13,13,23,24,7,3,24,468,7,105,675,8
ACJ,STEM,13,1,13,13,24,24,7,3,24,469,8,110,675,8
ACJ,STEM,13,1,13,13,25,24,7,3,24,469,8,115,675,8
ACJ,STEM,13,1,13,13,26,24,7,3,24,469,9,120,675,8
ACJ,STEM,13,1,13,13,27,24,7,3,24,470,9,124,675,8
ACJ,STEM,14,1,13,14,1,24,7,3,1,460,0,0,675,8
ACJ,STEM,14,1,13,14,2,24,7,3,1,461,0,4,675,8
ACJ,STEM,14,1,13,14,3,24,7,3,1,461,0,9,675,8
ACJ,STEM,14,1,13,14,4,24,7,3,1,461,0,14,675,8
ACJ,STEM,14,1,13,14,5,24,7,3,1,461,0,19,675,8
ACJ,STEM,14,1,13,14,6,24,7,3,2,461,1,24,675,8
ACJ,STEM,14,1,13,14,7,24,7,3,2,462,1,28,675,8
ACJ,STEM,14,1,13,14,8,24,7,3,2,462,1,33,675,8
ACJ,STEM,14,1,13,14,9,24,7,3,2,462,1,38,675,8
ACJ,STEM,14,1,13,14,10,24,7,3,2,463,2,43,675,8
ACJ,STEM,14,1,13,14,11,24,7,3,2,463,2,48,675,8
ACJ,STEM,14,1,13,14,12,24,7,3,2,463,3,52,675,8
ACJ,STEM,14,1,13,14,13,24,7,3,2,464,3,57,675,8
ACJ,STEM,14,1,13,14,14,24,7,3,2,465,4,62,674,8
ACJ,STEM,14,1,13,14,15,24,7,3,2,464,4,67,675,8
ACJ,STEM,14,1,13,14,16,24,7,3,2,464,4,72,675,8
ACJ,STEM,14,1,13,14,17,24,7,3,2,465,4,76,675,8
ACJ,STEM,14,1,13,14,18,24,7,3,3,465,4,81,675,8
ACJ,STEM,14,1,13,14,19,24,7,3,3,465,5,86,675,8
ACJ,STEM,14,1,13,14,20,24,7,3,3,466,5,91,675,8
ACJ,STEM,14,1,13,14,21,24,7,3,3,466,5,96,675,8
ACJ,STEM,14,1,13,14,22,24,7,3,3,466,5,100,675,8
ACJ,STEM,14,1,13,14,23,24,7,3,3,468,6,105,674,8
ACJ,STEM,14,1,13,14,24,24,7,3,3,467,6,110,675,8
ACJ,STEM,14,1,13,14,25,24,7,3,3,467,6,115,675,8
ACJ,STEM,14,1,13,14,26,24,7,3,3,467,7,120,675,8
ACJ,STEM,14,1,13,14,27,24,7,3,3,468,7,124,675,8
ACJ,STEM,15,1,13,15,1,24,7,2,53,460,0,0,675,8
ACJ,STEM,15,1,13,15,2,24,7,2,53,460,0,4,675,8
ACJ,STEM,15,1,13,15,3,24,7,2,53,461,0,9,675,8
ACJ,STEM,15,1,13,15,4,24,7,2,53,461,1,14,675,8
ACJ,STEM,15,1,13,15,5,24,7,2,53,461,1,19,675,8
ACJ,STEM,15,1,13,15,6,24,7,2,53,461,1,24,675,8
ACJ,STEM,15,1,13,15,7,24,7,2,53,462,1,28,675,8
ACJ,STEM,15,1,13,15,8,24,7,2,53,462,1,33,675,8
ACJ,STEM,15,1,13,15,9,24,7,2,53,462,2,38,675,8
ACJ,STEM,15,1,13,15,10,24,7,2,53,463,2,43,675,8
ACJ,STEM,15,1,13,15,11,24,7,2,53,463,2,48,675,8
ACJ,STEM,15,1,13,15,12,24,7,2,53,463,2,52,675,8
ACJ,STEM,15,1,13,15,13,24,7,2,54,463,3,57,675,8
ACJ,STEM,15,1,13,15,14,24,7,2,54,463,3,62,675,8
ACJ,STEM,15,1,13,15,15,24,7,2,54,464,3,67,675,8
ACJ,STEM,15,1,13,15,16,24,7,2,54,464,4,72,675,8
ACJ,STEM,15,1,13,15,17,24,7,2,54,464,4,76,675,8
ACJ,STEM,15,1,13,15,18,24,7,2,54,465,4,81,675,8
ACJ,STEM,15,1,13,15,19,24,7,2,54,465,4,86,675,8
ACJ,STEM,15,1,13,15,20,24,7,2,54,465,5,91,675,8
ACJ,STEM,15,1,13,15,21,24,7,2,54,466,5,96,675,8
ACJ,STEM,15,1,13,15,22,24,7,2,54,466,5,100,675,8
ACJ,STEM,15,1,13,15,23,24,7,2,54,466,6,105,675,8
ACJ,STEM,15,1,13,15,24,24,7,2,54,466,6,110,675,8
ACJ,STEM,15,1,13,15,25,24,7,2,54,467,6,115,675,8
ACJ,STEM,15,1,13,15,26,24,7,2,55,467,7,120,675,8
ACJ,STEM,15,1,13,15,27,24,7,2,55,467,7,124,675,8
ACJ,STEM,16,1,13,16,5,24,7,2,29,461,0,0,675,8
ACJ,STEM,16,1,13,16,6,24,7,2,29,462,0,4,675,8
ACJ,STEM,16,1,13,16,7,24,7,2,29,462,0,9,675,8
ACJ,STEM,16,1,13,16,8,24,7,2,29,463,1,14,675,8
ACJ,STEM,16,1,13,16,9,24,7,2,29,464,2,19,675,8
ACJ,STEM,16,1,13,16,10,24,7,2,29,464,3,24,675,8
ACJ,STEM,16,1,13,16,11,24,7,2,29,465,3,28,675,8
ACJ,STEM,16,1,13,16,12,24,7,2,29,465,3,33,675,8
ACJ,STEM,16,1,13,16,13,24,7,2,29,465,4,38,675,8
ACJ,STEM,16,1,13,16,14,24,7,2,30,466,4,43,675,8
ACJ,STEM,16,1,13,16,15,24,7,2,30,467,5,48,675,8
ACJ,STEM,16,1,13,16,16,24,7,2,30,467,6,52,675,8
ACJ,STEM,16,1,13,16,17,24,7,2,30,468,6,57,675,8
ACJ,STEM,16,1,13,16,18,24,7,2,30,468,7,62,675,8
ACJ,STEM,16,1,13,16,19,24,7,2,30,469,7,67,675,8
ACJ,STEM,16,1,13,16,20,24,7,2,30,470,8,72,675,8
ACJ,STEM,16,1,13,16,21,24,7,2,30,470,8,76,675,8
ACJ,STEM,16,1,13,16,22,24,7,2,30,470,9,81,675,8
ACJ,STEM,16,1,13,16,23,24,7,2,30,471,9,86,675,8
ACJ,STEM,16,1,13,16,24,24,7,2,30,472,10,91,675,8
ACJ,STEM,16,1,13,16,25,24,7,2,30,472,10,96,675,8
ACJ,STEM,16,1,13,16,26,24,7,2,30,473,11,100,675,8
ACJ,STEM,16,1,13,16,27,24,7,2,31,473,11,105,675,8
ACJ,STEM,16,1,13,16,28,24,7,2,31,473,12,110,675,8
ACJ,STEM,16,1,13,16,29,24,7,2,31,474,12,115,675,8
ACJ,STEM,16,1,13,16,30,24,7,2,31,475,13,120,675,8
ACJ,STEM,16,1,13,16,31,24,7,2,31,475,13,124,675,8
ACJ,STEM,17,1,13,17,1,24,7,2,38,465,0,0,675,8
ACJ,STEM,17,1,13,17,2,24,7,2,38,466,0,4,675,8
ACJ,STEM,17,1,13,17,3,24,7,2,38,466,0,9,675,8
ACJ,STEM,17,1,13,17,4,24,7,2,38,467,2,14,675,8
ACJ,STEM,17,1,13,17,5,24,7,2,38,468,2,19,675,8
ACJ,STEM,17,1,13,17,6,24,7,2,38,468,3,24,675,8
ACJ,STEM,17,1,13,17,7,24,7,2,38,468,3,28,675,8
ACJ,STEM,17,1,13,17,8,24,7,2,38,469,4,33,675,8
ACJ,STEM,17,1,13,17,9,24,7,2,38,469,4,38,675,8
ACJ,STEM,17,1,13,17,10,24,7,2,38,470,4,43,675,8
ACJ,STEM,17,1,13,17,11,24,7,2,38,470,5,48,675,8
ACJ,STEM,17,1,13,17,12,24,7,2,38,471,5,52,675,8
ACJ,STEM,17,1,13,17,13,24,7,2,38,471,6,57,675,8
ACJ,STEM,17,1,13,17,14,24,7,2,39,472,6,62,675,8
ACJ,STEM,17,1,13,17,15,24,7,2,39,472,6,67,675,8
ACJ,STEM,17,1,13,17,16,24,7,2,39,473,7,72,675,8
ACJ,STEM,17,1,13,17,17,24,7,2,39,473,7,76,675,8
ACJ,STEM,17,1,13,17,18,24,7,2,39,474,8,81,675,8
ACJ,STEM,17,1,13,17,19,24,7,2,39,474,8,86,675,8
ACJ,STEM,17,1,13,17,20,24,7,2,39,475,9,91,675,8
ACJ,STEM,17,1,13,17,21,24,7,2,39,475,9,96,675,8
ACJ,STEM,17,1,13,17,22,24,7,2,39,476,10,100,675,8
ACJ,STEM,17,1,13,17,23,24,7,2,39,476,10,105,675,8
ACJ,STEM,17,1,13,17,24,24,7,2,39,477,11,110,675,8
ACJ,STEM,17,1,13,17,25,24,7,2,39,477,12,115,675,8
ACJ,STEM,17,1,13,17,26,24,7,2,40,478,12,120,675,8
ACJ,STEM,17,1,13,17,27,24,7,2,40,478,13,124,675,8
ACJ,STEM,18,1,13,18,1,24,7,2,44,467,0,0,675,8
ACJ,STEM,18,1,13,18,2,24,7,2,44,468,0,4,675,8
ACJ,STEM,18,1,13,18,3,24,7,2,44,468,0,9,675,8
ACJ,STEM,18,1,13,18,4,24,7,2,44,468,1,14,675,8
ACJ,STEM,18,1,13,18,5,24,7,2,44,469,1,19,675,8
ACJ,STEM,18,1,13,18,6,24,7,2,44,469,2,24,675,8
ACJ,STEM,18,1,13,18,7,24,7,2,45,470,2,28,675,8
ACJ,STEM,18,1,13,18,8,24,7,2,45,471,3,33,675,8
ACJ,STEM,18,1,13,18,9,24,7,2,45,471,3,38,675,8
ACJ,STEM,18,1,13,18,10,24,7,2,45,472,4,43,675,8
ACJ,STEM,18,1,13,18,11,24,7,2,45,472,5,48,675,8
ACJ,STEM,18,1,13,18,12,24,7,2,45,473,5,52,675,8
ACJ,STEM,18,1,13,18,13,24,7,2,45,473,6,57,675,8
ACJ,STEM,18,1,13,18,14,24,7,2,45,474,6,62,675,8
ACJ,STEM,18,1,13,18,15,24,7,2,45,474,7,67,675,8
ACJ,STEM,18,1,13,18,16,24,7,2,45,474,7,72,675,8
ACJ,STEM,18,1,13,18,17,24,7,2,45,475,8,76,675,8
ACJ,STEM,18,1,13,18,18,24,7,2,45,476,8,81,675,8
ACJ,STEM,18,1,13,18,19,24,7,2,46,477,9,86,675,8
ACJ,STEM,18,1,13,18,20,24,7,2,46,477,9,91,675,8
ACJ,STEM,18,1,13,18,21,24,7,2,46,477,10,96,675,8
ACJ,STEM,18,1,13,18,22,24,7,2,46,478,10,100,675,8
ACJ,STEM,18,1,13,18,23,24,7,2,46,478,11,105,675,8
ACJ,STEM,18,1,13,18,24,24,7,2,46,479,11,110,675,8
ACJ,STEM,18,1,13,18,25,24,7,2,46,479,12,115,675,8
ACJ,STEM,18,1,13,18,26,24,7,2,46,480,12,120,675,8
ACJ,STEM,18,1,13,18,27,24,7,2,46,480,13,124,675,8
ACJ,STEM,19,1,13,19,1,23,7,23,59,486,0,0,677,8
ACJ,STEM,19,1,13,19,2,23,7,23,59,488,0,4,677,8
ACJ,STEM,19,1,13,19,3,23,7,23,59,489,0,9,677,8
ACJ,STEM,19,1,13,19,4,23,7,23,59,489,3,14,677,8
ACJ,STEM,19,1,13,19,5,23,7,23,59,490,4,19,677,8
ACJ,STEM,19,1,13,19,6,24,7,0,0,491,4,24,677,8
ACJ,STEM,19,1,13,19,7,24,7,0,0,491,5,28,677,8
ACJ,STEM,19,1,13,19,8,24,7,0,0,492,6,33,677,8
ACJ,STEM,19,1,13,19,9,24,7,0,0,493,6,38,677,8
ACJ,STEM,19,1,13,19,10,24,7,0,0,494,7,43,677,8
ACJ,STEM,19,1,13,19,11,24,7,0,0,494,7,48,677,8
ACJ,STEM,19,1,13,19,12,24,7,0,0,495,8,52,677,8
ACJ,STEM,19,1,13,19,13,24,7,0,0,496,9,57,677,8
ACJ,STEM,19,1,13,19,14,24,7,0,0,496,9,62,677,8
ACJ,STEM,19,1,13,19,15,24,7,0,0,497,10,67,677,8
ACJ,STEM,19,1,13,19,16,24,7,0,0,497,10,72,677,8
ACJ,STEM,19,1,13,19,17,24,7,0,0,498,11,76,677,8
ACJ,STEM,19,1,13,19,18,24,7,0,0,499,12,81,677,8
ACJ,STEM,19,1,13,19,19,24,7,0,1,500,13,86,677,8
ACJ,STEM,19,1,13,19,20,24,7,0,1,500,13,91,677,8
ACJ,STEM,19,1,13,19,21,24,7,0,1,501,14,96,677,8
ACJ,STEM,19,1,13,19,22,24,7,0,1,502,14,100,677,8
ACJ,STEM,19,1,13,19,23,24,7,0,1,502,15,105,677,8
ACJ,STEM,19,1,13,19,24,24,7,0,1,503,16,110,677,8
ACJ,STEM,19,1,13,19,25,24,7,0,1,504,16,115,677,8
ACJ,STEM,19,1,13,19,26,24,7,0,1,504,17,120,677,8
ACJ,STEM,19,1,13,19,27,24,7,0,1,505,18,124,677,8
ACJ,STEM,20,1,13,20,1,24,7,0,8,476,0,0,677,8
ACJ,STEM,20,1,13,20,2,24,7,0,9,478,0,4,677,8
ACJ,STEM,20,1,13,20,3,24,7,0,9,478,0,9,677,8
ACJ,STEM,20,1,13,20,4,24,7,0,9,479,2,14,677,8
ACJ,STEM,20,1,13,20,5,24,7,0,9,480,3,19,677,8
ACJ,STEM,20,1,13,20,6,24,7,0,9,481,4,24,677,8
ACJ,STEM,20,1,13,20,7,24,7,0,9,481,4,28,677,8
ACJ,STEM,20,1,13,20,8,24,7,0,9,482,5,33,677,8
ACJ,STEM,20,1,13,20,9,24,7,0,9,483,6,38,677,8
ACJ,STEM,20,1,13,20,10,24,7,0,9,483,6,43,677,8
ACJ,STEM,20,1,13,20,11,24,7,0,9,484,7,48,677,8
ACJ,STEM,20,1,13,20,12,24,7,0,9,484,8,52,677,8
ACJ,STEM,20,1,13,20,13,24,7,0,9,485,8,57,677,8
ACJ,STEM,20,1,13,20,14,24,7,0,10,486,9,62,677,8
ACJ,STEM,20,1,13,20,15,24,7,0,10,487,10,67,677,8
ACJ,STEM,20,1,13,20,16,24,7,0,10,487,10,72,677,8
ACJ,STEM,20,1,13,20,17,24,7,0,10,488,11,76,677,8
ACJ,STEM,20,1,13,20,18,24,7,0,10,489,12,81,677,8
ACJ,STEM,20,1,13,20,19,24,7,0,10,489,12,86,677,8
ACJ,STEM,20,1,13,20,20,24,7,0,10,490,13,91,677,8
ACJ,STEM,20,1,13,20,21,24,7,0,10,491,14,96,677,8
ACJ,STEM,20,1,13,20,22,24,7,0,10,491,14,100,677,8
ACJ,STEM,20,1,13,20,23,24,7,0,10,492,15,105,677,8
ACJ,STEM,20,1,13,20,24,24,7,0,10,493,16,110,677,8
ACJ,STEM,20,1,13,20,25,24,7,0,10,494,16,115,677,8
ACJ,STEM,20,1,13,20,26,24,7,0,10,494,17,120,677,8
ACJ,STEM,20,1,13,20,27,24,7,0,11,495,18,124,677,8
ACJ,STEM,21,1,13,21,1,24,7,0,22,473,0,0,677,8
ACJ,STEM,21,1,13,21,2,24,7,0,22,476,0,4,677,8
ACJ,STEM,21,1,13,21,3,24,7,0,22,478,0,9,677,8
ACJ,STEM,21,1,13,21,4,24,7,0,22,481,8,14,677,8
ACJ,STEM,21,1,13,21,5,24,7,0,22,484,11,19,677,8
ACJ,STEM,21,1,13,21,6,24,7,0,22,488,14,24,677,8
ACJ,STEM,21,1,13,21,7,24,7,0,22,491,18,28,677,8
ACJ,STEM,21,1,13,21,8,24,7,0,22,494,21,33,677,8
ACJ,STEM,21,1,13,21,9,24,7,0,22,498,24,38,677,8
ACJ,STEM,21,1,13,21,10,24,7,0,22,501,28,43,677,8
ACJ,STEM,21,1,13,21,11,24,7,0,22,504,31,48,677,8
ACJ,STEM,21,1,13,21,12,24,7,0,22,508,35,52,677,8
ACJ,STEM,21,1,13,21,13,24,7,0,23,511,38,57,677,8
ACJ,STEM,21,1,13,21,14,24,7,0,23,514,41,62,677,8
ACJ,STEM,21,1,13,21,15,24,7,0,23,518,45,67,677,8
ACJ,STEM,21,1,13,21,16,24,7,0,23,521,48,72,677,8
ACJ,STEM,21,1,13,21,17,24,7,0,23,525,52,76,677,8
ACJ,STEM,22,1,13,22,1,24,7,1,3,465,0,0,678,8
ACJ,STEM,22,1,13,22,2,24,7,1,3,466,0,4,678,8
ACJ,STEM,22,1,13,22,3,24,7,1,3,467,0,9,678,8
ACJ,STEM,22,1,13,22,4,24,7,1,3,468,3,14,678,8
ACJ,STEM,22,1,13,22,5,24,7,1,3,469,4,19,678,8
ACJ,STEM,22,1,13,22,6,24,7,1,3,469,4,24,678,8
ACJ,STEM,22,1,13,22,7,24,7,1,3,470,5,28,678,8
ACJ,STEM,22,1,13,22,8,24,7,1,3,471,5,33,678,8
ACJ,STEM,22,1,13,22,9,24,7,1,3,472,6,38,678,8
ACJ,STEM,22,1,13,22,10,24,7,1,3,473,7,43,678,8
ACJ,STEM,22,1,13,22,11,24,7,1,3,473,8,48,678,8
ACJ,STEM,22,1,13,22,12,24,7,1,3,475,9,52,678,8
ACJ,STEM,22,1,13,22,13,24,7,1,4,476,10,57,678,8
ACJ,STEM,22,1,13,22,14,24,7,1,4,476,11,62,678,8
ACJ,STEM,22,1,13,22,15,24,7,1,4,477,11,67,678,8
ACJ,STEM,22,1,13,22,16,24,7,1,4,478,12,72,678,8
ACJ,STEM,22,1,13,22,17,24,7,1,4,479,13,76,678,8
ACJ,STEM,22,1,13,22,18,24,7,1,4,480,14,81,678,8
ACJ,STEM,22,1,13,22,19,24,7,1,4,481,15,86,678,8
ACJ,STEM,22,1,13,22,20,24,7,1,4,481,16,91,678,8
ACJ,STEM,22,1,13,22,21,24,7,1,4,483,17,96,678,8
ACJ,STEM,22,1,13,22,22,24,7,1,4,483,18,100,678,8
ACJ,STEM,22,1,13,22,23,24,7,1,4,484,18,105,678,8
ACJ,STEM,22,1,13,22,24,24,7,1,4,484,19,110,678,8
ACJ,STEM,22,1,13,22,25,24,7,1,4,485,20,115,678,8
ACJ,STEM,22,1,13,22,26,24,7,1,5,485,20,120,678,8
ACJ,STEM,22,1,13,22,27,24,7,1,5,486,21,124,678,8
ACJ,STEM,23,1,13,23,1,24,7,1,27,458,0,0,676,8
ACJ,STEM,23,1,13,23,2,24,7,1,28,459,0,4,676,8
ACJ,STEM,23,1,13,23,3,24,7,1,28,460,0,9,676,8
ACJ,STEM,23,1,13,23,4,24,7,1,28,461,2,14,676,8
ACJ,STEM,23,1,13,23,5,24,7,1,28,462,4,19,676,8
ACJ,STEM,23,1,13,23,6,24,7,1,28,463,5,24,676,8
ACJ,STEM,23,1,13,23,7,24,7,1,28,465,6,28,676,8
ACJ,STEM,23,1,13,23,8,24,7,1,28,466,7,33,676,8
ACJ,STEM,23,1,13,23,9,24,7,1,28,466,8,38,676,8
ACJ,STEM,23,1,13,23,10,24,7,1,28,468,9,43,676,8
ACJ,STEM,23,1,13,23,11,24,7,1,28,468,10,48,676,8
ACJ,STEM,23,1,13,23,12,24,7,1,28,470,11,52,676,8
ACJ,STEM,23,1,13,23,13,24,7,1,28,471,12,57,676,8
ACJ,STEM,23,1,13,23,14,24,7,1,29,472,13,62,676,8
ACJ,STEM,23,1,13,23,15,24,7,1,29,473,14,67,676,8
ACJ,STEM,23,1,13,23,16,24,7,1,29,475,16,72,676,8
ACJ,STEM,23,1,13,23,17,24,7,1,29,476,17,76,676,8
ACJ,STEM,23,1,13,23,18,24,7,1,29,477,18,81,676,8
ACJ,STEM,23,1,13,23,19,24,7,1,29,478,19,86,676,8
ACJ,STEM,23,1,13,23,20,24,7,1,29,479,20,91,676,8
ACJ,STEM,23,1,13,23,21,24,7,1,29,480,21,96,676,8
ACJ,STEM,23,1,13,23,22,24,7,1,29,481,23,100,676,8
ACJ,STEM,23,1,13,23,23,24,7,1,29,482,24,105,676,8
ACJ,STEM,23,1,13,23,24,24,7,1,29,483,25,110,676,8
ACJ,STEM,23,1,13,23,25,24,7,1,29,484,26,115,676,8
ACJ,STEM,23,1,13,23,26,24,7,1,29,485,27,120,676,8
ACJ,STEM,23,1,13,23,27,24,7,1,30,487,28,124,676,8
ACJ,STEM,24,1,13,24,1,24,7,1,37,460,0,0,676,8
ACJ,STEM,24,1,13,24,2,24,7,1,37,461,0,4,676,8
ACJ,STEM,24,1,13,24,3,24,7,1,37,461,0,9,676,8
ACJ,STEM,24,1,13,24,4,24,7,1,37,461,1,14,676,8
ACJ,STEM,24,1,13,24,5,24,7,1,38,462,1,19,676,8
ACJ,STEM,24,1,13,24,6,24,7,1,38,463,2,24,676,8
ACJ,STEM,24,1,13,24,7,24,7,1,38,464,3,28,676,8
ACJ,STEM,24,1,13,24,8,24,7,1,38,465,4,33,676,8
ACJ,STEM,24,1,13,24,9,24,7,1,38,466,5,38,676,8
ACJ,STEM,24,1,13,24,10,24,7,1,38,467,7,43,676,8
ACJ,STEM,24,1,13,24,11,24,7,1,38,469,8,48,676,8
ACJ,STEM,24,1,13,24,12,24,7,1,38,469,9,52,676,8
ACJ,STEM,24,1,13,24,13,24,7,1,38,471,10,57,676,8
ACJ,STEM,24,1,13,24,14,24,7,1,38,472,12,62,676,8
ACJ,STEM,24,1,13,24,15,24,7,1,38,473,13,67,676,8
ACJ,STEM,24,1,13,24,16,24,7,1,38,475,15,72,676,8
ACJ,STEM,24,1,13,24,17,24,7,1,39,476,16,76,676,8
ACJ,STEM,24,1,13,24,18,24,7,1,39,477,17,81,676,8
ACJ,STEM,24,1,13,24,19,24,7,1,39,478,18,86,676,8
ACJ,STEM,24,1,13,24,20,24,7,1,39,480,20,91,676,8
ACJ,STEM,24,1,13,24,21,24,7,1,39,481,21,96,676,8
ACJ,STEM,24,1,13,24,22,24,7,1,39,482,23,100,676,8
ACJ,STEM,24,1,13,24,23,24,7,1,39,484,24,105,676,8
ACJ,STEM,24,1,13,24,24,24,7,1,39,484,25,110,676,8
ACJ,STEM,24,1,13,24,25,24,7,1,39,486,27,115,676,8
ACJ,STEM,24,1,13,24,26,24,7,1,39,487,28,120,676,8
ACJ,STEM,24,1,13,24,27,24,7,1,39,489,29,124,676,8
ACJ,STEM,25,1,13,25,1,24,7,1,49,461,0,0,675,8
ACJ,STEM,25,1,13,25,2,24,7,1,49,461,0,4,675,8
ACJ,STEM,25,1,13,25,3,24,7,1,49,461,0,9,675,8
ACJ,STEM,25,1,13,25,4,24,7,1,49,462,0,14,675,8
ACJ,STEM,25,1,13,25,5,24,7,1,49,462,1,19,675,8
ACJ,STEM,25,1,13,25,6,24,7,1,50,463,2,24,675,8
ACJ,STEM,25,1,13,25,7,24,7,1,50,463,2,28,675,8
ACJ,STEM,25,1,13,25,8,24,7,1,50,464,2,33,675,8
ACJ,STEM,25,1,13,25,9,24,7,1,50,464,3,38,675,8
ACJ,STEM,25,1,13,25,10,24,7,1,50,465,3,43,675,8
ACJ,STEM,25,1,13,25,11,24,7,1,50,465,4,48,675,8
ACJ,STEM,25,1,13,25,12,24,7,1,50,465,4,52,675,8
ACJ,STEM,25,1,13,25,13,24,7,1,50,466,5,57,675,8
ACJ,STEM,25,1,13,25,14,24,7,1,50,467,5,62,675,8
ACJ,STEM,25,1,13,25,15,24,7,1,50,467,6,67,675,8
ACJ,STEM,25,1,13,25,16,24,7,1,50,468,6,72,675,8
ACJ,STEM,25,1,13,25,17,24,7,1,50,468,7,76,675,8
ACJ,STEM,25,1,13,25,18,24,7,1,50,468,7,81,675,8
ACJ,STEM,25,1,13,25,19,24,7,1,51,469,8,86,675,8
ACJ,STEM,25,1,13,25,20,24,7,1,51,470,8,91,675,8
ACJ,STEM,25,1,13,25,21,24,7,1,51,470,9,96,675,8
ACJ,STEM,25,1,13,25,22,24,7,1,51,471,9,100,675,8
ACJ,STEM,25,1,13,25,23,24,7,1,51,471,10,105,675,8
ACJ,STEM,25,1,13,25,24,24,7,1,51,471,10,110,675,8
ACJ,STEM,25,1,13,25,25,24,7,1,51,472,11,115,675,8
ACJ,STEM,25,1,13,25,26,24,7,1,51,472,11,120,675,8
ACJ,STEM,25,1,13,25,27,24,7,1,51,473,12,124,675,8
ACJ,STEM,1,1,13,1,1,24,9,22,12,469,0,0,675,8
ACJ,STEM,1,1,13,1,2,24,9,22,12,470,0,4,675,8
ACJ,STEM,1,1,13,1,3,24,9,22,12,470,0,9,675,8
ACJ,STEM,1,1,13,1,4,24,9,22,12,471,2,14,675,8
ACJ,STEM,1,1,13,1,5,24,9,22,12,472,3,19,675,8
ACJ,STEM,1,1,13,1,6,24,9,22,12,473,3,24,675,8
ACJ,STEM,1,1,13,1,7,24,9,22,12,473,4,28,675,8
ACJ,STEM,1,1,13,1,8,24,9,22,12,474,5,33,675,8
ACJ,STEM,1,1,13,1,9,24,9,22,12,475,6,38,675,8
ACJ,STEM,1,1,13,1,10,24,9,22,12,476,7,43,675,8
ACJ,STEM,1,1,13,1,11,24,9,22,12,477,7,48,675,8
ACJ,STEM,1,1,13,1,12,24,9,22,12,477,8,52,675,8
ACJ,STEM,1,1,13,1,13,24,9,22,13,478,9,57,675,8
ACJ,STEM,1,1,13,1,14,24,9,22,13,479,9,62,675,8
ACJ,STEM,1,1,13,1,15,24,9,22,13,479,10,67,675,8
ACJ,STEM,1,1,13,1,16,24,9,22,13,480,11,72,675,8
ACJ,STEM,1,1,13,1,17,24,9,22,13,481,12,76,675,8
ACJ,STEM,1,1,13,1,18,24,9,22,13,481,12,81,675,8
ACJ,STEM,1,1,13,1,19,24,9,22,13,482,13,86,675,8
ACJ,STEM,1,1,13,1,20,24,9,22,13,483,14,91,675,8
ACJ,STEM,1,1,13,1,21,24,9,22,13,483,14,96,675,8
ACJ,STEM,1,1,13,1,22,24,9,22,13,484,15,100,675,8
ACJ,STEM,1,1,13,1,23,24,9,22,13,484,15,105,675,8
ACJ,STEM,1,1,13,1,24,24,9,22,13,485,16,110,675,8
ACJ,STEM,1,1,13,1,25,24,9,22,13,486,16,115,675,8
ACJ,STEM,1,1,13,1,26,24,9,22,14,486,17,120,675,8
ACJ,STEM,1,1,13,1,27,24,9,22,14,487,18,124,675,8
ACJ,STEM,2,1,13,2,1,24,9,22,31,469,0,0,676,8
ACJ,STEM,2,1,13,2,2,24,9,22,31,469,0,4,676,8
ACJ,STEM,2,1,13,2,3,24,9,22,31,470,0,9,676,8
ACJ,STEM,2,1,13,2,4,24,9,22,31,471,1,14,676,8
ACJ,STEM,2,1,13,2,5,24,9,22,31,471,1,19,676,8
ACJ,STEM,2,1,13,2,6,24,9,22,31,471,2,24,676,8
ACJ,STEM,2,1,13,2,7,24,9,22,31,472,2,28,676,8
ACJ,STEM,2,1,13,2,8,24,9,22,31,472,3,33,676,8
ACJ,STEM,2,1,13,2,9,24,9,22,32,473,3,38,676,8
ACJ,STEM,2,1,13,2,10,24,9,22,32,473,4,43,676,8
ACJ,STEM,2,1,13,2,11,24,9,22,32,474,4,48,676,8
ACJ,STEM,2,1,13,2,12,24,9,22,32,474,4,52,676,8
ACJ,STEM,2,1,13,2,13,24,9,22,32,474,5,57,676,8
ACJ,STEM,2,1,13,2,14,24,9,22,32,475,5,62,676,8
ACJ,STEM,2,1,13,2,15,24,9,22,32,476,6,67,676,8
ACJ,STEM,2,1,13,2,16,24,9,22,32,476,6,72,676,8
ACJ,STEM,2,1,13,2,17,24,9,22,32,476,7,76,676,8
ACJ,STEM,2,1,13,2,18,24,9,22,32,477,7,81,676,8
ACJ,STEM,2,1,13,2,19,24,9,22,32,477,8,86,676,8
ACJ,STEM,2,1,13,2,20,24,9,22,32,478,8,91,676,8
ACJ,STEM,2,1,13,2,21,24,9,22,32,478,9,96,676,8
ACJ,STEM,2,1,13,2,22,24,9,22,33,479,9,100,676,8
ACJ,STEM,2,1,13,2,23,24,9,22,33,479,10,105,676,8
