plot_code,sub_plot,collar_number,replica,year,egm_measurement ,recno,day,month,hour,min,co2ref_ppm_sec,Input D,time,Input F,atmp_mb,probe_type,AirTemp,StemTemp,CoHeight
PAN-03,20,NA,1,13,20,14,16,9,16,55,441,6,62,0.09,916,8,,,
PAN-03,20,NA,1,13,20,15,16,9,16,55,441,7,67,0.09,916,8,,,
PAN-03,20,NA,1,13,20,16,16,9,16,55,442,7,72,0.09,916,8,,,
PAN-03,20,NA,1,13,20,17,16,9,16,55,442,8,76,0.09,916,8,,,
PAN-03,20,NA,1,13,20,18,16,9,16,55,443,8,81,0.09,916,8,,,
PAN-03,20,NA,1,13,20,19,16,9,16,55,443,9,86,0.09,916,8,,,
PAN-03,20,NA,1,13,20,20,16,9,16,55,444,9,91,0.09,916,8,,,
PAN-03,20,NA,1,13,20,21,16,9,16,55,444,10,96,0.09,916,8,,,
PAN-03,20,NA,1,13,20,22,16,9,16,55,445,10,100,0.09,916,8,,,
PAN-03,20,NA,1,13,20,23,16,9,16,55,446,11,105,0.09,916,8,,,
PAN-03,20,NA,1,13,20,24,16,9,16,55,446,12,110,0.09,916,8,,,
PAN-03,20,NA,1,13,20,25,16,9,16,56,447,12,115,0.09,916,8,,,
PAN-03,20,NA,1,13,20,26,16,9,16,56,446,12,120,0.09,916,8,,,
PAN-03,20,NA,1,13,20,27,16,9,16,56,447,13,124,0.09,916,8,,,
PAN-03,21,NA,1,13,21,1,16,9,17,18,441,0,0,0,916,8,27.7,23.8,7
PAN-03,21,NA,1,13,21,2,16,9,17,18,443,0,4,0,916,8,,,
PAN-03,21,NA,1,13,21,3,16,9,17,18,444,0,9,0,916,8,,,
PAN-03,21,NA,1,13,21,4,16,9,17,19,444,3,14,0.18,916,8,,,
PAN-03,21,NA,1,13,21,5,16,9,17,19,446,4,19,0.18,916,8,,,
PAN-03,21,NA,1,13,21,6,16,9,17,19,446,5,24,0.18,916,8,,,
PAN-03,21,NA,1,13,21,7,16,9,17,19,447,5,28,0.17,916,8,,,
PAN-03,21,NA,1,13,21,8,16,9,17,19,448,6,33,0.16,916,8,,,
PAN-03,21,NA,1,13,21,9,16,9,17,19,448,6,38,0.15,916,8,,,
PAN-03,21,NA,1,13,21,10,16,9,17,19,448,6,43,0.14,916,8,,,
PAN-03,21,NA,1,13,21,11,16,9,17,19,449,7,48,0.13,916,8,,,
PAN-03,21,NA,1,13,21,12,16,9,17,19,449,7,52,0.12,916,8,,,
PAN-03,21,NA,1,13,21,13,16,9,17,19,450,7,57,0.11,916,8,,,
PAN-03,21,NA,1,13,21,14,16,9,17,19,450,8,62,0.11,916,8,,,
PAN-03,21,NA,1,13,21,15,16,9,17,19,450,8,67,0.1,916,8,,,
PAN-03,21,NA,1,13,21,16,16,9,17,19,450,8,72,0.1,916,8,,,
PAN-03,21,NA,1,13,21,17,16,9,17,20,451,8,76,0.09,916,8,,,
PAN-03,21,NA,1,13,21,18,16,9,17,20,451,8,81,0.09,916,8,,,
PAN-03,21,NA,1,13,21,19,16,9,17,20,451,9,86,0.09,916,8,,,
PAN-03,21,NA,1,13,21,20,16,9,17,20,452,9,91,0.09,916,8,,,
PAN-03,21,NA,1,13,21,21,16,9,17,20,452,9,96,0.08,916,8,,,
PAN-03,21,NA,1,13,21,22,16,9,17,20,453,10,100,0.08,916,8,,,
PAN-03,21,NA,1,13,21,23,16,9,17,20,453,10,105,0.08,916,8,,,
PAN-03,21,NA,1,13,21,24,16,9,17,20,453,10,110,0.08,916,8,,,
PAN-03,21,NA,1,13,21,25,16,9,17,20,454,10,115,0.08,916,8,,,
PAN-03,21,NA,1,13,21,26,16,9,17,20,454,11,120,0.08,916,8,,,
PAN-03,21,NA,1,13,21,27,16,9,17,20,454,11,124,0.08,916,8,,,
PAN-03,22,NA,1,13,22,9,17,9,9,16,430,0,0,0,920,8,24.8,24.6,7
PAN-03,22,NA,1,13,22,10,17,9,9,16,431,0,4,0,920,8,,,
PAN-03,22,NA,1,13,22,11,17,9,9,16,431,0,9,0,920,8,,,
PAN-03,22,NA,1,13,22,12,17,9,9,16,432,1,14,0.11,920,8,,,
PAN-03,22,NA,1,13,22,13,17,9,9,16,433,2,19,0.11,920,8,,,
PAN-03,22,NA,1,13,22,14,17,9,9,16,433,3,24,0.12,920,8,,,
PAN-03,22,NA,1,13,22,15,17,9,9,16,435,4,28,0.13,920,8,,,
PAN-03,22,NA,1,13,22,16,17,9,9,16,435,5,33,0.13,920,8,,,
PAN-03,22,NA,1,13,22,17,17,9,9,16,436,5,38,0.13,920,8,,,
PAN-03,22,NA,1,13,22,18,17,9,9,17,437,6,43,0.13,920,8,,,
PAN-03,22,NA,1,13,22,19,17,9,9,17,437,7,48,0.13,920,8,,,
PAN-03,22,NA,1,13,22,20,17,9,9,17,438,8,52,0.13,920,8,,,
PAN-03,22,NA,1,13,22,21,17,9,9,17,439,8,57,0.13,920,8,,,
PAN-03,22,NA,1,13,22,22,17,9,9,17,439,9,62,0.13,920,8,,,
PAN-03,22,NA,1,13,22,23,17,9,9,17,440,10,67,0.13,920,8,,,
PAN-03,22,NA,1,13,22,24,17,9,9,17,441,10,72,0.13,920,8,,,
PAN-03,22,NA,1,13,22,25,17,9,9,17,442,11,76,0.13,920,8,,,
PAN-03,22,NA,1,13,22,26,17,9,9,17,443,12,81,0.13,920,8,,,
PAN-03,22,NA,1,13,22,27,17,9,9,17,443,13,86,0.13,920,8,,,
PAN-03,22,NA,1,13,22,28,17,9,9,17,444,14,91,0.13,920,8,,,
PAN-03,22,NA,1,13,22,29,17,9,9,17,445,14,96,0.13,920,8,,,
PAN-03,22,NA,1,13,22,30,17,9,9,18,445,15,100,0.13,920,8,,,
PAN-03,22,NA,1,13,22,31,17,9,9,18,446,16,105,0.13,920,8,,,
PAN-03,22,NA,1,13,22,32,17,9,9,18,447,16,110,0.13,920,8,,,
PAN-03,22,NA,1,13,22,33,17,9,9,18,447,17,115,0.13,920,8,,,
PAN-03,22,NA,1,13,22,34,17,9,9,18,448,18,120,0.13,920,8,,,
PAN-03,22,NA,1,13,22,35,17,9,9,18,448,18,124,0.13,920,8,,,
PAN-03,23,NA,1,13,23,1,17,9,9,42,445,0,0,0,920,8,24.8,24.6,7
PAN-03,23,NA,1,13,23,2,17,9,9,42,446,0,4,0,920,8,,,
PAN-03,23,NA,1,13,23,3,17,9,9,42,448,0,9,0,919,8,,,
PAN-03,23,NA,1,13,23,4,17,9,9,42,449,4,14,0.24,920,8,,,
PAN-03,23,NA,1,13,23,5,17,9,9,42,450,5,19,0.26,920,8,,,
PAN-03,23,NA,1,13,23,6,17,9,9,42,452,7,24,0.27,920,8,,,
PAN-03,23,NA,1,13,23,7,17,9,9,42,454,9,28,0.28,920,8,,,
PAN-03,23,NA,1,13,23,8,17,9,9,42,455,10,33,0.28,920,8,,,
PAN-03,23,NA,1,13,23,9,17,9,9,42,457,12,38,0.29,920,8,,,
PAN-03,23,NA,1,13,23,10,17,9,9,42,459,14,43,0.29,920,8,,,
PAN-03,23,NA,1,13,23,11,17,9,9,42,461,16,48,0.29,920,8,,,
PAN-03,23,NA,1,13,23,12,17,9,9,42,462,17,52,0.29,920,8,,,
PAN-03,23,NA,1,13,23,13,17,9,9,43,464,19,57,0.29,920,8,,,
PAN-03,23,NA,1,13,23,14,17,9,9,43,466,21,62,0.3,920,8,,,
PAN-03,23,NA,1,13,23,15,17,9,9,43,468,23,67,0.3,920,8,,,
PAN-03,23,NA,1,13,23,16,17,9,9,43,469,24,72,0.3,920,8,,,
PAN-03,23,NA,1,13,23,17,17,9,9,43,471,26,76,0.3,920,8,,,
PAN-03,23,NA,1,13,23,18,17,9,9,43,473,28,81,0.3,920,8,,,
PAN-03,23,NA,1,13,23,19,17,9,9,43,474,30,86,0.3,920,8,,,
PAN-03,23,NA,1,13,23,20,17,9,9,43,476,31,91,0.3,920,8,,,
PAN-03,23,NA,1,13,23,21,17,9,9,43,478,33,96,0.3,920,8,,,
PAN-03,23,NA,1,13,23,22,17,9,9,43,479,35,100,0.3,920,8,,,
PAN-03,23,NA,1,13,23,23,17,9,9,43,481,37,105,0.3,920,8,,,
PAN-03,23,NA,1,13,23,24,17,9,9,43,483,38,110,0.3,920,8,,,
PAN-03,23,NA,1,13,23,25,17,9,9,43,485,40,115,0.3,920,8,,,
PAN-03,23,NA,1,13,23,26,17,9,9,44,487,42,120,0.31,920,8,,,
PAN-03,23,NA,1,13,23,27,17,9,9,44,488,44,124,0.31,920,8,,,
PAN-03,24,NA,1,13,24,1,16,9,15,56,461,0,0,0,916,8,24.6,25,7
PAN-03,24,NA,1,13,24,2,16,9,15,56,462,0,4,0,916,8,,,
PAN-03,24,NA,1,13,24,3,16,9,15,56,463,0,9,0,916,8,,,
PAN-03,24,NA,1,13,24,4,16,9,15,56,463,2,14,0.15,916,8,,,
PAN-03,24,NA,1,13,24,5,16,9,15,56,464,3,19,0.15,916,8,,,
PAN-03,24,NA,1,13,24,6,16,9,15,56,465,4,24,0.15,916,8,,,
PAN-03,24,NA,1,13,24,7,16,9,15,56,466,5,28,0.16,916,8,,,
PAN-03,24,NA,1,13,24,8,16,9,15,56,467,6,33,0.17,916,8,,,
PAN-03,24,NA,1,13,24,9,16,9,15,56,468,7,38,0.17,916,8,,,
PAN-03,24,NA,1,13,24,10,16,9,15,56,469,8,43,0.17,916,8,,,
PAN-03,24,NA,1,13,24,11,16,9,15,56,470,9,48,0.17,916,8,,,
PAN-03,24,NA,1,13,24,12,16,9,15,56,471,10,52,0.17,916,8,,,
PAN-03,24,NA,1,13,24,13,16,9,15,56,472,11,57,0.17,916,8,,,
PAN-03,24,NA,1,13,24,14,16,9,15,57,473,12,62,0.17,916,8,,,
PAN-03,24,NA,1,13,24,15,16,9,15,57,474,13,67,0.17,916,8,,,
PAN-03,24,NA,1,13,24,16,16,9,15,57,476,14,72,0.18,916,8,,,
PAN-03,24,NA,1,13,24,17,16,9,15,57,477,15,76,0.18,916,8,,,
PAN-03,24,NA,1,13,24,18,16,9,15,57,478,17,81,0.18,916,8,,,
PAN-03,24,NA,1,13,24,19,16,9,15,57,479,18,86,0.18,916,8,,,
PAN-03,24,NA,1,13,24,20,16,9,15,57,480,19,91,0.18,916,8,,,
PAN-03,24,NA,1,13,24,21,16,9,15,57,481,20,96,0.18,916,8,,,
PAN-03,24,NA,1,13,24,22,16,9,15,57,482,21,100,0.18,916,8,,,
PAN-03,24,NA,1,13,24,23,16,9,15,57,483,22,105,0.18,916,8,,,
PAN-03,24,NA,1,13,24,24,16,9,15,57,484,23,110,0.18,916,8,,,
PAN-03,24,NA,1,13,24,25,16,9,15,57,485,24,115,0.18,916,8,,,
PAN-03,24,NA,1,13,24,26,16,9,15,58,486,25,120,0.18,916,8,,,
PAN-03,24,NA,1,13,24,27,16,9,15,58,487,26,124,0.18,916,8,,,
PAN-03,25,NA,1,13,25,1,16,9,14,54,440,0,0,0,917,8,24.9,24.6,7
PAN-03,25,NA,1,13,25,2,16,9,14,54,441,0,4,0,917,8,,,
PAN-03,25,NA,1,13,25,3,16,9,14,54,443,0,9,0,917,8,,,
PAN-03,25,NA,1,13,25,4,16,9,14,54,445,5,14,0.3,917,8,,,
PAN-03,25,NA,1,13,25,5,16,9,14,54,447,7,19,0.32,917,8,,,
PAN-03,25,NA,1,13,25,6,16,9,14,54,448,9,24,0.33,917,8,,,
PAN-03,25,NA,1,13,25,7,16,9,14,54,451,11,28,0.35,916,8,,,
PAN-03,25,NA,1,13,25,8,16,9,14,54,452,13,33,0.34,917,8,,,
PAN-03,25,NA,1,13,25,9,16,9,14,54,455,15,38,0.36,916,8,,,
PAN-03,25,NA,1,13,25,10,16,9,14,54,457,17,43,0.35,917,8,,,
PAN-03,25,NA,1,13,25,11,16,9,14,54,460,20,48,0.36,916,8,,,
PAN-03,25,NA,1,13,25,12,16,9,14,54,460,21,52,0.36,917,8,,,
PAN-03,25,NA,1,13,25,13,16,9,14,54,463,23,57,0.36,917,8,,,
PAN-03,25,NA,1,13,25,14,16,9,14,55,464,25,62,0.36,917,8,,,
PAN-03,25,NA,1,13,25,15,16,9,14,55,467,27,67,0.36,917,8,,,
PAN-03,25,NA,1,13,25,16,16,9,14,55,468,29,72,0.36,917,8,,,
PAN-03,25,NA,1,13,25,17,16,9,14,55,471,31,76,0.36,917,8,,,
PAN-03,25,NA,1,13,25,18,16,9,14,55,473,33,81,0.36,916,8,,,
PAN-03,25,NA,1,13,25,19,16,9,14,55,474,35,86,0.36,917,8,,,
PAN-03,25,NA,1,13,25,20,16,9,14,55,477,37,91,0.36,916,8,,,
PAN-03,25,NA,1,13,25,21,16,9,14,55,478,39,96,0.36,917,8,,,
PAN-03,25,NA,1,13,25,22,16,9,14,55,480,41,100,0.36,917,8,,,
PAN-03,25,NA,1,13,25,23,16,9,14,55,482,43,105,0.36,917,8,,,
PAN-03,25,NA,1,13,25,24,16,9,14,55,484,45,110,0.35,917,8,,,
PAN-03,25,NA,1,13,25,25,16,9,14,55,486,47,115,0.35,917,8,,,
PAN-03,25,NA,1,13,25,26,16,9,14,56,487,48,120,0.35,917,8,,,
PAN-03,25,NA,1,13,25,27,16,9,14,56,489,50,124,0.35,917,8,,,
PAN-03,1,NA,1,13,1,1,19,11,7,57,433,0,0,0,918,8,21.1,21.3,10
PAN-03,1,NA,1,13,1,2,19,11,7,57,435,0,4,0,918,8,,,
PAN-03,1,NA,1,13,1,3,19,11,7,58,437,0,9,0,918,8,,,
PAN-03,1,NA,1,13,1,4,19,11,7,58,438,5,14,0.31,918,8,,,
PAN-03,1,NA,1,13,1,5,19,11,7,58,440,6,19,0.29,918,8,,,
PAN-03,1,NA,1,13,1,6,19,11,7,58,441,7,24,0.28,918,8,,,
PAN-03,1,NA,1,13,1,7,19,11,7,58,442,9,28,0.27,918,8,,,
PAN-03,1,NA,1,13,1,8,19,11,7,58,444,10,33,0.27,918,8,,,
PAN-03,1,NA,1,13,1,9,19,11,7,58,446,12,38,0.27,918,8,,,
PAN-03,1,NA,1,13,1,10,19,11,7,58,448,13,43,0.28,918,8,,,
PAN-03,1,NA,1,13,1,11,19,11,7,58,449,15,48,0.28,918,8,,,
PAN-03,1,NA,1,13,1,12,19,11,7,58,451,17,52,0.28,918,8,,,
PAN-03,1,NA,1,13,1,13,19,11,7,58,453,19,57,0.29,918,8,,,
PAN-03,1,NA,1,13,1,14,19,11,7,58,455,21,62,0.29,918,8,,,
PAN-03,1,NA,1,13,1,15,19,11,7,58,456,22,67,0.29,918,8,,,
PAN-03,1,NA,1,13,1,16,19,11,7,59,457,24,72,0.29,918,8,,,
PAN-03,1,NA,1,13,1,17,19,11,7,59,460,26,76,0.29,918,8,,,
PAN-03,1,NA,1,13,1,18,19,11,7,59,461,27,81,0.29,918,8,,,
PAN-03,1,NA,1,13,1,19,19,11,7,59,463,29,86,0.3,918,8,,,
PAN-03,1,NA,1,13,1,20,19,11,7,59,465,31,91,0.3,918,8,,,
PAN-03,1,NA,1,13,1,21,19,11,7,59,467,33,96,0.3,918,8,,,
PAN-03,1,NA,1,13,1,22,19,11,7,59,468,34,100,0.3,918,8,,,
PAN-03,1,NA,1,13,1,23,19,11,7,59,469,36,105,0.3,918,8,,,
PAN-03,1,NA,1,13,1,24,19,11,7,59,471,38,110,0.3,918,8,,,
PAN-03,1,NA,1,13,1,25,19,11,7,59,473,39,115,0.3,918,8,,,
PAN-03,1,NA,1,13,1,26,19,11,7,59,474,41,120,0.3,918,8,,,
PAN-03,1,NA,1,13,1,27,19,11,7,59,476,43,124,0.3,918,8,,,
PAN-03,2,NA,1,13,2,1,19,11,8,2,434,0,0,0,918,8,21.3,21.6,10
PAN-03,2,NA,1,13,2,2,19,11,8,2,434,0,4,0,918,8,,,
PAN-03,2,NA,1,13,2,3,19,11,8,2,434,0,9,0,918,8,,,
PAN-03,2,NA,1,13,2,4,19,11,8,2,435,0,14,0.05,918,8,,,
PAN-03,2,NA,1,13,2,5,19,11,8,2,435,1,19,0.06,918,8,,,
PAN-03,2,NA,1,13,2,6,19,11,8,2,436,1,24,0.07,918,8,,,
PAN-03,2,NA,1,13,2,7,19,11,8,2,436,2,28,0.07,918,8,,,
PAN-03,2,NA,1,13,2,8,19,11,8,2,437,3,33,0.08,918,8,,,
PAN-03,2,NA,1,13,2,9,19,11,8,2,437,3,38,0.09,918,8,,,
PAN-03,2,NA,1,13,2,10,19,11,8,2,438,4,43,0.09,918,8,,,
PAN-03,2,NA,1,13,2,11,19,11,8,2,439,5,48,0.09,918,8,,,
PAN-03,2,NA,1,13,2,12,19,11,8,3,439,5,52,0.09,919,8,,,
PAN-03,2,NA,1,13,2,13,19,11,8,3,440,6,57,0.09,918,8,,,
PAN-03,2,NA,1,13,2,14,19,11,8,3,441,7,62,0.1,918,8,,,
PAN-03,2,NA,1,13,2,15,19,11,8,3,441,7,67,0.1,918,8,,,
PAN-03,2,NA,1,13,2,16,19,11,8,3,442,8,72,0.1,918,8,,,
PAN-03,2,NA,1,13,2,17,19,11,8,3,442,9,76,0.1,918,8,,,
PAN-03,2,NA,1,13,2,18,19,11,8,3,443,9,81,0.1,918,8,,,
PAN-03,2,NA,1,13,2,19,19,11,8,3,444,10,86,0.1,918,8,,,
PAN-03,2,NA,1,13,2,20,19,11,8,3,444,11,91,0.1,918,8,,,
PAN-03,2,NA,1,13,2,21,19,11,8,3,444,11,96,0.1,919,8,,,
PAN-03,2,NA,1,13,2,22,19,11,8,3,445,12,100,0.1,918,8,,,
PAN-03,2,NA,1,13,2,23,19,11,8,3,446,12,105,0.1,918,8,,,
PAN-03,2,NA,1,13,2,24,19,11,8,4,447,13,110,0.1,918,8,,,
PAN-03,2,NA,1,13,2,25,19,11,8,4,448,14,115,0.1,918,8,,,
PAN-03,2,NA,1,13,2,26,19,11,8,4,448,14,120,0.1,918,8,,,
PAN-03,2,NA,1,13,2,27,19,11,8,4,449,15,124,0.1,918,8,,,
PAN-03,3,NA,1,13,3,4,19,11,8,20,423,0,0,0,919,8,21.4,21.3,10
PAN-03,3,NA,1,13,3,5,19,11,8,20,424,0,4,0,919,8,,,
PAN-03,3,NA,1,13,3,6,19,11,8,20,424,0,9,0,919,8,,,
PAN-03,3,NA,1,13,3,7,19,11,8,20,425,1,14,0.09,919,8,,,
PAN-03,3,NA,1,13,3,8,19,11,8,20,426,2,19,0.12,919,8,,,
PAN-03,3,NA,1,13,3,9,19,11,8,20,427,4,24,0.14,919,8,,,
PAN-03,3,NA,1,13,3,10,19,11,8,20,429,5,28,0.17,918,8,,,
PAN-03,3,NA,1,13,3,11,19,11,8,20,431,7,33,0.19,918,8,,,
PAN-03,3,NA,1,13,3,12,19,11,8,20,431,8,38,0.19,919,8,,,
PAN-03,3,NA,1,13,3,13,19,11,8,21,433,10,43,0.2,919,8,,,
PAN-03,3,NA,1,13,3,14,19,11,8,21,434,11,48,0.2,919,8,,,
PAN-03,3,NA,1,13,3,15,19,11,8,21,436,12,52,0.21,919,8,,,
PAN-03,3,NA,1,13,3,16,19,11,8,21,437,14,57,0.21,919,8,,,
PAN-03,3,NA,1,13,3,17,19,11,8,21,439,16,62,0.22,918,8,,,
PAN-03,3,NA,1,13,3,18,19,11,8,21,439,17,67,0.22,919,8,,,
PAN-03,3,NA,1,13,3,19,19,11,8,21,441,18,72,0.22,919,8,,,
PAN-03,3,NA,1,13,3,20,19,11,8,21,443,20,76,0.22,919,8,,,
PAN-03,3,NA,1,13,3,21,19,11,8,21,445,21,81,0.23,918,8,,,
PAN-03,3,NA,1,13,3,22,19,11,8,21,446,23,86,0.23,918,8,,,
PAN-03,3,NA,1,13,3,23,19,11,8,21,447,24,91,0.23,919,8,,,
PAN-03,3,NA,1,13,3,24,19,11,8,21,448,26,96,0.24,919,8,,,
PAN-03,3,NA,1,13,3,25,19,11,8,21,450,27,100,0.24,919,8,,,
PAN-03,3,NA,1,13,3,26,19,11,8,22,451,29,105,0.24,919,8,,,
PAN-03,3,NA,1,13,3,27,19,11,8,22,452,30,110,0.24,919,8,,,
PAN-03,3,NA,1,13,3,28,19,11,8,22,454,32,115,0.24,919,8,,,
PAN-03,3,NA,1,13,3,29,19,11,8,22,455,33,120,0.24,919,8,,,
PAN-03,3,NA,1,13,3,30,19,11,8,22,456,34,124,0.24,919,8,,,
PAN-03,4,NA,1,13,4,1,19,11,8,35,446,0,0,0,920,8,22.2,21.8,10
PAN-03,4,NA,1,13,4,2,19,11,8,35,448,0,4,0,919,8,,,
PAN-03,4,NA,1,13,4,3,19,11,8,35,449,0,9,0,920,8,,,
PAN-03,4,NA,1,13,4,4,19,11,8,35,451,4,14,0.25,920,8,,,
PAN-03,4,NA,1,13,4,5,19,11,8,36,453,6,19,0.29,920,8,,,
PAN-03,4,NA,1,13,4,6,19,11,8,36,455,8,24,0.32,920,8,,,
PAN-03,4,NA,1,13,4,7,19,11,8,36,457,11,28,0.34,920,8,,,
PAN-03,4,NA,1,13,4,8,19,11,8,36,459,13,33,0.34,920,8,,,
PAN-03,4,NA,1,13,4,9,19,11,8,36,461,15,38,0.35,920,8,,,
PAN-03,4,NA,1,13,4,10,19,11,8,36,463,17,43,0.34,920,8,,,
PAN-03,4,NA,1,13,4,11,19,11,8,36,465,19,48,0.35,920,8,,,
PAN-03,4,NA,1,13,4,12,19,11,8,36,467,21,52,0.35,920,8,,,
PAN-03,4,NA,1,13,4,13,19,11,8,36,469,23,57,0.35,920,8,,,
PAN-03,4,NA,1,13,4,14,19,11,8,36,471,25,62,0.35,920,8,,,
PAN-03,4,NA,1,13,4,15,19,11,8,36,473,27,67,0.35,920,8,,,
PAN-03,4,NA,1,13,4,16,19,11,8,36,475,29,72,0.35,920,8,,,
PAN-03,4,NA,1,13,4,17,19,11,8,37,476,31,76,0.35,920,8,,,
PAN-03,4,NA,1,13,4,18,19,11,8,37,479,33,81,0.35,919,8,,,
PAN-03,4,NA,1,13,4,19,19,11,8,37,480,35,86,0.35,920,8,,,
PAN-03,4,NA,1,13,4,20,19,11,8,37,482,37,91,0.35,920,8,,,
PAN-03,4,NA,1,13,4,21,19,11,8,37,485,39,96,0.35,919,8,,,
PAN-03,4,NA,1,13,4,22,19,11,8,37,487,41,100,0.35,920,8,,,
PAN-03,4,NA,1,13,4,23,19,11,8,37,490,43,105,0.36,919,8,,,
PAN-03,4,NA,1,13,4,24,19,11,8,37,492,45,110,0.36,919,8,,,
PAN-03,4,NA,1,13,4,25,19,11,8,37,493,47,115,0.36,920,8,,,
PAN-03,4,NA,1,13,4,26,19,11,8,37,495,49,120,0.36,919,8,,,
PAN-03,4,NA,1,13,4,27,19,11,8,37,497,51,124,0.36,920,8,,,
PAN-03,5,NA,1,13,5,1,19,11,9,30,465,0,0,0,920,8,22.8,22.6,10
PAN-03,5,NA,1,13,5,2,19,11,9,30,465,0,4,0,920,8,,,
PAN-03,5,NA,1,13,5,3,19,11,9,30,466,0,9,0,920,8,,,
PAN-03,5,NA,1,13,5,4,19,11,9,30,467,2,14,0.13,920,8,,,
PAN-03,5,NA,1,13,5,5,19,11,9,30,469,3,19,0.16,920,8,,,
PAN-03,5,NA,1,13,5,6,19,11,9,30,470,5,24,0.18,920,8,,,
PAN-03,5,NA,1,13,5,7,19,11,9,30,471,6,28,0.19,920,8,,,
PAN-03,5,NA,1,13,5,8,19,11,9,30,472,7,33,0.2,920,8,,,
PAN-03,5,NA,1,13,5,9,19,11,9,30,474,9,38,0.21,920,8,,,
PAN-03,5,NA,1,13,5,10,19,11,9,30,475,10,43,0.21,920,8,,,
PAN-03,5,NA,1,13,5,11,19,11,9,30,476,11,48,0.21,920,8,,,
PAN-03,5,NA,1,13,5,12,19,11,9,30,477,12,52,0.21,920,8,,,
PAN-03,5,NA,1,13,5,13,19,11,9,31,478,14,57,0.21,920,8,,,
PAN-03,5,NA,1,13,5,14,19,11,9,31,479,15,62,0.21,920,8,,,
PAN-03,5,NA,1,13,5,15,19,11,9,31,480,16,67,0.21,920,8,,,
PAN-03,5,NA,1,13,5,16,19,11,9,31,482,17,72,0.21,920,8,,,
PAN-03,5,NA,1,13,5,17,19,11,9,31,483,18,76,0.21,920,8,,,
PAN-03,5,NA,1,13,5,18,19,11,9,31,484,20,81,0.21,920,8,,,
PAN-03,5,NA,1,13,5,19,19,11,9,31,486,21,86,0.21,920,8,,,
PAN-03,5,NA,1,13,5,20,19,11,9,31,486,22,91,0.21,920,8,,,
PAN-03,5,NA,1,13,5,21,19,11,9,31,487,23,96,0.21,920,8,,,
PAN-03,5,NA,1,13,5,22,19,11,9,31,489,24,100,0.21,920,8,,,
PAN-03,5,NA,1,13,5,23,19,11,9,31,490,25,105,0.21,920,8,,,
PAN-03,5,NA,1,13,5,24,19,11,9,31,491,26,110,0.21,920,8,,,
PAN-03,5,NA,1,13,5,25,19,11,9,32,492,28,115,0.21,920,8,,,
PAN-03,5,NA,1,13,5,26,19,11,9,32,493,29,120,0.21,920,8,,,
PAN-03,5,NA,1,13,5,27,19,11,9,32,494,30,124,0.21,920,8,,,
PAN-03,6,NA,1,13,6,1,19,11,10,8,418,0,0,0,918,8,23.1,23.2,10
PAN-03,6,NA,1,13,6,2,19,11,10,8,419,0,4,0,918,8,,,
PAN-03,6,NA,1,13,6,3,19,11,10,8,418,0,9,0,918,8,,,
PAN-03,6,NA,1,13,6,4,19,11,10,8,418,0,14,0.02,918,8,,,
PAN-03,6,NA,1,13,6,5,19,11,10,8,419,0,19,0.04,918,8,,,
PAN-03,6,NA,1,13,6,6,19,11,10,8,419,1,24,0.04,918,8,,,
PAN-03,6,NA,1,13,6,7,19,11,10,8,428,6,28,0.2,918,8,,,
PAN-03,6,NA,1,13,6,8,19,11,10,8,430,11,33,0.29,918,8,,,
PAN-03,6,NA,1,13,6,9,19,11,10,8,432,15,38,0.34,918,8,,,
PAN-03,6,NA,1,13,6,10,19,11,10,8,435,18,43,0.37,918,8,,,
PAN-03,6,NA,1,13,6,11,19,11,10,9,437,21,48,0.38,918,8,,,
PAN-03,6,NA,1,13,6,12,19,11,10,9,439,23,52,0.39,918,8,,,
PAN-03,6,NA,1,13,6,13,19,11,10,9,441,26,57,0.4,918,8,,,
PAN-03,6,NA,1,13,6,14,19,11,10,9,443,28,62,0.4,918,8,,,
PAN-03,6,NA,1,13,6,15,19,11,10,9,444,30,67,0.4,918,8,,,
PAN-03,6,NA,1,13,6,16,19,11,10,9,446,32,72,0.39,918,8,,,
PAN-03,6,NA,1,13,6,17,19,11,10,9,446,33,76,0.38,918,8,,,
PAN-03,6,NA,1,13,6,18,19,11,10,9,446,34,81,0.37,918,8,,,
PAN-03,6,NA,1,13,6,19,19,11,10,9,446,35,86,0.35,918,8,,,
PAN-03,6,NA,1,13,6,20,19,11,10,9,446,35,91,0.33,918,8,,,
PAN-03,6,NA,1,13,6,21,19,11,10,9,446,35,96,0.32,918,8,,,
PAN-03,6,NA,1,13,6,22,19,11,10,9,446,35,100,0.3,918,8,,,
PAN-03,6,NA,1,13,6,23,19,11,10,9,446,34,105,0.28,918,8,,,
PAN-03,6,NA,1,13,6,24,19,11,10,10,446,34,110,0.27,918,8,,,
PAN-03,6,NA,1,13,6,25,19,11,10,10,447,34,115,0.26,918,8,,,
PAN-03,6,NA,1,13,6,26,19,11,10,10,447,34,120,0.25,918,8,,,
PAN-03,6,NA,1,13,6,27,19,11,10,10,448,34,124,0.24,918,8,,,
PAN-03,7,NA,1,13,7,1,19,11,10,12,430,0,0,0,918,8,22.9,23,10
PAN-03,7,NA,1,13,7,2,19,11,10,13,430,0,4,0,918,8,,,
PAN-03,7,NA,1,13,7,3,19,11,10,13,430,0,9,0,918,8,,,
PAN-03,7,NA,1,13,7,4,19,11,10,13,434,3,14,0.21,918,8,,,
