plot_code,sub_plot,tree_tag,year,month,day,dend_pom_height_m,dendrometer_reading_mm,dendrometer_reading_replaced_mm,comments,status_code_aintact_bmoved_cbroken,mortality_aalive_ddead
PAN-02,14,829,2014,3,14,1.6,0,,,,
PAN-02,14,831,2014,3,14,1.75,2.2,,,,
PAN-02,14,833,2014,3,14,1.4,0,,,,
PAN-02,14,835,2014,3,14,1.65,0.82,,,,
PAN-02,14,836,2014,3,14,1.6,25,,,,
PAN-02,14,837,2014,3,14,1.75,13.85,,,,
PAN-02,14,838,2014,3,14,3.1,4.12,,,,
PAN-02,15,840,2014,3,14,1.5,6.45,,,,
PAN-02,15,842,2014,3,14,1.8,0,,,,
PAN-02,15,843,2014,3,14,2.2,2.43,,,,
PAN-02,15,846,2014,3,14,1.55,30.28,,,,
PAN-02,15,847,2014,3,14,1.6,19,,,,
PAN-02,15,847.A,2014,3,14,1.75,0,,,,
PAN-02,15,850,2014,3,14,1.75,33.94,,,,
PAN-02,15,851,2014,3,14,1.65,4.34,,,,
PAN-02,15,853,2014,3,14,1.4,NA,,,,
PAN-02,15,855,2014,3,14,1.75,0.95,,,,
PAN-02,15,856,2014,3,14,1.45,NA,,,,
PAN-02,15,856.2.A,2014,3,14,1.75,0.85,,,,
PAN-02,15,858,2014,3,14,1.65,2.75,,,,
PAN-02,15,861,2014,3,14,1.4,0,,,,
PAN-02,15,862,2014,3,14,1.6,4.72,,,,
PAN-02,15,863,2014,3,14,1.6,NA,,,,
PAN-02,16,849,2014,3,14,1.55,1.56,,,,
PAN-02,16,874,2014,3,14,1.9,5.4,,,,
PAN-02,16,875,2014,3,14,1.9,-2,,,,
PAN-02,16,877,2014,3,14,1.8,-1.6,,,,
PAN-02,16,878,2014,3,14,1.4,0,,,,
PAN-02,16,880,2014,3,14,1.65,1.1,,,,
PAN-02,16,881,2014,3,14,1.65,2.52,,,,
PAN-02,16,882,2014,3,14,1.65,-2,,,,
PAN-02,16,883,2014,3,14,1.55,0,,,,
PAN-02,16,884,2014,3,14,1.5,14.82,,,,
PAN-02,16,885,2014,3,14,1.8,9.4,,,,
PAN-02,16,886,2014,3,14,1.7,0,,,,
PAN-02,16,887,2014,3,14,1.45,2.5,,,,
PAN-02,16,888,2014,3,14,1.7,4.56,,,,
PAN-02,16,889,2014,3,14,1.7,NA,,,,
PAN-02,16,890,2014,3,14,1.45,0,,,,
PAN-02,16,892,2014,3,14,1.4,10.2,,,,
PAN-02,16,894,2014,3,14,1.5,1.88,,,,
PAN-02,17,896,2014,3,14,1.7,NA,,,,
PAN-02,17,897,2014,3,14,1.65,3.58,,,,
PAN-02,17,898,2014,3,14,1.65,3.1,,,,
PAN-02,17,899,2014,3,14,1.5,4.6,,,,
PAN-02,17,900,2014,3,14,1.4,0.94,,,,
PAN-02,17,902,2014,3,14,1.6,17.64,,,,
PAN-02,17,903,2014,3,14,1.9,6.88,,,,
PAN-02,17,904,2014,3,14,1.4,1,,,,
PAN-02,17,907-A,2014,3,14,1.5,2.4,,,,
PAN-02,17,908,2014,3,14,1.35,-3.2,,,,
PAN-02,17,909,2014,3,14,1.6,0,,,,
PAN-02,17,910,2014,3,14,1.4,2.56,,,,
PAN-02,17,907-B,2014,3,14,1.35,7.52,,,,
PAN-02,18,911,2014,3,14,1.6,2.3,,,,
PAN-02,18,913,2014,3,14,1.8,22.9,,,,
PAN-02,18,915,2014,3,14,1.45,0,,,,
PAN-02,18,917,2014,3,14,2,5.42,,,,
PAN-02,18,918,2014,3,14,1.45,3.14,,,,
PAN-02,18,919,2014,3,14,1.4,0.64,,,,
PAN-02,18,920,2014,3,14,1.9,NA,,,,
PAN-02,18,923,2014,3,14,1.7,-2.4,,,,
PAN-02,18,924,2014,3,14,1.2,-2.6,,,,
PAN-02,18,925,2014,3,14,1.1,0,,,,
PAN-02,18,926,2014,3,14,1.5,10.38,,,,
PAN-02,18,928,2014,3,14,1.8,1,,,,
PAN-02,18,928-2A,2014,3,14,1.6,4.1,,,,
PAN-02,18,929,2014,3,14,1.65,13.58,,,,
PAN-02,18,931,2014,3,14,1.55,-4.05,,,,
PAN-02,18,931.A,2014,3,14,1.35,-2.8,,,,
PAN-02,19,932,2014,3,14,1.65,29.92,,,,
PAN-02,19,933,2014,3,14,1.6,4.45,,,,
PAN-02,19,934,2014,3,14,1.6,8.34,,,,
PAN-02,19,934.2.A,2014,3,14,1.6,-2,,,,
PAN-02,19,936,2014,3,14,1.45,0,,,,
PAN-02,19,937,2014,3,14,1.55,1.08,,,,
PAN-02,19,940-2A,2014,3,14,1.4,3.78,,,,
PAN-02,19,943,2014,3,14,1.6,0,,,,
PAN-02,19,944,2014,3,14,1.65,-2,,,,
PAN-02,19,945-2A,2014,3,14,1.5,13,,,,
PAN-02,19,950,2014,3,14,1.6,0,,,,
PAN-02,19,956,2014,3,14,1.8,0.96,,,,
PAN-02,20,953,2014,3,14,2.2,NA,,,,
PAN-02,20,955,2014,3,14,1.6,13.06,,,,
PAN-02,20,961,2014,3,14,1.6,6.5,,,,
PAN-02,20,964,2014,3,14,1.6,-3.85,,,,
PAN-02,20,965,2014,3,14,1.6,0.88,,,,
PAN-02,20,966,2014,3,14,1.6,1.84,,,,
PAN-02,20,968,2014,3,14,1.5,12.9,,,,
PAN-02,20,969,2014,3,14,1.4,NA,,,,
PAN-02,20,969-2A,2014,3,14,,-1,,,,
PAN-02,20,972,2014,3,14,1.6,0,,,,
PAN-02,20,973,2014,3,14,1.7,NA,,,,
PAN-02,20,975,2014,3,14,2.2,0,,,,
PAN-02,20,976,2014,3,14,3.4,16.04,,,,
PAN-02,21,978,2014,3,14,1.9,0,,,,
PAN-02,21,979,2014,3,14,1.6,4.4,,,,
PAN-02,21,981,2014,3,14,1.6,21.86,,,,
PAN-02,21,984,2014,3,14,1.2,5.68,,,,
PAN-02,21,985,2014,3,14,1.6,0.88,,,,
PAN-02,21,986,2014,3,14,1.4,-4.85,,,,
PAN-02,21,987,2014,3,14,1.6,-4.15,,,,
PAN-02,21,988,2014,3,14,1.65,-1.15,,,,
PAN-02,21,989,2014,3,14,1.5,13.06,,,,
PAN-02,21,990,2014,3,14,1.45,1.68,,,,
PAN-02,21,991,2014,3,14,1.6,0,,,,
PAN-02,21,992,2014,3,14,3.2,18.8,,,,
PAN-02,21,993,2014,3,14,1.8,0,,,,
PAN-02,21,995,2014,3,14,1.55,-1.2,,,,
PAN-02,21,996,2014,3,14,1.35,0,,,,
PAN-02,21,998,2014,3,14,1.6,-3.15,,,,
PAN-02,21,1000,2014,3,14,1.2,-0.5,,,,
PAN-02,22,1,2014,3,14,2.15,17.1,,,,
PAN-02,22,2,2014,3,14,1.65,-0.68,,,,
PAN-02,22,3,2014,3,14,1.8,0,,,,
PAN-02,22,4,2014,3,14,1.4,2.2,,,,
PAN-02,22,5,2014,3,14,1.55,0,,,,
PAN-02,22,6,2014,3,14,1.55,0,,,,
PAN-02,22,7-A,2014,3,14,1.45,4.5,,,,
PAN-02,22,9,2014,3,14,1.65,0,,,,
PAN-02,22,9.2.A,2014,3,14,1.65,-3.3,,,,
PAN-02,22,9.2.B,2014,3,14,1.4,4.24,,,,
PAN-02,22,11,2014,3,14,1.6,3.42,,,,
PAN-02,22,11.2.B,2014,3,14,1.25,3.78,,,,
PAN-02,22,12,2014,3,14,1.55,NA,,,,
PAN-02,22,12,2014,3,14,1.43,14.45,,,,
PAN-02,22,14.2.A,2014,3,14,1.3,0,,,,
PAN-02,22,15,2014,3,14,1.45,-1.5,,,,
PAN-02,22,17,2014,3,14,1.75,-2.08,,,,
PAN-02,22,19,2014,3,14,1.5,6.34,,,,
PAN-02,22,20,2014,3,14,1.9,1.98,,,,
PAN-02,23,22,2014,3,14,1.45,1.85,,,,
PAN-02,23,22-2A,2014,3,14,1.4,-2.45,,,,
PAN-02,23,24,2014,3,14,1.4,5.55,,,,
PAN-02,23,25,2014,3,14,1.4,-2.2,,,,
PAN-02,23,26,2014,3,14,1.8,2.64,,,,
PAN-02,23,28,2014,3,14,1.55,-0.84,,,,
PAN-02,23,29,2014,3,14,1.7,4.94,,,,
PAN-02,23,31,2014,3,14,1.7,4.12,,,,
PAN-02,23,32.2.A,2014,3,14,1.4,6.88,,,,
PAN-02,23,34,2014,3,14,1.5,2.78,,,,
PAN-02,23,40,2014,3,14,1.7,2.25,,,,
PAN-02,24,37,2014,3,14,1.5,-5.75,,,,
PAN-02,24,41,2014,3,14,4.9,NA,,,,
PAN-02,24,42,2014,3,14,1.45,-0.5,,,,
PAN-02,24,46,2014,3,14,1.6,10.74,,,,
PAN-02,24,48,2014,3,14,1.85,3.5,,,,
PAN-02,24,49,2014,3,14,2,16.5,,,,
PAN-02,24,50,2014,3,14,1.35,11.88,,,,
PAN-02,24,50.A,2014,3,14,1.5,0,,,,
PAN-02,24,52,2014,3,14,1.9,1.58,,,,
PAN-02,24,54,2014,3,14,1.5,11.58,,,,
PAN-02,24,56,2014,3,14,1.5,5.78,,,,
PAN-02,24,57,2014,3,14,2,8,,,,
PAN-02,24,62,2014,3,14,1.45,-4.6,,,,
PAN-02,25,59,2014,3,14,1.45,-3,,,,
PAN-02,25,60,2014,3,14,1.5,-0.54,,,,
PAN-02,25,61,2014,3,14,1.45,4.9,,,,
PAN-02,25,63,2014,3,14,1.8,0,,,,
PAN-02,25,66,2014,3,14,1.7,5.75,,,,
PAN-02,25,67,2014,3,14,1.6,-2.9,,,,
PAN-02,25,71,2014,3,14,1.5,5.1,,,,
PAN-02,25,72,2014,3,14,1.45,0,,,,
PAN-02,25,73,2014,3,14,1.45,-0.5,,,,
PAN-02,25,75,2014,3,14,1.45,3.2,,,,
PAN-02,25,76,2014,3,14,1.8,0,,,,
PAN-02,25,77,2014,3,14,1.45,0,,,,
PAN-02,25,79,2014,3,14,1.8,4,,,,
PAN-02,25,80,2014,3,14,1.7,2.88,,,,
PAN-02,25,81,2014,3,14,1.7,0.5,,,,
PAN-02,25,83,2014,3,14,1.7,-4.6,,,,
