plot_code ,measurement_code ,sub_plot,replica,year,egm_measurement,recno,day,month,hour,min,co2ref_ppm,Input D,time,Input F,atmp_mb,probe_type,AirTemp,StemTemp,CoHeight
PAN02,STEM,12,1,14,12,13,13,1,8,47,546,18,57,0.28,948,8,,,
PAN02,STEM,12,1,14,12,14,13,1,8,47,548,20,62,0.29,948,8,,,
PAN02,STEM,12,1,14,12,15,13,1,8,47,550,22,67,0.29,948,8,,,
PAN02,STEM,12,1,14,12,16,13,1,8,47,552,24,72,0.3,948,8,,,
PAN02,STEM,12,1,14,12,17,13,1,8,48,554,26,76,0.31,948,8,,,
PAN02,STEM,12,1,14,12,18,13,1,8,48,555,28,81,0.31,948,8,,,
PAN02,STEM,12,1,14,12,19,13,1,8,48,558,30,86,0.31,948,8,,,
PAN02,STEM,12,1,14,12,20,13,1,8,48,560,32,91,0.32,948,8,,,
PAN02,STEM,12,1,14,12,21,13,1,8,48,562,34,96,0.32,948,8,,,
PAN02,STEM,12,1,14,12,22,13,1,8,48,563,36,100,0.32,948,8,,,
PAN02,STEM,12,1,14,12,23,13,1,8,48,565,38,105,0.32,948,8,,,
PAN02,STEM,12,1,14,12,24,13,1,8,48,567,40,110,0.33,948,8,,,
PAN02,STEM,12,1,14,12,25,13,1,8,48,569,42,115,0.33,948,8,,,
PAN02,STEM,12,1,14,12,26,13,1,8,48,571,44,120,0.33,948,8,,,
PAN02,STEM,12,1,14,12,27,13,1,8,48,572,46,124,0.33,948,8,,,
PAN02,STEM,13,1,14,13,1,13,1,8,43,439,0,0,0,948,8,24.2,23.8,7
PAN02,STEM,13,1,14,13,2,13,1,8,43,441,0,4,0,948,8,,,
PAN02,STEM,13,1,14,13,3,13,1,8,43,444,0,9,0,948,8,,,
PAN02,STEM,13,1,14,13,4,13,1,8,43,449,9,14,0.6,948,8,,,
PAN02,STEM,13,1,14,13,5,13,1,8,43,451,12,19,0.58,948,8,,,
PAN02,STEM,13,1,14,13,6,13,1,8,43,452,14,24,0.53,948,8,,,
PAN02,STEM,13,1,14,13,7,13,1,8,43,453,15,28,0.47,948,8,,,
PAN02,STEM,13,1,14,13,8,13,1,8,43,454,15,33,0.42,948,8,,,
PAN02,STEM,13,1,14,13,9,13,1,8,43,454,15,38,0.37,948,8,,,
PAN02,STEM,13,1,14,13,10,13,1,8,43,455,15,43,0.33,948,8,,,
PAN02,STEM,13,1,14,13,11,13,1,8,43,455,16,48,0.3,948,8,,,
PAN02,STEM,13,1,14,13,12,13,1,8,44,457,16,52,0.28,947,8,,,
PAN02,STEM,13,1,14,13,13,13,1,8,44,456,16,57,0.25,948,8,,,
PAN02,STEM,13,1,14,13,14,13,1,8,44,457,16,62,0.24,948,8,,,
PAN02,STEM,13,1,14,13,15,13,1,8,44,458,16,67,0.22,948,8,,,
PAN02,STEM,13,1,14,13,16,13,1,8,44,458,17,72,0.21,948,8,,,
PAN02,STEM,13,1,14,13,17,13,1,8,44,459,17,76,0.2,948,8,,,
PAN02,STEM,13,1,14,13,18,13,1,8,44,459,17,81,0.19,948,8,,,
PAN02,STEM,13,1,14,13,19,13,1,8,44,460,17,86,0.18,948,8,,,
PAN02,STEM,13,1,14,13,20,13,1,8,44,461,18,91,0.18,948,8,,,
PAN02,STEM,13,1,14,13,21,13,1,8,44,462,18,96,0.17,948,8,,,
PAN02,STEM,13,1,14,13,22,13,1,8,44,462,19,100,0.17,948,8,,,
PAN02,STEM,13,1,14,13,23,13,1,8,44,463,19,105,0.16,948,8,,,
PAN02,STEM,13,1,14,13,24,13,1,8,45,464,20,110,0.16,948,8,,,
PAN02,STEM,13,1,14,13,25,13,1,8,45,465,20,115,0.16,948,8,,,
PAN02,STEM,13,1,14,13,26,13,1,8,45,465,21,120,0.15,948,8,,,
PAN02,STEM,13,1,14,13,27,13,1,8,45,466,21,124,0.15,948,8,,,
PAN02,STEM,14,1,14,14,1,13,1,8,38,479,0,0,0,948,8,23.6,23.6,7
PAN02,STEM,14,1,14,14,2,13,1,8,38,480,0,4,0,948,8,,,
PAN02,STEM,14,1,14,14,3,13,1,8,39,481,0,9,0,948,8,,,
PAN02,STEM,14,1,14,14,4,13,1,8,39,483,3,14,0.21,948,8,,,
PAN02,STEM,14,1,14,14,5,13,1,8,39,484,5,19,0.23,948,8,,,
PAN02,STEM,14,1,14,14,6,13,1,8,39,485,6,24,0.23,948,8,,,
PAN02,STEM,14,1,14,14,7,13,1,8,39,486,7,28,0.22,948,8,,,
PAN02,STEM,14,1,14,14,8,13,1,8,39,487,8,33,0.21,948,8,,,
PAN02,STEM,14,1,14,14,9,13,1,8,39,488,9,38,0.21,948,8,,,
PAN02,STEM,14,1,14,14,10,13,1,8,39,488,9,43,0.2,948,8,,,
PAN02,STEM,14,1,14,14,11,13,1,8,39,489,10,48,0.19,948,8,,,
PAN02,STEM,14,1,14,14,12,13,1,8,39,490,11,52,0.19,948,8,,,
PAN02,STEM,14,1,14,14,13,13,1,8,39,492,12,57,0.19,948,8,,,
PAN02,STEM,14,1,14,14,14,13,1,8,39,492,13,62,0.18,948,8,,,
PAN02,STEM,14,1,14,14,15,13,1,8,39,493,13,67,0.18,948,8,,,
PAN02,STEM,14,1,14,14,16,13,1,8,40,494,14,72,0.18,948,8,,,
PAN02,STEM,14,1,14,14,17,13,1,8,40,495,15,76,0.18,948,8,,,
PAN02,STEM,14,1,14,14,18,13,1,8,40,496,16,81,0.18,948,8,,,
PAN02,STEM,14,1,14,14,19,13,1,8,40,497,17,86,0.18,948,8,,,
PAN02,STEM,14,1,14,14,20,13,1,8,40,498,18,91,0.18,948,8,,,
PAN02,STEM,14,1,14,14,21,13,1,8,40,499,19,96,0.18,948,8,,,
PAN02,STEM,14,1,14,14,22,13,1,8,40,500,20,100,0.18,948,8,,,
PAN02,STEM,14,1,14,14,23,13,1,8,40,501,21,105,0.18,948,8,,,
PAN02,STEM,14,1,14,14,24,13,1,8,40,502,22,110,0.18,948,8,,,
PAN02,STEM,14,1,14,14,25,13,1,8,40,503,23,115,0.18,948,8,,,
PAN02,STEM,14,1,14,14,26,13,1,8,40,504,24,120,0.18,948,8,,,
PAN02,STEM,14,1,14,14,27,13,1,8,40,505,24,124,0.18,948,8,,,
PAN02,STEM,15,1,14,15,1,11,1,15,34,463,0,0,0,941,8,26,25.9,7
PAN02,STEM,15,1,14,15,2,11,1,15,34,462,0,4,0,941,8,,,
PAN02,STEM,15,1,14,15,3,11,1,15,34,466,0,9,0,941,8,,,
PAN02,STEM,15,1,14,15,4,11,1,15,34,470,7,14,0.48,941,8,,,
PAN02,STEM,15,1,14,15,5,11,1,15,34,470,9,19,0.43,941,8,,,
PAN02,STEM,15,1,14,15,6,11,1,15,34,465,5,24,0.22,941,8,,,
PAN02,STEM,15,1,14,15,7,11,1,15,34,465,3,28,0.11,941,8,,,
PAN02,STEM,15,1,14,15,8,11,1,15,34,465,2,33,0.06,941,8,,,
PAN02,STEM,15,1,14,15,9,11,1,15,34,465,1,38,0.03,941,8,,,
PAN02,STEM,15,1,14,15,10,11,1,15,34,466,1,43,0.02,941,8,,,
PAN02,STEM,15,1,14,15,11,11,1,15,34,466,1,48,0.02,941,8,,,
PAN02,STEM,15,1,14,15,12,11,1,15,35,467,1,52,0.02,941,8,,,
PAN02,STEM,15,1,14,15,13,11,1,15,35,468,2,57,0.03,941,8,,,
PAN02,STEM,15,1,14,15,14,11,1,15,35,469,2,62,0.04,941,8,,,
PAN02,STEM,15,1,14,15,15,11,1,15,35,471,4,67,0.05,941,8,,,
PAN02,STEM,15,1,14,15,16,11,1,15,35,471,5,72,0.06,941,8,,,
PAN02,STEM,15,1,14,15,17,11,1,15,35,471,6,76,0.07,941,8,,,
PAN02,STEM,15,1,14,15,18,11,1,15,35,472,6,81,0.07,941,8,,,
PAN02,STEM,15,1,14,15,19,11,1,15,35,476,8,86,0.08,941,8,,,
PAN02,STEM,15,1,14,15,20,11,1,15,35,474,9,91,0.09,941,8,,,
PAN02,STEM,15,1,14,15,21,11,1,15,35,474,10,96,0.09,941,8,,,
PAN02,STEM,15,1,14,15,22,11,1,15,35,481,12,100,0.1,941,8,,,
PAN02,STEM,15,1,14,15,23,11,1,15,35,478,13,105,0.11,941,8,,,
PAN02,STEM,15,1,14,15,24,11,1,15,36,483,15,110,0.12,941,8,,,
PAN02,STEM,15,1,14,15,25,11,1,15,36,484,17,115,0.13,941,8,,,
PAN02,STEM,15,1,14,15,26,11,1,15,36,485,19,120,0.14,941,8,,,
PAN02,STEM,15,1,14,15,27,11,1,15,36,486,20,124,0.15,941,8,,,
PAN02,STEM,16,1,14,16,7,11,1,15,49,442,0,0,0,941,8,25.8,25.7,7
PAN02,STEM,16,1,14,16,8,11,1,15,49,443,0,4,0,941,8,,,
PAN02,STEM,16,1,14,16,9,11,1,15,49,443,0,9,0,941,8,,,
PAN02,STEM,16,1,14,16,10,11,1,15,49,444,1,14,0.11,941,8,,,
PAN02,STEM,16,1,14,16,11,11,1,15,49,446,3,19,0.16,941,8,,,
PAN02,STEM,16,1,14,16,12,11,1,15,49,446,4,24,0.17,941,8,,,
PAN02,STEM,16,1,14,16,13,11,1,15,50,447,5,28,0.17,941,8,,,
PAN02,STEM,16,1,14,16,14,11,1,15,50,447,5,33,0.14,941,8,,,
PAN02,STEM,16,1,14,16,15,11,1,15,50,446,5,38,0.12,941,8,,,
PAN02,STEM,16,1,14,16,16,11,1,15,50,447,5,43,0.1,941,8,,,
PAN02,STEM,16,1,14,16,17,11,1,15,50,446,4,48,0.08,941,8,,,
PAN02,STEM,16,1,14,16,18,11,1,15,50,446,4,52,0.07,941,8,,,
PAN02,STEM,16,1,14,16,19,11,1,15,50,446,4,57,0.06,941,8,,,
PAN02,STEM,16,1,14,16,20,11,1,15,50,446,3,62,0.05,941,8,,,
PAN02,STEM,16,1,14,16,21,11,1,15,50,446,3,67,0.04,941,8,,,
PAN02,STEM,16,1,14,16,22,11,1,15,50,446,3,72,0.04,941,8,,,
PAN02,STEM,16,1,14,16,23,11,1,15,50,446,3,76,0.04,941,8,,,
PAN02,STEM,16,1,14,16,24,11,1,15,50,447,3,81,0.03,941,8,,,
PAN02,STEM,16,1,14,16,25,11,1,15,51,447,3,86,0.03,941,8,,,
PAN02,STEM,16,1,14,16,26,11,1,15,51,449,4,91,0.04,941,8,,,
PAN02,STEM,16,1,14,16,27,11,1,15,51,447,4,96,0.04,941,8,,,
PAN02,STEM,16,1,14,16,28,11,1,15,51,448,4,100,0.03,941,8,,,
PAN02,STEM,16,1,14,16,29,11,1,15,51,448,4,105,0.03,941,8,,,
PAN02,STEM,16,1,14,16,30,11,1,15,51,451,5,110,0.04,941,8,,,
PAN02,STEM,16,1,14,16,31,11,1,15,51,450,5,115,0.04,941,8,,,
PAN02,STEM,16,1,14,16,32,11,1,15,51,451,6,120,0.04,941,8,,,
PAN02,STEM,16,1,14,16,33,11,1,15,51,450,6,124,0.04,941,8,,,
PAN02,STEM,17,1,14,17,4,13,1,8,34,451,0,0,0,948,8,23.6,23.5,7
PAN02,STEM,17,1,14,17,5,13,1,8,34,454,0,4,0,948,8,,,
PAN02,STEM,17,1,14,17,6,13,1,8,34,458,0,9,0,948,8,,,
PAN02,STEM,17,1,14,17,7,13,1,8,34,460,9,14,0.58,948,8,,,
PAN02,STEM,17,1,14,17,8,13,1,8,34,461,10,19,0.49,948,8,,,
PAN02,STEM,17,1,14,17,9,13,1,8,35,462,11,24,0.43,948,8,,,
PAN02,STEM,17,1,14,17,10,13,1,8,35,463,11,28,0.37,948,8,,,
PAN02,STEM,17,1,14,17,11,13,1,8,35,463,12,33,0.32,948,8,,,
PAN02,STEM,17,1,14,17,12,13,1,8,35,464,12,38,0.29,948,8,,,
PAN02,STEM,17,1,14,17,13,13,1,8,35,465,13,43,0.27,948,8,,,
PAN02,STEM,17,1,14,17,14,13,1,8,35,466,13,48,0.26,948,8,,,
PAN02,STEM,17,1,14,17,15,13,1,8,35,468,14,52,0.25,948,8,,,
PAN02,STEM,17,1,14,17,16,13,1,8,35,468,15,57,0.24,948,8,,,
PAN02,STEM,17,1,14,17,17,13,1,8,35,469,16,62,0.23,948,8,,,
PAN02,STEM,17,1,14,17,18,13,1,8,35,470,16,67,0.22,948,8,,,
PAN02,STEM,17,1,14,17,19,13,1,8,35,472,17,72,0.22,948,8,,,
PAN02,STEM,17,1,14,17,20,13,1,8,35,473,18,76,0.21,948,8,,,
PAN02,STEM,17,1,14,17,21,13,1,8,36,474,19,81,0.21,948,8,,,
PAN02,STEM,17,1,14,17,22,13,1,8,36,475,20,86,0.21,948,8,,,
PAN02,STEM,17,1,14,17,23,13,1,8,36,475,21,91,0.21,948,8,,,
PAN02,STEM,17,1,14,17,24,13,1,8,36,476,22,96,0.2,948,8,,,
PAN02,STEM,17,1,14,17,25,13,1,8,36,477,22,100,0.2,948,8,,,
PAN02,STEM,17,1,14,17,26,13,1,8,36,478,23,105,0.2,948,8,,,
PAN02,STEM,17,1,14,17,27,13,1,8,36,479,24,110,0.2,948,8,,,
PAN02,STEM,17,1,14,17,28,13,1,8,36,480,25,115,0.19,948,8,,,
PAN02,STEM,17,1,14,17,29,13,1,8,36,481,26,120,0.19,948,8,,,
PAN02,STEM,17,1,14,17,30,13,1,8,36,482,27,124,0.19,948,8,,,
PAN02,STEM,18,1,14,18,1,13,1,8,29,455,0,0,0,948,8,23.4,23.1,7
PAN02,STEM,18,1,14,18,2,13,1,8,29,461,0,4,0,949,8,,,
PAN02,STEM,18,1,14,18,3,13,1,8,29,482,0,9,0,948,8,,,
PAN02,STEM,18,1,14,18,4,13,1,8,29,492,39,14,2.49,948,8,,,
PAN02,STEM,18,1,14,18,5,13,1,8,29,496,45,19,2.15,948,8,,,
PAN02,STEM,18,1,14,18,6,13,1,8,29,498,47,24,1.78,948,8,,,
PAN02,STEM,18,1,14,18,7,13,1,8,30,498,47,28,1.47,948,8,,,
PAN02,STEM,18,1,14,18,8,13,1,8,30,499,45,33,1.23,948,8,,,
PAN02,STEM,18,1,14,18,9,13,1,8,30,499,44,38,1.04,948,8,,,
PAN02,STEM,18,1,14,18,10,13,1,8,30,500,42,43,0.89,948,8,,,
PAN02,STEM,18,1,14,18,11,13,1,8,30,501,41,48,0.78,948,8,,,
PAN02,STEM,18,1,14,18,12,13,1,8,30,501,40,52,0.68,948,8,,,
PAN02,STEM,18,1,14,18,13,13,1,8,30,502,39,57,0.61,948,8,,,
PAN02,STEM,18,1,14,18,14,13,1,8,30,503,38,62,0.55,948,8,,,
PAN02,STEM,18,1,14,18,15,13,1,8,30,503,37,67,0.5,948,8,,,
PAN02,STEM,18,1,14,18,16,13,1,8,30,504,36,72,0.46,948,8,,,
PAN02,STEM,18,1,14,18,17,13,1,8,30,504,36,76,0.42,948,8,,,
PAN02,STEM,18,1,14,18,18,13,1,8,30,504,35,81,0.39,948,8,,,
PAN02,STEM,18,1,14,18,19,13,1,8,31,505,34,86,0.36,948,8,,,
PAN02,STEM,18,1,14,18,20,13,1,8,31,506,34,91,0.34,948,8,,,
PAN02,STEM,18,1,14,18,21,13,1,8,31,506,34,96,0.32,948,8,,,
PAN02,STEM,18,1,14,18,22,13,1,8,31,507,33,100,0.3,948,8,,,
PAN02,STEM,18,1,14,18,23,13,1,8,31,507,33,105,0.28,948,8,,,
PAN02,STEM,18,1,14,18,24,13,1,8,31,507,33,110,0.27,948,8,,,
PAN02,STEM,18,1,14,18,25,13,1,8,31,508,32,115,0.25,948,8,,,
PAN02,STEM,18,1,14,18,26,13,1,8,31,508,32,120,0.24,948,8,,,
PAN02,STEM,18,1,14,18,27,13,1,8,31,509,32,124,0.23,948,8,,,
PAN02,STEM,19,1,14,19,1,13,1,8,24,464,0,0,0,948,8,23.2,23,7
PAN02,STEM,19,1,14,19,2,13,1,8,24,469,0,4,0,948,8,,,
PAN02,STEM,19,1,14,19,3,13,1,8,24,475,0,9,0,948,8,,,
PAN02,STEM,19,1,14,19,4,13,1,8,24,474,10,14,0.65,948,8,,,
PAN02,STEM,19,1,14,19,5,13,1,8,24,474,9,19,0.45,948,8,,,
PAN02,STEM,19,1,14,19,6,13,1,8,24,474,8,24,0.33,948,8,,,
PAN02,STEM,19,1,14,19,7,13,1,8,24,475,8,28,0.26,948,8,,,
PAN02,STEM,19,1,14,19,8,13,1,8,24,475,8,33,0.23,948,8,,,
PAN02,STEM,19,1,14,19,9,13,1,8,25,476,8,38,0.2,948,8,,,
PAN02,STEM,19,1,14,19,10,13,1,8,25,477,9,43,0.19,948,8,,,
PAN02,STEM,19,1,14,19,11,13,1,8,25,477,9,48,0.17,948,8,,,
PAN02,STEM,19,1,14,19,12,13,1,8,25,478,9,52,0.16,948,8,,,
PAN02,STEM,19,1,14,19,13,13,1,8,25,478,9,57,0.15,948,8,,,
PAN02,STEM,19,1,14,19,14,13,1,8,25,479,10,62,0.14,948,8,,,
PAN02,STEM,19,1,14,19,15,13,1,8,25,479,10,67,0.14,948,8,,,
PAN02,STEM,19,1,14,19,16,13,1,8,25,480,10,72,0.13,948,8,,,
PAN02,STEM,19,1,14,19,17,13,1,8,25,480,11,76,0.13,948,8,,,
PAN02,STEM,19,1,14,19,18,13,1,8,25,480,11,81,0.12,948,8,,,
PAN02,STEM,19,1,14,19,19,13,1,8,25,481,11,86,0.12,948,8,,,
PAN02,STEM,19,1,14,19,20,13,1,8,25,481,11,91,0.11,948,8,,,
PAN02,STEM,19,1,14,19,21,13,1,8,26,482,12,96,0.11,948,8,,,
PAN02,STEM,19,1,14,19,22,13,1,8,26,482,12,100,0.11,948,8,,,
PAN02,STEM,19,1,14,19,23,13,1,8,26,482,12,105,0.1,948,8,,,
PAN02,STEM,19,1,14,19,24,13,1,8,26,482,12,110,0.1,948,8,,,
PAN02,STEM,19,1,14,19,25,13,1,8,26,483,13,115,0.1,948,8,,,
PAN02,STEM,19,1,14,19,26,13,1,8,26,483,13,120,0.1,948,8,,,
PAN02,STEM,19,1,14,19,27,13,1,8,26,483,13,124,0.09,948,8,,,
PAN02,STEM,20,1,14,20,3,13,1,8,18,461,0,0,0,948,8,23,23,7
PAN02,STEM,20,1,14,20,4,13,1,8,18,462,0,4,0,948,8,,,
PAN02,STEM,20,1,14,20,5,13,1,8,18,467,0,9,0,948,8,,,
PAN02,STEM,20,1,14,20,6,13,1,8,18,471,10,14,0.62,948,8,,,
PAN02,STEM,20,1,14,20,7,13,1,8,18,472,12,19,0.56,948,8,,,
PAN02,STEM,20,1,14,20,8,13,1,8,19,474,13,24,0.5,948,8,,,
PAN02,STEM,20,1,14,20,9,13,1,8,19,475,14,28,0.45,948,8,,,
PAN02,STEM,20,1,14,20,10,13,1,8,19,476,15,33,0.4,948,8,,,
PAN02,STEM,20,1,14,20,11,13,1,8,19,476,15,38,0.37,948,8,,,
PAN02,STEM,20,1,14,20,12,13,1,8,19,477,16,43,0.34,948,8,,,
PAN02,STEM,20,1,14,20,13,13,1,8,19,478,16,48,0.31,948,8,,,
PAN02,STEM,20,1,14,20,14,13,1,8,19,479,17,52,0.29,948,8,,,
PAN02,STEM,20,1,14,20,15,13,1,8,19,480,17,57,0.28,948,8,,,
PAN02,STEM,20,1,14,20,16,13,1,8,19,481,18,62,0.26,948,8,,,
PAN02,STEM,20,1,14,20,17,13,1,8,19,482,19,67,0.25,948,8,,,
PAN02,STEM,20,1,14,20,18,13,1,8,19,483,19,72,0.24,948,8,,,
PAN02,STEM,20,1,14,20,19,13,1,8,19,484,20,76,0.23,948,8,,,
PAN02,STEM,20,1,14,20,20,13,1,8,20,484,20,81,0.23,948,8,,,
PAN02,STEM,20,1,14,20,21,13,1,8,20,485,21,86,0.22,948,8,,,
PAN02,STEM,20,1,14,20,22,13,1,8,20,486,22,91,0.21,948,8,,,
PAN02,STEM,20,1,14,20,23,13,1,8,20,486,22,96,0.21,948,8,,,
PAN02,STEM,20,1,14,20,24,13,1,8,20,487,23,100,0.2,948,8,,,
PAN02,STEM,20,1,14,20,25,13,1,8,20,488,23,105,0.2,948,8,,,
PAN02,STEM,20,1,14,20,26,13,1,8,20,489,24,110,0.2,948,8,,,
PAN02,STEM,20,1,14,20,27,13,1,8,20,490,25,115,0.19,948,8,,,
PAN02,STEM,20,1,14,20,28,13,1,8,20,491,25,120,0.19,948,8,,,
PAN02,STEM,20,1,14,20,29,13,1,8,20,492,26,124,0.19,948,8,,,
PAN02,STEM,21,1,14,21,6,13,1,8,12,464,0,0,0,948,8,23,22.7,7
PAN02,STEM,21,1,14,21,7,13,1,8,12,469,0,4,0,948,8,,,
PAN02,STEM,21,1,14,21,8,13,1,8,12,468,0,9,0,948,8,,,
PAN02,STEM,21,1,14,21,9,13,1,8,12,466,1,14,0.09,948,8,,,
PAN02,STEM,21,1,14,21,10,13,1,8,12,466,0,19,0,949,8,,,
PAN02,STEM,21,1,14,21,11,13,1,8,12,467,0,24,0,948,8,,,
PAN02,STEM,21,1,14,21,12,13,1,8,12,467,0,28,0.01,948,8,,,
PAN02,STEM,21,1,14,21,13,13,1,8,13,467,0,33,0.01,949,8,,,
PAN02,STEM,21,1,14,21,14,13,1,8,13,468,1,38,0.03,948,8,,,
PAN02,STEM,21,1,14,21,15,13,1,8,13,469,2,43,0.04,948,8,,,
PAN02,STEM,21,1,14,21,16,13,1,8,13,469,2,48,0.05,948,8,,,
PAN02,STEM,21,1,14,21,17,13,1,8,13,470,3,52,0.05,948,8,,,
PAN02,STEM,21,1,14,21,18,13,1,8,13,470,4,57,0.06,948,8,,,
PAN02,STEM,21,1,14,21,19,13,1,8,13,471,4,62,0.06,948,8,,,
PAN02,STEM,21,1,14,21,20,13,1,8,13,472,5,67,0.07,948,8,,,
PAN02,STEM,21,1,14,21,21,13,1,8,13,472,5,72,0.07,948,8,,,
PAN02,STEM,21,1,14,21,22,13,1,8,13,473,6,76,0.07,948,8,,,
PAN02,STEM,21,1,14,21,23,13,1,8,13,472,7,81,0.07,949,8,,,
PAN02,STEM,21,1,14,21,24,13,1,8,13,474,7,86,0.08,948,8,,,
PAN02,STEM,21,1,14,21,25,13,1,8,14,474,8,91,0.08,949,8,,,
PAN02,STEM,21,1,14,21,26,13,1,8,14,475,8,96,0.08,948,8,,,
PAN02,STEM,21,1,14,21,27,13,1,8,14,476,9,100,0.08,948,8,,,
PAN02,STEM,21,1,14,21,28,13,1,8,14,476,10,105,0.08,948,8,,,
PAN02,STEM,21,1,14,21,29,13,1,8,14,476,10,110,0.08,949,8,,,
PAN02,STEM,21,1,14,21,30,13,1,8,14,476,11,115,0.08,949,8,,,
PAN02,STEM,21,1,14,21,31,13,1,8,14,478,11,120,0.08,948,8,,,
PAN02,STEM,21,1,14,21,32,13,1,8,14,478,12,124,0.09,948,8,,,
PAN02,STEM,22,1,14,22,1,13,1,8,5,458,0,0,0,949,8,22.8,22.7,7
PAN02,STEM,22,1,14,22,2,13,1,8,5,462,0,4,0,948,8,,,
PAN02,STEM,22,1,14,22,3,13,1,8,5,464,0,9,0,949,8,,,
PAN02,STEM,22,1,14,22,4,13,1,8,5,466,8,14,0.5,949,8,,,
PAN02,STEM,22,1,14,22,5,13,1,8,5,468,10,19,0.48,949,8,,,
PAN02,STEM,22,1,14,22,6,13,1,8,5,471,12,24,0.48,949,8,,,
PAN02,STEM,22,1,14,22,7,13,1,8,5,474,15,28,0.48,949,8,,,
PAN02,STEM,22,1,14,22,8,13,1,8,5,477,18,33,0.5,948,8,,,
PAN02,STEM,22,1,14,22,9,13,1,8,5,480,21,38,0.51,948,8,,,
PAN02,STEM,22,1,14,22,10,13,1,8,5,483,24,43,0.51,948,8,,,
PAN02,STEM,22,1,14,22,11,13,1,8,5,485,27,48,0.5,949,8,,,
PAN02,STEM,22,1,14,22,12,13,1,8,5,488,29,52,0.5,949,8,,,
PAN02,STEM,22,1,14,22,13,13,1,8,6,491,32,57,0.51,948,8,,,
PAN02,STEM,22,1,14,22,14,13,1,8,6,493,35,62,0.51,949,8,,,
PAN02,STEM,22,1,14,22,15,13,1,8,6,496,37,67,0.51,949,8,,,
PAN02,STEM,22,1,14,22,16,13,1,8,6,499,40,72,0.51,949,8,,,
PAN02,STEM,22,1,14,22,17,13,1,8,6,501,43,76,0.51,949,8,,,
PAN02,STEM,22,1,14,22,18,13,1,8,6,504,46,81,0.51,949,8,,,
PAN02,STEM,22,1,14,22,19,13,1,8,6,507,48,86,0.51,949,8,,,
PAN02,STEM,22,1,14,22,20,13,1,8,6,510,51,91,0.51,948,8,,,
PAN02,STEM,23,1,14,23,1,13,1,7,59,462,0,0,0,949,8,22.5,22.6,7
PAN02,STEM,23,1,14,23,2,13,1,7,59,466,0,4,0,949,8,,,
PAN02,STEM,23,1,14,23,3,13,1,7,59,466,0,9,0,949,8,,,
PAN02,STEM,23,1,14,23,4,13,1,7,59,467,3,14,0.24,949,8,,,
PAN02,STEM,23,1,14,23,5,13,1,7,59,467,4,19,0.19,949,8,,,
PAN02,STEM,23,1,14,23,6,13,1,7,59,468,4,24,0.17,949,8,,,
PAN02,STEM,23,1,14,23,7,13,1,7,59,469,5,28,0.17,949,8,,,
PAN02,STEM,23,1,14,23,8,13,1,7,59,470,6,33,0.17,949,8,,,
PAN02,STEM,23,1,14,23,9,13,1,8,0,472,7,38,0.18,948,8,,,
PAN02,STEM,23,1,14,23,10,13,1,8,0,473,8,43,0.18,949,8,,,
PAN02,STEM,23,1,14,23,11,13,1,8,0,473,9,48,0.18,949,8,,,
PAN02,STEM,23,1,14,23,12,13,1,8,0,474,10,52,0.18,949,8,,,
PAN02,STEM,23,1,14,23,13,13,1,8,0,476,11,57,0.18,949,8,,,
PAN02,STEM,23,1,14,23,14,13,1,8,0,477,12,62,0.18,949,8,,,
PAN02,STEM,23,1,14,23,15,13,1,8,0,478,13,67,0.18,949,8,,,
PAN02,STEM,23,1,14,23,16,13,1,8,0,479,14,72,0.18,949,8,,,
PAN02,STEM,23,1,14,23,17,13,1,8,0,480,15,76,0.18,949,8,,,
PAN02,STEM,23,1,14,23,18,13,1,8,0,481,16,81,0.18,949,8,,,
PAN02,STEM,23,1,14,23,19,13,1,8,0,481,17,86,0.18,949,8,,,
PAN02,STEM,23,1,14,23,20,13,1,8,0,482,18,91,0.18,949,8,,,
PAN02,STEM,23,1,14,23,21,13,1,8,1,484,20,96,0.18,948,8,,,
PAN02,STEM,23,1,14,23,22,13,1,8,1,485,21,100,0.19,948,8,,,
PAN02,STEM,23,1,14,23,23,13,1,8,1,486,22,105,0.19,949,8,,,
PAN02,STEM,23,1,14,23,24,13,1,8,1,487,23,110,0.19,949,8,,,
PAN02,STEM,23,1,14,23,25,13,1,8,1,488,24,115,0.19,949,8,,,
PAN02,STEM,23,1,14,23,26,13,1,8,1,489,25,120,0.19,949,8,,,
PAN02,STEM,23,1,14,23,27,13,1,8,1,490,26,124,0.19,948,8,,,
PAN02,STEM,24,1,14,24,1,13,1,7,53,479,0,0,0,949,8,22.8,22.9,7
PAN02,STEM,24,1,14,24,2,13,1,7,53,490,0,4,0,949,8,,,
PAN02,STEM,24,1,14,24,3,13,1,7,53,488,0,9,0,949,8,,,
PAN02,STEM,24,1,14,24,4,13,1,7,53,487,6,14,0.42,949,8,,,
PAN02,STEM,24,1,14,24,5,13,1,7,53,488,5,19,0.26,949,8,,,
PAN02,STEM,24,1,14,24,6,13,1,7,53,488,4,24,0.18,949,8,,,
PAN02,STEM,24,1,14,24,7,13,1,7,53,488,4,28,0.14,949,8,,,
PAN02,STEM,24,1,14,24,8,13,1,7,53,488,4,33,0.12,949,8,,,
PAN02,STEM,24,1,14,24,9,13,1,7,53,489,4,38,0.1,949,8,,,
PAN02,STEM,24,1,14,24,10,13,1,7,53,489,4,43,0.09,949,8,,,
PAN02,STEM,24,1,14,24,11,13,1,7,54,489,4,48,0.08,949,8,,,
