"","plot_code","sub_plot","tree_tag","year","month","day","pom_height","dbh_first_year","dbh_first_year_cm","dendrometer_reading_mm","comments","forma_tronco","igual_DAP","apertura","X","X_1","X_2","X_3","X_4","density","height_m","dbh","cenyear","cenmonth","cenday"
"1156","ESP-01",12,305,2010,5,1,NA,NA,12.8,"13.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.709,11.5,12.1,2006,7,4
"1157","ESP-01",12,305,2010,7,21,NA,NA,12.8,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.709,11.5,12.1,2006,7,4
"1158","ESP-01",12,305,2010,7,21,NA,NA,12.8,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.709,11.5,12.1,2006,7,4
"1159","ESP-01",12,305,2010,10,13,NA,NA,12.8,"21.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.709,11.5,12.1,2006,7,4
"1160","ESP-01",12,305,2011,1,31,NA,NA,12.8,"27.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.709,11.5,12.1,2006,7,4
"1161","ESP-01",12,305,2011,4,29,NA,NA,12.8,"31",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.709,11.5,12.1,2006,7,4
"1162","ESP-01",12,305,2011,7,11,NA,NA,12.8,"34.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.709,11.5,12.1,2006,7,4
"1163","ESP-01",12,305,2011,10,25,NA,NA,12.8,"41",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.709,11.5,12.1,2006,7,4
"1164","ESP-01",12,305,2012,5,2,NA,NA,12.8,"45.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.709,11.5,12.1,2006,7,4
"1165","ESP-01",12,306,2009,8,19,NA,NA,15.2,"0",NA,"o","diferente","1.3",NA,NA,NA,NA,NA,0.52,14,15.5,2006,7,4
"1166","ESP-01",12,306,2009,11,25,NA,NA,15.2,"2.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,14,15.5,2006,7,4
"1167","ESP-01",12,306,2010,1,26,NA,NA,15.2,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,14,15.5,2006,7,4
"1168","ESP-01",12,306,2010,5,1,NA,NA,15.2,"5.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,14,15.5,2006,7,4
"1169","ESP-01",12,306,2010,7,21,NA,NA,15.2,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,14,15.5,2006,7,4
"1170","ESP-01",12,306,2010,7,21,NA,NA,15.2,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,14,15.5,2006,7,4
"1171","ESP-01",12,306,2010,10,13,NA,NA,15.2,"10.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,14,15.5,2006,7,4
"1172","ESP-01",12,306,2011,1,31,NA,NA,15.2,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,14,15.5,2006,7,4
"1173","ESP-01",12,306,2011,4,29,NA,NA,15.2,"14.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,14,15.5,2006,7,4
"1174","ESP-01",12,306,2011,7,11,NA,NA,15.2,"14.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,14,15.5,2006,7,4
"1175","ESP-01",12,306,2011,10,25,NA,NA,15.2,"19.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,14,15.5,2006,7,4
"1176","ESP-01",12,306,2012,5,2,NA,NA,15.2,"22.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,14,15.5,2006,7,4
"1177","ESP-01",12,310,2009,8,19,NA,NA,10.6,"-0.5",NA,"e","igual",NA,NA,NA,NA,NA,NA,0.54,11,11.5,2006,7,4
"1178","ESP-01",12,310,2009,11,25,NA,NA,10.6,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,11,11.5,2006,7,4
"1179","ESP-01",12,310,2010,1,26,NA,NA,10.6,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,11,11.5,2006,7,4
"1180","ESP-01",12,310,2010,5,1,NA,NA,10.6,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,11,11.5,2006,7,4
"1181","ESP-01",12,310,2010,7,21,NA,NA,10.6,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,11,11.5,2006,7,4
"1182","ESP-01",12,310,2010,7,21,NA,NA,10.6,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,11,11.5,2006,7,4
"1183","ESP-01",12,310,2010,10,13,NA,NA,10.6,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,11,11.5,2006,7,4
"1184","ESP-01",12,310,2011,1,31,NA,NA,10.6,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,11,11.5,2006,7,4
"1185","ESP-01",12,310,2011,4,29,NA,NA,10.6,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,11,11.5,2006,7,4
"1186","ESP-01",12,310,2011,7,11,NA,NA,10.6,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,11,11.5,2006,7,4
"1187","ESP-01",12,310,2011,10,25,NA,NA,10.6,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,11,11.5,2006,7,4
"1188","ESP-01",12,310,2012,5,2,NA,NA,10.6,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,11,11.5,2006,7,4
"1189","ESP-01",12,311,2009,8,19,NA,NA,18,"1.6",NA,"t","igual",NA,NA,NA,NA,NA,NA,0.6,13,16.6,2006,7,4
"1190","ESP-01",12,311,2009,11,25,NA,NA,18,"4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,13,16.6,2006,7,4
"1191","ESP-01",12,311,2010,1,26,NA,NA,18,"8.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,13,16.6,2006,7,4
"1192","ESP-01",12,311,2010,5,1,NA,NA,18,"12.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,13,16.6,2006,7,4
"1193","ESP-01",12,311,2010,7,21,NA,NA,18,"15.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,13,16.6,2006,7,4
"1194","ESP-01",12,311,2010,7,21,NA,NA,18,"15.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,13,16.6,2006,7,4
"1195","ESP-01",12,311,2010,10,13,NA,NA,18,"18.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,13,16.6,2006,7,4
"1196","ESP-01",12,311,2011,1,31,NA,NA,18,"25.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,13,16.6,2006,7,4
"1197","ESP-01",12,311,2011,4,29,NA,NA,18,"27.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,13,16.6,2006,7,4
"1198","ESP-01",12,311,2011,7,11,NA,NA,18,"29.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,13,16.6,2006,7,4
"1199","ESP-01",12,311,2011,10,25,NA,NA,18,"30.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,13,16.6,2006,7,4
"1200","ESP-01",12,311,2012,5,2,NA,NA,18,"34",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,13,16.6,2006,7,4
"1201","ESP-01",13,329,2009,8,19,NA,NA,17.7,"1.6",NA,"e","igual",NA,NA,NA,NA,NA,NA,0.6,10,16.4,2006,7,4
"1202","ESP-01",13,329,2009,11,25,NA,NA,17.7,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10,16.4,2006,7,4
"1203","ESP-01",13,329,2010,1,26,NA,NA,17.7,"4.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10,16.4,2006,7,4
"1204","ESP-01",13,329,2010,5,1,NA,NA,17.7,"7.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10,16.4,2006,7,4
"1205","ESP-01",13,329,2010,7,21,NA,NA,17.7,"8.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10,16.4,2006,7,4
"1206","ESP-01",13,329,2010,7,21,NA,NA,17.7,"8.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10,16.4,2006,7,4
"1207","ESP-01",13,329,2010,10,13,NA,NA,17.7,"10.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10,16.4,2006,7,4
"1208","ESP-01",13,329,2011,1,31,NA,NA,17.7,"15.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10,16.4,2006,7,4
"1209","ESP-01",13,329,2011,4,29,NA,NA,17.7,"18.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10,16.4,2006,7,4
"1210","ESP-01",13,329,2011,7,11,NA,NA,17.7,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10,16.4,2006,7,4
"1211","ESP-01",13,329,2011,10,25,NA,NA,17.7,"23.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10,16.4,2006,7,4
"1212","ESP-01",13,329,2012,5,2,NA,NA,17.7,"27.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10,16.4,2006,7,4
"1213","ESP-01",13,330,2009,8,19,NA,NA,10.6,"0",NA,NA,NA,"dendr aplastado por otro arbol",NA,NA,NA,NA,NA,0.465,7,11.4,2006,7,4
"1214","ESP-01",13,330,2009,11,25,NA,NA,10.6,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465,7,11.4,2006,7,4
"1215","ESP-01",13,330,2010,1,26,NA,NA,10.6,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465,7,11.4,2006,7,4
"1216","ESP-01",13,330,2010,5,1,NA,NA,10.6,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465,7,11.4,2006,7,4
"1217","ESP-01",13,330,2010,7,21,NA,NA,10.6,"-0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465,7,11.4,2006,7,4
"1218","ESP-01",13,330,2010,7,21,NA,NA,10.6,"-0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465,7,11.4,2006,7,4
"1219","ESP-01",13,330,2010,10,13,NA,NA,10.6,"-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465,7,11.4,2006,7,4
"1220","ESP-01",13,330,2011,1,31,NA,NA,10.6,NA,"Imposible de medir, dendrometro aplastado por otro arbo paralelo",NA,NA,NA,NA,NA,NA,NA,NA,0.465,7,11.4,2006,7,4
"1221","ESP-01",13,330,2011,4,29,NA,NA,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465,7,11.4,2006,7,4
"1222","ESP-01",13,330,2011,7,11,NA,NA,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465,7,11.4,2006,7,4
"1223","ESP-01",13,330,2011,10,25,NA,NA,10.6,NA,"dendrometro aplastado",NA,NA,NA,NA,NA,NA,NA,NA,0.465,7,11.4,2006,7,4
"1224","ESP-01",13,330,2012,5,2,NA,NA,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465,7,11.4,2006,7,4
"1225","ESP-01",13,331,2009,8,19,NA,NA,20.2,"3.5",NA,"o","igual",NA,NA,NA,NA,NA,NA,0.6,8.5,18.2,2006,7,4
"1226","ESP-01",13,331,2009,11,25,NA,NA,20.2,"6.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,8.5,18.2,2006,7,4
"1227","ESP-01",13,331,2010,1,26,NA,NA,20.2,"9.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,8.5,18.2,2006,7,4
"1228","ESP-01",13,331,2010,5,1,NA,NA,20.2,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,8.5,18.2,2006,7,4
"1229","ESP-01",13,331,2010,7,21,NA,NA,20.2,"16.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,8.5,18.2,2006,7,4
"1230","ESP-01",13,331,2010,7,21,NA,NA,20.2,"16.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,8.5,18.2,2006,7,4
"1231","ESP-01",13,331,2010,10,13,NA,NA,20.2,"19.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,8.5,18.2,2006,7,4
"1232","ESP-01",13,331,2011,1,31,NA,NA,20.2,"23.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,8.5,18.2,2006,7,4
"1233","ESP-01",13,331,2011,4,29,NA,NA,20.2,"25.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,8.5,18.2,2006,7,4
"1234","ESP-01",13,331,2011,7,11,NA,NA,20.2,"26.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,8.5,18.2,2006,7,4
"1235","ESP-01",13,331,2011,10,25,NA,NA,20.2,"31.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,8.5,18.2,2006,7,4
"1236","ESP-01",13,331,2012,5,2,NA,NA,20.2,"33.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,8.5,18.2,2006,7,4
"1237","ESP-01",13,340,2009,8,19,NA,NA,11.3,"0",NA,"o","igual",NA,NA,NA,NA,NA,NA,0.709,NA,11.6,2006,7,4
"1238","ESP-01",13,340,2009,11,25,NA,NA,11.3,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.709,NA,11.6,2006,7,4
"1239","ESP-01",13,340,2010,1,26,NA,NA,11.3,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.709,NA,11.6,2006,7,4
"1240","ESP-01",13,340,2010,5,1,NA,NA,11.3,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.709,NA,11.6,2006,7,4
"1241","ESP-01",13,340,2010,7,21,NA,NA,11.3,"-0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.709,NA,11.6,2006,7,4
"1242","ESP-01",13,340,2010,7,21,NA,NA,11.3,"-0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.709,NA,11.6,2006,7,4
"1243","ESP-01",13,340,2010,10,13,NA,NA,11.3,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.709,NA,11.6,2006,7,4
"1244","ESP-01",13,340,2011,1,31,NA,NA,11.3,"-0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.709,NA,11.6,2006,7,4
"1245","ESP-01",13,340,2011,4,29,NA,NA,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.709,NA,11.6,2006,7,4
"1246","ESP-01",13,340,2011,7,11,NA,NA,11.3,"0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.709,NA,11.6,2006,7,4
"1247","ESP-01",13,340,2011,10,25,NA,NA,11.3,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.709,NA,11.6,2006,7,4
"1248","ESP-01",13,340,2012,5,2,NA,NA,11.3,"0","Muerto",NA,NA,NA,NA,NA,NA,NA,NA,0.709,NA,11.6,2006,7,4
"1249","ESP-01",13,341,2009,8,19,NA,NA,12.9,"0",NA,"e","igual",NA,NA,NA,NA,NA,NA,0.52,9,14.2,2006,7,4
"1250","ESP-01",13,341,2009,11,25,NA,NA,12.9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,9,14.2,2006,7,4
"1251","ESP-01",13,341,2010,1,26,NA,NA,12.9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,9,14.2,2006,7,4
"1252","ESP-01",13,341,2010,5,1,NA,NA,12.9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,9,14.2,2006,7,4
"1253","ESP-01",13,341,2010,7,21,NA,NA,12.9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,9,14.2,2006,7,4
"1254","ESP-01",13,341,2010,7,21,NA,NA,12.9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,9,14.2,2006,7,4
"1255","ESP-01",13,341,2010,10,13,NA,NA,12.9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,9,14.2,2006,7,4
"1256","ESP-01",13,341,2011,1,31,NA,NA,12.9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,9,14.2,2006,7,4
"1257","ESP-01",13,341,2011,4,29,NA,NA,12.9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,9,14.2,2006,7,4
"1258","ESP-01",13,341,2011,7,11,NA,NA,12.9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,9,14.2,2006,7,4
"1259","ESP-01",13,341,2011,10,25,NA,NA,12.9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,9,14.2,2006,7,4
"1260","ESP-01",13,341,2012,5,2,NA,NA,12.9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,9,14.2,2006,7,4
"1261","ESP-01",13,342,2009,8,19,NA,NA,16.1,"3.5",NA,"e","igual",NA,NA,NA,NA,NA,NA,0.6,NA,12.8,2006,7,4
"1262","ESP-01",13,342,2009,11,25,NA,NA,16.1,"6.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,12.8,2006,7,4
"1263","ESP-01",13,342,2010,1,26,NA,NA,16.1,"10.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,12.8,2006,7,4
"1264","ESP-01",13,342,2010,5,1,NA,NA,16.1,"12.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,12.8,2006,7,4
"1265","ESP-01",13,342,2010,7,21,NA,NA,16.1,"12.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,12.8,2006,7,4
"1266","ESP-01",13,342,2010,7,21,NA,NA,16.1,"12.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,12.8,2006,7,4
"1267","ESP-01",13,342,2010,10,13,NA,NA,16.1,"12.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,12.8,2006,7,4
"1268","ESP-01",13,342,2011,1,31,NA,NA,16.1,"13.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,12.8,2006,7,4
"1269","ESP-01",13,342,2011,4,29,NA,NA,16.1,"13.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,12.8,2006,7,4
"1270","ESP-01",13,342,2011,7,11,NA,NA,16.1,"13.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,12.8,2006,7,4
"1271","ESP-01",13,342,2011,10,25,NA,NA,16.1,"13.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,12.8,2006,7,4
"1272","ESP-01",13,342,2012,5,2,NA,NA,16.1,"13.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,12.8,2006,7,4
"1273","ESP-01",13,354,2009,8,19,NA,NA,10.3,"2",NA,"e","igual","1.3",NA,NA,NA,NA,NA,0.52,10.5,10.5,2006,7,4
"1274","ESP-01",13,354,2009,11,25,NA,NA,10.3,"3.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,10.5,10.5,2006,7,4
"1275","ESP-01",13,354,2010,1,26,NA,NA,10.3,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,10.5,10.5,2006,7,4
"1276","ESP-01",13,354,2010,5,1,NA,NA,10.3,"5.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,10.5,10.5,2006,7,4
"1277","ESP-01",13,354,2010,7,21,NA,NA,10.3,"6.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,10.5,10.5,2006,7,4
"1278","ESP-01",13,354,2010,7,21,NA,NA,10.3,"6.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,10.5,10.5,2006,7,4
"1279","ESP-01",13,354,2010,10,13,NA,NA,10.3,"9.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,10.5,10.5,2006,7,4
"1280","ESP-01",13,354,2011,1,31,NA,NA,10.3,"10.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,10.5,10.5,2006,7,4
"1281","ESP-01",13,354,2011,4,29,NA,NA,10.3,"11.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,10.5,10.5,2006,7,4
"1282","ESP-01",13,354,2011,7,11,NA,NA,10.3,"11.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,10.5,10.5,2006,7,4
"1283","ESP-01",13,354,2011,10,25,NA,NA,10.3,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,10.5,10.5,2006,7,4
"1284","ESP-01",13,354,2012,5,2,NA,NA,10.3,"12.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,10.5,10.5,2006,7,4
"1285","ESP-01",13,355,2009,8,19,NA,NA,10.6,"0",NA,"e","igual","1.3",NA,NA,NA,NA,NA,0.6,10.5,11.2,2006,7,4
"1286","ESP-01",13,355,2009,11,25,NA,NA,10.6,"1.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10.5,11.2,2006,7,4
"1287","ESP-01",13,355,2010,1,26,NA,NA,10.6,"1.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10.5,11.2,2006,7,4
"1288","ESP-01",13,355,2010,5,1,NA,NA,10.6,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10.5,11.2,2006,7,4
"1289","ESP-01",13,355,2010,7,21,NA,NA,10.6,"2.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10.5,11.2,2006,7,4
"1290","ESP-01",13,355,2010,7,21,NA,NA,10.6,"2.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10.5,11.2,2006,7,4
"1291","ESP-01",13,355,2010,10,13,NA,NA,10.6,"3.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10.5,11.2,2006,7,4
"1292","ESP-01",13,355,2011,1,31,NA,NA,10.6,"3.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10.5,11.2,2006,7,4
"1293","ESP-01",13,355,2011,4,29,NA,NA,10.6,"4.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10.5,11.2,2006,7,4
"1294","ESP-01",13,355,2011,7,11,NA,NA,10.6,"3.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10.5,11.2,2006,7,4
"1295","ESP-01",13,355,2011,10,25,NA,NA,10.6,"5.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10.5,11.2,2006,7,4
"1296","ESP-01",13,355,2012,5,2,NA,NA,10.6,"5.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10.5,11.2,2006,7,4
"1297","ESP-01",14,357,2009,8,19,NA,NA,12,"0",NA,"i","diferente",NA,NA,NA,NA,NA,NA,0.6,8,11.2,2006,7,4
"1298","ESP-01",14,357,2009,11,25,NA,NA,12,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,8,11.2,2006,7,4
"1299","ESP-01",14,357,2010,1,26,NA,NA,12,"1.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,8,11.2,2006,7,4
"1300","ESP-01",14,357,2010,5,1,NA,NA,12,"2.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,8,11.2,2006,7,4
"1301","ESP-01",14,357,2010,7,21,NA,NA,12,"2.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,8,11.2,2006,7,4
"1302","ESP-01",14,357,2010,7,21,NA,NA,12,"2.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,8,11.2,2006,7,4
"1303","ESP-01",14,357,2010,10,13,NA,NA,12,"3.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,8,11.2,2006,7,4
"1304","ESP-01",14,357,2011,1,31,NA,NA,12,"4.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,8,11.2,2006,7,4
"1305","ESP-01",14,357,2011,4,29,NA,NA,12,"5.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,8,11.2,2006,7,4
"1306","ESP-01",14,357,2011,7,11,NA,NA,12,"5.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,8,11.2,2006,7,4
"1307","ESP-01",14,357,2011,10,25,NA,NA,12,"6.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,8,11.2,2006,7,4
"1308","ESP-01",14,357,2012,5,2,NA,NA,12,"8.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,8,11.2,2006,7,4
"1309","ESP-01",14,358,2009,8,19,NA,NA,15.3,"0",NA,"o","igual","0.9",NA,NA,NA,NA,NA,0.6,10.5,19.6,2006,7,4
"1310","ESP-01",14,358,2009,11,25,NA,NA,15.3,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10.5,19.6,2006,7,4
"1311","ESP-01",14,358,2010,1,26,NA,NA,15.3,"1.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10.5,19.6,2006,7,4
"1312","ESP-01",14,358,2010,5,1,NA,NA,15.3,"2.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10.5,19.6,2006,7,4
"1313","ESP-01",14,358,2010,7,21,NA,NA,15.3,"3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10.5,19.6,2006,7,4
"1314","ESP-01",14,358,2010,7,21,NA,NA,15.3,"3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10.5,19.6,2006,7,4
"1315","ESP-01",14,358,2010,10,13,NA,NA,15.3,"5.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10.5,19.6,2006,7,4
"1316","ESP-01",14,358,2011,1,31,NA,NA,15.3,"7.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10.5,19.6,2006,7,4
"1317","ESP-01",14,358,2011,4,29,NA,NA,15.3,"8.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10.5,19.6,2006,7,4
"1318","ESP-01",14,358,2011,7,11,NA,NA,15.3,"8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10.5,19.6,2006,7,4
"1319","ESP-01",14,358,2011,10,25,NA,NA,15.3,"9.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10.5,19.6,2006,7,4
"1320","ESP-01",14,358,2012,5,2,NA,NA,15.3,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,10.5,19.6,2006,7,4
"1321","ESP-01",14,359,2009,8,19,NA,NA,14,"0",NA,"e","igual","1.4",NA,NA,NA,NA,NA,0.6,NA,14.3,2006,7,4
"1322","ESP-01",14,359,2009,11,25,NA,NA,14,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,14.3,2006,7,4
"1323","ESP-01",14,359,2010,1,26,NA,NA,14,"1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,14.3,2006,7,4
"1324","ESP-01",14,359,2010,5,1,NA,NA,14,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,14.3,2006,7,4
"1325","ESP-01",14,359,2010,7,21,NA,NA,14,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,14.3,2006,7,4
"1326","ESP-01",14,359,2010,7,21,NA,NA,14,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,14.3,2006,7,4
"1327","ESP-01",14,359,2010,10,13,NA,NA,14,"3.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,14.3,2006,7,4
"1328","ESP-01",14,359,2011,1,31,NA,NA,14,"6.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,14.3,2006,7,4
