plot_code,measurement_code,sub_plot,replica,year,egm_measurement,recno,day ,month,hour,min,co2ref_ppm,InputD,time,InputF,atmp_mb,probe_type,quality_code,comments
TU4,STEM,14,1,13,14,16,23,7,1,38,470,7,52,0.1,743,8,good,
TU4,STEM,14,1,13,14,17,23,7,1,38,470,8,57,0.1,743,8,good,
TU4,STEM,14,1,13,14,18,23,7,1,38,471,8,62,0.1,743,8,good,
TU4,STEM,14,1,13,14,19,23,7,1,39,472,9,67,0.1,743,8,good,
TU4,STEM,14,1,13,14,20,23,7,1,39,473,10,72,0.1,743,8,good,
TU4,STEM,14,1,13,14,21,23,7,1,39,474,11,76,0.1,743,8,good,
TU4,STEM,14,1,13,14,22,23,7,1,39,474,11,81,0.1,743,8,good,
TU4,STEM,14,1,13,14,23,23,7,1,39,475,12,86,0.1,743,8,good,
TU4,STEM,14,1,13,14,24,23,7,1,39,475,12,91,0.1,743,8,good,
TU4,STEM,14,1,13,14,25,23,7,1,39,476,13,96,0.1,743,8,good,
TU4,STEM,14,1,13,14,26,23,7,1,39,477,14,100,0.1,743,8,good,
TU4,STEM,14,1,13,14,27,23,7,1,39,477,14,105,0.1,743,8,good,
TU4,STEM,14,1,13,14,28,23,7,1,39,478,15,110,0.09,743,8,good,
TU4,STEM,14,1,13,14,29,23,7,1,39,478,16,115,0.09,743,8,good,
TU4,STEM,14,1,13,14,30,23,7,1,39,479,16,120,0.09,743,8,good,
TU4,STEM,14,1,13,14,31,23,7,1,40,480,17,124,0.09,743,8,good,
TU4,STEM,15,1,13,15,1,23,7,1,48,479,0,0,0,744,8,good,
TU4,STEM,15,1,13,15,2,23,7,1,48,490,0,4,0,744,8,good,
TU4,STEM,15,1,13,15,3,23,7,1,48,494,0,9,0,744,8,good,
TU4,STEM,15,1,13,15,4,23,7,1,48,495,15,14,0.75,744,8,good,
TU4,STEM,15,1,13,15,5,23,7,1,48,496,15,19,0.55,744,8,good,
TU4,STEM,15,1,13,15,6,23,7,1,48,496,14,24,0.43,744,8,good,
TU4,STEM,15,1,13,15,7,23,7,1,48,497,14,28,0.35,744,8,good,
TU4,STEM,15,1,13,15,8,23,7,1,49,497,14,33,0.29,744,8,good,
TU4,STEM,15,1,13,15,9,23,7,1,49,498,13,38,0.25,744,8,good,
TU4,STEM,15,1,13,15,10,23,7,1,49,498,13,43,0.21,744,8,good,
TU4,STEM,15,1,13,15,11,23,7,1,49,498,13,48,0.19,744,8,good,
TU4,STEM,15,1,13,15,12,23,7,1,49,499,13,52,0.17,744,8,good,
TU4,STEM,15,1,13,15,13,23,7,1,49,499,13,57,0.16,744,8,good,
TU4,STEM,15,1,13,15,14,23,7,1,49,500,13,62,0.14,744,8,good,
TU4,STEM,15,1,13,15,15,23,7,1,49,500,13,67,0.13,744,8,good,
TU4,STEM,15,1,13,15,16,23,7,1,49,501,13,72,0.13,744,8,good,
TU4,STEM,15,1,13,15,17,23,7,1,49,501,13,76,0.12,744,8,good,
TU4,STEM,15,1,13,15,18,23,7,1,49,502,13,81,0.11,744,8,good,
TU4,STEM,15,1,13,15,19,23,7,1,49,502,13,86,0.11,744,8,good,
TU4,STEM,15,1,13,15,20,23,7,1,50,502,13,91,0.1,744,8,good,
TU4,STEM,15,1,13,15,21,23,7,1,50,503,14,96,0.1,744,8,good,
TU4,STEM,15,1,13,15,22,23,7,1,50,503,14,100,0.1,744,8,good,
TU4,STEM,15,1,13,15,23,23,7,1,50,504,14,105,0.09,744,8,good,
TU4,STEM,15,1,13,15,24,23,7,1,50,505,14,110,0.09,743,8,good,
TU4,STEM,15,1,13,15,25,23,7,1,50,504,15,115,0.09,744,8,good,
TU4,STEM,15,1,13,15,26,23,7,1,50,505,15,120,0.09,744,8,good,
TU4,STEM,15,1,13,15,27,23,7,1,50,505,15,124,0.08,744,8,good,
TU4,STEM,16,1,13,16,4,23,7,2,12,460,0,0,0,742,8,good,
TU4,STEM,16,1,13,16,5,23,7,2,12,461,0,4,0,742,8,good,
TU4,STEM,16,1,13,16,6,23,7,2,12,460,0,9,0,743,8,good,
TU4,STEM,16,1,13,16,7,23,7,2,12,462,1,14,0.05,742,8,good,
TU4,STEM,16,1,13,16,8,23,7,2,12,462,1,19,0.06,742,8,good,
TU4,STEM,16,1,13,16,9,23,7,2,12,463,2,24,0.06,742,8,good,
TU4,STEM,16,1,13,16,10,23,7,2,12,462,1,28,0.04,743,8,good,
TU4,STEM,16,1,13,16,11,23,7,2,12,463,2,33,0.05,742,8,good,
TU4,STEM,16,1,13,16,12,23,7,2,13,464,3,38,0.05,742,8,good,
TU4,STEM,16,1,13,16,13,23,7,2,13,463,2,43,0.04,743,8,good,
TU4,STEM,16,1,13,16,14,23,7,2,13,463,3,48,0.04,743,8,good,
TU4,STEM,16,1,13,16,15,23,7,2,13,464,3,52,0.04,742,8,good,
TU4,STEM,16,1,13,16,16,23,7,2,13,464,3,57,0.04,743,8,good,
TU4,STEM,16,1,13,16,17,23,7,2,13,465,4,62,0.04,742,8,good,
TU4,STEM,16,1,13,16,18,23,7,2,13,466,4,67,0.05,742,8,good,
TU4,STEM,16,1,13,16,19,23,7,2,13,466,5,72,0.05,742,8,good,
TU4,STEM,16,1,13,16,20,23,7,2,13,465,5,76,0.05,743,8,good,
TU4,STEM,16,1,13,16,21,23,7,2,13,466,5,81,0.05,743,8,good,
TU4,STEM,16,1,13,16,22,23,7,2,13,467,6,86,0.05,742,8,good,
TU4,STEM,16,1,13,16,23,23,7,2,13,468,7,91,0.05,742,8,good,
TU4,STEM,16,1,13,16,24,23,7,2,13,468,7,96,0.05,742,8,good,
TU4,STEM,16,1,13,16,25,23,7,2,14,468,7,100,0.05,742,8,good,
TU4,STEM,16,1,13,16,26,23,7,2,14,469,8,105,0.05,742,8,good,
TU4,STEM,16,1,13,16,27,23,7,2,14,469,8,110,0.05,742,8,good,
TU4,STEM,16,1,13,16,28,23,7,2,14,469,9,115,0.05,743,8,good,
TU4,STEM,16,1,13,16,29,23,7,2,14,470,9,120,0.05,742,8,good,
TU4,STEM,16,1,13,16,30,23,7,2,14,470,10,124,0.05,742,8,good,
TU4,STEM,17,1,13,17,3,23,7,2,16,447,0,0,0,742,8,good,
TU4,STEM,17,1,13,17,4,23,7,2,16,447,0,4,0,742,8,good,
TU4,STEM,17,1,13,17,5,23,7,2,17,448,0,9,0,742,8,good,
TU4,STEM,17,1,13,17,6,23,7,2,17,448,1,14,0.07,742,8,good,
TU4,STEM,17,1,13,17,7,23,7,2,17,449,2,19,0.07,742,8,good,
TU4,STEM,17,1,13,17,8,23,7,2,17,449,2,24,0.07,742,8,good,
TU4,STEM,17,1,13,17,9,23,7,2,17,450,2,28,0.07,742,8,good,
TU4,STEM,17,1,13,17,10,23,7,2,17,449,2,33,0.05,743,8,good,
TU4,STEM,17,1,13,17,11,23,7,2,17,450,3,38,0.05,742,8,good,
TU4,STEM,17,1,13,17,12,23,7,2,17,450,3,43,0.05,742,8,good,
TU4,STEM,17,1,13,17,13,23,7,2,17,451,3,48,0.05,742,8,good,
TU4,STEM,17,1,13,17,14,23,7,2,17,451,4,52,0.05,742,8,good,
TU4,STEM,17,1,13,17,15,23,7,2,17,451,4,57,0.05,742,8,good,
TU4,STEM,17,1,13,17,16,23,7,2,17,452,4,62,0.05,742,8,good,
TU4,STEM,17,1,13,17,17,23,7,2,18,452,5,67,0.05,742,8,good,
TU4,STEM,17,1,13,17,18,23,7,2,18,452,5,72,0.05,742,8,good,
TU4,STEM,17,1,13,17,19,23,7,2,18,453,5,76,0.05,742,8,good,
TU4,STEM,17,1,13,17,20,23,7,2,18,453,6,81,0.05,742,8,good,
TU4,STEM,17,1,13,17,21,23,7,2,18,453,6,86,0.05,743,8,good,
TU4,STEM,17,1,13,17,22,23,7,2,18,454,6,91,0.05,742,8,good,
TU4,STEM,17,1,13,17,23,23,7,2,18,454,7,96,0.05,742,8,good,
TU4,STEM,17,1,13,17,24,23,7,2,18,455,7,100,0.05,742,8,good,
TU4,STEM,17,1,13,17,25,23,7,2,18,454,7,105,0.05,743,8,good,
TU4,STEM,17,1,13,17,26,23,7,2,18,455,8,110,0.05,742,8,good,
TU4,STEM,17,1,13,17,27,23,7,2,18,456,8,115,0.05,742,8,good,
TU4,STEM,17,1,13,17,28,23,7,2,18,456,8,120,0.05,742,8,good,
TU4,STEM,17,1,13,17,29,23,7,2,18,457,9,124,0.05,742,8,good,
TU4,STEM,18,1,13,18,1,23,7,2,21,496,0,0,0,742,8,good,
TU4,STEM,18,1,13,18,2,23,7,2,21,495,0,4,0,742,8,good,
TU4,STEM,18,1,13,18,3,23,7,2,21,496,0,9,0,742,8,good,
TU4,STEM,18,1,13,18,4,23,7,2,21,497,1,14,0.05,742,8,good,
TU4,STEM,18,1,13,18,5,23,7,2,21,499,2,19,0.1,742,8,good,
TU4,STEM,18,1,13,18,6,23,7,2,21,501,4,24,0.14,742,8,good,
TU4,STEM,18,1,13,18,7,23,7,2,21,503,6,28,0.17,742,8,good,
TU4,STEM,18,1,13,18,8,23,7,2,21,504,8,33,0.18,742,8,good,
TU4,STEM,18,1,13,18,9,23,7,2,21,506,10,38,0.2,742,8,good,
TU4,STEM,18,1,13,18,10,23,7,2,21,508,13,43,0.21,742,8,good,
TU4,STEM,18,1,13,18,11,23,7,2,21,510,15,48,0.22,742,8,good,
TU4,STEM,18,1,13,18,12,23,7,2,21,512,17,52,0.23,742,8,good,
TU4,STEM,18,1,13,18,13,23,7,2,22,514,19,57,0.23,742,8,good,
TU4,STEM,18,1,13,18,14,23,7,2,22,516,21,62,0.24,742,8,good,
TU4,STEM,18,1,13,18,15,23,7,2,22,518,23,67,0.24,742,8,good,
TU4,STEM,18,1,13,18,16,23,7,2,22,520,25,72,0.25,742,8,good,
TU4,STEM,18,1,13,18,17,23,7,2,22,521,27,76,0.25,742,8,good,
TU4,STEM,18,1,13,18,18,23,7,2,22,523,29,81,0.25,742,8,good,
TU4,STEM,18,1,13,18,19,23,7,2,22,525,31,86,0.25,742,8,good,
TU4,STEM,18,1,13,18,20,23,7,2,22,527,33,91,0.26,742,8,good,
TU4,STEM,18,1,13,18,21,23,7,2,22,529,35,96,0.26,742,8,good,
TU4,STEM,18,1,13,18,22,23,7,2,22,531,37,100,0.26,742,8,good,
TU4,STEM,18,1,13,18,23,23,7,2,22,533,39,105,0.26,742,8,good,
TU4,STEM,18,1,13,18,24,23,7,2,22,535,41,110,0.26,742,8,good,
TU4,STEM,18,1,13,18,25,23,7,2,22,536,43,115,0.26,742,8,good,
TU4,STEM,18,1,13,18,26,23,7,2,23,538,45,120,0.26,742,8,good,
TU4,STEM,18,1,13,18,27,23,7,2,23,540,47,124,0.26,742,8,good,
TU4,STEM,19,1,13,19,2,23,7,2,37,462,0,0,0,742,8,good,
TU4,STEM,19,1,13,19,3,23,7,2,37,462,0,4,0,742,8,good,
TU4,STEM,19,1,13,19,4,23,7,2,37,463,0,9,0,742,8,good,
TU4,STEM,19,1,13,19,5,23,7,2,37,463,1,14,0.05,742,8,good,
TU4,STEM,19,1,13,19,6,23,7,2,37,463,1,19,0.05,742,8,good,
TU4,STEM,19,1,13,19,7,23,7,2,37,464,1,24,0.05,742,8,good,
TU4,STEM,19,1,13,19,8,23,7,2,37,463,1,28,0.04,742,8,good,
TU4,STEM,19,1,13,19,9,23,7,2,37,464,1,33,0.04,742,8,good,
TU4,STEM,19,1,13,19,10,23,7,2,37,464,2,38,0.03,742,8,good,
TU4,STEM,19,1,13,19,11,23,7,2,37,464,2,43,0.03,742,8,good,
TU4,STEM,19,1,13,19,12,23,7,2,37,464,2,48,0.03,742,8,good,
TU4,STEM,19,1,13,19,13,23,7,2,37,464,2,52,0.03,742,8,good,
TU4,STEM,19,1,13,19,14,23,7,2,38,465,2,57,0.03,742,8,good,
TU4,STEM,19,1,13,19,15,23,7,2,38,465,2,62,0.03,742,8,good,
TU4,STEM,19,1,13,19,16,23,7,2,38,465,3,67,0.03,742,8,good,
TU4,STEM,19,1,13,19,17,23,7,2,38,466,3,72,0.03,742,8,good,
TU4,STEM,19,1,13,19,18,23,7,2,38,466,3,76,0.03,742,8,good,
TU4,STEM,19,1,13,19,19,23,7,2,38,466,3,81,0.03,742,8,good,
TU4,STEM,19,1,13,19,20,23,7,2,38,466,4,86,0.03,742,8,good,
TU4,STEM,19,1,13,19,21,23,7,2,38,466,4,91,0.03,742,8,good,
TU4,STEM,19,1,13,19,22,23,7,2,38,466,4,96,0.03,742,8,good,
TU4,STEM,19,1,13,19,23,23,7,2,38,467,4,100,0.03,742,8,good,
TU4,STEM,19,1,13,19,24,23,7,2,38,467,5,105,0.03,742,8,good,
TU4,STEM,19,1,13,19,25,23,7,2,38,467,5,110,0.03,742,8,good,
TU4,STEM,19,1,13,19,26,23,7,2,38,467,5,115,0.03,742,8,good,
TU4,STEM,19,1,13,19,27,23,7,2,39,468,5,120,0.03,742,8,good,
TU4,STEM,19,1,13,19,28,23,7,2,39,468,5,124,0.03,742,8,good,
TU4,STEM,20,1,13,20,1,23,7,2,54,453,0,0,0,740,8,good,
TU4,STEM,20,1,13,20,2,23,7,2,54,455,0,4,0,740,8,good,
TU4,STEM,20,1,13,20,3,23,7,2,54,456,0,9,0,740,8,good,
TU4,STEM,20,1,13,20,4,23,7,2,54,457,4,14,0.21,740,8,good,
TU4,STEM,20,1,13,20,5,23,7,2,54,458,5,19,0.2,740,8,good,
TU4,STEM,20,1,13,20,6,23,7,2,54,460,6,24,0.19,740,8,good,
TU4,STEM,20,1,13,20,7,23,7,2,54,461,7,28,0.18,740,8,good,
TU4,STEM,20,1,13,20,8,23,7,2,54,462,8,33,0.18,740,8,good,
TU4,STEM,20,1,13,20,9,23,7,2,54,463,10,38,0.18,740,8,good,
TU4,STEM,20,1,13,20,10,23,7,2,54,464,11,43,0.18,740,8,good,
TU4,STEM,20,1,13,20,11,23,7,2,54,465,12,48,0.17,740,8,good,
TU4,STEM,20,1,13,20,12,23,7,2,55,466,13,52,0.17,740,8,good,
TU4,STEM,20,1,13,20,13,23,7,2,55,468,14,57,0.17,740,8,good,
TU4,STEM,20,1,13,20,14,23,7,2,55,469,15,62,0.17,740,8,good,
TU4,STEM,20,1,13,20,15,23,7,2,55,470,16,67,0.17,740,8,good,
TU4,STEM,20,1,13,20,16,23,7,2,55,471,17,72,0.17,740,8,good,
TU4,STEM,20,1,13,20,17,23,7,2,55,472,18,76,0.17,740,8,good,
TU4,STEM,20,1,13,20,18,23,7,2,55,473,19,81,0.16,740,8,good,
TU4,STEM,20,1,13,20,19,23,7,2,55,474,20,86,0.16,740,8,good,
TU4,STEM,20,1,13,20,20,23,7,2,55,475,21,91,0.16,740,8,good,
TU4,STEM,20,1,13,20,21,23,7,2,55,476,22,96,0.16,740,8,good,
TU4,STEM,20,1,13,20,22,23,7,2,55,477,23,100,0.16,740,8,good,
TU4,STEM,20,1,13,20,23,23,7,2,55,478,24,105,0.16,740,8,good,
TU4,STEM,20,1,13,20,24,23,7,2,55,479,25,110,0.16,740,8,good,
TU4,STEM,20,1,13,20,25,23,7,2,56,480,26,115,0.16,740,8,good,
TU4,STEM,20,1,13,20,26,23,7,2,56,481,27,120,0.16,740,8,good,
TU4,STEM,20,1,13,20,27,23,7,2,56,482,28,124,0.16,740,8,good,
TU4,STEM,21,1,13,21,1,23,7,2,58,455,0,0,0,740,8,good,
TU4,STEM,21,1,13,21,2,23,7,2,58,457,0,4,0,740,8,good,
TU4,STEM,21,1,13,21,3,23,7,2,58,459,0,9,0,740,8,good,
TU4,STEM,21,1,13,21,4,23,7,2,58,461,6,14,0.32,740,8,good,
TU4,STEM,21,1,13,21,5,23,7,2,58,464,9,19,0.33,740,8,good,
TU4,STEM,21,1,13,21,6,23,7,2,58,466,11,24,0.34,740,8,good,
TU4,STEM,21,1,13,21,7,23,7,2,58,469,14,28,0.35,740,8,good,
TU4,STEM,21,1,13,21,8,23,7,2,58,471,16,33,0.35,740,8,good,
TU4,STEM,21,1,13,21,9,23,7,2,58,473,19,38,0.35,740,8,good,
TU4,STEM,21,1,13,21,10,23,7,2,58,476,21,43,0.35,740,8,good,
TU4,STEM,21,1,13,21,11,23,7,2,58,478,23,48,0.34,740,8,good,
TU4,STEM,21,1,13,21,12,23,7,2,59,481,26,52,0.35,740,8,good,
TU4,STEM,21,1,13,21,13,23,7,2,59,483,28,57,0.35,740,8,good,
TU4,STEM,21,1,13,21,14,23,7,2,59,487,31,62,0.35,740,8,good,
TU4,STEM,21,1,13,21,15,23,7,2,59,490,34,67,0.36,740,8,good,
TU4,STEM,21,1,13,21,16,23,7,2,59,491,37,72,0.36,740,8,good,
TU4,STEM,21,1,13,21,17,23,7,2,59,494,39,76,0.36,740,8,good,
TU4,STEM,21,1,13,21,18,23,7,2,59,496,41,81,0.36,740,8,good,
TU4,STEM,21,1,13,21,19,23,7,2,59,498,44,86,0.36,740,8,good,
TU4,STEM,21,1,13,21,20,23,7,2,59,499,46,91,0.35,740,8,good,
TU4,STEM,21,1,13,21,21,23,7,2,59,501,48,96,0.35,740,8,good,
TU4,STEM,21,1,13,21,22,23,7,2,59,503,50,100,0.35,740,8,good,
TU4,STEM,22,1,13,22,1,23,7,3,59,457,0,0,0,742,8,good,
TU4,STEM,22,1,13,22,2,23,7,3,59,458,0,4,0,742,8,good,
TU4,STEM,22,1,13,22,3,23,7,3,59,459,0,9,0,742,8,good,
TU4,STEM,22,1,13,22,4,23,7,3,59,460,2,14,0.1,742,8,good,
TU4,STEM,22,1,13,22,5,23,7,3,59,460,2,19,0.1,742,8,good,
TU4,STEM,22,1,13,22,6,23,7,3,59,461,3,24,0.09,742,8,good,
TU4,STEM,22,1,13,22,7,23,7,3,59,461,3,28,0.08,742,8,good,
TU4,STEM,22,1,13,22,8,23,7,3,59,462,3,33,0.08,742,8,good,
TU4,STEM,22,1,13,22,9,23,7,4,0,462,4,38,0.08,742,8,good,
TU4,STEM,22,1,13,22,10,23,7,4,0,463,4,43,0.08,742,8,good,
TU4,STEM,22,1,13,22,11,23,7,4,0,463,5,48,0.07,742,8,good,
TU4,STEM,22,1,13,22,12,23,7,4,0,464,5,52,0.07,742,8,good,
TU4,STEM,22,1,13,22,13,23,7,4,0,464,6,57,0.07,742,8,good,
TU4,STEM,22,1,13,22,14,23,7,4,0,465,6,62,0.07,742,8,good,
TU4,STEM,22,1,13,22,15,23,7,4,0,465,6,67,0.07,742,8,good,
TU4,STEM,22,1,13,22,16,23,7,4,0,465,7,72,0.07,742,8,good,
TU4,STEM,22,1,13,22,17,23,7,4,0,466,7,76,0.07,742,8,good,
TU4,STEM,22,1,13,22,18,23,7,4,0,466,8,81,0.07,742,8,good,
TU4,STEM,22,1,13,22,19,23,7,4,0,466,8,86,0.07,742,8,good,
TU4,STEM,22,1,13,22,20,23,7,4,0,467,9,91,0.07,742,8,good,
TU4,STEM,22,1,13,22,21,23,7,4,0,468,9,96,0.07,742,8,good,
TU4,STEM,22,1,13,22,22,23,7,4,1,468,10,100,0.07,742,8,good,
TU4,STEM,22,1,13,22,23,23,7,4,1,468,10,105,0.06,742,8,good,
TU4,STEM,22,1,13,22,24,23,7,4,1,469,10,110,0.07,742,8,good,
TU4,STEM,22,1,13,22,25,23,7,4,1,470,11,115,0.07,742,8,good,
TU4,STEM,22,1,13,22,26,23,7,4,1,470,11,120,0.07,742,8,good,
TU4,STEM,22,1,13,22,27,23,7,4,1,470,12,124,0.06,742,8,good,
TU4,STEM,23,1,13,23,1,23,7,4,9,470,0,0,0,742,8,good,
TU4,STEM,23,1,13,23,2,23,7,4,9,470,0,4,0,742,8,good,
TU4,STEM,23,1,13,23,3,23,7,4,10,470,0,9,0,742,8,good,
TU4,STEM,23,1,13,23,4,23,7,4,10,471,0,14,0.03,742,8,good,
TU4,STEM,23,1,13,23,5,23,7,4,10,471,1,19,0.04,742,8,good,
TU4,STEM,23,1,13,23,6,23,7,4,10,471,1,24,0.04,742,8,good,
TU4,STEM,23,1,13,23,7,23,7,4,10,471,1,28,0.04,742,8,good,
TU4,STEM,23,1,13,23,8,23,7,4,10,472,2,33,0.04,742,8,good,
TU4,STEM,23,1,13,23,9,23,7,4,10,472,2,38,0.04,742,8,good,
TU4,STEM,23,1,13,23,10,23,7,4,10,473,3,43,0.05,742,8,good,
TU4,STEM,23,1,13,23,11,23,7,4,10,474,4,48,0.06,742,8,good,
TU4,STEM,23,1,13,23,12,23,7,4,10,475,4,52,0.06,742,8,good,
TU4,STEM,23,1,13,23,13,23,7,4,10,475,5,57,0.06,742,8,good,
TU4,STEM,23,1,13,23,14,23,7,4,10,476,6,62,0.07,742,8,good,
TU4,STEM,23,1,13,23,15,23,7,4,10,476,6,67,0.07,742,8,good,
TU4,STEM,23,1,13,23,16,23,7,4,11,476,7,72,0.07,742,8,good,
TU4,STEM,23,1,13,23,17,23,7,4,11,477,7,76,0.07,742,8,good,
TU4,STEM,23,1,13,23,18,23,7,4,11,477,8,81,0.07,742,8,good,
TU4,STEM,23,1,13,23,19,23,7,4,11,478,8,86,0.07,742,8,good,
TU4,STEM,23,1,13,23,20,23,7,4,11,478,9,91,0.07,742,8,good,
TU4,STEM,23,1,13,23,21,23,7,4,11,478,9,96,0.06,742,8,good,
TU4,STEM,23,1,13,23,22,23,7,4,11,479,9,100,0.06,742,8,good,
TU4,STEM,23,1,13,23,23,23,7,4,11,479,10,105,0.06,742,8,good,
TU4,STEM,23,1,13,23,24,23,7,4,11,479,10,110,0.06,742,8,good,
TU4,STEM,23,1,13,23,25,23,7,4,11,480,10,115,0.06,742,8,good,
TU4,STEM,23,1,13,23,26,23,7,4,11,480,10,120,0.06,742,8,good,
TU4,STEM,23,1,13,23,27,23,7,4,11,480,11,124,0.06,742,8,good,
TU4,STEM,24,1,13,24,1,23,7,4,14,487,0,0,0,743,8,good,
TU4,STEM,24,1,13,24,2,23,7,4,14,490,0,4,0,742,8,good,
TU4,STEM,24,1,13,24,3,23,7,4,15,491,0,9,0,742,8,good,
TU4,STEM,24,1,13,24,4,23,7,4,15,491,4,14,0.2,742,8,good,
TU4,STEM,24,1,13,24,5,23,7,4,15,492,4,19,0.15,742,8,good,
TU4,STEM,24,1,13,24,6,23,7,4,15,492,4,24,0.12,742,8,good,
TU4,STEM,24,1,13,24,7,23,7,4,15,491,3,28,0.08,743,8,good,
TU4,STEM,24,1,13,24,8,23,7,4,15,492,3,33,0.08,742,8,good,
TU4,STEM,24,1,13,24,9,23,7,4,15,493,4,38,0.07,742,8,good,
TU4,STEM,24,1,13,24,10,23,7,4,15,493,4,43,0.07,742,8,good,
TU4,STEM,24,1,13,24,11,23,7,4,15,493,4,48,0.07,742,8,good,
TU4,STEM,24,1,13,24,12,23,7,4,15,494,4,52,0.06,742,8,good,
TU4,STEM,24,1,13,24,13,23,7,4,15,494,5,57,0.06,742,8,good,
TU4,STEM,24,1,13,24,14,23,7,4,15,494,5,62,0.05,742,8,good,
TU4,STEM,24,1,13,24,15,23,7,4,16,493,5,67,0.05,743,8,good,
TU4,STEM,24,1,13,24,16,23,7,4,16,494,5,72,0.05,742,8,good,
TU4,STEM,24,1,13,24,17,23,7,4,16,495,5,76,0.05,742,8,good,
TU4,STEM,24,1,13,24,18,23,7,4,16,495,5,81,0.05,742,8,good,
TU4,STEM,24,1,13,24,19,23,7,4,16,495,6,86,0.04,742,8,good,
TU4,STEM,24,1,13,24,20,23,7,4,16,496,6,91,0.04,742,8,good,
TU4,STEM,24,1,13,24,21,23,7,4,16,496,6,96,0.04,742,8,good,
TU4,STEM,24,1,13,24,22,23,7,4,16,496,6,100,0.04,742,8,good,
TU4,STEM,24,1,13,24,23,23,7,4,16,496,7,105,0.04,742,8,good,
TU4,STEM,24,1,13,24,24,23,7,4,16,497,7,110,0.04,742,8,good,
TU4,STEM,24,1,13,24,25,23,7,4,16,497,7,115,0.04,742,8,good,
TU4,STEM,24,1,13,24,26,23,7,4,16,498,7,120,0.04,742,8,good,
TU4,STEM,24,1,13,24,27,23,7,4,16,498,8,124,0.04,742,8,good,
TU4,STEM,25,1,13,25,1,23,7,4,14,470,0,0,0,743,8,good,
TU4,STEM,25,1,13,25,2,23,7,4,14,470,0,4,0,742,8,good,
TU4,STEM,25,1,13,25,3,23,7,4,15,470,0,9,0,742,8,good,
TU4,STEM,25,1,13,25,4,23,7,4,15,471,4,14,0.03,742,8,good,
TU4,STEM,25,1,13,25,5,23,7,4,15,471,4,19,0.04,742,8,good,
TU4,STEM,25,1,13,25,6,23,7,4,15,471,4,24,0.04,742,8,good,
TU4,STEM,25,1,13,25,7,23,7,4,15,471,3,28,0.04,743,8,good,
TU4,STEM,25,1,13,25,8,23,7,4,15,472,3,33,0.04,742,8,good,
TU4,STEM,25,1,13,25,9,23,7,4,15,472,4,38,0.04,742,8,good,
TU4,STEM,25,1,13,25,10,23,7,4,15,473,4,43,0.05,742,8,good,
TU4,STEM,25,1,13,25,11,23,7,4,15,474,4,48,0.06,742,8,good,
TU4,STEM,25,1,13,25,12,23,7,4,15,475,4,52,0.06,742,8,good,
TU4,STEM,25,1,13,25,13,23,7,4,15,475,5,57,0.06,742,8,good,
TU4,STEM,25,1,13,25,14,23,7,4,15,476,5,62,0.07,742,8,good,
TU4,STEM,25,1,13,25,15,23,7,4,16,476,5,67,0.07,743,8,good,
TU4,STEM,25,1,13,25,16,23,7,4,16,476,5,72,0.07,742,8,good,
TU4,STEM,25,1,13,25,17,23,7,4,16,477,5,76,0.07,742,8,good,
TU4,STEM,25,1,13,25,18,23,7,4,16,477,5,81,0.07,742,8,good,
TU4,STEM,25,1,13,25,19,23,7,4,16,478,6,86,0.07,742,8,good,
TU4,STEM,25,1,13,25,20,23,7,4,16,478,6,91,0.07,742,8,good,
TU4,STEM,25,1,13,25,21,23,7,4,16,478,6,96,0.06,742,8,good,
TU4,STEM,25,1,13,25,22,23,7,4,16,479,6,100,0.06,742,8,good,
TU4,STEM,25,1,13,25,23,23,7,4,16,479,7,105,0.06,742,8,good,
TU4,STEM,25,1,13,25,24,23,7,4,16,479,7,110,0.06,742,8,good,
TU4,STEM,25,1,13,25,25,23,7,4,16,480,7,115,0.06,742,8,good,
TU4,STEM,25,1,13,25,26,23,7,4,16,480,7,120,0.06,742,8,good,
TU4,STEM,25,1,13,25,27,23,7,4,16,480,8,124,0.06,742,8,good,
TU4,STEM,1,1,13,1,1,23,9,2,24,467,0,0,0,743,8,good,
TU4,STEM,1,1,13,1,2,23,9,2,24,467,0,4,0,743,8,good,
TU4,STEM,1,1,13,1,3,23,9,2,24,467,0,9,0,743,8,good,
TU4,STEM,1,1,13,1,4,23,9,2,24,468,1,14,0.05,743,8,good,
TU4,STEM,1,1,13,1,5,23,9,2,25,468,1,19,0.06,743,8,good,
TU4,STEM,1,1,13,1,6,23,9,2,25,469,2,24,0.07,743,8,good,
TU4,STEM,1,1,13,1,7,23,9,2,25,470,3,28,0.08,743,8,good,
TU4,STEM,1,1,13,1,8,23,9,2,25,471,4,33,0.08,743,8,good,
TU4,STEM,1,1,13,1,9,23,9,2,25,472,5,38,0.09,743,8,good,
TU4,STEM,1,1,13,1,10,23,9,2,25,472,5,43,0.09,743,8,good,
TU4,STEM,1,1,13,1,11,23,9,2,25,473,6,48,0.09,743,8,good,
TU4,STEM,1,1,13,1,12,23,9,2,25,474,7,52,0.09,743,8,good,
TU4,STEM,1,1,13,1,13,23,9,2,25,474,8,57,0.09,743,8,good,
TU4,STEM,1,1,13,1,14,23,9,2,25,475,8,62,0.1,743,8,good,
TU4,STEM,1,1,13,1,15,23,9,2,25,476,9,67,0.1,743,8,good,
TU4,STEM,1,1,13,1,16,23,9,2,25,476,10,72,0.1,743,8,good,
TU4,STEM,1,1,13,1,17,23,9,2,26,477,11,76,0.1,743,8,good,
