plot_code,year,month,day,ingrowth_core_num,is_stock_yn,ingrowth_core_litterfall_g,soil_humidity_pcnt,soil_temperature_c,ol_layer_depth_cm,ml_layer_depth_cm,time_step,time_step_minutes,ol_under_2mm_g,ml_under_2mm_g,ol_2to3_mm_g,ml_2to3_mm_g,ol_3to4_mm_g,ml_3to4_mm_g,ol_4to5_mm_g,ml_4to5_mm_g,ol_above_5mm_g,ml_above_5mm_g,quality_code,comments
PAN-02,2013,4,15,13,y,NaN,NaN,NaN,NaN,30,1,10,NaN,0.9,NaN,3.59,NaN,NaN,NaN,NaN,NaN,NaN,,stock
PAN-02,2013,4,15,13,y,NaN,NaN,NaN,NaN,30,2,10,NaN,0.66,NaN,0.6,NaN,NaN,NaN,NaN,NaN,NaN,,stock
PAN-02,2013,4,15,13,y,NaN,NaN,NaN,NaN,30,3,10,NaN,0.22,NaN,0.78,NaN,NaN,NaN,NaN,NaN,NaN,,stock
PAN-02,2013,4,15,13,y,NaN,NaN,NaN,NaN,30,4,10,NaN,0.28,NaN,0.23,NaN,NaN,NaN,NaN,NaN,NaN,,stock
PAN-02,2013,4,15,14,y,NaN,NaN,NaN,NaN,30,1,10,NaN,3.7,NaN,4.24,NaN,NaN,NaN,NaN,NaN,NaN,,stock
PAN-02,2013,4,15,14,y,NaN,NaN,NaN,NaN,30,2,10,NaN,1.2,NaN,1.09,NaN,NaN,NaN,NaN,NaN,NaN,,stock
PAN-02,2013,4,15,14,y,NaN,NaN,NaN,NaN,30,3,10,NaN,0.35,NaN,0.53,NaN,NaN,NaN,NaN,NaN,NaN,,stock
PAN-02,2013,4,15,14,y,NaN,NaN,NaN,NaN,30,4,10,NaN,0.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,stock
PAN-02,2013,4,15,15,y,NaN,NaN,NaN,NaN,30,1,10,NaN,1.7,NaN,1.51,NaN,NaN,NaN,NaN,NaN,NaN,,stock
PAN-02,2013,4,15,15,y,NaN,NaN,NaN,NaN,30,2,10,NaN,0.35,NaN,0.26,NaN,NaN,NaN,NaN,NaN,NaN,,stock
PAN-02,2013,4,15,15,y,NaN,NaN,NaN,NaN,30,3,10,NaN,0.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,stock
PAN-02,2013,4,15,15,y,NaN,NaN,NaN,NaN,30,4,10,NaN,0.13,NaN,0.03,NaN,NaN,NaN,NaN,NaN,NaN,,stock
PAN-02,2013,4,15,16,y,NaN,NaN,NaN,NaN,30,1,10,NaN,2.79,NaN,1.52,NaN,NaN,NaN,NaN,NaN,NaN,,stock
PAN-02,2013,4,15,16,y,NaN,NaN,NaN,NaN,30,2,10,NaN,0.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,stock
PAN-02,2013,4,15,16,y,NaN,NaN,NaN,NaN,30,3,10,NaN,0.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,stock
PAN-02,2013,4,15,16,y,NaN,NaN,NaN,NaN,30,4,10,NaN,0.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,stock
PAN-02,2013,6,20,1,n,6.11,41.9,22.4,NaN,30,1,10,NaN,0.094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
