plot_code,sub_plot,tree_tag,family,genus,specie,year,month,day,wood_density_g_cm3,tree_height_m,pom_height_m,dbh_northsouth_cm,dbh_westeast_cm,rainfor_flag1,rainfor_flag2,rainfor_flag3,quality_code,comments
ACJ,11,195,Chlorantaceae,Hedyosmum,sp,2013,9,26,NaN,2.5,1.3,3.87,3.85,a,,,,
ACJ,13,196,Solanaceae,Sessea,,2013,9,26,NaN,4,1.3,3.28,3.32,a,,,,
ACJ,13,197,Solanaceae,Sessea,,2013,9,26,NaN,3,1.3,2.33,2.13,c,,,,
ACJ,13,198,Solanaceae,Sessea,,2013,9,26,NaN,3,1.3,2.4,2.25,c,,,,
ACJ,13,199,Solanaceae,Sessea,,2013,9,26,NaN,,1.3,,,,k,,,
ACJ,13,200,Solanaceae,Sessea,,2013,9,26,NaN,3.5,1.3,2.98,3.22,c,,,,
ACJ,13,201,Solanaceae,Sessea,,2013,9,26,NaN,4,1.3,3.04,3,c,,,,
ACJ,13,202,Solanaceae,Sessea,,2013,9,26,NaN,3.5,1.3,2.28,2.25,c,,,,
ACJ,13,203,Solanaceae,Sessea,,2013,9,26,NaN,4.5,1.3,4.43,4.38,a,,,,
ACJ,13,204,Chlorantaceae,Hedyosmum,sp,2013,9,26,NaN,4,1.3,3.93,3.96,ah,,,,
ACJ,13,205,Chlorantaceae,Hedyosmum,sp,2013,9,26,NaN,3,1.3,2.12,2.14,ah,,,,
ACJ,13,206,Chlorantaceae,Hedyosmum,sp,2013,9,26,NaN,2.5,1.3,2.18,2.11,ah,,,,
ACJ,13,207,Chlorantaceae,Hedyosmum,sp,2013,9,26,NaN,2,1.3,2.02,2.1,ch,,,,
ACJ,13,208,Chlorantaceae,Hedyosmum,sp,2013,9,26,NaN,3,1.3,4.29,4.46,ah,,,,
ACJ,13,209,Chlorantaceae,Hedyosmum,sp,2013,9,26,NaN,2,1.3,2.43,2.09,ah,,,,
ACJ,13,210,Chlorantaceae,Hedyosmum,sp,2013,9,26,NaN,3,1.3,2.69,3.04,dh,,,,
ACJ,13,211,Solanaceae,Sessea,,2013,9,26,NaN,4,1.3,5.45,5.38,c,,,,
ACJ,13,212,Solanaceae,Sessea,dependens,2013,9,26,NaN,4,1.3,4.33,3.97,ch,,,,
ACJ,13,213,Solanaceae,Sessea,dependens,2013,9,26,NaN,4,1.3,3.81,3.85,dh,,,,
ACJ,13,214,Solanaceae,Sessea,dependens,2013,9,26,NaN,3,1.3,2.31,2.25,ch,,,,
ACJ,13,215,Solanaceae,Sessea,dependens,2013,9,26,NaN,,1.3,,,,,,,
ACJ,13,216,Solanaceae,Sessea,dependens,2013,9,26,NaN,3,1.3,2.27,2.29,c,,,,
ACJ,13,217,Solanaceae,Sessea,dependens,2013,9,26,NaN,2.5,1.3,2.24,2.65,ci,,,,
ACJ,13,218,Melastomataceae ,,,2013,9,26,NaN,4,1.3,4.43,4.38,a,,,,
ACJ,13,219,Melastomataceae ,,,2013,9,26,NaN,2.5,1.3,5.34,4.82,a,,,,
ACJ,13,220,Solanaceae,Sessea,dependens,2013,9,26,NaN,3.5,1.3,4.74,4.59,c,,,,
ACJ,13,221,Solanaceae,Sessea,dependens,2013,9,26,NaN,3,1.3,4.11,4.03,c,,,,
ACJ,13,222,Melastomataceae ,,,2013,9,26,NaN,3,1.3,3.3,3.19,c,,,,
ACJ,13,223,Indeterminado,,,2013,9,26,NaN,4,1.3,3.65,3.64,ch,,,,
ACJ,13,224,Indeterminado,,,2013,9,26,NaN,2,1.3,2.06,2.11,a,,,,
ACJ,13,226,Solanaceae,Sessea,dependens,2013,9,26,NaN,2.5,1.3,2.46,2.44,a,,,,
ACJ,13,234,Solanaceae,Sessea,dependens,2013,9,26,NaN,3,1.3,2.2,2.19,ch,,,,
ACJ,13,235,Solanaceae,Sessea,dependens,2013,9,26,NaN,2.5,1.3,2.96,3.04,dh,,,,
ACJ,13,237,Indeterminado,,,2013,9,26,NaN,4.5,1.3,2.75,2.67,d,,,,
ACJ,13,238,Chlorantaceae,Hedyosmum,sp,2013,9,26,NaN,1.8,1.3,2.21,2.27,a,,,,
ACJ,13,239,Melastomataceae ,,,2013,9,26,NaN,2.5,1.3,3.32,2.79,a,,,,
ACJ,13,240,Chlorantaceae,Hedyosmum,sp,2013,9,26,NaN,2,1.3,2.6,2.41,a,,,,
ACJ,13,241,Chlorantaceae,Hedyosmum,sp,2013,9,26,NaN,2.5,1.3,3.94,3.83,a,,,,
ACJ,13,242,Melastomataceae ,,,2013,9,26,NaN,2,1.3,2.01,2.07,a,,,,
ACJ,13,243,Melastomataceae ,,,2013,9,26,NaN,3,1.3,2.51,2.75,a,,,,
ACJ,13,244,Melastomataceae ,,,2013,9,26,NaN,2.5,1.3,4.71,4.07,c,,,,
ACJ,13,246,Solanaceae,Sessea,dependens,2013,9,26,NaN,4,1.3,4.41,4.61,c,,,,
ACJ,13,247,Melastomataceae ,,,2013,9,26,NaN,4,1.3,4.01,4.09,ah ,,,,Rama arbol 455
ACJ,13,248,Melastomataceae ,,,2013,9,26,NaN,2.5,1.3,3.66,3.27,ch ,,,,Rama arbol 455
ACJ,13,249,Melastomataceae ,,,2013,9,26,NaN,3,1.3,2.05,2.06,ch,,,,
ACJ,13,250,Melastomataceae ,,,2013,9,26,NaN,5,1.3,3.86,4.2,ah,,,,
ACJ,13,251,Melastomataceae ,,,2013,9,26,NaN,4,1.3,2.19,2.26,ah,,,,
ACJ,13,253,Melastomataceae ,,,2013,9,26,NaN,4,1.3,2.65,2.41,a,,,,
ACJ,15,254,Solanaceae,Sessea,dependens,2013,9,26,NaN,4,1.3,2.61,2.54,ci,,,,
ACJ,15,256,Indeterminado,,,2013,9,26,NaN,8,1.3,2.52,2.6,c,,,,
ACJ,15,258,Melastomataceae ,,,2013,9,26,NaN,4.5,1.3,5.31,4.93,a,,,,
ACJ,15,259,Melastomataceae ,,,2013,9,26,NaN,3,1.3,2.26,2.21,a,,,,
ACJ,15,260,Indeterminado,,,2013,9,26,NaN,3.5,1.3,3.77,3.65,a,,,,
ACJ,15,262,Solanaceae,Sessea,dependens,2013,9,26,NaN,5.5,1.3,2.59,3.1,a,,,,
ACJ,15,265,Indeterminado,,,2013,9,26,NaN,4.5,1.3,2.45,2.48,a,,,,
ACJ,15,268,Melastomataceae ,,,2013,9,26,NaN,5,1.3,10.9,9.54,c,,,,
ACJ,15,269,Melastomataceae ,,,2013,9,26,NaN,3.5,1.3,5.49,5.21,a,,,,
ACJ,15,270,Symplocaceae,Symplocos,sp,2013,9,26,NaN,3.5,1.3,6.8,7.72,b,,,,
ACJ,15,272,Chlorantaceae,Hedyosmum,sp,2013,9,26,NaN,4.5,1.3,5.57,5.48,ah,,,,
ACJ,15,273,Chlorantaceae,Hedyosmum,sp,2013,9,26,NaN,4,1.3,2.72,2.75,ah,,,,
ACJ,15,274,Symplocaceae,Symplocos,sp,2013,9,26,NaN,3.5,1.3,3.33,3.24,d,,,,
ACJ,15,275,Solanaceae,Sessea,dependens,2013,9,26,NaN,3.5,1.3,2.22,2.27,a,,,,
ACJ,15,276,Indeterminado,,,2013,9,26,NaN,3.5,1.3,3.27,3.22,a,,,,
ACJ,15,277,Chlorantaceae,Hedyosmum,sp,2013,9,26,NaN,5,1.3,7.38,6.95,a,,,,
ACJ,15,278,Indeterminado,,,2013,9,26,NaN,3.5,1.3,2.95,2.85,ch,,,,
ACJ,15,279,Indeterminado,,,2013,9,26,NaN,4,1.3,4.76,4.56,dh,,,,
ACJ,15,280,Indeterminado,,,2013,9,26,NaN,9,1.3,9.1,7.3,a,,,,
ACJ,15,281,Indeterminado,,,2013,9,26,NaN,8,1.3,6.42,5.93,c,,,,
ACJ,15,283,Melastomataceae ,,,2013,9,26,NaN,6,1.3,3.94,4.05,aih,,,,
ACJ,15,284,Melastomataceae ,,,2013,9,26,NaN,6,1.3,7.77,8.49,ch,,,,
ACJ,15,285,Melastomataceae ,,,2013,9,26,NaN,7,1.3,4.25,4.71,ah,,,,
ACJ,15,286,Melastomataceae ,,,2013,9,26,NaN,7,1.3,8.35,7.74,ch,,,,
ACJ,15,287,Melastomataceae ,,,2013,9,26,NaN,3.5,1.3,7.42,6.32,ch,,,,
ACJ,15,288,Melastomataceae ,,,2013,9,26,NaN,5,1.3,4.91,5.25,ch,,,,
ACJ,15,289,Melastomataceae ,,,2013,9,26,NaN,7,1.3,8.85,7.5,c,,,,
ACJ,15,290,Indeterminado,,,2013,9,26,NaN,7.5,1.3,7.24,8.9,a,,,,
ACJ,15,291,Indeterminado,,,2013,9,26,NaN,6,1.3,2.43,2.49,c,,,,
ACJ,15,292,Cunoniaceae,,,2013,9,26,NaN,6,1.3,8.18,8.59,c,,,,
ACJ,15,295,Melastomataceae ,,,2013,9,26,NaN,5,1.3,4.86,5.67,c,,,,
ACJ,15,297,Melastomataceae ,,,2013,9,26,NaN,4.5,1.3,4.75,5.01,ch ,,,,rama del ÿrbol 297-298
ACJ,15,298,Melastomataceae ,,,2013,9,26,NaN,4.5,1.3,6.18,6.58,dh ,,,,rama del ÿrbol 297-298
ACJ,15,299,Melastomataceae ,,,2013,9,26,NaN,,1.3,3.15,3.2,dh,,,,
ACJ,15,300,Melastomataceae ,,,2013,9,26,NaN,4,1.3,2.41,2.24,ch,,,,
ACJ,15,301,Melastomataceae ,,,2013,9,26,NaN,3.5,1.3,4.07,3.57,dh,,,,
ACJ,15,302,Melastomataceae ,,,2013,9,26,NaN,4,1.3,5.92,4.27,ch,,,,
ACJ,15,303,Melastomataceae ,,,2013,9,26,NaN,5,1.3,2.23,2.21,ch,,,,
ACJ,15,304,Lauraceae,,,2013,9,26,NaN,3.5,1.3,2.37,2.29,c,,,,
ACJ,23,305,Solanaceae,Sessea,dependens,2013,9,26,NaN,4.5,1.3,4.24,4.13,c,,,,
ACJ,23,306,Indeterminado,,,2013,9,26,NaN,2.5,1.3,2.48,2.49,c,,,,5K
ACJ,23,310,Indeterminado,,,2013,9,26,NaN,6,1.3,10.23,8.65,a,,,,5B
ACJ,23,311,Indeterminado,,,2013,9,26,NaN,3,1.3,6.69,7.71,dk,,,,
ACJ,23,314,Solanaceae,Sessea,dependens,2013,9,26,NaN,4,1.3,2.64,2.67,c,,,,CCA
ACJ,23,315,Melastomataceae ,,,2013,9,26,NaN,2.5,1.3,2.5,2.63,ch,,,,
ACJ,23,316,Melastomataceae ,,,2013,9,26,NaN,5,1.3,5.67,5.45,ch,,,,
ACJ,23,317,Melastomataceae ,,,2013,9,26,NaN,5,1.3,5.64,6.31,c,,,,
ACJ,23,318,Indeterminado,,,2013,9,26,NaN,4,1.3,8.99,8.82,c,,,,
ACJ,23,319,Melastomataceae ,,,2013,9,26,NaN,6,1.3,8.01,9.41,c,,,,
ACJ,23,320,Melastomataceae ,,,2013,9,26,NaN,4,1.3,4.49,4.65,c,,,,
ACJ,23,321,Lauraceae,,,2013,9,26,NaN,5,1.3,3.9,3.38,c,,,,
ACJ,23,322,Melastomataceae ,,,2013,9,26,NaN,4,1.3,7.17,8,ck,,,,
ACJ,23,323,Melastomataceae ,,,2013,9,26,NaN,4,1.3,2.51,2.57,c,,,,
ACJ,23,324,Indeterminado,,,2013,9,26,NaN,7,1.3,6.36,6.4,a,,,,
ACJ,23,325,Melastomataceae ,,,2013,9,26,NaN,3,1.3,2.7,2.65,di,,,,
ACJ,23,326,Melastomataceae ,,,2013,9,26,NaN,3,1.3,2.53,2.47,c,,,,
ACJ,23,327,Chlorantaceae,Hedyosmum,sp,2013,9,26,NaN,3.5,1.3,2.59,2.51,c,,,,
ACJ,23,328,Chlorantaceae,Hedyosmum,sp,2013,9,26,NaN,4,1.3,6.56,6.81,a,,,,
ACJ,23,330,Melastomataceae ,,,2013,9,26,NaN,4,1.3,2.69,2.73,a,,,,
ACJ,23,331,Symplocaceae,Symplocos,sp,2013,9,26,NaN,4,1.3,3.81,3.8,a,,,,
ACJ,23,332,Melastomataceae ,,,2013,9,26,NaN,3.5,1.3,2.62,2.81,c,,,,
ACJ,23,333,Melastomataceae ,,,2013,9,26,NaN,3,1.3,2.31,2.56,ch,,,,
ACJ,23,334,Melastomataceae ,,,2013,9,26,NaN,4,1.3,2.71,2.92,ch,,,,
ACJ,23,335,Melastomataceae ,,,2013,9,26,NaN,3,1.3,2.21,2.03,a,,,,
ACJ,23,336,Solanaceae,Sessea,dependens,2013,9,26,NaN,5,1.3,3.85,4,a,,,,
ACJ,23,337,Solanaceae,Sessea,dependens,2013,9,26,NaN,5,1.3,4.79,4.97,c,,,,
ACJ,23,338,Solanaceae,Sessea,dependens,2013,9,26,NaN,4.3,1.3,2.78,3.05,c,,,,
ACJ,23,340,Melastomataceae ,,,2013,9,26,NaN,4,1.3,9.4,7.92,c,,,,borde izq de 23
ACJ,23,341,Indeterminado,,,2013,9,26,NaN,3.5,1.3,2.79,2.74,ca,,,,borde izq de 24
ACJ,23,342,Indeterminado,,,2013,9,26,NaN,3.5,1.3,2.53,2.51,ca,,,,borde izq de 25
ACJ,23,343,Indeterminado,,,2013,9,26,NaN,4,1.3,6.57,5.78,d,,,,borde izq de 26
ACJ,23,344,Chlorantaceae,Hedyosmum,sp,2013,9,26,NaN,4,1.3,4.33,4.22,ch,,,,
ACJ,23,345,Chlorantaceae,Hedyosmum,sp,2013,9,26,NaN,3,1.3,2.12,2.31,ch,,,,
ACJ,23,347,Melastomataceae ,,,2013,9,26,NaN,4.5,1.3,3.6,3.73,a,,,,
ACJ,23,348,Indeterminado,,,2013,9,26,NaN,5,1.3,4.43,5.1,a,,,,
ACJ,23,349,Melastomataceae ,,,2013,9,26,NaN,3.5,1.3,2.37,2.68,c,,,,
ACJ,23,350,Chlorantaceae,Hedyosmum,sp,2013,9,26,NaN,4,1.3,2.28,2.36,ch,,,,
ACJ,23,351,Chlorantaceae,Hedyosmum,sp,2013,9,26,NaN,4,1.3,3.21,3.27,ch,,,,
ACJ,23,352,Melastomataceae ,,,2013,9,26,NaN,4,1.3,4.88,5.13,a,,,,
ACJ,23,353,Melastomataceae ,,,2013,9,26,NaN,3.5,1.3,2.8,3.12,d,,,,
ACJ,23,354,Melastomataceae ,,,2013,9,26,NaN,4,1.3,5.54,5.9,c,,,,
ACJ,23,355,Symplocaceae,Symplocos,sp,2013,9,26,NaN,6,1.3,2.54,2.29,c,,,,
ACJ,23,357,Melastomataceae ,,,2013,9,26,NaN,5,1.3,5.79,4.64,c,,,,
ACJ,23,358,Chlorantaceae,Hedyosmum,sp,2013,9,26,NaN,5.5,1.3,8.79,10.07,c,,,,
ACJ,23,360,Indeterminado,,,2013,9,26,NaN,7,1.3,5.21,5.97,a,,,,
ACJ,23,361,Indeterminado,,,2013,9,26,NaN,3,1.3,2.14,2.53,c,,,,
ACJ,23,362,Melastomataceae ,,,2013,9,26,NaN,5,1.3,5.56,5.65,c,,,,
ACJ,23,363,Melastomataceae ,,,2013,9,26,NaN,5,1.3,4.16,4.6,ch,,,,
ACJ,23,364,Melastomataceae ,,,2013,9,26,NaN,3.5,1.3,3.6,3.25,ah,,,,
ACJ,23,365,Melastomataceae ,,,2013,9,26,NaN,5,1.3,2.3,2.22,ch,,,,
ACJ,23,366,Melastomataceae ,,,2013,9,26,NaN,3,1.3,2.49,2.5,ch,,,,
ACJ,23,367,indeterminado,,,2013,9,26,NaN,4,1.3,2.7,2.78,ah,,,,
ACJ,23,368,Indeterminado,,,2013,9,26,NaN,4,1.3,2.54,3.12,ah,,,,
ACJ,23,369,Melastomataceae ,,,2013,9,26,NaN,4,1.3,2.99,2.68,c,,,,
ACJ,23,371,Chlorantaceae,Hedyosmum,sp,2013,9,26,NaN,3,1.3,3.09,3.1,ah,,,,
ACJ,23,372,Chlorantaceae,Hedyosmum,sp,2013,9,26,NaN,2,1.3,4.1,3.78,ch,,,,
ACJ,23,373,Chlorantaceae,Hedyosmum,sp,2013,9,26,NaN,4,1.3,4.16,4.11,a,,,,
ACJ,23,374,Chlorantaceae,Hedyosmum,sp,2013,9,26,NaN,3,1.3,3.7,3.76,ch,,,,
ACJ,23,375,Chlorantaceae,Hedyosmum,sp,2013,9,26,NaN,3,1.3,3.24,3.31,ch,,,,
ACJ,23,376,Chlorantaceae,Hedyosmum,sp,2013,9,26,NaN,3,1.3,4.51,4.6,ch,,,,
ACJ,23,377,Chlorantaceae,Hedyosmum,sp,2013,9,26,NaN,3,1.3,3.11,3.08,dh,,,,
ACJ,23,378,Indeterminado,,,2013,9,26,NaN,3,1.3,3.23,3.11,ah,,,,
ACJ,23,379,Indeterminado,,,2013,9,26,NaN,3,1.3,3.28,2.67,ch,,,,
ACJ,23,380,Chlorantaceae,Hedyosmum,sp,2013,9,26,NaN,3,1.3,3,3.07,a,,,,
ACJ,23,381,Indeterminado,,,2013,9,26,NaN,10,1.3,9.67,8.46,c,,,,
ACJ,23,382,Araliaceae,,,2013,9,26,NaN,4,1.3,2.89,3.11,c,,,,
ACJ,23,383,Solanaceae,Sessea,dependens,2013,9,26,NaN,2.5,1.3,3.72,3.67,c,,,,
ACJ,23,384,Indeterminado,,,2013,9,26,NaN,3,1.3,2.49,2.41,c,,,,
ACJ,23,385,Indeterminado,,,2013,9,26,NaN,5,1.3,2.52,2.52,c,,,,
ACJ,23,386,Melastomataceae ,,,2013,9,26,NaN,3,1.3,2.7,2.99,c,,,,
ACJ,23,387,Melastomataceae ,,,2013,9,26,NaN,2,1.3,2.38,2.66,d,,,,
ACJ,23,388,Melastomataceae ,,,2013,9,26,NaN,3,1.3,3.55,3.45,c,,,,
ACJ,23,389,Indeterminado,,,2013,9,26,NaN,3,1.3,2.21,2,d,,,,
ACJ,23,390,Solanaceae,Sessea,dependens,2013,9,26,NaN,3,1.3,5.57,5.8,a,,,,
ACJ,23,391,Melastomataceae ,,,2013,9,26,NaN,2,1.3,2.5,2.78,d,,,,
ACJ,23,392,Melastomataceae ,,,2013,9,26,NaN,3,1.3,3.7,3.51,d,,,,
ACJ,23,393,Melastomataceae ,,,2013,9,26,NaN,4,1.3,6.6,7.26,c,,,,
ACJ,23,394,Melastomataceae ,,,2013,9,26,NaN,3.5,1.4,7.36,6.54,d,,,,
ACJ,23,403,Melastomataceae ,,,2013,9,26,NaN,3,1.3,3.47,3.95,d,,,,
ACJ,3,1,Melastomataceae ,,,2014,3,16,NaN,4.5,1.3,6,5.1,a,,,,
ACJ,3,2,Melastomataceae ,,,2014,3,16,NaN,4.5,1.3,3.94,4.03,a,,,,
ACJ,3,3,Melastomataceae ,,,2014,3,16,NaN,3,1.3,3.64,3.47,c,,,,
ACJ,3,4,Melastomataceae ,,,2014,3,16,NaN,5,1.3,5.4,5.97,c,,,,
ACJ,3,5,Symplocaceae,Symplocos,,2014,3,16,NaN,5,1.3,3.31,4.34,c,,,,
ACJ,3,7,Melastomataceae ,,,2014,3,16,NaN,5,1.3,6.7,4.67,ch,,,,
ACJ,3,8,Melastomataceae ,,,2014,3,16,NaN,4,1.3,3.58,3.28,dh,,,,
ACJ,3,9,Melastomataceae ,,,2014,3,16,NaN,3,1.3,2.83,3.18,dh,,,,
ACJ,3,10,Solanaceae,Sessea,,2014,3,16,NaN,,1.3,,,,k,,,desaparecido
ACJ,3,11,Solanaceae,Sessea,,2014,3,16,NaN,,1.3,,,,k,,,desaparecido
ACJ,3,15,Campanulaceae,,,2014,3,16,NaN,5,1.3,4.58,5,c,,,,
ACJ,3,16,Cunoniaceae,,,2014,3,16,NaN,5.5,1.3,4.84,3.47,dh,,,,
ACJ,3,17,Melastomataceae ,,,2014,3,16,NaN,5,1.3,5.32,6.77,c,,,,
ACJ,3,18,Indeterminado,,,2014,3,16,NaN,7,1.3,6.37,7.52,a,,,,
ACJ,3,19,Melastomataceae ,,,2014,3,16,NaN,3,1.3,2.26,3.04,a,,,,
ACJ,3,20,Melastomataceae ,,,2014,3,16,NaN,,1.3,,,,k,,,k
ACJ,3,21,Melastomataceae ,,,2014,3,16,NaN,4,1.3,5.16,5.26,a,,,,
ACJ,3,22,Melastomataceae ,,,2014,3,16,NaN,,1.3,,,,m,,,muerto
ACJ,3,23,Lauraceae,,,2014,3,16,NaN,,1.3,,,,k,,,k
ACJ,3,24,Lauraceae,,,2014,3,16,NaN,,1.3,,,,k,,,k
ACJ,3,25,Melastomataceae ,,,2014,3,16,NaN,5,1.3,2.86,2.79,d,,,,
ACJ,3,26,Melastomataceae ,,,2014,3,16,NaN,5,1.3,4.56,4.72,c,,,,
ACJ,3,27,Melastomataceae ,,,2014,3,16,NaN,4,1.3,3.9,3.7,ch,,,,
ACJ,3,28,Melastomataceae ,,,2014,3,16,NaN,4,1.3,2.49,2.13,ch,,,,
ACJ,3,29,Melastomataceae ,,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,30,Symplocaceae,Symplocos,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,31,Melastomataceae ,,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,32,Symplocaceae,Symplocos,sp,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,33,Indeterminado,,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,34,Lauraceae,,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,35,Melastomataceae ,,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,36,Melastomataceae ,,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,37,Melastomataceae ,,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,38,Campanulaceae,,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,39,Campanulaceae,,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,40,Symplocaceae,Symplocos,sp,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,41,Solanaceae,Sessea,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,42,Solanaceae,Sessea,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,43,Solanaceae,Sessea,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,44,Symplocaceae,Symplocos,sp,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,45,Symplocaceae,Symplocos,sp,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,46,Solanaceae,Sessea,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,47,Solanaceae,Sessea,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,48,Solanaceae,Sessea,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,49,Melastomataceae ,,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,50,Melastomataceae ,,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,51,Araliaceae,,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,52,Melastomataceae ,,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,53,Melastomataceae ,,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,54,Asteraceae,,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,55,Asteraceae,,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,56,Asteraceae,,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,57,Symplocaceae,Symplocos,sp,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,58,Indeterminado,,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,61,Indeterminado,,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,62,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,63,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,64,Melastomataceae ,,,2014,3,16,NaN,,1.4,,,,k,,,
ACJ,3,65,Symplocaceae,Symplocos,sp,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,66,Indeterminado,,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,67,Melastomataceae ,,,2014,3,16,NaN,4.5,1.3,5.9,5.5,ch,,,,
ACJ,3,68,Melastomataceae ,,,2014,3,16,NaN,3.5,1.3,2.53,2.62,ch,,,,
ACJ,3,70,Melastomataceae ,,,2014,3,16,NaN,4,1.3,3.46,3.34,a,,,,
ACJ,3,71,Solanaceae,Sessea,,2014,3,16,NaN,4,1.3,9.76,9.4,c,,,,
ACJ,3,72,Lauraceae,,,2014,3,16,NaN,5,1.3,5.1,6.53,dh,,,,
ACJ,3,73,Lauraceae,,,2014,3,16,NaN,4,1.3,3.24,3,ch,,,,
ACJ,3,74,Melastomataceae ,,,2014,3,16,NaN,3.5,1.3,3.12,3.56,ch,,,,
ACJ,3,75,Melastomataceae ,,,2014,3,16,NaN,3,1.3,2.69,2.76,c,,,,
ACJ,3,76,Solanaceae,Sessea,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,79,Indeterminado,,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,80,Indeterminado,,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,81,Cunoniaceae,,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,3,83,Indeterminado,,,2014,3,16,NaN,2.5,1.3,2.74,3.12,c,,,,
ACJ,3,85,Indeterminado,,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,11,88,Solanaceae,Sessea,,2014,3,16,NaN,4.5,1.3,4.64,4.25,ch,,,,
ACJ,11,89,Solanaceae,Sessea,,2014,3,16,NaN,4,1.3,2.1,2.05,ch,,,,
ACJ,11,90,Melastomataceae ,,,2014,3,16,NaN,4,1.3,3.16,3.07,ch,,,,
ACJ,11,91,Melastomataceae ,,,2014,3,16,NaN,3,1.3,2.53,2.6,ch,,,,
ACJ,11,92,Melastomataceae ,,,2014,3,16,NaN,3,1.3,2.04,2,ch,,,,
ACJ,11,93,Melastomataceae ,,,2014,3,16,NaN,3,1.3,2.66,2.44,c,,,,
ACJ,11,94,Melastomataceae ,,,2014,3,16,NaN,3,1.3,5.16,5.84,ch,,,,
ACJ,11,95,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,3,1.3,3.72,3.26,ah,,,,
ACJ,11,96,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,,1.3,,,,m,,,muerto
ACJ,11,97,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,,1.3,,,,,,,muerto
ACJ,11,98,Melastomataceae ,,,2014,3,16,NaN,4,1.3,3.34,3.85,c,,,,
ACJ,11,99,Cunoniaceae,,,2014,3,16,NaN,4,1.3,3.6,3.63,a,,,,
ACJ,11,100,Melastomataceae ,,,2014,3,16,NaN,2,1.3,2.76,3.24,a,,,,
ACJ,11,101,Melastomataceae ,,,2014,3,16,NaN,2.5,1.3,5.3,5.66,c,,,,
ACJ,11,104,Lauraceae,,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,11,105,Symplocaceae,Symplocos,sp,2014,3,16,NaN,3,1.3,3.65,3.43,c,,,,
ACJ,11,106,Symplocaceae,Symplocos,sp,2014,3,16,NaN,3,1.3,3.02,2.99,a,,,,
ACJ,11,107,Chlorantaceae,Hedyosmum,sp,2014,3,16,NaN,2.5,1.3,3.04,3.04,a,,,,
ACJ,11,108,Symplocaceae,Symplocos,sp,2014,3,16,NaN,2,1.3,3.44,3.53,c,,,,
ACJ,11,109,Indeterminado,,,2014,3,16,NaN,3,1.3,3,2.99,c,,,,
ACJ,11,110,Solanaceae,Sessea,,2014,3,16,NaN,4,1.3,2,2.1,ch,,,,
ACJ,11,111,Solanaceae,Sessea,,2014,3,16,NaN,,1.3,,,,k,,,
ACJ,11,112,Solanaceae,Sessea,,2014,3,16,NaN,3,1.3,2,2.2,c,,,,
ACJ,11,115,Symplocaceae,Symplocos,sp,2014,3,16,NaN,2.5,1.3,2.05,2.1,a,,,,
