plot_code,year,month,day,ingrowth_core_num,is_stock_yn,ingrowth_core_litterfall_g,soil_humidity_pcnt,soil_temperature_c,ol_layer_depth_cm,ml_layer_depth_cm,time_step,time_step_minutes,ol_under_2mm_g,ml_under_2mm_g,ol_2to3_mm_g,ml_2to3_mm_g,ol_3to4_mm_g,ml_3to4_mm_g,ol_4to5_mm_g,ml_4to5_mm_g,ol_above_5mm_g,ml_above_5mm_g,quality_code,comments
PAN-03,2013,9,16,13,n,NaN,NaN,NaN,NaN,30,4,10,NaN,0.006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,9,16,14,n,4.38,39.2,21.8,NaN,30,1,10,NaN,0.962,NaN,0.16,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,9,16,14,n,NaN,NaN,NaN,NaN,30,2,10,NaN,0.156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,9,16,14,n,NaN,NaN,NaN,NaN,30,3,10,NaN,0.136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,9,16,14,n,NaN,NaN,NaN,NaN,30,4,10,NaN,0.088,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,9,16,15,n,6.25,32.2,22,NaN,30,1,10,NaN,0.916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,9,16,15,n,NaN,NaN,NaN,NaN,30,2,10,NaN,0.154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,9,16,15,n,NaN,NaN,NaN,NaN,30,3,10,NaN,0.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,9,16,15,n,NaN,NaN,NaN,NaN,30,4,10,NaN,0.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,9,16,16,n,5.35,30.5,21.7,NaN,30,1,10,NaN,0.056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,9,16,16,n,NaN,NaN,NaN,NaN,30,2,10,NaN,0.008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,9,16,16,n,NaN,NaN,NaN,NaN,30,3,10,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,9,16,16,n,NaN,NaN,NaN,NaN,30,4,10,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,12,11,1,n,5.03,38,22.7,NaN,30,1,10,NaN,0.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,12,11,1,n,NaN,NaN,NaN,NaN,30,2,10,NaN,0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,12,11,1,n,NaN,NaN,NaN,NaN,30,3,10,NaN,0.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,12,11,1,n,NaN,NaN,NaN,NaN,30,4,10,NaN,0.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-03,2013,12,11,2,n,6.08,46.6,22.7,NaN,30,1,10,NaN,0.212,NaN,0.44,NaN,NaN,NaN,NaN,NaN,NaN,,
