"","Tag.No","Old.No","T1","T2","X","Y","Family","genus","species","Old.Tree.Notes","D..2013.1","POM..2013.1","F1..2013.1","F2..2013.1","Height..2013.1","F5..2013.1","F3..2013.1","F4..2013.1","LI..2013.1","CI..2013.1","Census.Notes..2013.1","D..2014.2","POM..2014.2","F1","F2","Height..2014.2","F5","F3","F4","LI..2014.2","CI..2014.2","Tree.ID","D..2015.1","POM..2015.1","F1.1","F2.1","Height..2015.1","F5.1","F3.1","F4.1","LI..2015.1","CI..2015.1","Census.Notes","Tree.ID.1","New.Tag.No","wdensity","height","density","tag","plot","DBH.1","DBH.2","DBH.3","dbh_growth_yr","recruits","srink","missing","overgrown","value_replaced"
"770",764,NA,22,NA,NA,NA,"Chloranthaceae","Hedyosmum","indet",NA,384,1300,"a",1,18,4,0,0,0,1,NA,392,1300,"ah","1",NA,NA,0,0,NA,NA,1106146,397,1300,"ch","1",11000,NA,0,0,0,"3a",NA,1106146,NA,0.430781927700787,14.5,0.430781927700787,"764","ACJ-01",38.4,39.2,39.7,0.700239808153481,"ok","ok","ok","ok",NA
"771",765,NA,22,764,NA,NA,"Chloranthaceae","Hedyosmum","indet",NA,341,1300,"a",1,17,4,0,0,0,1,NA,384,1300,"ch","1",NA,NA,0,0,NA,NA,1106147,344,1300,"ch","1",12000,NA,0,0,1,"3b",NA,1106147,NA,0.430781927700787,14.5,0.430781927700787,"765","ACJ-01",34.1,38.4,38.4,3.76378896882494,"ok","shrunk.dbh.3","ok","ok",NA
"772",766,NA,22,NA,NA,NA,"Symplocaceae","Symplocos","quitensis",NA,316,1300,"a",1,9,4,0,0,0,1,NA,319,1300,"a","1",NA,NA,0,0,NA,NA,1106148,327,1300,"a","1",11000,NA,0,0,1,"4",NA,1106148,NA,0.574563977,10,0.574563977,"766","ACJ-01",31.6,31.9,32.7,0.262589928057551,"ok","ok","ok","ok",NA
"773",767,NA,22,NA,NA,NA,"Symplocaceae","Symplocos","quitensis",NA,155,1300,"a",1,10,4,0,0,0,1,NA,159,1300,"a","1",NA,NA,0,0,NA,NA,1106149,154,1300,"a","1",10000,NA,0,0,0,"4",NA,1106149,NA,0.574563977,10,0.574563977,"767","ACJ-01",15.5,15.9,15.4,0.350119904076739,"ok","ok","ok","ok",NA
"774",768,NA,23,NA,NA,NA,"Rosaceae","Prunus","huantensis",NA,363,1300,"a",1,9.5,4,0,0,0,1,NA,371,1300,"c","1",NA,NA,0,0,NA,NA,1106150,375,1300,"ci","1",12000,NA,0,0,0,"2a",NA,1106150,NA,0.65187395457529,10.75,0.65187395457529,"768","ACJ-01",36.3,37.1,37.5,0.700239808153481,"ok","ok","ok","ok",NA
"775",769,NA,23,NA,NA,NA,"Symplocaceae","Symplocos","quitensis",NA,101,1300,"a",1,9,4,0,0,0,1,NA,153,1300,"c","1",NA,NA,0,0,NA,NA,1106151,152,1300,"cib","1",4000,NA,0,0,0,"1","b (4m)",1106151,NA,0.574563977,6.5,0.574563977,"769","ACJ-01",10.1,15.3,15.2,4.5515587529976,"ok","ok","ok","ok",NA
"776",770,NA,23,NA,NA,NA,"Symplocaceae","Symplocos","quitensis",NA,109,1300,"a",1,11,4,0,0,0,1,NA,112,1300,"a","1",NA,NA,0,0,NA,NA,1106152,115,1300,"a","1",8000,NA,0,0,0,"3b",NA,1106152,NA,0.574563977,9.5,0.574563977,"770","ACJ-01",10.9,11.2,11.5,0.262589928057553,"ok","ok","ok","ok",NA
"777",771,NA,23,NA,NA,NA,"Symplocaceae","Symplocos","baehnii",NA,166,1300,"a",1,8,4,0,0,0,1,NA,168,1300,"a","1",NA,NA,0,0,NA,NA,1106153,168,1300,"a","1",8000,NA,0,0,0,"3a",NA,1106153,NA,0.574563977,8,0.574563977,"771","ACJ-01",16.6,16.8,16.8,0.175059952038369,"ok","ok","ok","ok",NA
"778",772,NA,23,NA,NA,NA,"Symplocaceae","Symplocos","quitensis",NA,197,1300,"a",1,8,4,0,0,0,1,NA,202,1300,"a","1",NA,NA,0,0,NA,NA,1106154,204,1300,"c","1",9000,NA,0,0,1,"3b",NA,1106154,NA,0.574563977,8.5,0.574563977,"772","ACJ-01",19.7,20.2,20.4,0.437649880095923,"ok","ok","ok","ok",NA
"779",773,NA,23,NA,NA,NA,"Chloranthaceae","Hedyosmum","indet",NA,305,1300,"a",1,6,4,0,0,0,1,NA,316,1300,"c","1",NA,NA,0,0,NA,NA,1106155,323,1300,"c","1",9000,NA,0,0,1,"3b",NA,1106155,NA,0.430781927700787,7.5,0.430781927700787,"773","ACJ-01",30.5,31.6,32.3,0.962829736211032,"ok","ok","ok","ok",NA
"780",774,NA,23,NA,NA,NA,"Chloranthaceae","Hedyosmum","indet",NA,105,1300,"a",1,6,4,0,0,0,1,NA,105,1300,"c","1",NA,NA,0,0,NA,NA,1106156,0,1300,"0","bps",0,NA,0,0,NA,NA,NA,1106156,NA,0.430781927700787,3,0.430781927700787,"774","ACJ-01",10.5,10.5,10.5,0,"ok","shrunk.dbh.3","ok","ok",NA
"781",775,NA,23,NA,NA,NA,"Symplocaceae","Symplocos","quitensis",NA,235,1300,"a",1,10,4,0,0,0,1,NA,0,1300,"0","kru",NA,NA,0,0,NA,NA,1106157,0,1300,"0","kru",0,NA,0,0,NA,NA,NA,1106157,NA,0.574563977,5,0.574563977,"775","ACJ-01",23.5,23.5,23.5,-20.5695443645084,"ok","shrunk.dbh.3","ok","ok",NA
"782",776,NA,23,NA,NA,NA,"Clethraceae","Clethra","cuneata",NA,179,1300,"a",1,14,4,0,0,0,1,NA,181,1300,"c","1",NA,NA,0,0,NA,NA,1106158,191,1300,"c","1",12000,NA,0,0,2,"4",NA,1106158,NA,0.540014577613546,13,0.540014577613546,"776","ACJ-01",17.9,18.1,19.1,0.175059952038372,"ok","ok","ok","ok",NA
"783",777,NA,23,NA,NA,NA,"Symplocaceae","Symplocos","quitensis",NA,256,1300,"a",1,12,4,0,0,0,1,NA,260,1300,"a","1",NA,NA,0,0,NA,NA,1106159,258,1300,"a","1",10000,NA,0,0,2,"4",NA,1106159,NA,0.574563977,11,0.574563977,"777","ACJ-01",25.6,26,25.8,0.350119904076737,"ok","ok","ok","ok",NA
"784",778,NA,23,NA,NA,NA,"Cunoniaceae","Weinmannia","fagaroides",NA,293,1300,"a",1,9,4,0,0,0,1,NA,296,1300,"c","1",NA,NA,0,0,NA,NA,1106160,295,1300,"c","1",9000,NA,0,0,2,"3b",NA,1106160,NA,0.639235706846016,9,0.639235706846016,"778","ACJ-01",29.3,29.6,29.5,0.262589928057555,"ok","ok","ok","ok",NA
"785",779,NA,23,NA,NA,NA,"Cunoniaceae","Weinmannia","fagaroides",NA,344,1300,"a",1,9,4,0,0,0,1,NA,344,1300,"c","1",NA,NA,0,0,NA,NA,1106161,345,1300,"dm","1",7000,NA,0,0,3,"3a",NA,1106161,NA,0.639235706846016,8,0.639235706846016,"779","ACJ-01",34.4,34.4,34.5,0,"ok","ok","ok","ok",NA
"786",780,NA,23,NA,NA,NA,"Cunoniaceae","Weinmannia","fagaroides",NA,480,1300,"a",1,6,4,0,0,0,1,NA,492,1300,"a","1",NA,NA,0,0,NA,NA,1106162,191,1300,"ch","1",9000,NA,0,0,0,"2c",NA,1106162,NA,0.639235706846016,7.5,0.639235706846016,"780","ACJ-01",48,49.2,49.2,1.05035971223022,"ok","shrunk.dbh.3","ok","ok",NA
"787",780.1,NA,23,NA,NA,NA,"Cunoniaceae","Weinmannia","fagaroides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178,1300,"chn","1",8000,NA,0,0,0,"2c",NA,NA,NA,0.639235706846016,8,0.639235706846016,"780.1","ACJ-01",NA,NA,NA,NA,"recruit","ok","ok","ok",NA
"788",781,NA,23,NA,NA,NA,"Melastomataceae","Miconia","indet",NA,118,1300,"a",1,5,4,0,0,0,1,NA,117,1300,"c","1",NA,NA,0,0,NA,NA,1106163,118,1300,"dem","1",9000,NA,0,0,3,"3b",NA,1106163,NA,0.599808019773585,7,0.599808019773585,"781","ACJ-01",11.8,11.7,11.8,-0.0875299760191859,"ok","ok","ok","ok",NA
"789",782,NA,23,NA,NA,NA,"Melastomataceae","Miconia","indet",NA,115,1300,"a",1,5,4,0,0,0,1,NA,115,1300,"c","1",NA,NA,0,0,NA,NA,1106164,115,1300,"d","1",5000,NA,0,0,0,"2c",NA,1106164,NA,0.599808019773585,5,0.599808019773585,"782","ACJ-01",11.5,11.5,11.5,0,"ok","ok","ok","ok",NA
"790",783,NA,23,NA,NA,NA,"Symplocaceae","Symplocos","quitensis",NA,222,1300,"a",1,7,4,0,0,0,1,NA,223,1300,"c","1",NA,NA,0,0,NA,NA,1106165,224,1300,"c","1",9000,NA,0,0,0,"3a",NA,1106165,NA,0.574563977,8,0.574563977,"783","ACJ-01",22.2,22.3,22.4,0.0875299760191859,"ok","ok","ok","ok",NA
"791",784,NA,23,NA,NA,NA,"Clethraceae","Clethra","cuneata",NA,108,1300,"a",1,6,4,0,0,0,1,NA,115,1300,"c","1",NA,NA,0,0,NA,NA,1106166,115,1300,"c","1",8000,NA,0,0,0,"3b",NA,1106166,NA,0.540014577613546,7,0.540014577613546,"784","ACJ-01",10.8,11.5,11.5,0.612709832134292,"ok","ok","ok","ok",NA
"792",785,NA,23,NA,NA,NA,"Clethraceae","Clethra","cuneata",NA,185,1300,"a",1,10,4,0,0,0,1,NA,0,1300,"0","mru",NA,NA,0,0,NA,NA,1106167,NA,1300,"0","mru",NA,NA,0,0,NA,NA,NA,1106167,NA,0.540014577613546,10,0.540014577613546,"785","ACJ-01",18.5,18.5,NA,-16.1930455635492,"ok","shrunk.dbh.2","ok","ok",NA
"793",786,NA,23,785,NA,NA,"Clethraceae","Clethra","cuneata",NA,280,1300,"a",1,9,4,0,0,0,1,NA,0,1300,"0","mru",NA,NA,0,0,NA,NA,1106168,NA,1300,"0","mru",NA,NA,0,0,NA,NA,NA,1106168,NA,0.540014577613546,9,0.540014577613546,"786","ACJ-01",28,28,NA,-24.5083932853717,"ok","shrunk.dbh.2","ok","ok",NA
"794",787,NA,23,NA,NA,NA,"Cunoniaceae","Weinmannia","fagaroides",NA,265,1300,"a",1,11,4,0,0,0,1,NA,324,1300,"c","1",NA,NA,0,0,NA,NA,1106169,274,1300,"c","1",11000,NA,0,0,0,"4",NA,1106169,NA,0.639235706846016,11,0.639235706846016,"787","ACJ-01",26.5,32.2123287671233,32.4,5.16426858513189,"ok","shrunk.dbh.3","ok",">2cm growth per yr dbh.2",32.4
"795",788,NA,23,NA,NA,NA,"Symplocaceae","Symplocos","quitensis",NA,240,1300,"a",1,7,4,0,0,0,1,NA,249,1300,"a","1",NA,NA,0,0,NA,NA,1106170,240,1300,"c","1",8000,NA,0,0,0,"4",NA,1106170,NA,0.574563977,7.5,0.574563977,"788","ACJ-01",24,24.9,24,0.787769784172661,"ok","ok","ok","ok",NA
"796",789,NA,23,NA,NA,NA,"Cunoniaceae","Weinmannia","auriculata",NA,108,1300,"a",1,6,4,0,0,0,1,NA,108,1300,"ch","1",NA,NA,0,0,NA,NA,1106171,110,1300,"bdh","1",6000,NA,0,0,1,"3b",NA,1106171,NA,0.639235706846016,6,0.639235706846016,"789","ACJ-01",10.8,10.8,11,0,"ok","ok","ok","ok",NA
"797",790,NA,23,789,NA,NA,"Cunoniaceae","Weinmannia","auriculata",NA,100,1300,"a",1,6,4,0,0,0,1,NA,102,1300,"ch","1",NA,NA,0,0,NA,NA,1106172,103,1300,"bh","1",2000,NA,0,0,0,"1","b (2m)",1106172,NA,0.639235706846016,4,0.639235706846016,"790","ACJ-01",10,10.2,10.3,0.175059952038369,"ok","ok","ok","ok",NA
"798",791,NA,23,NA,NA,NA,"Symplocaceae","Symplocos","baehnii",NA,105,1300,"a",1,6,4,0,0,0,1,NA,0,1300,"0","kru",NA,NA,0,0,NA,NA,1106173,106,1300,"c","kru",7000,NA,0,0,0,"1",NA,1106173,NA,0.574563977,6.5,0.574563977,"791","ACJ-01",10.5,10.5,10.6,-9.19064748201439,"ok","shrunk.dbh.2","ok","ok",NA
"799",792,NA,23,NA,NA,NA,"Clethraceae","Clethra","cuneata",NA,195,1300,"a",1,8,4,0,0,0,1,NA,197,1300,"a","1",NA,NA,0,0,NA,NA,1106174,199,1300,"a","1",11000,NA,0,0,0,"3b",NA,1106174,NA,0.540014577613546,9.5,0.540014577613546,"792","ACJ-01",19.5,19.7,19.9,0.175059952038369,"ok","ok","ok","ok",NA
"800",793,NA,23,NA,NA,NA,"Melastomataceae","Miconia","setulosa",NA,170,1300,"a",1,8,4,0,0,0,1,NA,179,1300,"ch","1",NA,NA,0,0,NA,NA,1106175,187,1300,"chm","1",6000,NA,0,0,3,"3b",NA,1106175,NA,0.599808019773585,7,0.599808019773585,"793","ACJ-01",17,17.9,18.7,0.787769784172661,"ok","ok","ok","ok",NA
"801",794,NA,23,793,NA,NA,"Melastomataceae","Miconia","setulosa",NA,106,1300,"a",1,7.5,4,0,0,0,1,NA,109,1300,"ch","1",NA,NA,0,0,NA,NA,1106176,112,1300,"ah","1",6000,NA,0,0,0,"3b",NA,1106176,NA,0.599808019773585,6.75,0.599808019773585,"794","ACJ-01",10.6,10.9,11.2,0.262589928057555,"ok","ok","ok","ok",NA
"802",795,NA,23,NA,NA,NA,"Clethraceae","Clethra","cuneata",NA,188,1300,"a",1,6,4,0,0,0,1,NA,191,1300,"c","1",NA,NA,0,0,NA,NA,1106177,188,1300,"cqm","1",7000,NA,0,0,2,"3a",NA,1106177,NA,0.540014577613546,6.5,0.540014577613546,"795","ACJ-01",18.8,19.1,18.8,0.262589928057555,"ok","ok","ok","ok",NA
"803",796,NA,23,795,NA,NA,"Clethraceae","Clethra","cuneata",NA,360,1300,"a",1,13,4,0,0,0,1,NA,365,1300,"a","1",NA,NA,0,0,NA,NA,1106178,370,1300,"c","1",11000,NA,0,0,1,"4",NA,1106178,NA,0.540014577613546,12,0.540014577613546,"796","ACJ-01",36,36.5,37,0.437649880095923,"ok","ok","ok","ok",NA
"804",797,NA,24,NA,NA,NA,"Cunoniaceae","Weinmannia","fagaroides",NA,294,1300,"a",1,6,4,0,0,0,1,NA,293,1300,"c","1",NA,NA,0,0,NA,NA,1106179,287,1300,"c","1",8000,NA,0,0,1,"3a",NA,1106179,NA,0.639235706846016,7,0.639235706846016,"797","ACJ-01",29.4,29.3,28.7,-0.0875299760191828,"ok","ok","ok","ok",NA
"805",798,NA,24,NA,NA,NA,"Symplocaceae","Symplocos","quitensis",NA,100,1300,"a",1,5,4,0,0,0,1,NA,104,1300,"c","1",NA,NA,0,0,NA,NA,1106180,104,1300,"c","1",6000,NA,0,0,0,"3a",NA,1106180,NA,0.574563977,5.5,0.574563977,"798","ACJ-01",10,10.4,10.4,0.350119904076739,"ok","ok","ok","ok",NA
"806",799,NA,24,NA,NA,NA,"Symplocaceae","Symplocos","baehnii",NA,108,1300,"a",1,5,4,0,0,0,1,NA,109,1300,"c","1",NA,NA,0,0,NA,NA,1106181,108,1300,"c","1",7000,NA,0,0,0,"3a",NA,1106181,NA,0.574563977,6,0.574563977,"799","ACJ-01",10.8,10.9,10.8,0.0875299760191843,"ok","ok","ok","ok",NA
"807",800,NA,24,NA,NA,NA,"Symplocaceae","Symplocos","baehnii",NA,100,1300,"a",1,5,4,0,0,0,1,NA,100,1300,"c","1",NA,NA,0,0,NA,NA,1106182,100,1300,"c","1",6000,NA,0,0,0,"2b",NA,1106182,NA,0.574563977,5.5,0.574563977,"800","ACJ-01",10,10,10,0,"ok","ok","ok","ok",NA
"808",801,NA,24,NA,NA,NA,"Symplocaceae","Symplocos","baehnii",NA,122,1300,"a",1,5,4,0,0,0,1,NA,125,1300,"c","1",NA,NA,0,0,NA,NA,1106183,126,1300,"c","1",7000,NA,0,0,0,"2c",NA,1106183,NA,0.574563977,6,0.574563977,"801","ACJ-01",12.2,12.5,12.6,0.262589928057555,"ok","ok","ok","ok",NA
"809",802,NA,24,NA,NA,NA,"Clethraceae","Clethra","cuneata",NA,454,1300,"a",1,12,4,0,0,0,1,NA,454,1300,"a","1",NA,NA,0,0,NA,NA,1106184,457,1300,"a","1",11000,NA,0,0,0,"4",NA,1106184,NA,0.540014577613546,11.5,0.540014577613546,"802","ACJ-01",45.4,45.4,45.7,0,"ok","ok","ok","ok",NA
"810",803,NA,24,NA,NA,NA,"Melastomataceae","Miconia","setulosa",NA,185,1300,"a",1,5,4,0,0,0,1,NA,185,1300,"ch","1",NA,NA,0,0,NA,NA,1106185,188,1300,"ch","1",7000,NA,0,0,0,"2c",NA,1106185,NA,0.599808019773585,6,0.599808019773585,"803","ACJ-01",18.5,18.5,18.8,0,"ok","ok","ok","ok",NA
"811",804,NA,24,803,NA,NA,"Melastomataceae","Miconia","setulosa",NA,135,1300,"a",1,4.5,4,0,0,0,1,NA,139,1300,"a","1",NA,NA,0,0,NA,NA,1106186,140,1300,"c","1",6000,NA,0,0,0,"2a",NA,1106186,NA,0.599808019773585,5.25,0.599808019773585,"804","ACJ-01",13.5,13.9,14,0.350119904076739,"ok","ok","ok","ok",NA
"812",805,NA,24,803,NA,NA,"Melastomataceae","Miconia","setulosa",NA,178,1300,"a",1,4.5,4,0,0,0,1,NA,180,1300,"ch","1",NA,NA,0,0,NA,NA,1106187,182,1300,"ch","1",6000,NA,0,0,0,"2c",NA,1106187,NA,0.599808019773585,5.25,0.599808019773585,"805","ACJ-01",17.8,18,18.2,0.175059952038369,"ok","ok","ok","ok",NA
"813",806,NA,24,NA,NA,NA,"Clethraceae","Clethra","cuneata",NA,127,1300,"a",1,7.5,4,0,0,0,1,NA,128,1300,"c","1",NA,NA,0,0,NA,NA,1106188,129,1300,"a","1",10000,NA,0,0,0,"4",NA,1106188,NA,0.540014577613546,8.75,0.540014577613546,"806","ACJ-01",12.7,12.8,12.9,0.0875299760191859,"ok","ok","ok","ok",NA
"814",807,NA,24,NA,NA,NA,"Symplocaceae","Symplocos","psiloclada",NA,150,1300,"a",1,6,4,0,0,0,1,NA,150,1300,"ch","1",NA,NA,0,0,NA,NA,1106189,150,1300,"c","1",9000,NA,0,0,0,"4",NA,1106189,NA,0.574563977,7.5,0.574563977,"807","ACJ-01",15,15,15,0,"ok","ok","ok","ok",NA
"815",808,NA,24,807,NA,NA,"Symplocaceae","Symplocos","psiloclada",NA,121,1300,"a",1,8,4,0,0,0,1,NA,123,1300,"ah","1",NA,NA,0,0,NA,NA,1106190,123,1300,"a","1",9000,NA,0,0,0,"4",NA,1106190,NA,0.574563977,8.5,0.574563977,"808","ACJ-01",12.1,12.3,12.3,0.17505995203837,"ok","ok","ok","ok",NA
"816",809,NA,24,NA,NA,NA,"Melastomataceae","Miconia","setulosa",NA,325,1300,"a",1,5,4,0,0,0,1,NA,309,1300,"ch","1",NA,NA,0,0,NA,NA,1106191,329,1300,"c","1",9000,NA,0,0,0,"3b","corteza caida",1106191,NA,0.599808019773585,7,0.599808019773585,"809","ACJ-01",32.5,30.9,32.9,-1.40047961630696,"ok","ok","ok","ok",NA
"817",810,NA,24,NA,NA,NA,"Melastomataceae","Miconia","setulosa",NA,157,1300,"a",1,6,4,0,0,0,1,NA,165,1300,"c","1",NA,NA,0,0,NA,NA,1106192,166,1300,"c","1",9000,NA,0,0,0,"2b",NA,1106192,NA,0.599808019773585,7.5,0.599808019773585,"810","ACJ-01",15.7,16.5,16.6,0.700239808153478,"ok","ok","ok","ok",NA
"818",811,NA,24,NA,NA,NA,"Melastomataceae","Miconia","setulosa",NA,303,1300,"a",1,5,4,0,0,0,1,NA,300,1300,"ch","1",NA,NA,0,0,NA,NA,1106193,305,1300,"c","1",9000,NA,0,0,0,"3b",NA,1106193,NA,0.599808019773585,7,0.599808019773585,"811","ACJ-01",30.3,30,30.5,-0.262589928057555,"ok","ok","ok","ok",NA
"819",812,NA,24,NA,NA,NA,"Cunoniaceae","Weinmannia","fagaroides",NA,470,1300,"a",1,12,4,0,0,0,1,NA,0,1300,"0","kru",NA,NA,0,0,NA,NA,1106194,0,1300,"0","kru",0,NA,0,0,NA,NA,NA,1106194,NA,0.639235706846016,6,0.639235706846016,"812","ACJ-01",47,47,47,-41.1390887290168,"ok","shrunk.dbh.3","ok","ok",NA
"820",813,NA,24,NA,NA,NA,"Melastomataceae","Miconia","setulosa",NA,151,1300,"a",1,6,4,0,0,0,1,NA,158,1300,"a","1",NA,NA,0,0,NA,NA,1106195,168,1300,"cm","1",7000,NA,0,0,3,"3a",NA,1106195,NA,0.599808019773585,6.5,0.599808019773585,"813","ACJ-01",15.1,15.8,16.8,0.612709832134293,"ok","ok","ok","ok",NA
"821",814,NA,24,NA,NA,NA,"Melastomataceae","Miconia","setulosa",NA,117,1300,"a",1,6,4,0,0,0,1,NA,121,1300,"c","1",NA,NA,0,0,NA,NA,1106196,123,1300,"c","1",6000,NA,0,0,0,"2a",NA,1106196,NA,0.599808019773585,6,0.599808019773585,"814","ACJ-01",11.7,12.1,12.3,0.350119904076739,"ok","ok","ok","ok",NA
"822",815,NA,24,NA,NA,NA,"Symplocaceae","Symplocos","psiloclada",NA,170,1300,"a",1,15,4,0,0,0,1,NA,171,1300,"a","1",NA,NA,0,0,NA,NA,1106197,172,1300,"c","1",8000,NA,0,0,1,"3a",NA,1106197,NA,0.574563977,11.5,0.574563977,"815","ACJ-01",17,17.1,17.2,0.0875299760191859,"ok","ok","ok","ok",NA
"823",816,NA,24,NA,NA,NA,"Clethraceae","Clethra","cuneata",NA,482,1300,"a",1,15,4,0,0,0,1,NA,490,1300,"ah","1",NA,NA,0,0,NA,NA,1106198,491,1300,"fh","1",13000,NA,0,0,0,"5",NA,1106198,NA,0.540014577613546,14,0.540014577613546,"816","ACJ-01",48.2,49,49.1,0.700239808153475,"ok","ok","ok","ok",NA
"824",817,NA,24,816,NA,NA,"Clethraceae","Clethra","cuneata",NA,173,1300,"a",1,9.5,4,0,0,0,1,NA,174,1300,"ah","1",NA,NA,0,0,NA,NA,1106199,177,1300,"a","1",12000,NA,0,0,0,"3b",NA,1106199,NA,0.540014577613546,10.75,0.540014577613546,"817","ACJ-01",17.3,17.4,17.7,0.0875299760191828,"ok","ok","ok","ok",NA
"825",818,NA,24,NA,NA,NA,"Melastomataceae","Miconia","setulosa",NA,210,1300,"a",1,7,4,0,0,0,1,NA,249,1300,"ch","1",NA,NA,0,0,NA,NA,1106200,222,1300,"ch","1",9000,NA,0,0,0,"3a",NA,1106200,NA,0.599808019773585,8,0.599808019773585,"818","ACJ-01",21,24.9,24.9,3.4136690647482,"ok","shrunk.dbh.3","ok","ok",NA
"826",819,NA,24,818,NA,NA,"Melastomataceae","Miconia","setulosa",NA,168,1300,"a",1,6,4,0,0,0,1,NA,167,1300,"ch","1",NA,NA,0,0,NA,NA,1106201,167,1300,"ch","1",9000,NA,0,0,0,"3a",NA,1106201,NA,0.599808019773585,7.5,0.599808019773585,"819","ACJ-01",16.8,16.7,16.7,-0.0875299760191859,"ok","ok","ok","ok",NA
"827",820,NA,24,NA,NA,NA,"Cunoniaceae","Weinmannia","fagaroides",NA,463,1300,"a",1,10,4,0,0,0,1,NA,460,1300,"a","1",NA,NA,0,0,NA,NA,1106202,451,1300,"g","1",12000,NA,0,0,0,"3b",NA,1106202,NA,0.639235706846016,11,0.639235706846016,"820","ACJ-01",46.3,46,45.1,-0.262589928057551,"ok","ok","ok","ok",NA
"828",821,NA,24,NA,NA,NA,"Clethraceae","Clethra","cuneata",NA,204,1300,"a",1,7,4,0,0,0,1,NA,205,1300,"a","1",NA,NA,0,0,NA,NA,1106203,202,1300,"fh","1",10000,NA,0,0,0,"4",NA,1106203,NA,0.540014577613546,8.5,0.540014577613546,"821","ACJ-01",20.4,20.5,20.2,0.0875299760191859,"ok","ok","ok","ok",NA
"829",822,NA,24,NA,NA,NA,"Cunoniaceae","Weinmannia","fagaroides",NA,298,1300,"a",1,6,4,0,0,0,1,NA,298,1300,"a","1",NA,NA,0,0,NA,NA,1106204,297,1300,"e","1",8000,NA,0,0,0,"3b",NA,1106204,NA,0.639235706846016,7,0.639235706846016,"822","ACJ-01",29.8,29.8,29.7,0,"ok","ok","ok","ok",NA
"830",823,NA,24,NA,NA,NA,"Symplocaceae","Symplocos","psiloclada",NA,207,1300,"a",1,8,4,0,0,0,1,NA,210,1300,"a","1",NA,NA,0,0,NA,NA,1106205,211,1300,"a","1",9000,NA,0,0,0,"4",NA,1106205,NA,0.574563977,8.5,0.574563977,"823","ACJ-01",20.7,21,21.1,0.262589928057555,"ok","ok","ok","ok",NA
"831",824,NA,24,NA,NA,NA,"Clethraceae","Clethra","cuneata",NA,118,1300,"a",1,6,4,0,0,0,1,NA,120,1300,"c","1",NA,NA,0,0,NA,NA,1106206,121,1300,"a","1",8000,NA,0,0,0,"4",NA,1106206,NA,0.540014577613546,7,0.540014577613546,"824","ACJ-01",11.8,12,12.1,0.175059952038369,"ok","ok","ok","ok",NA
"832",825,NA,24,NA,NA,NA,"Symplocaceae","Symplocos","psiloclada",NA,130,1300,"a",1,7,4,0,0,0,1,NA,132,1300,"a","1",NA,NA,0,0,NA,NA,1106207,132,1300,"a","1",6000,NA,0,0,0,"3a",NA,1106207,NA,0.574563977,6.5,0.574563977,"825","ACJ-01",13,13.2,13.2,0.175059952038369,"ok","ok","ok","ok",NA
"833",826,NA,24,NA,NA,NA,"Clethraceae","Clethra","cuneata",NA,224,1300,"a",1,7,4,0,0,0,1,NA,224,1300,"c","1",NA,NA,0,0,NA,NA,1106208,227,1300,"c","1",9000,NA,0,0,0,"3b",NA,1106208,NA,0.540014577613546,8,0.540014577613546,"826","ACJ-01",22.4,22.4,22.7,0,"ok","ok","ok","ok",NA
"834",827,NA,24,NA,NA,NA,"Lauraceae","Persea","ruizii",NA,117,1300,"a",1,7,4,0,0,0,1,NA,117,1300,"a","1",NA,NA,0,0,NA,NA,1106209,113,1300,"a","1",8000,NA,0,0,0,"3b",NA,1106209,NA,0.532941852631206,7.5,0.532941852631206,"827","ACJ-01",11.7,11.7,11.3,0,"ok","ok","ok","ok",NA
"835",828,NA,24,NA,NA,NA,"Cunoniaceae","Weinmannia","fagaroides",NA,252,1300,"a",1,7,4,0,0,0,1,NA,254,1300,"c","1",NA,NA,0,0,NA,NA,1106210,256,1300,"a","1",11000,NA,0,0,0,"4",NA,1106210,NA,0.639235706846016,9,0.639235706846016,"828","ACJ-01",25.2,25.4,25.6,0.175059952038369,"ok","ok","ok","ok",NA
"836",829,NA,24,NA,NA,NA,"Clethraceae","Clethra","cuneata",NA,217,1300,"a",1,8,4,0,0,0,1,NA,220,1300,"a","1",NA,NA,0,0,NA,NA,1106211,222,1300,"a","1",10000,NA,0,0,0,"4",NA,1106211,NA,0.540014577613546,9,0.540014577613546,"829","ACJ-01",21.7,22,22.2,0.262589928057555,"ok","ok","ok","ok",NA
"837",830,NA,24,NA,NA,NA,"Melastomataceae","Miconia","setulosa",NA,105,1300,"a",1,5.5,4,0,0,0,1,NA,103,1300,"a","1",NA,NA,0,0,NA,NA,1106212,103,1300,"a","1",5000,NA,0,0,0,"2c",NA,1106212,NA,0.599808019773585,5.25,0.599808019773585,"830","ACJ-01",10.5,10.3,10.3,-0.175059952038369,"ok","ok","ok","ok",NA
"838",831,NA,24,NA,NA,NA,"Symplocaceae","Symplocos","psiloclada",NA,115,1300,"a",1,5,4,0,0,0,1,NA,119,1300,"c","1",NA,NA,0,0,NA,NA,1106213,120,1300,"ci","1",7000,NA,0,0,1,"3a",NA,1106213,NA,0.574563977,6,0.574563977,"831","ACJ-01",11.5,11.9,12,0.350119904076739,"ok","ok","ok","ok",NA
