Time ,Day,Month,Year,Light,Windspeed,Windvane,Rainfall,Temp,RH,
2:00:00,13,8,2013,-0.23,0.041,305,0.2,19.52,99.989,
2:30:00,13,8,2013,0,0.167,300,0,19.49,100.189,
3:00:00,13,8,2013,-0.23,0,310,0,19.45,100.189,
3:30:00,13,8,2013,0,0.083,310,0,19.4,100.189,
4:00:00,13,8,2013,0,0,310,0,19.38,100.189,
4:30:00,13,8,2013,0,0,10,0,19.33,100.189,
5:00:00,13,8,2013,0,0.209,10,0,19.31,100.189,
5:30:00,13,8,2013,0,0.627,5,0,19.3,100.178,
6:00:00,13,8,2013,0,0.376,325,0,19.37,100.189,
6:30:00,13,8,2013,6.08,0.041,310,0,19.43,100.189,
7:00:00,13,8,2013,25.03,0.251,185,0,19.52,100.189,
7:30:00,13,8,2013,164.71,0.083,185,0,20.1,99.252,
8:00:00,13,8,2013,218.06,0.251,60,0,21.66,94.221,
8:30:00,13,8,2013,92.41,0.041,55,0,21.86,95.431,
9:00:00,13,8,2013,98.03,0.083,50,0,21.76,96.484,
9:30:00,13,8,2013,114.17,0.083,105,0,21.93,96.178,
10:00:00,13,8,2013,142.48,0.125,115,0,22.27,95.989,
10:30:00,13,8,2013,192.79,0.167,125,0,22.83,94.589,
11:00:00,13,8,2013,335.04,0.251,150,0,24.03,90.21,
11:30:00,13,8,2013,382.54,0.293,220,0,25.42,83.831,
12:00:00,13,8,2013,502.57,0.334,290,0,26.68,78.231,
12:30:00,13,8,2013,591.01,0.293,85,0,27.22,76.621,
13:00:00,13,8,2013,364.52,0.334,215,0,26.92,76.452,
13:30:00,13,8,2013,640.14,0.46,45,0,26.89,77.242,
14:00:00,13,8,2013,371.31,0.293,100,0,27,75.589,
14:30:00,13,8,2013,186.71,0.041,240,0,26.02,78.852,
15:00:00,13,8,2013,128.68,0,240,0,25.37,82.073,
15:30:00,13,8,2013,84.93,0,240,0,24.64,85.663,
16:00:00,13,8,2013,26.43,0.125,220,3.65,23.04,92.578,
16:30:00,13,8,2013,48.9,0.041,220,0.2,21.46,98.294,
17:00:00,13,8,2013,32.52,0,205,0,21.3,100.147,
17:30:00,13,8,2013,6.31,0.251,205,5.68,21.15,99.747,
18:00:00,13,8,2013,0,0.083,180,0.6,20.9,100.21,
18:30:00,13,8,2013,-0.23,0.125,195,0,20.84,100.2,
19:00:00,13,8,2013,-0.23,0.125,180,0,20.76,100.21,
19:30:00,13,8,2013,-0.23,1.297,20,0.2,20.65,100.2,
20:00:00,13,8,2013,0,1.423,25,0,20.63,100.2,
20:30:00,13,8,2013,-0.23,1.381,25,0.2,20.58,100.2,
21:00:00,13,8,2013,0,0.837,25,0,20.62,100.2,
21:30:00,13,8,2013,0,1.088,35,0,20.62,100.2,
22:00:00,13,8,2013,0,0.251,55,0,20.64,100.2,
22:30:00,13,8,2013,0,0.041,225,0,20.61,100.2,
23:00:00,13,8,2013,0,0,210,0,20.45,100.2,
23:30:00,13,8,2013,-0.23,0,210,0,20.4,100.2,
0:00:00,14,8,2013,-0.23,0.125,195,0,20.45,100.2,
0:30:00,14,8,2013,0,0.251,15,0.6,20.61,100.2,
1:00:00,14,8,2013,-0.23,0.376,25,0.81,20.67,100.2,
1:30:00,14,8,2013,0,0.837,330,1.01,20.5,100.2,
2:00:00,14,8,2013,0,0.962,345,9.54,20.41,100.2,
2:30:00,14,8,2013,-0.23,0.711,95,14.41,20.32,100.2,
3:00:00,14,8,2013,-0.23,0.711,40,15.83,20.3,100.2,
3:30:00,14,8,2013,-0.23,0.753,40,15.83,20.25,100.2,
4:00:00,14,8,2013,0,1.172,20,26.18,19.76,99.536,
4:30:00,14,8,2013,-0.23,0.167,45,4.87,19.12,100.189,
5:00:00,14,8,2013,0,0.293,15,4.06,19.46,100.189,
5:30:00,14,8,2013,-0.23,0.962,15,18.27,19.71,100.189,
6:00:00,14,8,2013,-0.23,0.586,320,0.2,19.83,100.2,
6:30:00,14,8,2013,0,0.251,40,3.65,19.86,100.189,
7:00:00,14,8,2013,0.7,0.711,75,9.94,19.69,100.2,
7:30:00,14,8,2013,0,0.376,170,1.82,19.54,100.189,
8:00:00,14,8,2013,5.38,1.423,90,1.62,19.38,100.189,
8:30:00,14,8,2013,5.84,1.799,60,1.62,19.12,100.189,
9:00:00,14,8,2013,12.4,1.841,90,2.03,18.97,100.189,
9:30:00,14,8,2013,19.18,1.758,340,4.06,18.78,100.178,
10:00:00,14,8,2013,15.44,1.381,40,3.65,17.96,99.684,
10:30:00,14,8,2013,14.03,1.088,45,2.23,15.84,100.147,
11:00:00,14,8,2013,15.67,0.586,240,0.81,15.55,100.147,
11:30:00,14,8,2013,29.71,0.669,150,1.62,15.6,100.147,
12:00:00,14,8,2013,38.13,0.502,245,1.42,15.53,100.157,
12:30:00,14,8,2013,28.31,0.962,5,0.2,15.1,100.147,
13:00:00,14,8,2013,22.92,0.502,350,0.2,15.03,100.147,
13:30:00,14,8,2013,24.8,0.209,0,0.2,15.29,100.147,
14:00:00,14,8,2013,26.67,0.334,0,0,15.23,100.147,
14:30:00,14,8,2013,32.05,0.334,195,0.4,14.76,100.136,
15:00:00,14,8,2013,37.9,0.879,165,0,14.39,100.136,
15:30:00,14,8,2013,31.11,1.004,190,0.2,14.12,100.136,
16:00:00,14,8,2013,15.44,0.962,230,0,14,100.126,
16:30:00,14,8,2013,17.31,1.339,245,0.2,13.9,100.136,
17:00:00,14,8,2013,10.52,1.213,250,0.2,14.1,100.126,
17:30:00,14,8,2013,2.33,0.586,350,0.2,14.07,100.126,
18:00:00,14,8,2013,0,0.795,0,0,14.07,100.126,
18:30:00,14,8,2013,0,0.92,170,0.2,14.09,100.126,
19:00:00,14,8,2013,0,1.297,340,0,14.06,100.126,
19:30:00,14,8,2013,0,1.758,0,0,14,100.126,
20:00:00,14,8,2013,0,1.339,25,0,14.11,100.084,
20:30:00,14,8,2013,0,0.418,130,0,14.11,100.094,
21:00:00,14,8,2013,0,0.293,35,0,14.17,100.126,
21:30:00,14,8,2013,0,0.251,40,0,14.21,100.126,
22:00:00,14,8,2013,-0.23,0.669,145,0,14.26,100.115,
22:30:00,14,8,2013,0,0.167,70,0,14.45,100.126,
23:00:00,14,8,2013,0,0.293,110,0,14.74,100.126,
23:30:00,14,8,2013,-0.23,0.041,110,0,15.04,100.126,
0:00:00,15,8,2013,-0.23,0.293,115,0,14.78,100.126,
0:30:00,15,8,2013,0,0.167,155,0,14.56,100.126,
1:00:00,15,8,2013,-0.23,0.167,150,0,14.4,100.126,
1:30:00,15,8,2013,0,0.125,150,0,14.43,100.126,
2:00:00,15,8,2013,0,0.209,180,0,14.06,100.115,
2:30:00,15,8,2013,0,0.125,170,0,13.72,100.115,
3:00:00,15,8,2013,-0.23,0.167,165,0,13.53,100.126,
3:30:00,15,8,2013,-0.23,0.125,145,0,13.29,100.115,
4:00:00,15,8,2013,0,0.125,150,0,13.35,100.105,
4:30:00,15,8,2013,-0.23,0.167,165,0,13.44,100.115,
5:00:00,15,8,2013,0,0.167,165,0,13.32,100.105,
5:30:00,15,8,2013,0,0.083,190,0.2,13.11,100.105,
6:00:00,15,8,2013,-0.23,0.167,205,0,12.83,100.105,
6:30:00,15,8,2013,0.93,0.209,200,0,12.65,100.105,
7:00:00,15,8,2013,7.95,0.418,190,0,12.14,100.105,
7:30:00,15,8,2013,21.05,0.418,195,0,11.85,100.094,
8:00:00,15,8,2013,34.86,0.418,140,0,11.9,100.094,
8:30:00,15,8,2013,88.9,0.334,165,0,12.1,99.873,
9:00:00,15,8,2013,105.52,0.376,160,0,12.27,99.326,
9:30:00,15,8,2013,124.23,0.293,160,0,12.95,100.115,
10:00:00,15,8,2013,137.34,0.376,180,0,13.37,97.21,
10:30:00,15,8,2013,181.32,0.418,185,0,13.15,96.61,
11:00:00,15,8,2013,253.15,0.334,165,0,14.75,99.947,
11:30:00,15,8,2013,191.38,0.293,225,0,15.96,98.831,
12:00:00,15,8,2013,137.34,0.209,225,0,15.75,97.768,
12:30:00,15,8,2013,164.95,0.251,255,0,15.23,95.284,
13:00:00,15,8,2013,140.14,0.334,60,0,14.58,95.452,
13:30:00,15,8,2013,104.58,0.795,20,0,13.9,99.031,
14:00:00,15,8,2013,154.89,0.711,45,0,13.77,99.905,
14:30:00,15,8,2013,138.27,0.209,70,0,14.71,100.105,
15:00:00,15,8,2013,112.54,0.293,75,0,15.78,99.41,
15:30:00,15,8,2013,135.23,0.251,70,0,16.03,99.273,
16:00:00,15,8,2013,101.31,0.251,70,0,16.4,98.747,
16:30:00,15,8,2013,54.98,0.251,70,0,15.97,98.789,
17:00:00,15,8,2013,27.14,0.251,70,0,15.33,99.494,
17:30:00,15,8,2013,9.82,0.125,65,0,14.67,99.705,
18:00:00,15,8,2013,0,0.041,65,0,14.62,100.126,
18:30:00,15,8,2013,0,0.334,125,0,14.65,100.126,
19:00:00,15,8,2013,0,0.293,175,0,14.46,100.136,
19:30:00,15,8,2013,0,0.167,175,0,14.39,100.136,
20:00:00,15,8,2013,-0.23,0.293,200,0,14.22,100.126,
20:30:00,15,8,2013,-0.23,0.418,190,0,14.11,100.073,
21:00:00,15,8,2013,-0.23,0.627,210,0,13.91,99.442,
21:30:00,15,8,2013,0,0.418,260,0,13.77,98.694,
22:00:00,15,8,2013,0,0.334,290,0,13.75,97.547,
22:30:00,15,8,2013,0,0.334,290,0,13.73,97.189,
23:00:00,15,8,2013,0,0.502,285,0,13.96,95.157,
23:30:00,15,8,2013,0,0.418,150,0,13.94,95.842,
0:00:00,16,8,2013,0,1.465,150,0,13.4,98.747,
0:30:00,16,8,2013,0,2.009,185,0,14.06,97.263,
1:00:00,16,8,2013,0,1.967,265,0,14.31,97.147,
1:30:00,16,8,2013,0,1.213,315,0,14.59,87.715,
2:00:00,16,8,2013,0,0.376,315,0,14.01,86.221,
2:30:00,16,8,2013,0,0.167,335,0,13.37,90.021,
3:00:00,16,8,2013,-0.23,0,340,0,13.02,91.905,
3:30:00,16,8,2013,0,0,305,0,12.93,92.936,
4:00:00,16,8,2013,-0.23,0,305,0,12.83,96.989,
4:30:00,16,8,2013,0,0.041,305,0,12.58,95.926,
5:00:00,16,8,2013,0,0.837,315,0,12.27,97.336,
5:30:00,16,8,2013,0,1.758,325,0,12.25,97.326,
6:00:00,16,8,2013,0,2.427,90,0,13.76,98.231,
6:30:00,16,8,2013,18.24,2.469,230,0,14.23,98.042,
7:00:00,16,8,2013,58.96,1.59,100,0,14.85,95.936,
7:30:00,16,8,2013,122.6,0.125,25,0,15.91,93.315,
8:00:00,16,8,2013,261.81,0.167,85,0,16.82,87.021,
8:30:00,16,8,2013,427,0.125,220,0,18.21,82.884,
9:00:00,16,8,2013,522.22,0.209,145,0,20.14,79.578,
9:30:00,16,8,2013,609.96,0.209,220,0,21.35,72.989,
10:00:00,16,8,2013,686.94,0.251,240,0,22.81,71.21,
10:30:00,16,8,2013,748.01,0.334,350,0,24.14,70.052,
11:00:00,16,8,2013,793.86,0.376,305,0,25.05,67.463,
11:30:00,16,8,2013,823.58,0.502,305,0,25.66,66.726,
12:00:00,16,8,2013,837.15,0.544,245,0,25.97,66.031,
12:30:00,16,8,2013,832,0.46,115,0,26.19,66.178,
13:00:00,16,8,2013,809.78,0.418,0,0,25.72,66.252,
13:30:00,16,8,2013,769.77,0.376,180,0,25.08,67.747,
14:00:00,16,8,2013,661.9,0.293,160,0,24.43,70.189,
14:30:00,16,8,2013,291.29,0.209,320,0,23.51,71.294,
15:00:00,16,8,2013,275.38,0.125,310,0,22.84,72.526,
15:30:00,16,8,2013,156.05,0.041,345,0,22.37,73.821,
16:00:00,16,8,2013,128.21,0,35,0,22.04,74.421,
16:30:00,16,8,2013,64.34,0,35,0,21.69,77.642,
17:00:00,16,8,2013,37.43,0,35,0,21.2,79.81,
17:30:00,16,8,2013,12.4,0,35,0,20.34,84.378,
18:00:00,16,8,2013,1.63,0,35,0,19.23,89.473,
18:30:00,16,8,2013,0,0.041,15,0,18.9,90.231,
19:00:00,16,8,2013,0,0.041,355,0,18.95,90.263,
19:30:00,16,8,2013,-0.23,0,355,0,18.95,86.673,
20:00:00,16,8,2013,-0.23,0,355,0,18.49,88.115,
20:30:00,16,8,2013,0,0,355,0,18.36,88.747,
21:00:00,16,8,2013,0,0.041,300,0,18.38,87.936,
21:30:00,16,8,2013,-0.23,0.209,300,0,18.37,89.326,
22:00:00,16,8,2013,0,1.088,300,0,18.15,90.978,
22:30:00,16,8,2013,0,1.632,300,0,17.8,93.831,
23:00:00,16,8,2013,-0.23,1.381,300,0,17.72,94.863,
23:30:00,16,8,2013,-0.23,0.209,295,0,18.68,88.621,
0:00:00,17,8,2013,-0.23,0.041,295,0,18.49,89.231,
0:30:00,17,8,2013,0,0.041,315,0,18.23,89.957,
1:00:00,17,8,2013,0,0.041,85,0,18.33,87.473,
1:30:00,17,8,2013,-0.23,0.041,105,0,18.78,87.2,
2:00:00,17,8,2013,0,0.167,100,0,18.85,86.368,
2:30:00,17,8,2013,0,0.502,325,0,18.91,86.378,
3:00:00,17,8,2013,0,0.125,180,0,18.89,87.842,
3:30:00,17,8,2013,-0.23,0.251,250,0,18.61,84.821,
4:00:00,17,8,2013,0,0.376,315,0,18.65,79.389,
4:30:00,17,8,2013,0,0.083,315,0,18.51,81.157,
5:00:00,17,8,2013,-0.23,0.041,0,0,18.01,84.6,
5:30:00,17,8,2013,0,0.125,5,0,17.67,83.431,
6:00:00,17,8,2013,0,0.711,215,0,17.88,81.105,
6:30:00,17,8,2013,8.18,1.004,245,0,17.5,89.021,
7:00:00,17,8,2013,33.69,1.004,250,0,17.13,92.431,
7:30:00,17,8,2013,48.43,1.004,265,0,17.42,86.378,
8:00:00,17,8,2013,42.11,1.59,345,0,17.95,79.052,
8:30:00,17,8,2013,58.02,1.59,10,0,18.31,77.21,
9:00:00,17,8,2013,122.6,1.213,90,0,18.63,78.61,
9:30:00,17,8,2013,186,0.795,170,0,19.33,75.073,
10:00:00,17,8,2013,213.61,0.586,240,0,19.81,70.463,
10:30:00,17,8,2013,209.87,0.376,245,0,20.38,67.747,
11:00:00,17,8,2013,228.12,0.627,260,0,20.57,67.936,
11:30:00,17,8,2013,277.95,0.962,330,0,20.37,73.378,
12:00:00,17,8,2013,371.08,1.255,90,0,20.72,73,
12:30:00,17,8,2013,541.17,1.632,265,0,21.08,70.6,
13:00:00,17,8,2013,802.76,1.297,350,0,22.3,66.357,
13:30:00,17,8,2013,776.78,1.213,230,0,22.78,60.768,
14:00:00,17,8,2013,569.72,1.213,345,0,22.84,60.136,
14:30:00,17,8,2013,246.13,1.213,70,0,22.81,58.652,
15:00:00,17,8,2013,286.61,1.381,10,0,22.56,57.431,
15:30:00,17,8,2013,66.44,1.59,75,0,22.28,59.431,
16:00:00,17,8,2013,88.44,1.423,335,0,22.15,64.389,
16:30:00,17,8,2013,39.07,1.255,40,0,21.91,68.189,
17:00:00,17,8,2013,26.9,0.962,170,0,21.11,76.842,
17:30:00,17,8,2013,10.29,1.423,215,0,20.15,79.126,
18:00:00,17,8,2013,1.4,1.339,210,0,18.61,90.6,
18:30:00,17,8,2013,-0.23,1.13,220,0,17.99,92.042,
19:00:00,17,8,2013,0,1.13,230,0,18.27,89.473,
19:30:00,17,8,2013,-0.23,1.423,235,0,18.18,91.273,
20:00:00,17,8,2013,-0.23,1.423,235,0,17.98,93.621,
20:30:00,17,8,2013,0,1.381,240,0,18.11,91.547,
21:00:00,17,8,2013,0,1.213,260,0,18.37,88.41,
21:30:00,17,8,2013,0,1.297,275,0,18.71,84.757,
22:00:00,17,8,2013,0,0.627,275,0,19.01,83.6,
22:30:00,17,8,2013,-0.23,0.209,275,0,18.89,84.905,
23:00:00,17,8,2013,0,0.334,275,0,18.29,88.284,
23:30:00,17,8,2013,-0.23,0.334,300,0,17.8,90.694,
0:00:00,18,8,2013,-0.23,0.041,300,0,17.82,89.2,
0:30:00,18,8,2013,-0.23,0.376,300,0,18.18,88.347,
1:00:00,18,8,2013,0,1.213,295,0,18.09,90.61,
1:30:00,18,8,2013,0,1.297,295,0,17.49,94.178,
2:00:00,18,8,2013,0,1.506,305,0,17.19,95.968,
2:30:00,18,8,2013,0,2.134,330,0,18.25,87.652,
3:00:00,18,8,2013,0,1.716,340,0,19.02,85.726,
3:30:00,18,8,2013,-0.23,1.339,350,0,18.11,93.115,
4:00:00,18,8,2013,-0.23,0.92,345,0,18.04,91.989,
4:30:00,18,8,2013,0,1.339,345,0,18.12,93.61,
5:00:00,18,8,2013,-0.23,1.674,355,0,18.66,87.042,
5:30:00,18,8,2013,0,2.26,125,0,19.65,80.873,
6:00:00,18,8,2013,0,2.595,190,0,19.57,81.378,
6:30:00,18,8,2013,9.59,2.971,280,0,19.43,82.042,
7:00:00,18,8,2013,38.83,2.804,235,0,19.48,82.589,
7:30:00,18,8,2013,84.93,2.511,90,0,19.64,82.094,
8:00:00,18,8,2013,168.22,1.799,285,0,20.15,80.789,
8:30:00,18,8,2013,306.27,1.13,285,0,20.92,77.526,
9:00:00,18,8,2013,565.98,0.502,170,0,22.38,69.2,
9:30:00,18,8,2013,656.52,0.083,170,0,24.86,64.284,
10:00:00,18,8,2013,727.18,0.376,35,0,27.25,62.631,
10:30:00,18,8,2013,765.32,0.418,75,0,28.45,58.694,
11:00:00,18,8,2013,743.56,0.544,5,0,28.44,59.473,
11:30:00,18,8,2013,784.97,0.46,100,0,28.27,60.926,
12:00:00,18,8,2013,543.75,0.544,190,0,28.22,60.884,
12:30:00,18,8,2013,859.14,0.627,85,0,27.67,64.084,
13:00:00,18,8,2013,422.32,0.376,245,0,27.61,64.031,
13:30:00,18,8,2013,375.29,0.46,65,0,26.04,68.736,
14:00:00,18,8,2013,294.1,0.209,240,0,25.59,71.736,
14:30:00,18,8,2013,261.34,0.083,290,0,25.97,69.578,
15:00:00,18,8,2013,223.21,0.125,295,0,25.52,70.81,
15:30:00,18,8,2013,169.63,0,330,0,24.91,72.715,
16:00:00,18,8,2013,91.24,0.502,330,0,23.98,70.378,
16:30:00,18,8,2013,41.41,0.544,345,0,23.05,70.368,
17:00:00,18,8,2013,25.73,0.083,345,0,22.59,77.526,
17:30:00,18,8,2013,10.99,0.962,0,0,20.86,88.357,
18:00:00,18,8,2013,1.63,0.837,0,0,19.9,91.6,
18:30:00,18,8,2013,-0.23,1.004,0,0,19.62,92.905,
19:00:00,18,8,2013,0,0.837,5,0,19.53,92.357,
19:30:00,18,8,2013,0,0,150,0,19.91,86.178,
20:00:00,18,8,2013,0,0.041,150,0,20.19,81.515,
20:30:00,18,8,2013,0,1.381,120,0,20.44,80.936,
21:00:00,18,8,2013,0,1.465,180,0,21.21,80.589,
21:30:00,18,8,2013,-0.23,1.506,190,0,21.03,81.357,
22:00:00,18,8,2013,0,1.632,220,0,20.66,81.094,
22:30:00,18,8,2013,0,2.009,280,0,21.33,76.389,
23:00:00,18,8,2013,0,2.134,0,0,21.56,77.157,
23:30:00,18,8,2013,0,2.511,120,0,21.38,79.347,
0:00:00,19,8,2013,0,2.511,245,0,21.26,79.221,
0:30:00,19,8,2013,0,2.553,330,0,21.27,78.768,
1:00:00,19,8,2013,0,2.302,225,0,21.2,78.873,
1:30:00,19,8,2013,-0.23,2.26,305,0,21.12,80.515,
2:00:00,19,8,2013,-0.23,2.385,325,0,21.06,80.957,
2:30:00,19,8,2013,-0.23,2.385,55,0,21.08,80.589,
3:00:00,19,8,2013,0,2.553,255,0,20.94,81.463,
3:30:00,19,8,2013,0,2.888,210,0,20.66,82.684,
4:00:00,19,8,2013,0,3.139,5,0,20.52,82.621,
4:30:00,19,8,2013,0,3.013,5,0,20.57,82.336,
5:00:00,19,8,2013,0,2.637,125,0,20.59,81.515,
5:30:00,19,8,2013,0,2.344,320,0,20.92,79.21,
6:00:00,19,8,2013,0,2.051,265,0,21.16,77.168,
6:30:00,19,8,2013,9.59,1.841,85,0,21.22,76.726,
7:00:00,19,8,2013,36.49,0.669,85,0,20.77,81.61,
7:30:00,19,8,2013,83.29,0.544,85,0,20.72,84.242,
8:00:00,19,8,2013,133.36,0.586,85,0,21.4,82.189,
8:30:00,19,8,2013,202.38,1.213,195,0,22.11,76.242,
9:00:00,19,8,2013,464.9,0.92,225,0,22.72,73.189,
9:30:00,19,8,2013,648.57,0.669,240,0,23.98,66.01,
10:00:00,19,8,2013,804.63,0.209,135,0,26.93,65.736,
10:30:00,19,8,2013,911.09,0.418,245,0,30.21,59.084,
11:00:00,19,8,2013,819.6,0.544,40,0,31.94,55.073,
11:30:00,19,8,2013,896.58,0.544,335,0,31.4,54.852,
12:00:00,19,8,2013,816.56,0.627,320,0,31.34,55.315,
12:30:00,19,8,2013,753.15,0.544,5,0,30.25,58.684,
13:00:00,19,8,2013,714.08,0.376,110,0,29.86,59.41,
13:30:00,19,8,2013,749.18,0.46,340,0,29.25,60.031,
14:00:00,19,8,2013,611.13,0.502,85,0,28.55,60.726,
14:30:00,19,8,2013,265.79,0.334,280,0,27.36,63.568,
15:00:00,19,8,2013,277.72,0.251,110,0,26.58,64.547,
15:30:00,19,8,2013,86.33,0.167,310,0,25.97,65.778,
16:00:00,19,8,2013,67.15,0.125,315,0,25.27,67.505,
16:30:00,19,8,2013,39.3,0.041,340,0,24.62,69.442,
17:00:00,19,8,2013,26.2,0.041,330,0,23.89,72.547,
17:30:00,19,8,2013,12.86,0.041,315,0,22.89,76.873,
18:00:00,19,8,2013,1.87,0.586,320,0,22.47,74.336,
18:30:00,19,8,2013,-0.23,0.837,90,0,23.17,69.305,
19:00:00,19,8,2013,-0.23,0.627,250,0,22.96,69.915,
19:30:00,19,8,2013,0,0.167,10,0,22.35,71.978,
20:00:00,19,8,2013,-0.23,0,50,0,21.16,73.694,
20:30:00,19,8,2013,0,0.209,50,0,20.46,74.831,
21:00:00,19,8,2013,0,0.753,45,0,20.86,72.168,
21:30:00,19,8,2013,-0.23,1.255,60,0,20.96,72.052,
22:00:00,19,8,2013,-0.23,0.46,55,0,21.09,72.042,
22:30:00,19,8,2013,-0.23,0.293,90,0,21.16,71.715,
23:00:00,19,8,2013,0,0.711,90,0,20.86,73.852,
23:30:00,19,8,2013,0,1.548,90,0,21.1,74.852,
0:00:00,20,8,2013,0,2.427,265,0,22.15,73.042,
0:30:00,20,8,2013,-0.23,2.385,335,0,22.61,71.315,
1:00:00,20,8,2013,0,2.553,265,0,22.69,71.463,
1:30:00,20,8,2013,0,2.804,245,0,22.61,71.326,
2:00:00,20,8,2013,-0.23,3.013,40,0,22.64,71.452,
2:30:00,20,8,2013,0,3.055,320,0,22.68,71.126,
3:00:00,20,8,2013,-0.23,2.888,5,0,22.51,71.915,
3:30:00,20,8,2013,-0.23,2.637,210,0,22.45,72.168,
4:00:00,20,8,2013,0,2.092,240,0,22.4,72.189,
4:30:00,20,8,2013,0,1.925,285,0,22.14,73.042,
5:00:00,20,8,2013,-0.23,1.004,75,0,22.04,74.126,
5:30:00,20,8,2013,0,0,75,0,21.66,75.884,
6:00:00,20,8,2013,0.46,0.209,15,0,21.41,76.526,
6:30:00,20,8,2013,17.54,0.167,180,0,21.21,76.936,
7:00:00,20,8,2013,121.89,0,205,0,21.75,77.589,
7:30:00,20,8,2013,240.75,0.041,210,0,23.55,71.905,
8:00:00,20,8,2013,355.63,0.586,210,0,24.58,66.452,
8:30:00,20,8,2013,492.04,0.293,240,0,25.1,66.463,
9:00:00,20,8,2013,559.19,0.167,205,0,27.42,63.505,
9:30:00,20,8,2013,645.76,0.167,285,0,28.83,58.115,
10:00:00,20,8,2013,723.44,0.251,355,0,30.09,56.021,
10:30:00,20,8,2013,788.95,0.251,340,0,31.39,54.168,
11:00:00,20,8,2013,834.58,0.544,25,0,32.33,51.852,
11:30:00,20,8,2013,855.4,0.502,20,0,32.27,51.926,
12:00:00,20,8,2013,637.34,0.418,100,0,32.25,51.978,
12:30:00,20,8,2013,753.39,0.586,55,0,31.16,55.157,
13:00:00,20,8,2013,506.08,0.334,335,0,29.45,59.884,
13:30:00,20,8,2013,780.29,0.251,290,0,30.34,55.621,
14:00:00,20,8,2013,597.33,0.251,0,0,30.3,53.757,
14:30:00,20,8,2013,302.52,0.251,290,0,29.09,56.347,
15:00:00,20,8,2013,207.06,0.334,330,0,27.85,60.81,
15:30:00,20,8,2013,109.49,0.125,305,0,26.78,64.315,
16:00:00,20,8,2013,64.57,0.293,325,0,25.85,67.031,
16:30:00,20,8,2013,42.11,0.209,75,0,24.91,69.968,
17:00:00,20,8,2013,29.01,0.083,155,0,24.39,72.4,
17:30:00,20,8,2013,12.86,0.46,290,0,23.84,71.589,
18:00:00,20,8,2013,1.4,0.46,110,0,23.8,69.757,
18:30:00,20,8,2013,-0.23,0.879,310,0,24.08,66.989,
19:00:00,20,8,2013,0,0.376,185,0,23.93,67.463,
19:30:00,20,8,2013,0,0.293,345,0,23.51,69.989,
20:00:00,20,8,2013,0,0.041,350,0,22.54,75.073,
20:30:00,20,8,2013,0,0.041,350,0,21.35,80.284,
21:00:00,20,8,2013,0,0.125,330,0,21.6,78.589,
21:30:00,20,8,2013,0,0.041,330,0,22.3,76.115,
22:00:00,20,8,2013,-0.23,0.167,330,0,22.49,75.378,
22:30:00,20,8,2013,0,0.711,330,0,22.36,76.736,
23:00:00,20,8,2013,-0.23,0.92,330,0,22,77.421,
23:30:00,20,8,2013,-0.23,1.423,330,0,21.46,81.515,
0:00:00,21,8,2013,0,2.385,340,0,22.47,73.105,
0:30:00,21,8,2013,0,2.678,185,0,22.97,72.652,
1:00:00,21,8,2013,0,2.469,135,0,22.9,73.852,
1:30:00,21,8,2013,-0.23,2.385,10,0,23,73.41,
2:00:00,21,8,2013,0,2.427,5,0,23.23,72.084,
2:30:00,21,8,2013,-0.23,2.469,260,0,23.1,72.726,
3:00:00,21,8,2013,-0.23,2.218,205,0,23.03,72.747,
3:30:00,21,8,2013,0,1.423,275,0,22.87,73.347,
4:00:00,21,8,2013,0,0.376,80,0,21.88,78.431,
4:30:00,21,8,2013,-0.23,0.334,5,0,21.73,78.463,
5:00:00,21,8,2013,-0.23,0.251,85,0,22.18,75.715,
5:30:00,21,8,2013,-0.23,0.376,265,0,21.37,79.357,
6:00:00,21,8,2013,0.46,0,320,0,20.69,82.515,
6:30:00,21,8,2013,32.99,0.334,320,0,20.61,84.063,
7:00:00,21,8,2013,40.24,0.167,320,0,21.33,82.831,
7:30:00,21,8,2013,192.79,0.041,320,0,22.11,78.61,
8:00:00,21,8,2013,347.68,0,320,0,24.92,68.81,
8:30:00,21,8,2013,453.9,0,320,0,26.49,65.536,
9:00:00,21,8,2013,564.1,0.083,35,0,27.71,63.778,
9:30:00,21,8,2013,654.18,0.167,345,0,29,61.41,
10:00:00,21,8,2013,721.33,0.167,30,0,30.25,58.842,
10:30:00,21,8,2013,781.46,0.376,30,0,31.49,55.915,
11:00:00,21,8,2013,828.73,0.376,65,0,32.68,52.715,
11:30:00,21,8,2013,860.78,0.502,355,0,33.35,50.652,
12:00:00,21,8,2013,867.33,0.544,355,0,33.19,48.957,
12:30:00,21,8,2013,743.09,0.502,50,0,32.33,51.536,
13:00:00,21,8,2013,582.59,0.376,330,0,31.34,53.631,
13:30:00,21,8,2013,824.05,0.376,205,0,30.47,55.705,
14:00:00,21,8,2013,543.98,0.376,0,0,30.39,54.431,
14:30:00,21,8,2013,281.93,0.334,0,0,29.21,57.568,
15:00:00,21,8,2013,157.46,0.376,185,0,28.15,60.389,
15:30:00,21,8,2013,188.11,0.334,120,0,26.81,64.968,
16:00:00,21,8,2013,136.4,0.125,275,0,26.88,66.126,
16:30:00,21,8,2013,86.33,0.083,320,0,26.43,67.852,
17:00:00,21,8,2013,46.32,0.083,15,0,25.8,68.936,
