Time,Day,Month,Year,Light,Windspeed,WindDir,Rainfall,Temperature,RH
18:00,8,5,2011,0,,,0,17.36,99.221
18:30,8,5,2011,0,,,0,16.8,100.2
19:00,8,5,2011,0,,,0,16.58,100.242
19:30,8,5,2011,0,,,0,16.45,100.2
20:00,8,5,2011,0,,,0,16.3,100.2
20:30,8,5,2011,0,,,0,16.22,100.2
21:00,8,5,2011,0,,,0,16.01,100.2
21:30,8,5,2011,0,,,0,15.75,100.2
22:00,8,5,2011,0,,,0,15.5,100.2
22:30,8,5,2011,0,,,0,15.47,100.189
23:00,8,5,2011,0,,,0,15.37,100.2
23:30,8,5,2011,0,,,0,15.26,100.2
0:00,9,5,2011,0,,,0,15.23,100.2
0:30,9,5,2011,0,,,0,15.22,100.2
1:00,9,5,2011,0,,,0,15.29,100.2
1:30,9,5,2011,0,,,0,15.37,100.2
2:00,9,5,2011,0,,,0,15.67,100.2
2:30,9,5,2011,0,,,0,15.74,99.831
3:00,9,5,2011,0,,,0,15.29,99.978
3:30,9,5,2011,0,,,0,14.93,100.2
4:00,9,5,2011,0,,,0,14.6,100.189
4:30,9,5,2011,0,,,0,14.44,100.2
5:00,9,5,2011,0,,,0,14.26,100.189
5:30,9,5,2011,0,,,0,14.13,100.189
6:00,9,5,2011,4.78,,,0,13.98,100.21
6:30,9,5,2011,52.6,,,0,14.83,100.2
7:00,9,5,2011,125.62,,,0,15.68,99.389
7:30,9,5,2011,281.95,,,0,18.62,89.831
8:00,9,5,2011,377.59,,,0,21.61,77.557
8:30,9,5,2011,473.42,,,0,24.39,66.905
9:00,9,5,2011,423.39,,,0,23.88,63.126
9:30,9,5,2011,469.19,,,0,23.33,66.631
10:00,9,5,2011,647.59,,,0,23.41,75.663
10:30,9,5,2011,927.16,,,0,24.59,66.284
11:00,9,5,2011,831.7,,,0,25.6,66.294
11:30,9,5,2011,816.62,,,0,24.42,69.821
12:00,9,5,2011,169.94,,,0,24.89,70.473
12:30,9,5,2011,853.04,,,0,24.59,72.273
13:00,9,5,2011,785.72,,,0,23.63,75.336
13:30,9,5,2011,752.25,,,0,25.48,64.484
14:00,9,5,2011,582.49,,,0,25.99,59.663
14:30,9,5,2011,122.86,,,0,25.05,67.105
15:00,9,5,2011,86.99,,,0,23.77,72.747
15:30,9,5,2011,90.49,,,0,22.77,82.6
16:00,9,5,2011,75.59,,,0,22.47,88.526
16:30,9,5,2011,66.94,,,0,22.23,88.705
17:00,9,5,2011,18.76,,,0,21.9,92.031
17:30,9,5,2011,0,,,0,20.97,94.505
18:00,9,5,2011,0,,,0,20,96.821
18:30,9,5,2011,0,,,0,19.52,98.631
19:00,9,5,2011,0,,,0,19.22,99.231
19:30,9,5,2011,0,,,0,19.03,99.284
20:00,9,5,2011,0,,,0,18.14,100.21
20:30,9,5,2011,0,,,0,17.81,100.21
21:00,9,5,2011,0,,,0,17.65,100.21
21:30,9,5,2011,0,,,0,17.65,100.21
22:00,9,5,2011,0,,,0,17.56,100.21
22:30,9,5,2011,0,,,0,17.46,100.2
23:00,9,5,2011,0,,,0,17.33,100.221
23:30,9,5,2011,0,,,0,17.24,100.21
0:00,10,5,2011,0,,,0,17.14,100.21
0:30,10,5,2011,0,,,0,17.08,100.2
1:00,10,5,2011,0,,,0,16.98,100.21
1:30,10,5,2011,0,,,0,16.81,100.21
2:00,10,5,2011,0,,,0,16.64,100.2
2:30,10,5,2011,0,,,0,16.46,100.2
3:00,10,5,2011,0,,,0,16.29,100.2
3:30,10,5,2011,0,,,0,16.14,100.2
4:00,10,5,2011,0,,,0,16.04,100.2
4:30,10,5,2011,0,,,0,15.93,100.2
5:00,10,5,2011,0,,,0,15.77,100.2
5:30,10,5,2011,0,,,0,15.73,100.2
6:00,10,5,2011,3.49,,,0,15.71,100.2
6:30,10,5,2011,21.33,,,0,15.79,100.2
7:00,10,5,2011,19.86,,,0,16.09,100.21
7:30,10,5,2011,37.33,,,0,16.35,100.21
8:00,10,5,2011,71.54,,,0,16.57,100.21
8:30,10,5,2011,118.26,,,0,17.2,100.221
9:00,10,5,2011,114.58,,,0,17.72,100.221
9:30,10,5,2011,193.3,,,0,18.18,100.221
10:00,10,5,2011,418.42,,,0,19.49,97.442
10:30,10,5,2011,325.17,,,0,21.04,93.41
11:00,10,5,2011,274.59,,,0,22.01,88.421
11:30,10,5,2011,326.83,,,0,22,89.557
12:00,10,5,2011,1099.13,,,0,21.8,86.115
12:30,10,5,2011,352.03,,,0,22.53,80.505
13:00,10,5,2011,359.75,,,0,22.91,79.189
13:30,10,5,2011,253.08,,,0,21.86,86.726
14:00,10,5,2011,99.13,,,0,20.33,84.926
14:30,10,5,2011,52.41,,,0,19.58,94.821
15:00,10,5,2011,68.05,,,0,19.43,96.663
15:30,10,5,2011,109.25,,,0,19.5,95.652
16:00,10,5,2011,72.09,,,0,20,95.831
16:30,10,5,2011,41.93,,,0,19.7,97.652
17:00,10,5,2011,9.93,,,0,19.33,98.442
17:30,10,5,2011,0,,,0,18.63,98.221
18:00,10,5,2011,0,,,0,17.91,99.663
18:30,10,5,2011,0,,,0,17.49,100.21
19:00,10,5,2011,0,,,0,17.37,100.21
19:30,10,5,2011,0,,,0,17.29,100.21
20:00,10,5,2011,0,,,0,17.13,100.21
20:30,10,5,2011,0,,,0,17.02,100.21
21:00,10,5,2011,0,,,0,16.97,100.21
21:30,10,5,2011,0,,,0,16.98,100.21
22:00,10,5,2011,0,,,0,16.95,100.21
22:30,10,5,2011,0,,,0,16.94,100.21
23:00,10,5,2011,0,,,0,16.91,100.21
23:30,10,5,2011,0,,,0,16.85,100.21
0:00,11,5,2011,0,,,0,16.78,100.21
0:30,11,5,2011,0,,,0,16.62,100.21
1:00,11,5,2011,0,,,0,16.28,100.21
1:30,11,5,2011,0,,,0,15.85,100.2
2:00,11,5,2011,0,,,0,15.51,100.2
2:30,11,5,2011,0,,,0,15.29,100.2
3:00,11,5,2011,-0.36,,,0,15.36,100.242
3:30,11,5,2011,0,,,0,15.51,100.2
4:00,11,5,2011,0,,,0,15.48,100.2
4:30,11,5,2011,0,,,0,15.17,100.2
5:00,11,5,2011,0,,,0,14.8,100.2
5:30,11,5,2011,0,,,0,14.64,100.2
6:00,11,5,2011,6.98,,,0,14.43,100.2
6:30,11,5,2011,72.65,,,0,15.27,100.21
7:00,11,5,2011,182.63,,,0,17.39,94.136
7:30,11,5,2011,279.19,,,0,18.92,87.684
8:00,11,5,2011,376.31,,,0,20.66,80.031
8:30,11,5,2011,467.53,,,0,23.85,69.021
9:00,11,5,2011,529.7,,,0,23.23,69.936
9:30,11,5,2011,629.39,,,0,23.43,73.526
10:00,11,5,2011,765.12,,,0,23.8,75.357
10:30,11,5,2011,177.48,,,0,22.29,78.957
11:00,11,5,2011,452.63,,,0,21.87,81.378
11:30,11,5,2011,369.5,,,0,22.48,78.863
12:00,11,5,2011,330.32,,,0,22.68,77.505
12:30,11,5,2011,232.11,,,0,22.47,78.568
13:00,11,5,2011,136.84,,,0,22.5,81.652
13:30,11,5,2011,161.11,,,0,22.35,79.726
14:00,11,5,2011,486.66,,,0,22.71,84.726
14:30,11,5,2011,102.99,,,0,22.2,81.957
15:00,11,5,2011,60.51,,,0,21.36,91.368
15:30,11,5,2011,82.95,,,0,21.13,93.231
16:00,11,5,2011,122.12,,,0,21.45,91.368
16:30,11,5,2011,44.69,,,0,21.46,91.589
17:00,11,5,2011,13.79,,,0,20.8,95.821
17:30,11,5,2011,0,,,0,20.09,97.631
18:00,11,5,2011,0,,,0,19.62,98.968
18:30,11,5,2011,0,,,0,19.15,99.263
19:00,11,5,2011,0,,,0,18.7,100.21
19:30,11,5,2011,0,,,0,18.44,100.21
20:00,11,5,2011,0,,,0,18.53,100.21
20:30,11,5,2011,0,,,0,18.46,100.21
21:00,11,5,2011,0,,,0,18.35,100.21
21:30,11,5,2011,0,,,0,18.23,100.21
22:00,11,5,2011,0,,,0,18.15,100.21
22:30,11,5,2011,0,,,0,18.11,100.221
23:00,11,5,2011,0,,,0,18.09,100.21
23:30,11,5,2011,0,,,0,18.11,100.21
0:00,12,5,2011,0,,,0,18.03,100.221
0:30,12,5,2011,0,,,0,17.88,100.21
1:00,12,5,2011,0,,,0,17.8,100.21
1:30,12,5,2011,0,,,0,17.75,100.221
2:00,12,5,2011,0,,,0,17.64,100.21
2:30,12,5,2011,0,,,0,17.52,100.21
3:00,12,5,2011,0,,,0,17.41,100.21
3:30,12,5,2011,0,,,0,17.36,100.21
4:00,12,5,2011,0,,,0,17.28,100.21
4:30,12,5,2011,0,,,0,17.24,100.21
5:00,12,5,2011,0,,,0,17.07,100.21
5:30,12,5,2011,0,,,0,16.89,100.21
6:00,12,5,2011,0,,,0,16.74,100.21
6:30,12,5,2011,2.57,,,0,16.62,100.21
7:00,12,5,2011,7.54,,,0,16.42,100.21
7:30,12,5,2011,10.29,,,0,16.38,100.21
8:00,12,5,2011,21.33,,,0,16.31,100.21
8:30,12,5,2011,61.06,,,0,16.28,100.21
9:00,12,5,2011,150.81,,,0,16.57,100.21
9:30,12,5,2011,175.83,,,0,17.54,100.221
10:00,12,5,2011,196.24,,,0,18.42,100.221
10:30,12,5,2011,262.09,,,0,19.09,97.042
11:00,12,5,2011,281.77,,,0,19.4,95.947
11:30,12,5,2011,346.51,,,0,19.99,93.81
12:00,12,5,2011,398.19,,,0,20.05,93.157
12:30,12,5,2011,420.63,,,0,20.44,91.105
13:00,12,5,2011,523.26,,,0,21,84.105
13:30,12,5,2011,433.87,,,0,21.63,75.778
14:00,12,5,2011,315.43,,,0,22.13,82.242
14:30,12,5,2011,461.65,,,0,23.39,69.894
15:00,12,5,2011,508,,,0,22.4,81.147
15:30,12,5,2011,111.82,,,0,20.92,94.515
16:00,12,5,2011,81.29,,,0,20.52,95
16:30,12,5,2011,63.27,,,0,20.64,96.052
17:00,12,5,2011,23.72,,,0,19.9,97.473
17:30,12,5,2011,2.39,,,0,19.12,98.221
18:00,12,5,2011,0,,,0,18.6,100.21
18:30,12,5,2011,0,,,0,18.51,100.21
19:00,12,5,2011,0,,,0,18.31,100.21
19:30,12,5,2011,0,,,0,18.1,100.21
20:00,12,5,2011,0,,,0,17.86,100.21
20:30,12,5,2011,0,,,0,17.79,100.21
21:00,12,5,2011,0,,,0,17.63,100.21
21:30,12,5,2011,0,,,0,17.41,99.968
22:00,12,5,2011,0,,,0,17.12,100.21
22:30,12,5,2011,0,,,0,16.84,100.21
23:00,12,5,2011,0,,,0,16.65,100.21
23:30,12,5,2011,0,,,0,16.57,100.21
0:00,13,5,2011,0,,,0,16.53,100.21
0:30,13,5,2011,0,,,0,16.5,100.21
1:00,13,5,2011,0,,,0,16.52,100.21
1:30,13,5,2011,0,,,0,16.54,100.21
2:00,13,5,2011,0,,,0,16.6,100.21
2:30,13,5,2011,0,,,0,16.64,100.21
3:00,13,5,2011,0,,,0,16.53,100.21
3:30,13,5,2011,0,,,0,16.53,100.21
4:00,13,5,2011,0,,,0,16.59,100.21
4:30,13,5,2011,0,,,0,16.58,100.21
5:00,13,5,2011,0,,,0,16.45,100.21
5:30,13,5,2011,0,,,0,15.95,100.2
6:00,13,5,2011,4.59,,,0,15.41,100.2
6:30,13,5,2011,8.27,,,0,15.39,100.21
7:00,13,5,2011,21.51,,,0,15.86,100.21
7:30,13,5,2011,36.96,,,0,16.21,100.21
8:00,13,5,2011,71.17,,,0,16.61,100.221
8:30,13,5,2011,110.72,,,0,17.34,100.221
9:00,13,5,2011,120.1,,,0,17.82,99.273
9:30,13,5,2011,237.81,,,0,18.31,97.484
10:00,13,5,2011,260.98,,,0,19.08,94.505
10:30,13,5,2011,408.86,,,0,19.81,89
11:00,13,5,2011,321.31,,,0,20.11,88.589
11:30,13,5,2011,170.86,,,0,21.02,84.536
12:00,13,5,2011,133.16,,,0,19.81,87.936
12:30,13,5,2011,137.39,,,0,19.73,88.905
13:00,13,5,2011,130.58,,,0,19.9,87.4
13:30,13,5,2011,150.26,,,0,19.7,86.947
14:00,13,5,2011,182.82,,,0,19.72,84.884
14:30,13,5,2011,197.16,,,0,19.9,88.884
15:00,13,5,2011,168.65,,,0,20.65,83.421
15:30,13,5,2011,74.67,,,0,20.25,90.147
16:00,13,5,2011,45.24,,,0,19.58,94.336
16:30,13,5,2011,37.33,,,0,19.06,94.663
17:00,13,5,2011,16.92,,,0,18.67,98
17:30,13,5,2011,0,,,0,18.09,99.263
18:00,13,5,2011,0,,,0,17.53,100.21
18:30,13,5,2011,0,,,0,17.3,100.21
19:00,13,5,2011,0,,,0,17.08,100.21
19:30,13,5,2011,0,,,0,16.96,100.21
20:00,13,5,2011,0,,,0,16.88,100.21
20:30,13,5,2011,0,,,0,16.84,100.21
21:00,13,5,2011,0,,,0,16.89,100.21
21:30,13,5,2011,0,,,0,16.79,100.21
22:00,13,5,2011,0,,,0,16.66,100.21
22:30,13,5,2011,0,,,0,16.62,100.21
23:00,13,5,2011,0,,,0,16.71,100.21
23:30,13,5,2011,0,,,0,16.71,100.21
0:00,14,5,2011,0,,,0,16.68,100.21
0:30,14,5,2011,0,,,0,16.61,100.21
1:00,14,5,2011,-0.36,,,0,16.43,100.252
1:30,14,5,2011,0,,,0,16.46,100.21
2:00,14,5,2011,0,,,0,16.51,100.21
2:30,14,5,2011,0,,,0,16.53,100.21
3:00,14,5,2011,0,,,0,16.57,100.21
3:30,14,5,2011,0,,,0,16.54,100.252
4:00,14,5,2011,0,,,0,16.51,100.21
4:30,14,5,2011,-0.36,,,0,16.4,100.252
5:00,14,5,2011,0,,,0,16.26,100.21
5:30,14,5,2011,0,,,0,16.33,100.21
6:00,14,5,2011,0,,,0,16.4,100.21
6:30,14,5,2011,12.5,,,0,16.54,100.21
7:00,14,5,2011,37.33,,,0,16.78,100.21
7:30,14,5,2011,71.54,,,0,17.24,100.221
8:00,14,5,2011,132.6,,,0,17.91,99.378
8:30,14,5,2011,276.8,,,0,18.82,95.663
9:00,14,5,2011,320.94,,,0,19.68,89.547
9:30,14,5,2011,506.34,,,0,21.83,77.589
10:00,14,5,2011,162.03,,,0,21.12,84.336
10:30,14,5,2011,224.57,,,0,20.41,86.947
11:00,14,5,2011,233.58,,,0,20.91,82.915
11:30,14,5,2011,234.32,,,0,20.98,87.589
12:00,14,5,2011,245.53,,,0,20.47,90.01
12:30,14,5,2011,205.26,,,0,19.87,96.221
13:00,14,5,2011,270.18,,,0,19.74,94.894
13:30,14,5,2011,475.81,,,0,20.61,90.326
14:00,14,5,2011,332.35,,,0,21.98,83.926
14:30,14,5,2011,518.11,,,0,21.99,86.052
15:00,14,5,2011,275.51,,,0,21.07,89.252
15:30,14,5,2011,109.43,,,0,20.48,90.368
16:00,14,5,2011,18.57,,,0,19.75,95.221
16:30,14,5,2011,19.49,,,0,19.05,97.242
17:00,14,5,2011,8.09,,,0,18.76,98.684
17:30,14,5,2011,0,,,0,18.47,99.715
18:00,14,5,2011,0,,,0,18.18,98.736
18:30,14,5,2011,0,,,0,17.92,100.21
19:00,14,5,2011,0,,,0,17.72,100.252
19:30,14,5,2011,0,,,0,17.68,100.21
20:00,14,5,2011,0,,,0,17.59,100.21
20:30,14,5,2011,0,,,0,17.49,100.21
21:00,14,5,2011,0,,,0,17.43,100.21
21:30,14,5,2011,0,,,0,17.3,100.21
22:00,14,5,2011,0,,,0,17.18,100.21
22:30,14,5,2011,0,,,0,17.12,100.21
23:00,14,5,2011,0,,,0,17.07,100.21
23:30,14,5,2011,0,,,0,16.97,100.21
0:00,15,5,2011,0,,,0,16.92,100.21
0:30,15,5,2011,0,,,0,16.87,100.21
1:00,15,5,2011,0,,,0,16.81,100.21
1:30,15,5,2011,0,,,0,16.72,100.21
2:00,15,5,2011,0,,,0,16.62,100.252
2:30,15,5,2011,0,,,0,16.64,100.21
3:00,15,5,2011,0,,,0,16.68,100.21
3:30,15,5,2011,0,,,0,16.67,100.21
4:00,15,5,2011,0,,,0,16.66,100.21
4:30,15,5,2011,0,,,0,16.6,100.21
5:00,15,5,2011,0,,,0,16.61,100.21
5:30,15,5,2011,0,,,0,16.6,100.21
6:00,15,5,2011,0.36,,,0,16.59,100.252
6:30,15,5,2011,9.56,,,0,16.54,100.21
7:00,15,5,2011,10.66,,,0,16.65,100.21
7:30,15,5,2011,44.5,,,0,16.75,100.221
8:00,15,5,2011,68.42,,,0,17.28,100.221
8:30,15,5,2011,243.33,,,0,18.31,100.231
9:00,15,5,2011,147.5,,,0,18.78,97.494
9:30,15,5,2011,136.47,,,0,18.71,97.61
10:00,15,5,2011,39.91,,,0,17.55,99.494
10:30,15,5,2011,46.16,,,0,16.57,99.736
11:00,15,5,2011,44.87,,,0,16.25,97.368
11:30,15,5,2011,74.3,,,0,16,100.21
12:00,15,5,2011,83.86,,,0,16.07,100.21
12:30,15,5,2011,96.74,,,0,16.34,100.115
13:00,15,5,2011,73.56,,,0,16.29,99.989
13:30,15,5,2011,90.49,,,0,16.33,100.21
14:00,15,5,2011,218.68,,,0,16.75,99.705
14:30,15,5,2011,201.39,,,0,17.15,97.926
15:00,15,5,2011,110.9,,,0,17.55,97.578
15:30,15,5,2011,61.24,,,0,17.23,98.768
16:00,15,5,2011,51.49,,,0,17,99.389
16:30,15,5,2011,29.42,,,0,16.73,99.789
17:00,15,5,2011,9.93,,,0,16.35,100.21
17:30,15,5,2011,0,,,0,15.84,100.21
18:00,15,5,2011,0,,,0,15.5,100.21
18:30,15,5,2011,0,,,0,15.31,100.2
19:00,15,5,2011,0,,,0,15.24,100.2
19:30,15,5,2011,0,,,0,15.23,100.2
20:00,15,5,2011,0,,,0,15.17,100.2
20:30,15,5,2011,0,,,0,15.13,100.2
21:00,15,5,2011,0,,,0,15.14,100.2
21:30,15,5,2011,0,,,0,15.2,100.21
22:00,15,5,2011,0,,,0,15.19,100.21
22:30,15,5,2011,0,,,0,15.17,100.21
23:00,15,5,2011,0,,,0,15.17,100.21
23:30,15,5,2011,0,,,0,15.17,100.21
0:00,16,5,2011,0,,,0,15.19,100.2
0:30,16,5,2011,0,,,0,15.22,100.21
1:00,16,5,2011,-0.36,,,0,15.17,100.242
1:30,16,5,2011,0,,,0,15.03,100.21
2:00,16,5,2011,0,,,0,14.92,100.2
2:30,16,5,2011,0,,,0,14.9,100.21
3:00,16,5,2011,0,,,0,14.84,100.2
3:30,16,5,2011,0,,,0,14.85,100.21
4:00,16,5,2011,0,,,0,14.87,100.2
4:30,16,5,2011,0,,,0,14.85,100.21
5:00,16,5,2011,0,,,0,14.85,100.21
5:30,16,5,2011,0,,,0,14.86,100.2
6:00,16,5,2011,0,,,0,14.85,100.2
6:30,16,5,2011,5.51,,,0,14.88,100.21
7:00,16,5,2011,16.36,,,0,14.93,100.2
7:30,16,5,2011,25.38,,,0,15.18,100.252
8:00,16,5,2011,60.69,,,0,15.31,100.21
8:30,16,5,2011,70.44,,,0,15.7,100.21
9:00,16,5,2011,84.78,,,0,16.25,100.263
9:30,16,5,2011,110.53,,,0,16.66,100.221
10:00,16,5,2011,82.76,,,0,16.9,99.968
10:30,16,5,2011,120.28,,,0,16.8,98.726
11:00,16,5,2011,180.79,,,0,17.43,100.147
11:30,16,5,2011,189.25,,,0,18.07,97.01
12:00,16,5,2011,203.05,,,0,18.69,93.8
12:30,16,5,2011,219.6,,,0,19.3,89.389
13:00,16,5,2011,240.94,,,0,19.21,94.073
13:30,16,5,2011,213.16,,,0,19.05,91.957
14:00,16,5,2011,196.98,,,0,18.86,91.726
14:30,16,5,2011,180.43,,,0,19.16,88.989
15:00,16,5,2011,195.14,,,0,19.15,91.273
15:30,16,5,2011,109.06,,,0,18.86,95.61
16:00,16,5,2011,65.47,,,0,18.36,96.052
16:30,16,5,2011,20.78,,,0,17.84,98.547
17:00,16,5,2011,6.25,,,0,17.44,99.768
17:30,16,5,2011,0,,,0,17.13,100.221
18:00,16,5,2011,0,,,0,16.86,100.21
18:30,16,5,2011,0,,,0,16.67,100.21
19:00,16,5,2011,0,,,0,16.58,100.21
19:30,16,5,2011,0,,,0,16.52,100.252
20:00,16,5,2011,0,,,0,16.37,100.21
20:30,16,5,2011,0,,,0,16.17,100.21
21:00,16,5,2011,0,,,0,16.14,100.21
21:30,16,5,2011,0,,,0,16.08,100.21
22:00,16,5,2011,0,,,0,15.95,100.21
22:30,16,5,2011,0,,,0,15.89,100.21
23:00,16,5,2011,0,,,0,15.91,100.21
23:30,16,5,2011,0,,,0,15.95,100.21
0:00,17,5,2011,0,,,0,15.92,100.21
0:30,17,5,2011,0,,,0,15.79,100.21
1:00,17,5,2011,0,,,0,15.7,100.21
1:30,17,5,2011,0,,,0,15.68,100.21
2:00,17,5,2011,0,,,0,15.62,100.2
2:30,17,5,2011,0,,,0,15.55,100.21
3:00,17,5,2011,0,,,0,15.53,100.21
3:30,17,5,2011,0,,,0,15.59,100.21
4:00,17,5,2011,0,,,0,15.51,100.21
4:30,17,5,2011,0,,,0,15.07,100.2
5:00,17,5,2011,0,,,0,14.94,100.2
5:30,17,5,2011,0,,,0,14.9,100.2
6:00,17,5,2011,3.86,,,0,14.96,100.2
6:30,17,5,2011,18.39,,,0,15.01,100.21
7:00,17,5,2011,39.35,,,0,15.27,100.21
7:30,17,5,2011,123.59,,,0,15.86,100.221
8:00,17,5,2011,111.45,,,0,16.53,99.842
8:30,17,5,2011,102.81,,,0,16.8,99.452
9:00,17,5,2011,246.09,,,0,17.26,97.315
9:30,17,5,2011,697.07,,,0,18.81,91.168
10:00,17,5,2011,714.36,,,0,20.16,85.368
10:30,17,5,2011,798.97,,,0,20.6,85.884
11:00,17,5,2011,853.77,,,0,20.79,87.715
11:30,17,5,2011,1040.09,,,0,20.6,85.336
12:00,17,5,2011,456.5,,,0,19.77,88.621
12:30,17,5,2011,504.5,,,0,19.55,88.968
13:00,17,5,2011,209.3,,,0,19.25,94.231
13:30,17,5,2011,302.18,,,0,18.96,93.936
14:00,17,5,2011,148.24,,,0,18.77,93.8
14:30,17,5,2011,190.36,,,0,18.17,94.526
15:00,17,5,2011,167.73,,,0,18.52,95.052
15:30,17,5,2011,159.83,,,0,18.32,95.052
16:00,17,5,2011,126.35,,,0,18.29,94.842
16:30,17,5,2011,40.27,,,0,17.84,96.673
17:00,17,5,2011,8.27,,,0,17.11,97.715
17:30,17,5,2011,0,,,0,16.65,98.515
18:00,17,5,2011,0,,,0,16.35,100.252
18:30,17,5,2011,0,,,0,16.17,100.252
19:00,17,5,2011,0,,,0,16.03,100.2
19:30,17,5,2011,0,,,0,15.86,100.2
20:00,17,5,2011,0,,,0,15.65,100.2
20:30,17,5,2011,0,,,0,15.54,100.2
21:00,17,5,2011,0,,,0,15.46,100.2
21:30,17,5,2011,0,,,0,15.36,100.2
22:00,17,5,2011,0,,,0,15.31,100.2
22:30,17,5,2011,0,,,0,15.28,100.2
23:00,17,5,2011,0,,,0,15.27,100.2
23:30,17,5,2011,0,,,0,15.29,100.2
0:00,18,5,2011,0,,,0,15.34,100.21
0:30,18,5,2011,0,,,0,15.36,100.2
1:00,18,5,2011,0,,,0,15.37,100.2
1:30,18,5,2011,0,,,0,15.31,100.2
2:00,18,5,2011,0,,,0,15.17,100.21
2:30,18,5,2011,0,,,0,15.06,100.21
3:00,18,5,2011,0,,,0,14.97,100.2
3:30,18,5,2011,0,,,0,14.93,100.21
4:00,18,5,2011,0,,,0,14.94,100.2
4:30,18,5,2011,0,,,0,14.94,100.252
5:00,18,5,2011,0,,,0,14.91,100.2
5:30,18,5,2011,0,,,0,14.9,100.2
6:00,18,5,2011,2.2,,,0,14.91,100.2
6:30,18,5,2011,16.36,,,0,14.98,100.2
7:00,18,5,2011,37.7,,,0,15.17,100.21
7:30,18,5,2011,63.08,,,0,15.4,100.252
8:00,18,5,2011,111.09,,,0,15.65,100.252
8:30,18,5,2011,112.92,,,0,16.14,100.21
9:00,18,5,2011,114.21,,,0,15.97,100.21
9:30,18,5,2011,120.1,,,0,16.13,100.221
10:00,18,5,2011,146.22,,,0,16.03,100.21
10:30,18,5,2011,155.04,,,0,16.13,100.221
11:00,18,5,2011,121.57,,,0,16.17,100.221
11:30,18,5,2011,164.24,,,0,16.03,100.221
12:00,18,5,2011,130.77,,,0,16.01,100.221
12:30,18,5,2011,159.09,,,0,15.93,100.263
13:00,18,5,2011,89.93,,,0,16.43,100.221
13:30,18,5,2011,90.3,,,0,15.82,100.21
14:00,18,5,2011,102.26,,,0,15.74,100.21
14:30,18,5,2011,155.04,,,0,16.1,100.221
15:00,18,5,2011,130.4,,,0,16.28,100.221
15:30,18,5,2011,62.71,,,0,16.15,100.221
16:00,18,5,2011,46.53,,,0,15.93,100.21
16:30,18,5,2011,15.63,,,0,15.67,100.21
17:00,18,5,2011,5.7,,,0,15.48,100.252
17:30,18,5,2011,0,,,0,15.37,100.21
18:00,18,5,2011,0,,,0,15.33,100.21
18:30,18,5,2011,0,,,0,15.31,100.2
19:00,18,5,2011,0,,,0,15.3,100.21
19:30,18,5,2011,0,,,0,15.29,100.21
20:00,18,5,2011,0,,,0,15.28,100.21
20:30,18,5,2011,0,,,0,15.3,100.2
21:00,18,5,2011,-0.36,,,0,15.27,100.252
21:30,18,5,2011,0,,,0,15.29,100.21
22:00,18,5,2011,0,,,0,15.27,100.252
22:30,18,5,2011,0,,,0,15.27,100.21
23:00,18,5,2011,0,,,0,15.21,100.252
23:30,18,5,2011,0,,,0,15.16,100.21
0:00,19,5,2011,0,,,0,15.1,100.252
0:30,19,5,2011,0,,,0,15.06,100.21
1:00,19,5,2011,0,,,0,15.07,100.2
1:30,19,5,2011,0,,,0,15.11,100.2
2:00,19,5,2011,0,,,0,15.11,100.242
2:30,19,5,2011,0,,,0,15.15,100.21
3:00,19,5,2011,0,,,0,15.12,100.21
3:30,19,5,2011,0,,,0,14.96,100.2
4:00,19,5,2011,0,,,0,14.92,100.2
4:30,19,5,2011,-0.36,,,0,14.82,100.252
5:00,19,5,2011,0,,,0,14.9,100.21
5:30,19,5,2011,0,,,0,14.8,100.2
6:00,19,5,2011,0.36,,,0,14.64,100.242
6:30,19,5,2011,7.9,,,0,14.65,100.21
7:00,19,5,2011,33.65,,,0,14.81,100.21
7:30,19,5,2011,68.23,,,0,15.2,100.21
8:00,19,5,2011,90.49,,,0,15.61,100.221
8:30,19,5,2011,177.85,,,0,16.1,100.221
9:00,19,5,2011,197.35,,,0,16.96,98.684
9:30,19,5,2011,194.59,,,0,17.08,97.905
10:00,19,5,2011,139.04,,,0,16.28,100.221
10:30,19,5,2011,151.55,,,0,16.16,100.221
11:00,19,5,2011,167,,,0,16.07,100.221
11:30,19,5,2011,177.85,,,0,15.9,100.221
12:00,19,5,2011,192.93,,,0,15.89,100.221
12:30,19,5,2011,168.47,,,0,16.35,100.221
13:00,19,5,2011,183.18,,,0,16.32,99.8
13:30,19,5,2011,111.64,,,0,16.45,99.452
14:00,19,5,2011,55.54,,,0,16.16,100.221
14:30,19,5,2011,74.67,,,0,15.79,100.221
15:00,19,5,2011,93.98,,,0,15.95,100.21
15:30,19,5,2011,85.89,,,0,16.24,100.221
16:00,19,5,2011,37.88,,,0,16.03,100.221
16:30,19,5,2011,22.25,,,0,15.67,100.21
17:00,19,5,2011,4.41,,,0,15.54,100.21
17:30,19,5,2011,0,,,0,15.42,100.21
18:00,19,5,2011,0,,,0,15.37,100.21
18:30,19,5,2011,0,,,0,15.33,100.21
19:00,19,5,2011,0,,,0,15.34,100.21
19:30,19,5,2011,-0.36,,,0,15.31,100.252
20:00,19,5,2011,0,,,0,15.32,100.21
20:30,19,5,2011,0,,,0,15.31,100.21
21:00,19,5,2011,0,,,0,15.32,100.21
21:30,19,5,2011,0,,,0,15.3,100.21
22:00,19,5,2011,0,,,0,15.25,100.21
22:30,19,5,2011,-0.36,,,0,15.24,100.252
