plot_code,measurement_code,treatment_code,subplot,replica,year,egm_measurement,recno,day,month,hour,min,co2ref,inputD,time,inputF,atmp,probe_type
ACJ,COMP,MNH,16,1,2013,94,10,24,7,2,2,489,10,43,0.16,675,8
ACJ,COMP,MNH,16,1,2013,94,11,24,7,2,2,490,12,48,0.16,675,8
ACJ,COMP,MNH,16,1,2013,94,12,24,7,2,2,492,14,52,0.17,675,8
ACJ,COMP,MNH,16,1,2013,94,13,24,7,2,2,494,16,57,0.18,675,8
ACJ,COMP,MNH,16,1,2013,94,14,24,7,2,2,496,18,62,0.18,675,8
ACJ,COMP,MNH,16,1,2013,94,15,24,7,2,2,497,20,67,0.19,675,8
ACJ,COMP,MNH,16,1,2013,94,16,24,7,2,3,499,21,72,0.19,675,8
ACJ,COMP,MNH,16,1,2013,94,17,24,7,2,3,501,23,76,0.19,675,8
ACJ,COMP,MNH,16,1,2013,94,18,24,7,2,3,502,25,81,0.2,675,8
ACJ,COMP,MNH,16,1,2013,94,19,24,7,2,3,503,27,86,0.2,675,8
ACJ,COMP,MNH,16,1,2013,94,20,24,7,2,3,505,28,91,0.2,675,8
ACJ,COMP,MNH,16,1,2013,94,21,24,7,2,3,507,30,96,0.2,675,8
ACJ,COMP,MNH,16,1,2013,94,22,24,7,2,3,508,32,100,0.2,675,8
ACJ,COMP,MNH,16,1,2013,94,23,24,7,2,3,510,33,105,0.2,675,8
ACJ,COMP,MNH,16,1,2013,94,24,24,7,2,3,511,35,110,0.2,675,8
ACJ,COMP,MNH,16,1,2013,94,25,24,7,2,3,513,36,115,0.2,675,8
ACJ,COMP,MNH,16,1,2013,94,26,24,7,2,3,515,38,120,0.2,675,8
ACJ,COMP,MNH,16,1,2013,94,27,24,7,2,3,516,40,124,0.2,675,8
ACJ,COMP,MSH,16,1,2013,95,1,24,7,2,7,469,0,0,0,675,8
ACJ,COMP,MSH,16,1,2013,95,2,24,7,2,8,472,0,4,0,675,8
ACJ,COMP,MSH,16,1,2013,95,3,24,7,2,8,473,0,9,0,675,8
ACJ,COMP,MSH,16,1,2013,95,4,24,7,2,8,474,4,14,0.21,675,8
ACJ,COMP,MSH,16,1,2013,95,5,24,7,2,8,475,6,19,0.2,675,8
ACJ,COMP,MSH,16,1,2013,95,6,24,7,2,8,477,7,24,0.19,675,8
ACJ,COMP,MSH,16,1,2013,95,7,24,7,2,8,478,8,28,0.18,675,8
ACJ,COMP,MSH,16,1,2013,95,8,24,7,2,8,479,9,33,0.18,675,8
ACJ,COMP,MSH,16,1,2013,95,9,24,7,2,8,480,10,38,0.18,675,8
ACJ,COMP,MSH,16,1,2013,95,10,24,7,2,8,482,12,43,0.17,675,8
ACJ,COMP,MSH,16,1,2013,95,11,24,7,2,8,483,13,48,0.17,675,8
ACJ,COMP,MSH,16,1,2013,95,12,24,7,2,8,484,14,52,0.17,675,8
ACJ,COMP,MSH,16,1,2013,95,13,24,7,2,8,485,15,57,0.17,675,8
ACJ,COMP,MSH,16,1,2013,95,14,24,7,2,8,487,17,62,0.17,675,8
ACJ,COMP,MSH,16,1,2013,95,15,24,7,2,9,489,18,67,0.17,675,8
ACJ,COMP,MSH,16,1,2013,95,16,24,7,2,9,490,19,72,0.17,675,8
ACJ,COMP,MSH,16,1,2013,95,17,24,7,2,9,492,21,76,0.17,675,8
ACJ,COMP,MSH,16,1,2013,95,18,24,7,2,9,492,22,81,0.17,675,8
ACJ,COMP,MSH,16,1,2013,95,19,24,7,2,9,494,23,86,0.17,675,8
ACJ,COMP,MSH,16,1,2013,95,20,24,7,2,9,495,25,91,0.17,675,8
ACJ,COMP,MSH,16,1,2013,95,21,24,7,2,9,496,26,96,0.17,675,8
ACJ,COMP,MSH,16,1,2013,95,22,24,7,2,9,498,27,100,0.17,675,8
ACJ,COMP,MSH,16,1,2013,95,23,24,7,2,9,499,29,105,0.17,675,8
ACJ,COMP,MSH,16,1,2013,95,24,24,7,2,9,500,30,110,0.17,675,8
ACJ,COMP,MSH,16,1,2013,95,25,24,7,2,9,502,31,115,0.17,675,8
ACJ,COMP,MSH,16,1,2013,95,26,24,7,2,9,503,32,120,0.17,675,8
ACJ,COMP,MSH,16,1,2013,95,27,24,7,2,10,504,34,124,0.17,675,8
ACJ,COMP,M2H,16,1,2013,96,1,24,7,2,5,467,0,0,0,675,8
ACJ,COMP,M2H,16,1,2013,96,2,24,7,2,5,468,0,4,0,675,8
ACJ,COMP,M2H,16,1,2013,96,3,24,7,2,5,469,0,9,0,675,8
ACJ,COMP,M2H,16,1,2013,96,4,24,7,2,5,471,3,14,0.16,675,8
ACJ,COMP,M2H,16,1,2013,96,5,24,7,2,5,472,5,19,0.16,675,8
ACJ,COMP,M2H,16,1,2013,96,6,24,7,2,5,473,6,24,0.16,675,8
ACJ,COMP,M2H,16,1,2013,96,7,24,7,2,5,474,7,28,0.16,675,8
ACJ,COMP,M2H,16,1,2013,96,8,24,7,2,5,475,8,33,0.15,675,8
ACJ,COMP,M2H,16,1,2013,96,9,24,7,2,5,476,9,38,0.15,675,8
ACJ,COMP,M2H,16,1,2013,96,10,24,7,2,5,477,10,43,0.15,675,8
ACJ,COMP,M2H,16,1,2013,96,11,24,7,2,5,479,11,48,0.15,675,8
ACJ,COMP,M2H,16,1,2013,96,12,24,7,2,5,480,13,52,0.15,675,8
ACJ,COMP,M2H,16,1,2013,96,13,24,7,2,6,481,14,57,0.15,675,8
ACJ,COMP,M2H,16,1,2013,96,14,24,7,2,6,482,15,62,0.15,675,8
ACJ,COMP,M2H,16,1,2013,96,15,24,7,2,6,484,16,67,0.15,675,8
ACJ,COMP,M2H,16,1,2013,96,16,24,7,2,6,485,17,72,0.15,675,8
ACJ,COMP,M2H,16,1,2013,96,17,24,7,2,6,486,19,76,0.16,675,8
ACJ,COMP,M2H,16,1,2013,96,18,24,7,2,6,487,20,81,0.16,675,8
ACJ,COMP,M2H,16,1,2013,96,19,24,7,2,6,488,21,86,0.16,675,8
ACJ,COMP,M2H,16,1,2013,96,20,24,7,2,6,490,22,91,0.16,675,8
ACJ,COMP,M2H,16,1,2013,96,21,24,7,2,6,491,24,96,0.16,675,8
ACJ,COMP,M2H,16,1,2013,96,22,24,7,2,6,492,25,100,0.16,675,8
ACJ,COMP,M2H,16,1,2013,96,23,24,7,2,6,493,26,105,0.16,675,8
ACJ,COMP,M2H,16,1,2013,96,24,24,7,2,6,495,27,110,0.16,675,8
ACJ,COMP,M2H,16,1,2013,96,25,24,7,2,6,496,28,115,0.16,675,8
ACJ,COMP,M2H,16,1,2013,96,26,24,7,2,7,497,30,120,0.16,675,8
ACJ,COMP,M2H,16,1,2013,96,27,24,7,2,7,498,31,124,0.16,675,8
ACJ,COMP,SNH,16,1,2013,97,1,24,7,2,10,463,0,0,0,675,8
ACJ,COMP,SNH,16,1,2013,97,2,24,7,2,10,465,0,4,0,675,8
ACJ,COMP,SNH,16,1,2013,97,3,24,7,2,10,466,0,9,0,675,8
ACJ,COMP,SNH,16,1,2013,97,4,24,7,2,11,467,3,14,0.17,675,8
ACJ,COMP,SNH,16,1,2013,97,5,24,7,2,11,468,4,19,0.16,675,8
ACJ,COMP,SNH,16,1,2013,97,6,24,7,2,11,469,5,24,0.15,675,8
ACJ,COMP,SNH,16,1,2013,97,7,24,7,2,11,470,6,28,0.14,675,8
ACJ,COMP,SNH,16,1,2013,97,8,24,7,2,11,472,7,33,0.14,675,8
ACJ,COMP,SNH,16,1,2013,97,9,24,7,2,11,473,8,38,0.14,675,8
ACJ,COMP,SNH,16,1,2013,97,10,24,7,2,11,474,9,43,0.14,675,8
ACJ,COMP,SNH,16,1,2013,97,11,24,7,2,11,475,11,48,0.14,675,8
ACJ,COMP,SNH,16,1,2013,97,12,24,7,2,11,476,12,52,0.14,675,8
ACJ,COMP,SNH,16,1,2013,97,13,24,7,2,11,477,13,57,0.14,675,8
ACJ,COMP,SNH,16,1,2013,97,14,24,7,2,11,479,14,62,0.14,675,8
ACJ,COMP,SNH,16,1,2013,97,15,24,7,2,11,479,15,67,0.14,675,8
ACJ,COMP,SNH,16,1,2013,97,16,24,7,2,12,481,16,72,0.15,675,8
ACJ,COMP,SNH,16,1,2013,97,17,24,7,2,12,482,17,76,0.15,675,8
ACJ,COMP,SNH,16,1,2013,97,18,24,7,2,12,483,19,81,0.15,675,8
ACJ,COMP,SNH,16,1,2013,97,19,24,7,2,12,484,20,86,0.15,675,8
ACJ,COMP,SNH,16,1,2013,97,20,24,7,2,12,486,21,91,0.15,675,8
ACJ,COMP,SNH,16,1,2013,97,21,24,7,2,12,487,22,96,0.15,675,8
ACJ,COMP,SNH,16,1,2013,97,22,24,7,2,12,488,24,100,0.15,675,8
ACJ,COMP,SNH,16,1,2013,97,23,24,7,2,12,489,25,105,0.15,675,8
ACJ,COMP,SNH,16,1,2013,97,24,24,7,2,12,490,26,110,0.15,675,8
ACJ,COMP,SNH,16,1,2013,97,25,24,7,2,12,492,27,115,0.15,675,8
ACJ,COMP,SNH,16,1,2013,97,26,24,7,2,12,493,28,120,0.15,675,8
ACJ,COMP,SNH,16,1,2013,97,27,24,7,2,12,494,30,124,0.15,675,8
ACJ,COMP,SSH,16,1,2013,98,1,24,7,2,13,467,0,0,0,675,8
ACJ,COMP,SSH,16,1,2013,98,2,24,7,2,13,469,0,4,0,675,8
ACJ,COMP,SSH,16,1,2013,98,3,24,7,2,13,470,0,9,0,675,8
ACJ,COMP,SSH,16,1,2013,98,4,24,7,2,13,471,3,14,0.16,675,8
ACJ,COMP,SSH,16,1,2013,98,5,24,7,2,13,472,4,19,0.16,675,8
ACJ,COMP,SSH,16,1,2013,98,6,24,7,2,13,473,5,24,0.15,675,8
ACJ,COMP,SSH,16,1,2013,98,7,24,7,2,14,475,7,28,0.15,675,8
ACJ,COMP,SSH,16,1,2013,98,8,24,7,2,14,475,8,33,0.15,675,8
ACJ,COMP,SSH,16,1,2013,98,9,24,7,2,14,477,9,38,0.15,675,8
ACJ,COMP,SSH,16,1,2013,98,10,24,7,2,14,478,10,43,0.15,675,8
ACJ,COMP,SSH,16,1,2013,98,11,24,7,2,14,479,11,48,0.14,675,8
ACJ,COMP,SSH,16,1,2013,98,12,24,7,2,14,480,12,52,0.14,675,8
ACJ,COMP,SSH,16,1,2013,98,13,24,7,2,14,481,13,57,0.14,675,8
ACJ,COMP,SSH,16,1,2013,98,14,24,7,2,14,482,14,62,0.14,675,8
ACJ,COMP,SSH,16,1,2013,98,15,24,7,2,14,483,15,67,0.14,675,8
ACJ,COMP,SSH,16,1,2013,98,16,24,7,2,14,484,16,72,0.14,675,8
ACJ,COMP,SSH,16,1,2013,98,17,24,7,2,14,485,17,76,0.14,675,8
ACJ,COMP,SSH,16,1,2013,98,18,24,7,2,14,487,18,81,0.14,675,8
ACJ,COMP,SSH,16,1,2013,98,19,24,7,2,15,488,19,86,0.14,675,8
ACJ,COMP,SSH,16,1,2013,98,20,24,7,2,15,489,20,91,0.14,675,8
ACJ,COMP,SSH,16,1,2013,98,21,24,7,2,15,490,22,96,0.14,675,8
ACJ,COMP,SSH,16,1,2013,98,22,24,7,2,15,491,23,100,0.14,675,8
ACJ,COMP,SSH,16,1,2013,98,23,24,7,2,15,492,24,105,0.14,675,8
ACJ,COMP,SSH,16,1,2013,98,24,24,7,2,15,493,25,110,0.14,675,8
ACJ,COMP,SSH,16,1,2013,98,25,24,7,2,15,495,26,115,0.14,675,8
ACJ,COMP,SSH,16,1,2013,98,26,24,7,2,15,496,27,120,0.14,675,8
ACJ,COMP,SSH,16,1,2013,98,27,24,7,2,15,497,29,124,0.15,675,8
ACJ,COMP,S2H,16,1,2013,99,1,24,7,2,16,463,0,0,0,675,8
ACJ,COMP,S2H,16,1,2013,99,2,24,7,2,16,464,0,4,0,675,8
ACJ,COMP,S2H,16,1,2013,99,3,24,7,2,16,465,0,9,0,675,8
ACJ,COMP,S2H,16,1,2013,99,4,24,7,2,16,466,2,14,0.11,675,8
ACJ,COMP,S2H,16,1,2013,99,5,24,7,2,16,467,3,19,0.11,675,8
ACJ,COMP,S2H,16,1,2013,99,6,24,7,2,16,467,4,24,0.11,675,8
ACJ,COMP,S2H,16,1,2013,99,7,24,7,2,17,468,4,28,0.1,675,8
ACJ,COMP,S2H,16,1,2013,99,8,24,7,2,17,469,5,33,0.1,675,8
ACJ,COMP,S2H,16,1,2013,99,9,24,7,2,17,469,6,38,0.1,675,8
ACJ,COMP,S2H,16,1,2013,99,10,24,7,2,17,470,6,43,0.09,675,8
ACJ,COMP,S2H,16,1,2013,99,11,24,7,2,17,471,7,48,0.09,675,8
ACJ,COMP,S2H,16,1,2013,99,12,24,7,2,17,471,7,52,0.09,675,8
ACJ,COMP,S2H,16,1,2013,99,13,24,7,2,17,472,8,57,0.09,675,8
ACJ,COMP,S2H,16,1,2013,99,14,24,7,2,17,473,9,62,0.09,675,8
ACJ,COMP,S2H,16,1,2013,99,15,24,7,2,17,473,9,67,0.09,675,8
ACJ,COMP,S2H,16,1,2013,99,16,24,7,2,17,474,10,72,0.09,675,8
ACJ,COMP,S2H,16,1,2013,99,17,24,7,2,17,475,11,76,0.09,675,8
ACJ,COMP,S2H,16,1,2013,99,18,24,7,2,17,475,11,81,0.09,675,8
ACJ,COMP,S2H,16,1,2013,99,19,24,7,2,17,476,12,86,0.09,675,8
ACJ,COMP,S2H,16,1,2013,99,20,24,7,2,18,477,13,91,0.09,675,8
ACJ,COMP,S2H,16,1,2013,99,21,24,7,2,18,477,13,96,0.09,675,8
ACJ,COMP,S2H,16,1,2013,99,22,24,7,2,18,478,14,100,0.09,675,8
ACJ,COMP,S2H,16,1,2013,99,23,24,7,2,18,479,14,105,0.09,675,8
ACJ,COMP,S2H,16,1,2013,99,24,24,7,2,18,479,15,110,0.08,675,8
ACJ,COMP,S2H,16,1,2013,99,25,24,7,2,18,480,16,115,0.08,675,8
ACJ,COMP,S2H,16,1,2013,99,26,24,7,2,18,480,16,120,0.08,675,8
ACJ,COMP,S2H,16,1,2013,99,27,24,7,2,18,481,17,124,0.08,675,8
ACJ,COMP,M,16,1,2013,100,1,24,7,2,19,467,0,0,0,675,8
ACJ,COMP,M,16,1,2013,100,2,24,7,2,19,467,0,4,0,675,8
ACJ,COMP,M,16,1,2013,100,3,24,7,2,19,468,0,9,0,675,8
ACJ,COMP,M,16,1,2013,100,4,24,7,2,19,469,2,14,0.09,675,8
ACJ,COMP,M,16,1,2013,100,5,24,7,2,19,469,2,19,0.09,675,8
ACJ,COMP,M,16,1,2013,100,6,24,7,2,19,470,3,24,0.09,675,8
ACJ,COMP,M,16,1,2013,100,7,24,7,2,19,471,4,28,0.09,675,8
ACJ,COMP,M,16,1,2013,100,8,24,7,2,20,472,4,33,0.09,675,8
ACJ,COMP,M,16,1,2013,100,9,24,7,2,20,472,5,38,0.09,675,8
ACJ,COMP,M,16,1,2013,100,10,24,7,2,20,473,6,43,0.08,675,8
ACJ,COMP,M,16,1,2013,100,11,24,7,2,20,473,6,48,0.08,675,8
ACJ,COMP,M,16,1,2013,100,12,24,7,2,20,474,7,52,0.08,675,8
ACJ,COMP,M,16,1,2013,100,13,24,7,2,20,474,7,57,0.08,675,8
ACJ,COMP,M,16,1,2013,100,14,24,7,2,20,475,8,62,0.08,675,8
ACJ,COMP,M,16,1,2013,100,15,24,7,2,20,475,8,67,0.08,675,8
ACJ,COMP,M,16,1,2013,100,16,24,7,2,20,476,9,72,0.08,675,8
ACJ,COMP,M,16,1,2013,100,17,24,7,2,20,476,9,76,0.08,675,8
ACJ,COMP,M,16,1,2013,100,18,24,7,2,20,477,10,81,0.07,675,8
ACJ,COMP,M,16,1,2013,100,19,24,7,2,20,477,10,86,0.07,675,8
ACJ,COMP,M,16,1,2013,100,20,24,7,2,21,478,11,91,0.07,675,8
ACJ,COMP,M,16,1,2013,100,21,24,7,2,21,479,11,96,0.07,675,8
ACJ,COMP,M,16,1,2013,100,22,24,7,2,21,479,12,100,0.07,675,8
ACJ,COMP,M,16,1,2013,100,23,24,7,2,21,480,12,105,0.07,675,8
ACJ,COMP,M,16,1,2013,100,24,24,7,2,21,480,13,110,0.07,675,8
ACJ,COMP,M,16,1,2013,100,25,24,7,2,21,481,13,115,0.07,675,8
ACJ,COMP,M,16,1,2013,100,26,24,7,2,21,482,14,120,0.07,675,8
ACJ,COMP,M,16,1,2013,100,27,24,7,2,21,482,14,124,0.07,675,8
ESP,COMP,CNH,1,1,2013,51,1,24,7,20,11,467,0,0,0,739,8
ESP,COMP,CNH,1,1,2013,51,2,24,7,20,11,471,0,4,0,739,8
ESP,COMP,CNH,1,1,2013,51,3,24,7,20,11,473,0,9,0,739,8
ESP,COMP,CNH,1,1,2013,51,4,24,7,20,11,475,7,14,0.38,739,8
ESP,COMP,CNH,1,1,2013,51,5,24,7,20,11,477,9,19,0.34,739,8
ESP,COMP,CNH,1,1,2013,51,6,24,7,20,12,479,10,24,0.32,739,8
ESP,COMP,CNH,1,1,2013,51,7,24,7,20,12,480,12,28,0.3,739,8
ESP,COMP,CNH,1,1,2013,51,8,24,7,20,12,483,14,33,0.3,739,8
ESP,COMP,CNH,1,1,2013,51,9,24,7,20,12,484,16,38,0.29,739,8
ESP,COMP,CNH,1,1,2013,51,10,24,7,20,12,486,17,43,0.29,739,8
ESP,COMP,CNH,1,1,2013,51,11,24,7,20,12,488,19,48,0.28,739,8
ESP,COMP,CNH,1,1,2013,51,12,24,7,20,12,490,21,52,0.28,739,8
ESP,COMP,CNH,1,1,2013,51,13,24,7,20,12,492,23,57,0.28,739,8
ESP,COMP,CNH,1,1,2013,51,14,24,7,20,12,494,25,62,0.28,739,8
ESP,COMP,CNH,1,1,2013,51,15,24,7,20,12,495,26,67,0.28,739,8
ESP,COMP,CNH,1,1,2013,51,16,24,7,20,12,497,28,72,0.27,739,8
ESP,COMP,CNH,1,1,2013,51,17,24,7,20,12,499,30,76,0.27,739,8
ESP,COMP,CNH,1,1,2013,51,18,24,7,20,13,500,31,81,0.27,739,8
ESP,COMP,CNH,1,1,2013,51,19,24,7,20,13,502,33,86,0.27,739,8
ESP,COMP,CNH,1,1,2013,51,20,24,7,20,13,504,35,91,0.27,739,8
ESP,COMP,CNH,1,1,2013,51,21,24,7,20,13,505,36,96,0.26,739,8
ESP,COMP,CNH,1,1,2013,51,22,24,7,20,13,507,38,100,0.26,739,8
ESP,COMP,CNH,1,1,2013,51,23,24,7,20,13,509,39,105,0.26,739,8
ESP,COMP,CNH,1,1,2013,51,24,24,7,20,13,510,41,110,0.26,739,8
ESP,COMP,CNH,1,1,2013,51,25,24,7,20,13,512,42,115,0.26,739,8
ESP,COMP,CNH,1,1,2013,51,26,24,7,20,13,513,44,120,0.26,739,8
ESP,COMP,CNH,1,1,2013,51,27,24,7,20,13,515,45,124,0.25,739,8
ESP,COMP,CSH,1,1,2013,52,1,24,7,20,15,483,0,0,0,739,8
ESP,COMP,CSH,1,1,2013,52,2,24,7,20,15,485,0,4,0,739,8
ESP,COMP,CSH,1,1,2013,52,3,24,7,20,15,486,0,9,0,739,8
ESP,COMP,CSH,1,1,2013,52,4,24,7,20,15,488,4,14,0.24,739,8
ESP,COMP,CSH,1,1,2013,52,5,24,7,20,16,489,6,19,0.22,739,8
ESP,COMP,CSH,1,1,2013,52,6,24,7,20,16,491,7,24,0.22,739,8
ESP,COMP,CSH,1,1,2013,52,7,24,7,20,16,492,9,28,0.22,739,8
ESP,COMP,CSH,1,1,2013,52,8,24,7,20,16,494,10,33,0.22,739,8
ESP,COMP,CSH,1,1,2013,52,9,24,7,20,16,495,12,38,0.22,739,8
ESP,COMP,CSH,1,1,2013,52,10,24,7,20,16,497,13,43,0.22,739,8
ESP,COMP,CSH,1,1,2013,52,11,24,7,20,16,498,15,48,0.22,739,8
ESP,COMP,CSH,1,1,2013,52,12,24,7,20,16,500,16,52,0.22,739,8
ESP,COMP,CSH,1,1,2013,52,13,24,7,20,16,501,18,57,0.22,739,8
ESP,COMP,CSH,1,1,2013,52,14,24,7,20,16,503,20,62,0.22,739,8
ESP,COMP,CSH,1,1,2013,52,15,24,7,20,16,504,21,67,0.22,739,8
ESP,COMP,CSH,1,1,2013,52,16,24,7,20,16,506,23,72,0.22,739,8
ESP,COMP,CSH,1,1,2013,52,17,24,7,20,17,507,24,76,0.22,739,8
ESP,COMP,CSH,1,1,2013,52,18,24,7,20,17,509,26,81,0.22,739,8
ESP,COMP,CSH,1,1,2013,52,19,24,7,20,17,511,27,86,0.22,739,8
ESP,COMP,CSH,1,1,2013,52,20,24,7,20,17,513,29,91,0.22,739,8
ESP,COMP,CSH,1,1,2013,52,21,24,7,20,17,514,31,96,0.22,739,8
ESP,COMP,CSH,1,1,2013,52,22,24,7,20,17,516,32,100,0.22,739,8
ESP,COMP,CSH,1,1,2013,52,23,24,7,20,17,517,34,105,0.22,739,8
ESP,COMP,CSH,1,1,2013,52,24,24,7,20,17,519,35,110,0.22,739,8
ESP,COMP,CSH,1,1,2013,52,25,24,7,20,17,521,37,115,0.22,739,8
ESP,COMP,CSH,1,1,2013,52,26,24,7,20,17,523,39,120,0.23,739,8
ESP,COMP,CSH,1,1,2013,52,27,24,7,20,17,524,40,124,0.23,739,8
ESP,COMP,C2H,1,1,2013,53,1,24,7,20,18,471,0,0,0,739,8
ESP,COMP,C2H,1,1,2013,53,2,24,7,20,18,474,0,4,0,739,8
ESP,COMP,C2H,1,1,2013,53,3,24,7,20,18,475,0,9,0,739,8
ESP,COMP,C2H,1,1,2013,53,4,24,7,20,18,477,6,14,0.29,739,8
ESP,COMP,C2H,1,1,2013,53,5,24,7,20,18,479,8,19,0.29,739,8
ESP,COMP,C2H,1,1,2013,53,6,24,7,20,19,481,10,24,0.29,739,8
ESP,COMP,C2H,1,1,2013,53,7,24,7,20,19,484,12,28,0.29,739,8
ESP,COMP,C2H,1,1,2013,53,8,24,7,20,19,485,14,33,0.29,739,8
ESP,COMP,C2H,1,1,2013,53,9,24,7,20,19,487,15,38,0.29,739,8
ESP,COMP,C2H,1,1,2013,53,10,24,7,20,19,489,17,43,0.29,739,8
ESP,COMP,C2H,1,1,2013,53,11,24,7,20,19,491,19,48,0.28,739,8
ESP,COMP,C2H,1,1,2013,53,12,24,7,20,19,493,21,52,0.28,739,8
ESP,COMP,C2H,1,1,2013,53,13,24,7,20,19,495,23,57,0.28,739,8
ESP,COMP,C2H,1,1,2013,53,14,24,7,20,19,497,25,62,0.28,739,8
ESP,COMP,C2H,1,1,2013,53,15,24,7,20,19,499,27,67,0.28,739,8
ESP,COMP,C2H,1,1,2013,53,16,24,7,20,19,500,29,72,0.28,739,8
ESP,COMP,C2H,1,1,2013,53,17,24,7,20,19,502,31,76,0.28,739,8
ESP,COMP,C2H,1,1,2013,53,18,24,7,20,20,504,32,81,0.28,739,8
ESP,COMP,C2H,1,1,2013,53,19,24,7,20,20,506,34,86,0.28,739,8
ESP,COMP,C2H,1,1,2013,53,20,24,7,20,20,508,36,91,0.28,739,8
ESP,COMP,C2H,1,1,2013,53,21,24,7,20,20,510,38,96,0.28,739,8
ESP,COMP,C2H,1,1,2013,53,22,24,7,20,20,511,40,100,0.28,739,8
ESP,COMP,C2H,1,1,2013,53,23,24,7,20,20,514,41,105,0.28,739,8
ESP,COMP,C2H,1,1,2013,53,24,24,7,20,20,516,43,110,0.27,739,8
ESP,COMP,C2H,1,1,2013,53,25,24,7,20,20,517,45,115,0.27,739,8
ESP,COMP,C2H,1,1,2013,53,26,24,7,20,20,519,47,120,0.27,739,8
ESP,COMP,C2H,1,1,2013,53,27,24,7,20,20,521,49,124,0.27,739,8
ESP,COMP,MNH,1,1,2013,54,1,24,7,20,21,465,0,0,0,739,8
ESP,COMP,MNH,1,1,2013,54,2,24,7,20,22,468,0,4,0,739,8
ESP,COMP,MNH,1,1,2013,54,3,24,7,20,22,470,0,9,0,739,8
ESP,COMP,MNH,1,1,2013,54,4,24,7,20,22,472,6,14,0.33,739,8
ESP,COMP,MNH,1,1,2013,54,5,24,7,20,22,474,8,19,0.3,739,8
ESP,COMP,MNH,1,1,2013,54,6,24,7,20,22,476,10,24,0.29,739,8
ESP,COMP,MNH,1,1,2013,54,7,24,7,20,22,477,11,28,0.28,739,8
ESP,COMP,MNH,1,1,2013,54,8,24,7,20,22,478,12,33,0.26,739,8
ESP,COMP,MNH,1,1,2013,54,9,24,7,20,22,480,14,38,0.25,739,8
ESP,COMP,MNH,1,1,2013,54,10,24,7,20,22,481,15,43,0.25,739,8
ESP,COMP,MNH,1,1,2013,54,11,24,7,20,22,483,16,48,0.24,739,8
ESP,COMP,MNH,1,1,2013,54,12,24,7,20,22,484,17,52,0.23,739,8
ESP,COMP,MNH,1,1,2013,54,13,24,7,20,22,485,18,57,0.22,739,8
ESP,COMP,MNH,1,1,2013,54,14,24,7,20,22,486,19,62,0.22,739,8
ESP,COMP,MNH,1,1,2013,54,15,24,7,20,23,487,20,67,0.21,739,8
ESP,COMP,MNH,1,1,2013,54,16,24,7,20,23,489,21,72,0.21,739,8
ESP,COMP,MNH,1,1,2013,54,17,24,7,20,23,490,23,76,0.21,739,8
ESP,COMP,MNH,1,1,2013,54,18,24,7,20,23,491,24,81,0.2,739,8
ESP,COMP,MNH,1,1,2013,54,19,24,7,20,23,492,25,86,0.2,739,8
ESP,COMP,MNH,1,1,2013,54,20,24,7,20,23,493,26,91,0.2,739,8
ESP,COMP,MNH,1,1,2013,54,21,24,7,20,23,494,27,96,0.19,739,8
ESP,COMP,MNH,1,1,2013,54,22,24,7,20,23,495,28,100,0.19,739,8
ESP,COMP,MNH,1,1,2013,54,23,24,7,20,23,496,29,105,0.19,739,8
ESP,COMP,MNH,1,1,2013,54,24,24,7,20,23,497,30,110,0.19,739,8
ESP,COMP,MNH,1,1,2013,54,25,24,7,20,23,498,31,115,0.18,739,8
ESP,COMP,MNH,1,1,2013,54,26,24,7,20,23,499,32,120,0.18,739,8
ESP,COMP,MNH,1,1,2013,54,27,24,7,20,24,500,32,124,0.18,739,8
ESP,COMP,MSH,1,1,2013,55,1,24,7,20,24,466,0,0,0,739,8
ESP,COMP,MSH,1,1,2013,55,2,24,7,20,24,467,0,4,0,739,8
ESP,COMP,MSH,1,1,2013,55,3,24,7,20,24,468,0,9,0,739,8
ESP,COMP,MSH,1,1,2013,55,4,24,7,20,25,469,2,14,0.1,739,8
ESP,COMP,MSH,1,1,2013,55,5,24,7,20,25,470,3,19,0.11,739,8
ESP,COMP,MSH,1,1,2013,55,6,24,7,20,25,470,3,24,0.1,739,8
ESP,COMP,MSH,1,1,2013,55,7,24,7,20,25,471,4,28,0.1,739,8
ESP,COMP,MSH,1,1,2013,55,8,24,7,20,25,471,4,33,0.09,739,8
ESP,COMP,MSH,1,1,2013,55,9,24,7,20,25,472,5,38,0.09,739,8
ESP,COMP,MSH,1,1,2013,55,10,24,7,20,25,472,5,43,0.09,739,8
ESP,COMP,MSH,1,1,2013,55,11,24,7,20,25,473,6,48,0.08,739,8
ESP,COMP,MSH,1,1,2013,55,12,24,7,20,25,473,6,52,0.08,739,8
ESP,COMP,MSH,1,1,2013,55,13,24,7,20,25,474,7,57,0.08,739,8
ESP,COMP,MSH,1,1,2013,55,14,24,7,20,25,474,7,62,0.08,739,8
ESP,COMP,MSH,1,1,2013,55,15,24,7,20,25,475,8,67,0.08,739,8
ESP,COMP,MSH,1,1,2013,55,16,24,7,20,26,475,8,72,0.08,739,8
ESP,COMP,MSH,1,1,2013,55,17,24,7,20,26,476,9,76,0.08,739,8
ESP,COMP,MSH,1,1,2013,55,18,24,7,20,26,476,9,81,0.08,739,8
ESP,COMP,MSH,1,1,2013,55,19,24,7,20,26,477,10,86,0.08,739,8
ESP,COMP,MSH,1,1,2013,55,20,24,7,20,26,477,10,91,0.08,739,8
