Plot	Date.value	DataType	Core	Combined.code	Combined.code.2	Search.time.cum	CoarseRoot.cum	FineRoot.cum	TotRoot.cum	Search.Int	DaysBetween
Seraya	41222	NPP	10	41222.Seraya.10	Seraya.41222.10	10	0	0.01	0.01	2	83
Seraya	41222	NPP	10	41222.Seraya.10	Seraya.41222.10	15	0	0.01	0.01	3	83
Seraya	41222	NPP	10	41222.Seraya.10	Seraya.41222.10	20	0	0.01	0.01	4	83
Seraya	41222	NPP	11	41222.Seraya.11	Seraya.41222.11	5	0	0.01	0.01	1	83
Seraya	41222	NPP	11	41222.Seraya.11	Seraya.41222.11	10	0	0.02	0.02	2	83
Seraya	41222	NPP	11	41222.Seraya.11	Seraya.41222.11	15	0	0.02	0.02	3	83
Seraya	41222	NPP	11	41222.Seraya.11	Seraya.41222.11	20	0	0.02	0.02	4	83
Seraya	41222	NPP	12	41222.Seraya.12	Seraya.41222.12	5	0	0.01	0.01	1	83
Seraya	41222	NPP	12	41222.Seraya.12	Seraya.41222.12	10	0	0.02	0.02	2	83
Seraya	41222	NPP	12	41222.Seraya.12	Seraya.41222.12	15	0	0.03	0.03	3	83
Seraya	41222	NPP	12	41222.Seraya.12	Seraya.41222.12	20	0	0.04	0.04	4	83
Seraya	41222	NPP	13	41222.Seraya.13	Seraya.41222.13	5	0	0.4	0.4	1	83
Seraya	41222	NPP	13	41222.Seraya.13	Seraya.41222.13	10	0	0.42	0.42	2	83
Seraya	41222	NPP	13	41222.Seraya.13	Seraya.41222.13	15	0	0.42	0.42	3	83
Seraya	41222	NPP	13	41222.Seraya.13	Seraya.41222.13	20	0	0.42	0.42	4	83
Seraya	41222	NPP	14	41222.Seraya.14	Seraya.41222.14	5	0	0.01	0.01	1	83
Seraya	41222	NPP	14	41222.Seraya.14	Seraya.41222.14	10	0	0.02	0.02	2	83
Seraya	41222	NPP	14	41222.Seraya.14	Seraya.41222.14	15	0	0.02	0.02	3	83
Seraya	41222	NPP	14	41222.Seraya.14	Seraya.41222.14	20	0	0.02	0.02	4	83
Seraya	41222	NPP	15	41222.Seraya.15	Seraya.41222.15	5	0	0.01	0.01	1	83
Seraya	41222	NPP	15	41222.Seraya.15	Seraya.41222.15	10	0	0.02	0.02	2	83
Seraya	41222	NPP	15	41222.Seraya.15	Seraya.41222.15	15	0	0.02	0.02	3	83
Seraya	41222	NPP	15	41222.Seraya.15	Seraya.41222.15	20	0	0.02	0.02	4	83
Seraya	41222	NPP	16	41222.Seraya.16	Seraya.41222.16	5	0	0.01	0.01	1	83
Seraya	41222	NPP	16	41222.Seraya.16	Seraya.41222.16	10	0	0.02	0.02	2	83
Seraya	41222	NPP	16	41222.Seraya.16	Seraya.41222.16	15	0	0.02	0.02	3	83
Seraya	41222	NPP	16	41222.Seraya.16	Seraya.41222.16	20	0	0.02	0.02	4	83
Tower	41240	NPP	1	41240.Tower.01	Tower.41240.1	5	0	0.1	0.1	1	111
Tower	41240	NPP	1	41240.Tower.01	Tower.41240.1	10	0	0.2	0.2	2	111
Tower	41240	NPP	1	41240.Tower.01	Tower.41240.1	15	0	0.25	0.25	3	111
Tower	41240	NPP	1	41240.Tower.01	Tower.41240.1	20	0	0.26	0.26	4	111
Tower	41240	NPP	2	41240.Tower.02	Tower.41240.2	5	0	0.1	0.1	1	111
Tower	41240	NPP	2	41240.Tower.02	Tower.41240.2	10	0	0.15	0.15	2	111
Tower	41240	NPP	2	41240.Tower.02	Tower.41240.2	15	0	0.16	0.16	3	111
Tower	41240	NPP	2	41240.Tower.02	Tower.41240.2	20	0	0.16	0.16	4	111
Tower	41240	NPP	3	41240.Tower.03	Tower.41240.3	5	0	0.1	0.1	1	111
Tower	41240	NPP	3	41240.Tower.03	Tower.41240.3	10	0	0.2	0.2	2	111
Tower	41240	NPP	3	41240.Tower.03	Tower.41240.3	15	0	0.2	0.2	3	111
Tower	41240	NPP	3	41240.Tower.03	Tower.41240.3	20	0	0.2	0.2	4	111
Tower	41240	NPP	4	41240.Tower.04	Tower.41240.4	5	0	0.1	0.1	1	111
Tower	41240	NPP	4	41240.Tower.04	Tower.41240.4	10	0	0.2	0.2	2	111
Tower	41240	NPP	4	41240.Tower.04	Tower.41240.4	15	0	0.25	0.25	3	111
Tower	41240	NPP	4	41240.Tower.04	Tower.41240.4	20	0	0.26	0.26	4	111
Tower	41240	NPP	5	41240.Tower.05	Tower.41240.5	5	0	0.2	0.2	1	111
Tower	41240	NPP	5	41240.Tower.05	Tower.41240.5	10	0	0.3	0.3	2	111
Tower	41240	NPP	5	41240.Tower.05	Tower.41240.5	15	0	0.3	0.3	3	111
Tower	41240	NPP	5	41240.Tower.05	Tower.41240.5	20	0	0.3	0.3	4	111
Tower	41240	NPP	6	41240.Tower.06	Tower.41240.6	5	0	0.1	0.1	1	111
Tower	41240	NPP	6	41240.Tower.06	Tower.41240.6	10	0	0.2	0.2	2	111
Tower	41240	NPP	6	41240.Tower.06	Tower.41240.6	15	0	0.25	0.25	3	111
Tower	41240	NPP	6	41240.Tower.06	Tower.41240.6	20	0	0.25	0.25	4	111
Tower	41240	NPP	7	41240.Tower.07	Tower.41240.7	5	0	0.1	0.1	1	111
Tower	41240	NPP	7	41240.Tower.07	Tower.41240.7	10	0	0.2	0.2	2	111
Tower	41240	NPP	7	41240.Tower.07	Tower.41240.7	15	0	0.2	0.2	3	111
Tower	41240	NPP	7	41240.Tower.07	Tower.41240.7	20	0	0.2	0.2	4	111
Tower	41240	NPP	8	41240.Tower.08	Tower.41240.8	5	0	0.3	0.3	1	111
Tower	41240	NPP	8	41240.Tower.08	Tower.41240.8	10	0	0.3	0.3	2	111
Tower	41240	NPP	8	41240.Tower.08	Tower.41240.8	15	0	0.3	0.3	3	111
Tower	41240	NPP	8	41240.Tower.08	Tower.41240.8	20	0	0.3	0.3	4	111
Tower	41240	NPP	9	41240.Tower.09	Tower.41240.9	5	0	NA	NA	1	111
Tower	41240	NPP	9	41240.Tower.09	Tower.41240.9	10	0	NA	NA	2	111
Tower	41240	NPP	9	41240.Tower.09	Tower.41240.9	15	0	NA	NA	3	111
Tower	41240	NPP	9	41240.Tower.09	Tower.41240.9	20	0	NA	NA	4	111
Tower	41240	NPP	10	41240.Tower.10	Tower.41240.10	5	0	0.1	0.1	1	111
Tower	41240	NPP	10	41240.Tower.10	Tower.41240.10	10	0	0.1	0.1	2	111
Tower	41240	NPP	10	41240.Tower.10	Tower.41240.10	15	0	0.1	0.1	3	111
Tower	41240	NPP	10	41240.Tower.10	Tower.41240.10	20	0	0.4	0.4	4	111
Tower	41240	NPP	11	41240.Tower.11	Tower.41240.11	5	0	0.1	0.1	1	111
Tower	41240	NPP	11	41240.Tower.11	Tower.41240.11	10	0	0.15	0.15	2	111
Tower	41240	NPP	11	41240.Tower.11	Tower.41240.11	15	0	0.16	0.16	3	111
Tower	41240	NPP	11	41240.Tower.11	Tower.41240.11	20	0	0.16	0.16	4	111
Tower	41240	NPP	12	41240.Tower.12	Tower.41240.12	5	0	0	0	1	111
Tower	41240	NPP	12	41240.Tower.12	Tower.41240.12	10	0	0	0	2	111
Tower	41240	NPP	12	41240.Tower.12	Tower.41240.12	15	0	0	0	3	111
Tower	41240	NPP	12	41240.Tower.12	Tower.41240.12	20	0	0	0	4	111
Tower	41240	NPP	13	41240.Tower.13	Tower.41240.13	5	0	0.1	0.1	1	111
Tower	41240	NPP	13	41240.Tower.13	Tower.41240.13	10	0	0.2	0.2	2	111
Tower	41240	NPP	13	41240.Tower.13	Tower.41240.13	15	0	0.25	0.25	3	111
Tower	41240	NPP	13	41240.Tower.13	Tower.41240.13	20	0	0.25	0.25	4	111
Tower	41240	NPP	14	41240.Tower.14	Tower.41240.14	5	0	0.1	0.1	1	111
Tower	41240	NPP	14	41240.Tower.14	Tower.41240.14	10	0	0.15	0.15	2	111
Tower	41240	NPP	14	41240.Tower.14	Tower.41240.14	15	0	0.2	0.2	3	111
Tower	41240	NPP	14	41240.Tower.14	Tower.41240.14	20	0	0.21	0.21	4	111
Tower	41240	NPP	15	41240.Tower.15	Tower.41240.15	5	0	0.1	0.1	1	111
Tower	41240	NPP	15	41240.Tower.15	Tower.41240.15	10	0	0.2	0.2	2	111
Tower	41240	NPP	15	41240.Tower.15	Tower.41240.15	15	0	0.25	0.25	3	111
Tower	41240	NPP	15	41240.Tower.15	Tower.41240.15	20	0	0.26	0.26	4	111
Tower	41240	NPP	16	41240.Tower.16	Tower.41240.16	5	0	0	0	1	111
Tower	41240	NPP	16	41240.Tower.16	Tower.41240.16	10	0	0	0	2	111
Tower	41240	NPP	16	41240.Tower.16	Tower.41240.16	15	0	0	0	3	111
Tower	41240	NPP	16	41240.Tower.16	Tower.41240.16	20	0	0	0	4	111
LF	41247	NPP	1	41247.LF.01	LF.41247.1	5	0	NA	NA	1	117
LF	41247	NPP	1	41247.LF.01	LF.41247.1	10	0	NA	NA	2	117
LF	41247	NPP	1	41247.LF.01	LF.41247.1	15	0	NA	NA	3	117
LF	41247	NPP	1	41247.LF.01	LF.41247.1	20	0	NA	NA	4	117
LF	41247	NPP	2	41247.LF.02	LF.41247.2	5	0	0.2	0.2	1	117
LF	41247	NPP	2	41247.LF.02	LF.41247.2	10	0	0.3	0.3	2	117
LF	41247	NPP	2	41247.LF.02	LF.41247.2	15	0	0.3	0.3	3	117
LF	41247	NPP	2	41247.LF.02	LF.41247.2	20	0	0.3	0.3	4	117
LF	41247	NPP	3	41247.LF.03	LF.41247.3	5	0	0.2	0.2	1	117
LF	41247	NPP	3	41247.LF.03	LF.41247.3	10	0	0.4	0.4	2	117
LF	41247	NPP	3	41247.LF.03	LF.41247.3	15	0	0.4	0.4	3	117
LF	41247	NPP	3	41247.LF.03	LF.41247.3	20	0	0.4	0.4	4	117
LF	41247	NPP	4	41247.LF.04	LF.41247.4	5	0	NA	NA	1	117
LF	41247	NPP	4	41247.LF.04	LF.41247.4	10	0	NA	NA	2	117
LF	41247	NPP	4	41247.LF.04	LF.41247.4	15	0	NA	NA	3	117
LF	41247	NPP	4	41247.LF.04	LF.41247.4	20	0	NA	NA	4	117
LF	41247	NPP	5	41247.LF.05	LF.41247.5	5	0	0.1	0.1	1	117
LF	41247	NPP	5	41247.LF.05	LF.41247.5	10	0	0.2	0.2	2	117
LF	41247	NPP	5	41247.LF.05	LF.41247.5	15	0	0.2	0.2	3	117
LF	41247	NPP	5	41247.LF.05	LF.41247.5	20	0	0.2	0.2	4	117
LF	41247	NPP	6	41247.LF.06	LF.41247.6	5	0	NA	NA	1	117
LF	41247	NPP	6	41247.LF.06	LF.41247.6	10	0	NA	NA	2	117
LF	41247	NPP	6	41247.LF.06	LF.41247.6	15	0	NA	NA	3	117
LF	41247	NPP	6	41247.LF.06	LF.41247.6	20	0	NA	NA	4	117
LF	41247	NPP	7	41247.LF.07	LF.41247.7	5	0	0.7	0.7	1	117
LF	41247	NPP	7	41247.LF.07	LF.41247.7	10	0	0.9	0.9	2	117
LF	41247	NPP	7	41247.LF.07	LF.41247.7	15	0	1.2	1.2	3	117
LF	41247	NPP	7	41247.LF.07	LF.41247.7	20	0	1.3	1.3	4	117
LF	41247	NPP	8	41247.LF.08	LF.41247.8	5	0	0.4	0.4	1	117
LF	41247	NPP	8	41247.LF.08	LF.41247.8	10	0	0.6	0.6	2	117
LF	41247	NPP	8	41247.LF.08	LF.41247.8	15	0	0.6	0.6	3	117
LF	41247	NPP	8	41247.LF.08	LF.41247.8	20	0	0.6	0.6	4	117
LF	41247	NPP	9	41247.LF.09	LF.41247.9	5	0	0.3	0.3	1	117
LF	41247	NPP	9	41247.LF.09	LF.41247.9	10	0	0.5	0.5	2	117
LF	41247	NPP	9	41247.LF.09	LF.41247.9	15	0	0.5	0.5	3	117
LF	41247	NPP	9	41247.LF.09	LF.41247.9	20	0	0.5	0.5	4	117
LF	41247	NPP	10	41247.LF.10	LF.41247.10	5	0	0.2	0.2	1	117
LF	41247	NPP	10	41247.LF.10	LF.41247.10	10	0	0.3	0.3	2	117
LF	41247	NPP	10	41247.LF.10	LF.41247.10	15	0	0.35	0.35	3	117
LF	41247	NPP	10	41247.LF.10	LF.41247.10	20	0	0.35	0.35	4	117
LF	41247	NPP	11	41247.LF.11	LF.41247.11	5	0	0.1	0.1	1	117
LF	41247	NPP	11	41247.LF.11	LF.41247.11	10	0	0.2	0.2	2	117
LF	41247	NPP	11	41247.LF.11	LF.41247.11	15	0	0.2	0.2	3	117
LF	41247	NPP	11	41247.LF.11	LF.41247.11	20	0	0.2	0.2	4	117
LF	41247	NPP	12	41247.LF.12	LF.41247.12	5	0	0.1	0.1	1	117
LF	41247	NPP	12	41247.LF.12	LF.41247.12	10	0	0.2	0.2	2	117
LF	41247	NPP	12	41247.LF.12	LF.41247.12	15	0	0.2	0.2	3	117
LF	41247	NPP	12	41247.LF.12	LF.41247.12	20	0	0.2	0.2	4	117
LF	41247	NPP	13	41247.LF.13	LF.41247.13	5	0	0.5	0.5	1	117
LF	41247	NPP	13	41247.LF.13	LF.41247.13	10	0	0.6	0.6	2	117
LF	41247	NPP	13	41247.LF.13	LF.41247.13	15	0	0.65	0.65	3	117
LF	41247	NPP	13	41247.LF.13	LF.41247.13	20	0	0.66	0.66	4	117
LF	41247	NPP	14	41247.LF.14	LF.41247.14	5	0	1	1	1	117
LF	41247	NPP	14	41247.LF.14	LF.41247.14	10	0	1.4	1.4	2	117
LF	41247	NPP	14	41247.LF.14	LF.41247.14	15	0	1.9	1.9	3	117
LF	41247	NPP	14	41247.LF.14	LF.41247.14	20	0	1.9	1.9	4	117
LF	41247	NPP	15	41247.LF.15	LF.41247.15	5	0	0.1	0.1	1	117
LF	41247	NPP	15	41247.LF.15	LF.41247.15	10	0	0.2	0.2	2	117
LF	41247	NPP	15	41247.LF.15	LF.41247.15	15	0	0.3	0.3	3	117
LF	41247	NPP	15	41247.LF.15	LF.41247.15	20	0	0.3	0.3	4	117
LF	41247	NPP	16	41247.LF.16	LF.41247.16	5	0	0.1	0.1	1	117
LF	41247	NPP	16	41247.LF.16	LF.41247.16	10	0	0.2	0.2	2	117
LF	41247	NPP	16	41247.LF.16	LF.41247.16	15	0	0.2	0.2	3	117
LF	41247	NPP	16	41247.LF.16	LF.41247.16	20	0	0.2	0.2	4	117
BNorth	41253	NPP	1	41253.BNorth.01	BNorth.41253.1	5	0	0.8	0.8	1	117
BNorth	41253	NPP	1	41253.BNorth.01	BNorth.41253.1	10	0	0.9	0.9	2	117
BNorth	41253	NPP	1	41253.BNorth.01	BNorth.41253.1	15	0	1	1	3	117
BNorth	41253	NPP	1	41253.BNorth.01	BNorth.41253.1	20	0	1.05	1.05	4	117
BNorth	41253	NPP	2	41253.BNorth.02	BNorth.41253.2	5	0	0.1	0.1	1	117
BNorth	41253	NPP	2	41253.BNorth.02	BNorth.41253.2	10	0	0.2	0.2	2	117
BNorth	41253	NPP	2	41253.BNorth.02	BNorth.41253.2	15	0	0.2	0.2	3	117
BNorth	41253	NPP	2	41253.BNorth.02	BNorth.41253.2	20	0	0.2	0.2	4	117
BNorth	41253	NPP	3	41253.BNorth.03	BNorth.41253.3	5	0	0.1	0.1	1	117
BNorth	41253	NPP	3	41253.BNorth.03	BNorth.41253.3	10	0	0.2	0.2	2	117
BNorth	41253	NPP	3	41253.BNorth.03	BNorth.41253.3	15	0	0.2	0.2	3	117
BNorth	41253	NPP	3	41253.BNorth.03	BNorth.41253.3	20	0	0.2	0.2	4	117
BNorth	41253	NPP	4	41253.BNorth.04	BNorth.41253.4	5	0	0.1	0.1	1	117
BNorth	41253	NPP	4	41253.BNorth.04	BNorth.41253.4	10	0	0.2	0.2	2	117
BNorth	41253	NPP	4	41253.BNorth.04	BNorth.41253.4	15	0	0.2	0.2	3	117
BNorth	41253	NPP	4	41253.BNorth.04	BNorth.41253.4	20	0	0.2	0.2	4	117
BNorth	41253	NPP	5	41253.BNorth.05	BNorth.41253.5	5	0	0.1	0.1	1	117
BNorth	41253	NPP	5	41253.BNorth.05	BNorth.41253.5	10	0	0.2	0.2	2	117
BNorth	41253	NPP	5	41253.BNorth.05	BNorth.41253.5	15	0	0.25	0.25	3	117
BNorth	41253	NPP	5	41253.BNorth.05	BNorth.41253.5	20	0	0.25	0.25	4	117
BNorth	41253	NPP	6	41253.BNorth.06	BNorth.41253.6	5	0	0.1	0.1	1	117
BNorth	41253	NPP	6	41253.BNorth.06	BNorth.41253.6	10	0	0.2	0.2	2	117
BNorth	41253	NPP	6	41253.BNorth.06	BNorth.41253.6	15	0	0.3	0.3	3	117
BNorth	41253	NPP	6	41253.BNorth.06	BNorth.41253.6	20	0	0.3	0.3	4	117
BNorth	41253	NPP	7	41253.BNorth.07	BNorth.41253.7	5	0	0.2	0.2	1	117
BNorth	41253	NPP	7	41253.BNorth.07	BNorth.41253.7	10	0	0.4	0.4	2	117
BNorth	41253	NPP	7	41253.BNorth.07	BNorth.41253.7	15	0	0.45	0.45	3	117
BNorth	41253	NPP	7	41253.BNorth.07	BNorth.41253.7	20	0	0.46	0.46	4	117
BNorth	41253	NPP	8	41253.BNorth.08	BNorth.41253.8	5	0	0.2	0.2	1	117
BNorth	41253	NPP	8	41253.BNorth.08	BNorth.41253.8	10	0	0.4	0.4	2	117
BNorth	41253	NPP	8	41253.BNorth.08	BNorth.41253.8	15	0	0.4	0.4	3	117
BNorth	41253	NPP	8	41253.BNorth.08	BNorth.41253.8	20	0	0.4	0.4	4	117
BNorth	41253	NPP	9	41253.BNorth.09	BNorth.41253.9	5	0	NA	NA	1	117
BNorth	41253	NPP	9	41253.BNorth.09	BNorth.41253.9	10	0	NA	NA	2	117
BNorth	41253	NPP	9	41253.BNorth.09	BNorth.41253.9	15	0	NA	NA	3	117
BNorth	41253	NPP	9	41253.BNorth.09	BNorth.41253.9	20	0	NA	NA	4	117
BNorth	41253	NPP	10	41253.BNorth.10	BNorth.41253.10	5	0	NA	NA	1	117
BNorth	41253	NPP	10	41253.BNorth.10	BNorth.41253.10	10	0	NA	NA	2	117
BNorth	41253	NPP	10	41253.BNorth.10	BNorth.41253.10	15	0	NA	NA	3	117
BNorth	41253	NPP	10	41253.BNorth.10	BNorth.41253.10	20	0	NA	NA	4	117
BNorth	41253	NPP	11	41253.BNorth.11	BNorth.41253.11	5	0	NA	NA	1	117
BNorth	41253	NPP	11	41253.BNorth.11	BNorth.41253.11	10	0	NA	NA	2	117
BNorth	41253	NPP	11	41253.BNorth.11	BNorth.41253.11	15	0	NA	NA	3	117
BNorth	41253	NPP	11	41253.BNorth.11	BNorth.41253.11	20	0	NA	NA	4	117
BNorth	41253	NPP	12	41253.BNorth.12	BNorth.41253.12	5	0	NA	NA	1	117
BNorth	41253	NPP	12	41253.BNorth.12	BNorth.41253.12	10	0	NA	NA	2	117
BNorth	41253	NPP	12	41253.BNorth.12	BNorth.41253.12	15	0	NA	NA	3	117
BNorth	41253	NPP	12	41253.BNorth.12	BNorth.41253.12	20	0	NA	NA	4	117
BNorth	41253	NPP	13	41253.BNorth.13	BNorth.41253.13	5	0	NA	NA	1	117
BNorth	41253	NPP	13	41253.BNorth.13	BNorth.41253.13	10	0	NA	NA	2	117
BNorth	41253	NPP	13	41253.BNorth.13	BNorth.41253.13	15	0	NA	NA	3	117
BNorth	41253	NPP	13	41253.BNorth.13	BNorth.41253.13	20	0	NA	NA	4	117
BNorth	41253	NPP	14	41253.BNorth.14	BNorth.41253.14	5	0	NA	NA	1	117
BNorth	41253	NPP	14	41253.BNorth.14	BNorth.41253.14	10	0	NA	NA	2	117
BNorth	41253	NPP	14	41253.BNorth.14	BNorth.41253.14	15	0	NA	NA	3	117
BNorth	41253	NPP	14	41253.BNorth.14	BNorth.41253.14	20	0	NA	NA	4	117
BNorth	41253	NPP	15	41253.BNorth.15	BNorth.41253.15	5	0	0.1	0.1	1	117
BNorth	41253	NPP	15	41253.BNorth.15	BNorth.41253.15	10	0	0.15	0.15	2	117
BNorth	41253	NPP	15	41253.BNorth.15	BNorth.41253.15	15	0	0.2	0.2	3	117
BNorth	41253	NPP	15	41253.BNorth.15	BNorth.41253.15	20	0	0.21	0.21	4	117
BNorth	41253	NPP	16	41253.BNorth.16	BNorth.41253.16	5	0	NA	NA	1	117
BNorth	41253	NPP	16	41253.BNorth.16	BNorth.41253.16	10	0	NA	NA	2	117
BNorth	41253	NPP	16	41253.BNorth.16	BNorth.41253.16	15	0	NA	NA	3	117
BNorth	41253	NPP	16	41253.BNorth.16	BNorth.41253.16	20	0	NA	NA	4	117
BSouth	41244	NPP	1	41244.BSouth.01	BSouth.41244.1	5	0	0.1	0.1	1	113
BSouth	41244	NPP	1	41244.BSouth.01	BSouth.41244.1	10	0	0.15	0.15	2	113
BSouth	41244	NPP	1	41244.BSouth.01	BSouth.41244.1	15	0	0.2	0.2	3	113
BSouth	41244	NPP	1	41244.BSouth.01	BSouth.41244.1	20	0	0.2	0.2	4	113
BSouth	41244	NPP	2	41244.BSouth.02	BSouth.41244.2	5	0	0.1	0.1	1	113
BSouth	41244	NPP	2	41244.BSouth.02	BSouth.41244.2	10	0	0.2	0.2	2	113
BSouth	41244	NPP	2	41244.BSouth.02	BSouth.41244.2	15	0	0.3	0.3	3	113
BSouth	41244	NPP	2	41244.BSouth.02	BSouth.41244.2	20	0	0.4	0.4	4	113
BSouth	41244	NPP	3	41244.BSouth.03	BSouth.41244.3	5	0	0.1	0.1	1	113
BSouth	41244	NPP	3	41244.BSouth.03	BSouth.41244.3	10	0	0.2	0.2	2	113
BSouth	41244	NPP	3	41244.BSouth.03	BSouth.41244.3	15	0	0.25	0.25	3	113
BSouth	41244	NPP	3	41244.BSouth.03	BSouth.41244.3	20	0	0.26	0.26	4	113
BSouth	41244	NPP	4	41244.BSouth.04	BSouth.41244.4	5	0	0.1	0.1	1	113
BSouth	41244	NPP	4	41244.BSouth.04	BSouth.41244.4	10	0	0.2	0.2	2	113
BSouth	41244	NPP	4	41244.BSouth.04	BSouth.41244.4	15	0	0.3	0.3	3	113
BSouth	41244	NPP	4	41244.BSouth.04	BSouth.41244.4	20	0	0.4	0.4	4	113
BSouth	41244	NPP	5	41244.BSouth.05	BSouth.41244.5	5	0	0.1	0.1	1	113
BSouth	41244	NPP	5	41244.BSouth.05	BSouth.41244.5	10	0	0.15	0.15	2	113
BSouth	41244	NPP	5	41244.BSouth.05	BSouth.41244.5	15	0	0.2	0.2	3	113
BSouth	41244	NPP	5	41244.BSouth.05	BSouth.41244.5	20	0	0.21	0.21	4	113
BSouth	41244	NPP	6	41244.BSouth.06	BSouth.41244.6	5	0	0.1	0.1	1	113
BSouth	41244	NPP	6	41244.BSouth.06	BSouth.41244.6	10	0	0.2	0.2	2	113
BSouth	41244	NPP	6	41244.BSouth.06	BSouth.41244.6	15	0	0.2	0.2	3	113
BSouth	41244	NPP	6	41244.BSouth.06	BSouth.41244.6	20	0	0.2	0.2	4	113
BSouth	41244	NPP	7	41244.BSouth.07	BSouth.41244.7	5	0	0.1	0.1	1	113
BSouth	41244	NPP	7	41244.BSouth.07	BSouth.41244.7	10	0	0.2	0.2	2	113
BSouth	41244	NPP	7	41244.BSouth.07	BSouth.41244.7	15	0	0.3	0.3	3	113
BSouth	41244	NPP	7	41244.BSouth.07	BSouth.41244.7	20	0	0.3	0.3	4	113
BSouth	41244	NPP	8	41244.BSouth.08	BSouth.41244.8	5	0	0.4	0.4	1	113
BSouth	41244	NPP	8	41244.BSouth.08	BSouth.41244.8	10	0	0.5	0.5	2	113
BSouth	41244	NPP	8	41244.BSouth.08	BSouth.41244.8	15	0	0.55	0.55	3	113
BSouth	41244	NPP	8	41244.BSouth.08	BSouth.41244.8	20	0	0.55	0.55	4	113
BSouth	41244	NPP	9	41244.BSouth.09	BSouth.41244.9	5	0	0.1	0.1	1	113
BSouth	41244	NPP	9	41244.BSouth.09	BSouth.41244.9	10	0	0.2	0.2	2	113
BSouth	41244	NPP	9	41244.BSouth.09	BSouth.41244.9	15	0	0.3	0.3	3	113
BSouth	41244	NPP	9	41244.BSouth.09	BSouth.41244.9	20	0	0.4	0.4	4	113
BSouth	41244	NPP	10	41244.BSouth.10	BSouth.41244.10	5	0	0.1	0.1	1	113
BSouth	41244	NPP	10	41244.BSouth.10	BSouth.41244.10	10	0	0.2	0.2	2	113
BSouth	41244	NPP	10	41244.BSouth.10	BSouth.41244.10	15	0	0.3	0.3	3	113
BSouth	41244	NPP	10	41244.BSouth.10	BSouth.41244.10	20	0	0.4	0.4	4	113
BSouth	41244	NPP	11	41244.BSouth.11	BSouth.41244.11	5	0	0.1	0.1	1	113
BSouth	41244	NPP	11	41244.BSouth.11	BSouth.41244.11	10	0	0.2	0.2	2	113
BSouth	41244	NPP	11	41244.BSouth.11	BSouth.41244.11	15	0	0.25	0.25	3	113
BSouth	41244	NPP	11	41244.BSouth.11	BSouth.41244.11	20	0	0.26	0.26	4	113
BSouth	41244	NPP	12	41244.BSouth.12	BSouth.41244.12	5	0	0.05	0.05	1	113
BSouth	41244	NPP	12	41244.BSouth.12	BSouth.41244.12	10	0	0.05	0.05	2	113
BSouth	41244	NPP	12	41244.BSouth.12	BSouth.41244.12	15	0	0.05	0.05	3	113
BSouth	41244	NPP	12	41244.BSouth.12	BSouth.41244.12	20	0	0.05	0.05	4	113
BSouth	41244	NPP	13	41244.BSouth.13	BSouth.41244.13	5	0	0	0	1	113
BSouth	41244	NPP	13	41244.BSouth.13	BSouth.41244.13	10	0	0	0	2	113
BSouth	41244	NPP	13	41244.BSouth.13	BSouth.41244.13	15	0	0	0	3	113
BSouth	41244	NPP	13	41244.BSouth.13	BSouth.41244.13	20	0	0	0	4	113
BSouth	41244	NPP	14	41244.BSouth.14	BSouth.41244.14	5	0	0.1	0.1	1	113
BSouth	41244	NPP	14	41244.BSouth.14	BSouth.41244.14	10	0	0.2	0.2	2	113
BSouth	41244	NPP	14	41244.BSouth.14	BSouth.41244.14	15	0	0.25	0.25	3	113
BSouth	41244	NPP	14	41244.BSouth.14	BSouth.41244.14	20	0	0.26	0.26	4	113
BSouth	41244	NPP	15	41244.BSouth.15	BSouth.41244.15	5	0	0.1	0.1	1	113
BSouth	41244	NPP	15	41244.BSouth.15	BSouth.41244.15	10	0	0.2	0.2	2	113
BSouth	41244	NPP	15	41244.BSouth.15	BSouth.41244.15	15	0	0.2	0.2	3	113
BSouth	41244	NPP	15	41244.BSouth.15	BSouth.41244.15	20	0	0.2	0.2	4	113
BSouth	41244	NPP	16	41244.BSouth.16	BSouth.41244.16	5	0	0	0	1	113
BSouth	41244	NPP	16	41244.BSouth.16	BSouth.41244.16	10	0	0	0	2	113
BSouth	41244	NPP	16	41244.BSouth.16	BSouth.41244.16	15	0	0	0	3	113
BSouth	41244	NPP	16	41244.BSouth.16	BSouth.41244.16	20	0	0	0	4	113
E	41299	NPP	1	41299.E.01	E.41299.1	5	0	0.4	0.4	2	146
E	41299	NPP	1	41299.E.01	E.41299.1	10	0	0.5	0.5	3	146
E	41299	NPP	1	41299.E.01	E.41299.1	15	0	0.6	0.6	4	146
E	41299	NPP	2	41299.E.02	E.41299.2	5	0	0.1	0.1	1	146
E	41299	NPP	2	41299.E.02	E.41299.2	10	0	0.2	0.2	2	146
E	41299	NPP	2	41299.E.02	E.41299.2	15	0	0.2	0.2	3	146
E	41299	NPP	2	41299.E.02	E.41299.2	20	0	0.2	0.2	4	146
E	41299	NPP	3	41299.E.03	E.41299.3	5	0	0.1	0.1	1	146
E	41299	NPP	3	41299.E.03	E.41299.3	10	0	0.2	0.2	2	146
E	41299	NPP	3	41299.E.03	E.41299.3	15	0	0.3	0.3	3	146
E	41299	NPP	3	41299.E.03	E.41299.3	20	0	0.3	0.3	4	146
E	41299	NPP	4	41299.E.04	E.41299.4	5	0	0	0	1	146
