Plot,TypeMeas,Tipo,Subplot,Meas,DD,MM,YY,Id,Subplot,Tubo,Meas,;Plot,RecNo,Day,Month,Hour,Min,CO2 Ref,mb Ref,mbR Temp,Input A,Input B,Input C,Input D,Input E,Input F,Input G,Input H,ATMP,Probe Type,a
SPII,COMP,S2H,32,1,29,10,11,SPII_COMP_S2H_32_1_291011,32,9,1,19,20,29,10,10,53,442,0,0,0,0,0,21,28,0.6,0,0,840,8,
SPII,COMP,S2H,32,1,29,10,11,SPII_COMP_S2H_32_1_291011,32,9,1,19,21,29,10,10,53,446,0,0,0,0,0,26,33,0.62,0,0,840,8,
SPII,COMP,S2H,32,1,29,10,11,SPII_COMP_S2H_32_1_291011,32,9,1,19,22,29,10,10,53,451,0,0,0,0,0,31,38,0.64,0,0,840,8,
SPII,COMP,S2H,32,1,29,10,11,SPII_COMP_S2H_32_1_291011,32,9,1,19,23,29,10,10,53,456,0,0,0,0,0,35,43,0.66,0,0,840,8,
SPII,COMP,S2H,32,1,29,10,11,SPII_COMP_S2H_32_1_291011,32,9,1,19,24,29,10,10,53,460,0,0,0,0,0,40,48,0.67,0,0,840,8,
SPII,COMP,S2H,32,1,29,10,11,SPII_COMP_S2H_32_1_291011,32,9,1,19,25,29,10,10,53,466,0,0,0,0,0,45,52,0.69,0,0,840,8,
SPII,COMP,S2H,32,1,29,10,11,SPII_COMP_S2H_32_1_291011,32,9,1,19,26,29,10,10,53,470,0,0,0,0,0,50,57,0.7,0,0,840,8,a
SPII,COMP,ML,32,1,29,10,11,SPII_COMP_ML_32_1_291011,32,10,1,20,1,29,10,10,55,464,0,0,0,0,0,0,0,0,0,0,839,8,
SPII,COMP,ML,32,1,29,10,11,SPII_COMP_ML_32_1_291011,32,10,1,20,2,29,10,10,56,465,0,0,0,0,0,0,4,0,0,0,840,8,
SPII,COMP,ML,32,1,29,10,11,SPII_COMP_ML_32_1_291011,32,10,1,20,3,29,10,10,56,467,0,0,0,0,0,0,9,0,0,0,840,8,
SPII,COMP,ML,32,1,29,10,11,SPII_COMP_ML_32_1_291011,32,10,1,20,4,29,10,10,56,468,0,0,0,0,0,3,14,0.21,0,0,840,8,
SPII,COMP,ML,32,1,29,10,11,SPII_COMP_ML_32_1_291011,32,10,1,20,5,29,10,10,56,468,0,0,0,0,0,4,19,0.19,0,0,840,8,
SPII,COMP,ML,32,1,29,10,11,SPII_COMP_ML_32_1_291011,32,10,1,20,6,29,10,10,56,470,0,0,0,0,0,6,24,0.2,0,0,839,8,
SPII,COMP,ML,32,1,29,10,11,SPII_COMP_ML_32_1_291011,32,10,1,20,7,29,10,10,56,470,0,0,0,0,0,6,28,0.18,0,0,840,8,
SPII,COMP,ML,32,1,29,10,11,SPII_COMP_ML_32_1_291011,32,10,1,20,8,29,10,10,56,471,0,0,0,0,0,7,33,0.18,0,0,840,8,
SPII,COMP,ML,32,1,29,10,11,SPII_COMP_ML_32_1_291011,32,10,1,20,9,29,10,10,56,472,0,0,0,0,0,8,38,0.17,0,0,840,8,
SPII,COMP,ML,32,1,29,10,11,SPII_COMP_ML_32_1_291011,32,10,1,20,10,29,10,10,56,474,0,0,0,0,0,9,43,0.17,0,0,839,8,
SPII,COMP,ML,32,1,29,10,11,SPII_COMP_ML_32_1_291011,32,10,1,20,11,29,10,10,56,474,0,0,0,0,0,10,48,0.17,0,0,840,8,
SPII,COMP,ML,32,1,29,10,11,SPII_COMP_ML_32_1_291011,32,10,1,20,12,29,10,10,56,474,0,0,0,0,0,10,52,0.16,0,0,840,8,
SPII,COMP,ML,32,1,29,10,11,SPII_COMP_ML_32_1_291011,32,10,1,20,13,29,10,10,56,476,0,0,0,0,0,11,57,0.16,0,0,840,8,
SPII,COMP,ML,32,1,29,10,11,SPII_COMP_ML_32_1_291011,32,10,1,20,14,29,10,10,57,477,0,0,0,0,0,12,62,0.16,0,0,840,8,
SPII,COMP,ML,32,1,29,10,11,SPII_COMP_ML_32_1_291011,32,10,1,20,15,29,10,10,57,477,0,0,0,0,0,13,67,0.15,0,0,840,8,
SPII,COMP,ML,32,1,29,10,11,SPII_COMP_ML_32_1_291011,32,10,1,20,16,29,10,10,57,478,0,0,0,0,0,14,72,0.15,0,0,840,8,
SPII,COMP,ML,32,1,29,10,11,SPII_COMP_ML_32_1_291011,32,10,1,20,17,29,10,10,57,479,0,0,0,0,0,14,76,0.15,0,0,840,8,
SPII,COMP,ML,32,1,29,10,11,SPII_COMP_ML_32_1_291011,32,10,1,20,18,29,10,10,57,480,0,0,0,0,0,15,81,0.15,0,0,840,8,
SPII,COMP,ML,32,1,29,10,11,SPII_COMP_ML_32_1_291011,32,10,1,20,19,29,10,10,57,481,0,0,0,0,0,16,86,0.15,0,0,840,8,
SPII,COMP,ML,32,1,29,10,11,SPII_COMP_ML_32_1_291011,32,10,1,20,20,29,10,10,57,483,0,0,0,0,0,17,91,0.15,0,0,839,8,
SPII,COMP,ML,32,1,29,10,11,SPII_COMP_ML_32_1_291011,32,10,1,20,21,29,10,10,57,483,0,0,0,0,0,18,96,0.15,0,0,840,8,
SPII,COMP,ML,32,1,29,10,11,SPII_COMP_ML_32_1_291011,32,10,1,20,22,29,10,10,57,484,0,0,0,0,0,19,100,0.15,0,0,840,8,
SPII,COMP,ML,32,1,29,10,11,SPII_COMP_ML_32_1_291011,32,10,1,20,23,29,10,10,57,486,0,0,0,0,0,20,105,0.15,0,0,839,8,
SPII,COMP,ML,32,1,29,10,11,SPII_COMP_ML_32_1_291011,32,10,1,20,24,29,10,10,57,487,0,0,0,0,0,21,110,0.15,0,0,839,8,
SPII,COMP,ML,32,1,29,10,11,SPII_COMP_ML_32_1_291011,32,10,1,20,25,29,10,10,57,486,0,0,0,0,0,22,115,0.15,0,0,840,8,
SPII,COMP,ML,32,1,29,10,11,SPII_COMP_ML_32_1_291011,32,10,1,20,26,29,10,10,57,489,0,0,0,0,0,23,120,0.15,0,0,839,8,
SPII,COMP,ML,32,1,29,10,11,SPII_COMP_ML_32_1_291011,32,10,1,20,27,29,10,10,58,488,0,0,0,0,0,24,124,0.15,0,0,840,8,a
SPII,COMP,CNH,36,1,29,10,11,SPII_COMP_CNH_36_1_291011,36,1,1,21,1,29,10,11,14,432,0,0,0,0,0,0,0,0,0,0,836,8,
SPII,COMP,CNH,36,1,29,10,11,SPII_COMP_CNH_36_1_291011,36,1,1,21,2,29,10,11,14,434,0,0,0,0,0,0,4,0,0,0,836,8,
SPII,COMP,CNH,36,1,29,10,11,SPII_COMP_CNH_36_1_291011,36,1,1,21,3,29,10,11,14,435,0,0,0,0,0,0,9,0,0,0,836,8,
SPII,COMP,CNH,36,1,29,10,11,SPII_COMP_CNH_36_1_291011,36,1,1,21,4,29,10,11,15,437,0,0,0,0,0,5,14,0.29,0,0,836,8,
SPII,COMP,CNH,36,1,29,10,11,SPII_COMP_CNH_36_1_291011,36,1,1,21,5,29,10,11,15,440,0,0,0,0,0,8,19,0.33,0,0,836,8,
SPII,COMP,CNH,36,1,29,10,11,SPII_COMP_CNH_36_1_291011,36,1,1,21,6,29,10,11,15,443,0,0,0,0,0,10,24,0.35,0,0,836,8,
SPII,COMP,CNH,36,1,29,10,11,SPII_COMP_CNH_36_1_291011,36,1,1,21,7,29,10,11,15,445,0,0,0,0,0,13,28,0.37,0,0,836,8,
SPII,COMP,CNH,36,1,29,10,11,SPII_COMP_CNH_36_1_291011,36,1,1,21,8,29,10,11,15,449,0,0,0,0,0,16,33,0.39,0,0,836,8,
SPII,COMP,CNH,36,1,29,10,11,SPII_COMP_CNH_36_1_291011,36,1,1,21,9,29,10,11,15,452,0,0,0,0,0,20,38,0.42,0,0,836,8,
SPII,COMP,CNH,36,1,29,10,11,SPII_COMP_CNH_36_1_291011,36,1,1,21,10,29,10,11,15,455,0,0,0,0,0,23,43,0.43,0,0,836,8,
SPII,COMP,CNH,36,1,29,10,11,SPII_COMP_CNH_36_1_291011,36,1,1,21,11,29,10,11,15,457,0,0,0,0,0,26,48,0.43,0,0,836,8,
SPII,COMP,CNH,36,1,29,10,11,SPII_COMP_CNH_36_1_291011,36,1,1,21,12,29,10,11,15,462,0,0,0,0,0,30,52,0.45,0,0,836,8,
SPII,COMP,CNH,36,1,29,10,11,SPII_COMP_CNH_36_1_291011,36,1,1,21,13,29,10,11,15,465,0,0,0,0,0,33,57,0.46,0,0,836,8,
SPII,COMP,CNH,36,1,29,10,11,SPII_COMP_CNH_36_1_291011,36,1,1,21,14,29,10,11,15,468,0,0,0,0,0,37,62,0.47,0,0,836,8,
SPII,COMP,CNH,36,1,29,10,11,SPII_COMP_CNH_36_1_291011,36,1,1,21,15,29,10,11,15,473,0,0,0,0,0,41,67,0.49,0,0,836,8,
SPII,COMP,CNH,36,1,29,10,11,SPII_COMP_CNH_36_1_291011,36,1,1,21,16,29,10,11,15,475,0,0,0,0,0,44,72,0.49,0,0,836,8,
SPII,COMP,CNH,36,1,29,10,11,SPII_COMP_CNH_36_1_291011,36,1,1,21,17,29,10,11,16,480,0,0,0,0,0,48,76,0.5,0,0,836,8,
SPII,COMP,CNH,36,1,29,10,11,SPII_COMP_CNH_36_1_291011,36,1,1,21,18,29,10,11,16,483,0,0,0,0,0,52,81,0.51,0,0,836,8,a
SPII,COMP,CSH,36,1,29,10,11,SPII_COMP_CSH_36_1_291011,36,2,1,22,1,29,10,11,17,429,0,0,0,0,0,0,0,0,0,0,836,8,
SPII,COMP,CSH,36,1,29,10,11,SPII_COMP_CSH_36_1_291011,36,2,1,22,2,29,10,11,17,429,0,0,0,0,0,0,4,0,0,0,836,8,
SPII,COMP,CSH,36,1,29,10,11,SPII_COMP_CSH_36_1_291011,36,2,1,22,3,29,10,11,17,430,0,0,0,0,0,0,9,0,0,0,836,8,
SPII,COMP,CSH,36,1,29,10,11,SPII_COMP_CSH_36_1_291011,36,2,1,22,4,29,10,11,17,430,0,0,0,0,0,1,14,0.09,0,0,836,8,
SPII,COMP,CSH,36,1,29,10,11,SPII_COMP_CSH_36_1_291011,36,2,1,22,5,29,10,11,17,431,0,0,0,0,0,2,19,0.1,0,0,836,8,
SPII,COMP,CSH,36,1,29,10,11,SPII_COMP_CSH_36_1_291011,36,2,1,22,6,29,10,11,17,432,0,0,0,0,0,3,24,0.11,0,0,836,8,
SPII,COMP,CSH,36,1,29,10,11,SPII_COMP_CSH_36_1_291011,36,2,1,22,7,29,10,11,17,433,0,0,0,0,0,4,28,0.12,0,0,836,8,
SPII,COMP,CSH,36,1,29,10,11,SPII_COMP_CSH_36_1_291011,36,2,1,22,8,29,10,11,18,434,0,0,0,0,0,5,33,0.12,0,0,836,8,
SPII,COMP,CSH,36,1,29,10,11,SPII_COMP_CSH_36_1_291011,36,2,1,22,9,29,10,11,18,435,0,0,0,0,0,6,38,0.13,0,0,836,8,
SPII,COMP,CSH,36,1,29,10,11,SPII_COMP_CSH_36_1_291011,36,2,1,22,10,29,10,11,18,436,0,0,0,0,0,7,43,0.13,0,0,836,8,
SPII,COMP,CSH,36,1,29,10,11,SPII_COMP_CSH_36_1_291011,36,2,1,22,11,29,10,11,18,438,0,0,0,0,0,8,48,0.14,0,0,836,8,
SPII,COMP,CSH,36,1,29,10,11,SPII_COMP_CSH_36_1_291011,36,2,1,22,12,29,10,11,18,439,0,0,0,0,0,10,52,0.15,0,0,836,8,
SPII,COMP,CSH,36,1,29,10,11,SPII_COMP_CSH_36_1_291011,36,2,1,22,13,29,10,11,18,440,0,0,0,0,0,11,57,0.15,0,0,836,8,
SPII,COMP,CSH,36,1,29,10,11,SPII_COMP_CSH_36_1_291011,36,2,1,22,14,29,10,11,18,441,0,0,0,0,0,12,62,0.16,0,0,836,8,
SPII,COMP,CSH,36,1,29,10,11,SPII_COMP_CSH_36_1_291011,36,2,1,22,15,29,10,11,18,443,0,0,0,0,0,14,67,0.16,0,0,836,8,
SPII,COMP,CSH,36,1,29,10,11,SPII_COMP_CSH_36_1_291011,36,2,1,22,16,29,10,11,18,444,0,0,0,0,0,15,72,0.17,0,0,836,8,
SPII,COMP,CSH,36,1,29,10,11,SPII_COMP_CSH_36_1_291011,36,2,1,22,17,29,10,11,18,446,0,0,0,0,0,17,76,0.17,0,0,836,8,
SPII,COMP,CSH,36,1,29,10,11,SPII_COMP_CSH_36_1_291011,36,2,1,22,18,29,10,11,18,447,0,0,0,0,0,18,81,0.18,0,0,836,8,
SPII,COMP,CSH,36,1,29,10,11,SPII_COMP_CSH_36_1_291011,36,2,1,22,19,29,10,11,18,449,0,0,0,0,0,20,86,0.19,0,0,836,8,
SPII,COMP,CSH,36,1,29,10,11,SPII_COMP_CSH_36_1_291011,36,2,1,22,20,29,10,11,19,451,0,0,0,0,0,22,91,0.19,0,0,836,8,
SPII,COMP,CSH,36,1,29,10,11,SPII_COMP_CSH_36_1_291011,36,2,1,22,21,29,10,11,19,452,0,0,0,0,0,24,96,0.2,0,0,836,8,
SPII,COMP,CSH,36,1,29,10,11,SPII_COMP_CSH_36_1_291011,36,2,1,22,22,29,10,11,19,454,0,0,0,0,0,25,100,0.2,0,0,836,8,
SPII,COMP,CSH,36,1,29,10,11,SPII_COMP_CSH_36_1_291011,36,2,1,22,23,29,10,11,19,456,0,0,0,0,0,27,105,0.2,0,0,836,8,
SPII,COMP,CSH,36,1,29,10,11,SPII_COMP_CSH_36_1_291011,36,2,1,22,24,29,10,11,19,457,0,0,0,0,0,29,110,0.21,0,0,836,8,
SPII,COMP,CSH,36,1,29,10,11,SPII_COMP_CSH_36_1_291011,36,2,1,22,25,29,10,11,19,459,0,0,0,0,0,31,115,0.21,0,0,836,8,
SPII,COMP,CSH,36,1,29,10,11,SPII_COMP_CSH_36_1_291011,36,2,1,22,26,29,10,11,19,461,0,0,0,0,0,33,120,0.22,0,0,836,8,
SPII,COMP,CSH,36,1,29,10,11,SPII_COMP_CSH_36_1_291011,36,2,1,22,27,29,10,11,19,463,0,0,0,0,0,35,124,0.22,0,0,836,8,a
SPII,COMP,C2H,36,1,29,10,11,SPII_COMP_C2H_36_1_291011,36,3,1,23,1,29,10,11,21,407,0,0,0,0,0,0,0,0,0,0,836,8,
SPII,COMP,C2H,36,1,29,10,11,SPII_COMP_C2H_36_1_291011,36,3,1,23,2,29,10,11,21,408,0,0,0,0,0,0,4,0,0,0,836,8,
SPII,COMP,C2H,36,1,29,10,11,SPII_COMP_C2H_36_1_291011,36,3,1,23,3,29,10,11,21,410,0,0,0,0,0,0,9,0,0,0,836,8,
SPII,COMP,C2H,36,1,29,10,11,SPII_COMP_C2H_36_1_291011,36,3,1,23,4,29,10,11,21,411,0,0,0,0,0,4,14,0.24,0,0,836,8,
SPII,COMP,C2H,36,1,29,10,11,SPII_COMP_C2H_36_1_291011,36,3,1,23,5,29,10,11,21,413,0,0,0,0,0,6,19,0.25,0,0,836,8,
SPII,COMP,C2H,36,1,29,10,11,SPII_COMP_C2H_36_1_291011,36,3,1,23,6,29,10,11,21,415,0,0,0,0,0,8,24,0.27,0,0,836,8,
SPII,COMP,C2H,36,1,29,10,11,SPII_COMP_C2H_36_1_291011,36,3,1,23,7,29,10,11,21,417,0,0,0,0,0,10,28,0.28,0,0,836,8,
SPII,COMP,C2H,36,1,29,10,11,SPII_COMP_C2H_36_1_291011,36,3,1,23,8,29,10,11,21,420,0,0,0,0,0,12,33,0.29,0,0,836,8,
SPII,COMP,C2H,36,1,29,10,11,SPII_COMP_C2H_36_1_291011,36,3,1,23,9,29,10,11,21,422,0,0,0,0,0,14,38,0.3,0,0,836,8,
SPII,COMP,C2H,36,1,29,10,11,SPII_COMP_C2H_36_1_291011,36,3,1,23,10,29,10,11,22,425,0,0,0,0,0,17,43,0.32,0,0,836,8,
SPII,COMP,C2H,36,1,29,10,11,SPII_COMP_C2H_36_1_291011,36,3,1,23,11,29,10,11,22,427,0,0,0,0,0,20,48,0.33,0,0,836,8,
SPII,COMP,C2H,36,1,29,10,11,SPII_COMP_C2H_36_1_291011,36,3,1,23,12,29,10,11,22,429,0,0,0,0,0,22,52,0.34,0,0,836,8,
SPII,COMP,C2H,36,1,29,10,11,SPII_COMP_C2H_36_1_291011,36,3,1,23,13,29,10,11,22,432,0,0,0,0,0,25,57,0.35,0,0,836,8,
SPII,COMP,C2H,36,1,29,10,11,SPII_COMP_C2H_36_1_291011,36,3,1,23,14,29,10,11,22,435,0,0,0,0,0,28,62,0.36,0,0,836,8,
SPII,COMP,C2H,36,1,29,10,11,SPII_COMP_C2H_36_1_291011,36,3,1,23,15,29,10,11,22,438,0,0,0,0,0,31,67,0.36,0,0,836,8,
SPII,COMP,C2H,36,1,29,10,11,SPII_COMP_C2H_36_1_291011,36,3,1,23,16,29,10,11,22,441,0,0,0,0,0,34,72,0.37,0,0,836,8,
SPII,COMP,C2H,36,1,29,10,11,SPII_COMP_C2H_36_1_291011,36,3,1,23,17,29,10,11,22,444,0,0,0,0,0,37,76,0.38,0,0,836,8,
SPII,COMP,C2H,36,1,29,10,11,SPII_COMP_C2H_36_1_291011,36,3,1,23,18,29,10,11,22,447,0,0,0,0,0,40,81,0.39,0,0,836,8,
SPII,COMP,C2H,36,1,29,10,11,SPII_COMP_C2H_36_1_291011,36,3,1,23,19,29,10,11,22,449,0,0,0,0,0,43,86,0.4,0,0,836,8,
SPII,COMP,C2H,36,1,29,10,11,SPII_COMP_C2H_36_1_291011,36,3,1,23,20,29,10,11,22,452,0,0,0,0,0,46,91,0.4,0,0,836,8,
SPII,COMP,C2H,36,1,29,10,11,SPII_COMP_C2H_36_1_291011,36,3,1,23,21,29,10,11,22,455,0,0,0,0,0,49,96,0.41,0,0,836,8,
SPII,COMP,C2H,36,1,29,10,11,SPII_COMP_C2H_36_1_291011,36,3,1,23,22,29,10,11,22,458,0,0,0,0,0,52,100,0.41,0,0,836,8,a
SPII,COMP,MNH,36,1,29,10,11,SPII_COMP_MNH_36_1_291011,36,4,1,24,1,29,10,11,24,425,0,0,0,0,0,0,0,0,0,0,836,8,
SPII,COMP,MNH,36,1,29,10,11,SPII_COMP_MNH_36_1_291011,36,4,1,24,2,29,10,11,24,425,0,0,0,0,0,0,4,0,0,0,836,8,
SPII,COMP,MNH,36,1,29,10,11,SPII_COMP_MNH_36_1_291011,36,4,1,24,3,29,10,11,25,426,0,0,0,0,0,0,9,0,0,0,836,8,
SPII,COMP,MNH,36,1,29,10,11,SPII_COMP_MNH_36_1_291011,36,4,1,24,4,29,10,11,25,427,0,0,0,0,0,1,14,0.08,0,0,836,8,
SPII,COMP,MNH,36,1,29,10,11,SPII_COMP_MNH_36_1_291011,36,4,1,24,5,29,10,11,25,428,0,0,0,0,0,2,19,0.1,0,0,836,8,
SPII,COMP,MNH,36,1,29,10,11,SPII_COMP_MNH_36_1_291011,36,4,1,24,6,29,10,11,25,429,0,0,0,0,0,4,24,0.13,0,0,836,8,
SPII,COMP,MNH,36,1,29,10,11,SPII_COMP_MNH_36_1_291011,36,4,1,24,7,29,10,11,25,430,0,0,0,0,0,5,28,0.15,0,0,836,8,
SPII,COMP,MNH,36,1,29,10,11,SPII_COMP_MNH_36_1_291011,36,4,1,24,8,29,10,11,25,432,0,0,0,0,0,6,33,0.16,0,0,836,8,
SPII,COMP,MNH,36,1,29,10,11,SPII_COMP_MNH_36_1_291011,36,4,1,24,9,29,10,11,25,434,0,0,0,0,0,8,38,0.18,0,0,836,8,
SPII,COMP,MNH,36,1,29,10,11,SPII_COMP_MNH_36_1_291011,36,4,1,24,10,29,10,11,25,436,0,0,0,0,0,10,43,0.19,0,0,836,8,
SPII,COMP,MNH,36,1,29,10,11,SPII_COMP_MNH_36_1_291011,36,4,1,24,11,29,10,11,25,438,0,0,0,0,0,12,48,0.21,0,0,836,8,
SPII,COMP,MNH,36,1,29,10,11,SPII_COMP_MNH_36_1_291011,36,4,1,24,12,29,10,11,25,439,0,0,0,0,0,14,52,0.22,0,0,836,8,
SPII,COMP,MNH,36,1,29,10,11,SPII_COMP_MNH_36_1_291011,36,4,1,24,13,29,10,11,25,441,0,0,0,0,0,16,57,0.22,0,0,836,8,
SPII,COMP,MNH,36,1,29,10,11,SPII_COMP_MNH_36_1_291011,36,4,1,24,14,29,10,11,25,443,0,0,0,0,0,18,62,0.23,0,0,836,8,
SPII,COMP,MNH,36,1,29,10,11,SPII_COMP_MNH_36_1_291011,36,4,1,24,15,29,10,11,26,445,0,0,0,0,0,20,67,0.24,0,0,836,8,
SPII,COMP,MNH,36,1,29,10,11,SPII_COMP_MNH_36_1_291011,36,4,1,24,16,29,10,11,26,447,0,0,0,0,0,23,72,0.25,0,0,836,8,
SPII,COMP,MNH,36,1,29,10,11,SPII_COMP_MNH_36_1_291011,36,4,1,24,17,29,10,11,26,449,0,0,0,0,0,25,76,0.26,0,0,836,8,
SPII,COMP,MNH,36,1,29,10,11,SPII_COMP_MNH_36_1_291011,36,4,1,24,18,29,10,11,26,450,0,0,0,0,0,27,81,0.26,0,0,836,8,
SPII,COMP,MNH,36,1,29,10,11,SPII_COMP_MNH_36_1_291011,36,4,1,24,19,29,10,11,26,452,0,0,0,0,0,29,86,0.26,0,0,836,8,
SPII,COMP,MNH,36,1,29,10,11,SPII_COMP_MNH_36_1_291011,36,4,1,24,20,29,10,11,26,455,0,0,0,0,0,31,91,0.27,0,0,836,8,
SPII,COMP,MNH,36,1,29,10,11,SPII_COMP_MNH_36_1_291011,36,4,1,24,21,29,10,11,26,457,0,0,0,0,0,33,96,0.27,0,0,836,8,
SPII,COMP,MNH,36,1,29,10,11,SPII_COMP_MNH_36_1_291011,36,4,1,24,22,29,10,11,26,459,0,0,0,0,0,35,100,0.28,0,0,836,8,
SPII,COMP,MNH,36,1,29,10,11,SPII_COMP_MNH_36_1_291011,36,4,1,24,23,29,10,11,26,461,0,0,0,0,0,37,105,0.28,0,0,836,8,
SPII,COMP,MNH,36,1,29,10,11,SPII_COMP_MNH_36_1_291011,36,4,1,24,24,29,10,11,26,463,0,0,0,0,0,40,110,0.28,0,0,836,8,
SPII,COMP,MNH,36,1,29,10,11,SPII_COMP_MNH_36_1_291011,36,4,1,24,25,29,10,11,26,465,0,0,0,0,0,42,115,0.29,0,0,836,8,
SPII,COMP,MNH,36,1,29,10,11,SPII_COMP_MNH_36_1_291011,36,4,1,24,26,29,10,11,26,468,0,0,0,0,0,44,120,0.29,0,0,836,8,
SPII,COMP,MNH,36,1,29,10,11,SPII_COMP_MNH_36_1_291011,36,4,1,24,27,29,10,11,26,470,0,0,0,0,0,47,124,0.3,0,0,836,8,a
SPII,COMP,MSH,36,1,29,10,11,SPII_COMP_MSH_36_1_291011,36,5,1,25,27,29,10,11,31,406,0,0,0,0,0,0,0,0,0,0,836,8,
SPII,COMP,MSH,36,1,29,10,11,SPII_COMP_MSH_36_1_291011,36,5,1,25,28,29,10,11,31,408,0,0,0,0,0,0,4,0,0,0,836,8,
SPII,COMP,MSH,36,1,29,10,11,SPII_COMP_MSH_36_1_291011,36,5,1,25,29,29,10,11,31,408,0,0,0,0,0,0,9,0,0,0,836,8,
SPII,COMP,MSH,36,1,29,10,11,SPII_COMP_MSH_36_1_291011,36,5,1,25,30,29,10,11,31,409,0,0,0,0,0,2,14,0.14,0,0,836,8,
SPII,COMP,MSH,36,1,29,10,11,SPII_COMP_MSH_36_1_291011,36,5,1,25,31,29,10,11,31,409,0,0,0,0,0,2,19,0.12,0,0,836,8,
SPII,COMP,MSH,36,1,29,10,11,SPII_COMP_MSH_36_1_291011,36,5,1,25,32,29,10,11,31,410,0,0,0,0,0,3,24,0.11,0,0,836,8,
SPII,COMP,MSH,36,1,29,10,11,SPII_COMP_MSH_36_1_291011,36,5,1,25,33,29,10,11,32,411,0,0,0,0,0,4,28,0.11,0,0,836,8,
SPII,COMP,MSH,36,1,29,10,11,SPII_COMP_MSH_36_1_291011,36,5,1,25,34,29,10,11,32,412,0,0,0,0,0,4,33,0.11,0,0,836,8,
SPII,COMP,MSH,36,1,29,10,11,SPII_COMP_MSH_36_1_291011,36,5,1,25,35,29,10,11,32,412,0,0,0,0,0,5,38,0.11,0,0,836,8,
SPII,COMP,MSH,36,1,29,10,11,SPII_COMP_MSH_36_1_291011,36,5,1,25,36,29,10,11,32,413,0,0,0,0,0,6,43,0.11,0,0,836,8,
SPII,COMP,MSH,36,1,29,10,11,SPII_COMP_MSH_36_1_291011,36,5,1,25,37,29,10,11,32,414,0,0,0,0,0,7,48,0.11,0,0,836,8,
SPII,COMP,MSH,36,1,29,10,11,SPII_COMP_MSH_36_1_291011,36,5,1,25,38,29,10,11,32,414,0,0,0,0,0,7,52,0.11,0,0,836,8,
SPII,COMP,MSH,36,1,29,10,11,SPII_COMP_MSH_36_1_291011,36,5,1,25,39,29,10,11,32,415,0,0,0,0,0,8,57,0.11,0,0,836,8,
SPII,COMP,MSH,36,1,29,10,11,SPII_COMP_MSH_36_1_291011,36,5,1,25,40,29,10,11,32,416,0,0,0,0,0,9,62,0.11,0,0,836,8,
SPII,COMP,MSH,36,1,29,10,11,SPII_COMP_MSH_36_1_291011,36,5,1,25,41,29,10,11,32,416,0,0,0,0,0,9,67,0.11,0,0,836,8,
SPII,COMP,MSH,36,1,29,10,11,SPII_COMP_MSH_36_1_291011,36,5,1,25,42,29,10,11,32,417,0,0,0,0,0,10,72,0.11,0,0,836,8,
SPII,COMP,MSH,36,1,29,10,11,SPII_COMP_MSH_36_1_291011,36,5,1,25,43,29,10,11,32,419,0,0,0,0,0,11,76,0.11,0,0,836,8,
SPII,COMP,MSH,36,1,29,10,11,SPII_COMP_MSH_36_1_291011,36,5,1,25,44,29,10,11,32,419,0,0,0,0,0,12,81,0.11,0,0,836,8,
SPII,COMP,MSH,36,1,29,10,11,SPII_COMP_MSH_36_1_291011,36,5,1,25,45,29,10,11,32,420,0,0,0,0,0,13,86,0.12,0,0,836,8,
SPII,COMP,MSH,36,1,29,10,11,SPII_COMP_MSH_36_1_291011,36,5,1,25,46,29,10,11,33,420,0,0,0,0,0,13,91,0.12,0,0,836,8,
SPII,COMP,MSH,36,1,29,10,11,SPII_COMP_MSH_36_1_291011,36,5,1,25,47,29,10,11,33,421,0,0,0,0,0,14,96,0.12,0,0,836,8,
SPII,COMP,MSH,36,1,29,10,11,SPII_COMP_MSH_36_1_291011,36,5,1,25,48,29,10,11,33,422,0,0,0,0,0,15,100,0.12,0,0,836,8,
SPII,COMP,MSH,36,1,29,10,11,SPII_COMP_MSH_36_1_291011,36,5,1,25,49,29,10,11,33,423,0,0,0,0,0,16,105,0.12,0,0,836,8,
SPII,COMP,MSH,36,1,29,10,11,SPII_COMP_MSH_36_1_291011,36,5,1,25,50,29,10,11,33,424,0,0,0,0,0,16,110,0.12,0,0,836,8,
SPII,COMP,MSH,36,1,29,10,11,SPII_COMP_MSH_36_1_291011,36,5,1,25,51,29,10,11,33,424,0,0,0,0,0,17,115,0.12,0,0,836,8,
SPII,COMP,MSH,36,1,29,10,11,SPII_COMP_MSH_36_1_291011,36,5,1,25,52,29,10,11,33,425,0,0,0,0,0,18,120,0.12,0,0,836,8,
SPII,COMP,MSH,36,1,29,10,11,SPII_COMP_MSH_36_1_291011,36,5,1,25,53,29,10,11,33,426,0,0,0,0,0,19,124,0.12,0,0,836,8,a
SPII,COMP,M2H,36,1,29,10,11,SPII_COMP_M2H_36_1_291011,36,6,1,26,1,29,10,11,35,407,0,0,0,0,0,0,0,0,0,0,836,8,
SPII,COMP,M2H,36,1,29,10,11,SPII_COMP_M2H_36_1_291011,36,6,1,26,2,29,10,11,35,408,0,0,0,0,0,0,4,0,0,0,836,8,
SPII,COMP,M2H,36,1,29,10,11,SPII_COMP_M2H_36_1_291011,36,6,1,26,3,29,10,11,35,409,0,0,0,0,0,0,9,0,0,0,836,8,
