Plot,TypeMeas,Tipo,Subplot,Tubo,Meas,DD,MM,YY,Id,Tubo,Meas,;Plot,RecNo,Day,Month,Hour,Min,CO2 Ref,mb Ref,mbR Temp,Input A,Input B,Input C,Input D,Input E,Input F,Input G,Input H,ATMP,Probe Type,a
SPII,CTRL,CD,13,10,1,29,10,11,SPII_CTRL_CD_13_10_1_291011,10,1,24,2,29,10,19,38,428,0,0,0,0,0,0,4,0,0,0,829,8,
SPII,CTRL,CD,13,10,1,29,10,11,SPII_CTRL_CD_13_10_1_291011,10,1,24,3,29,10,19,38,432,0,0,0,0,0,0,9,0,0,0,829,8,
SPII,CTRL,CD,13,10,1,29,10,11,SPII_CTRL_CD_13_10_1_291011,10,1,24,4,29,10,19,38,437,0,0,0,0,0,14,14,0.82,0,0,829,8,
SPII,CTRL,CD,13,10,1,29,10,11,SPII_CTRL_CD_13_10_1_291011,10,1,24,5,29,10,19,38,441,0,0,0,0,0,19,19,0.79,0,0,829,8,
SPII,CTRL,CD,13,10,1,29,10,11,SPII_CTRL_CD_13_10_1_291011,10,1,24,6,29,10,19,39,446,0,0,0,0,0,23,24,0.78,0,0,829,8,
SPII,CTRL,CD,13,10,1,29,10,11,SPII_CTRL_CD_13_10_1_291011,10,1,24,7,29,10,19,39,449,0,0,0,0,0,27,28,0.75,0,0,829,8,
SPII,CTRL,CD,13,10,1,29,10,11,SPII_CTRL_CD_13_10_1_291011,10,1,24,8,29,10,19,39,454,0,0,0,0,0,31,33,0.73,0,0,829,8,
SPII,CTRL,CD,13,10,1,29,10,11,SPII_CTRL_CD_13_10_1_291011,10,1,24,9,29,10,19,39,458,0,0,0,0,0,35,38,0.72,0,0,829,8,
SPII,CTRL,CD,13,10,1,29,10,11,SPII_CTRL_CD_13_10_1_291011,10,1,24,10,29,10,19,39,461,0,0,0,0,0,38,43,0.71,0,0,829,8,
SPII,CTRL,CD,13,10,1,29,10,11,SPII_CTRL_CD_13_10_1_291011,10,1,24,11,29,10,19,39,466,0,0,0,0,0,43,48,0.7,0,0,829,8,
SPII,CTRL,CD,13,10,1,29,10,11,SPII_CTRL_CD_13_10_1_291011,10,1,24,12,29,10,19,39,470,0,0,0,0,0,47,52,0.7,0,0,829,8,
SPII,CTRL,CD,13,10,1,29,10,11,SPII_CTRL_CD_13_10_1_291011,10,1,24,13,29,10,19,39,474,0,0,0,0,0,50,57,0.69,0,0,829,8,a
WAY,CTRL,CD,13,1,1,24,10,11,WAY_CTRL_CD_13_1_1_241011,1,1,25,3,24,10,12,15,434,0,0,0,0,0,0,0,0,0,0,719,8,
WAY,CTRL,CD,13,1,1,24,10,11,WAY_CTRL_CD_13_1_1_241011,1,1,25,4,24,10,12,15,438,0,0,0,0,0,0,4,0,0,0,719,8,
WAY,CTRL,CD,13,1,1,24,10,11,WAY_CTRL_CD_13_1_1_241011,1,1,25,5,24,10,12,15,439,0,0,0,0,0,0,9,0,0,0,719,8,
WAY,CTRL,CD,13,1,1,24,10,11,WAY_CTRL_CD_13_1_1_241011,1,1,25,6,24,10,12,15,440,0,0,0,0,0,5,14,0.27,0,0,719,8,
WAY,CTRL,CD,13,1,1,24,10,11,WAY_CTRL_CD_13_1_1_241011,1,1,25,7,24,10,12,15,441,0,0,0,0,0,6,19,0.23,0,0,719,8,
WAY,CTRL,CD,13,1,1,24,10,11,WAY_CTRL_CD_13_1_1_241011,1,1,25,8,24,10,12,15,443,0,0,0,0,0,7,24,0.21,0,0,719,8,
WAY,CTRL,CD,13,1,1,24,10,11,WAY_CTRL_CD_13_1_1_241011,1,1,25,9,24,10,12,15,443,0,0,0,0,0,8,28,0.19,0,0,719,8,
WAY,CTRL,CD,13,1,1,24,10,11,WAY_CTRL_CD_13_1_1_241011,1,1,25,10,24,10,12,15,444,0,0,0,0,0,9,33,0.18,0,0,719,8,
WAY,CTRL,CD,13,1,1,24,10,11,WAY_CTRL_CD_13_1_1_241011,1,1,25,11,24,10,12,15,445,0,0,0,0,0,9,38,0.17,0,0,719,8,
WAY,CTRL,CD,13,1,1,24,10,11,WAY_CTRL_CD_13_1_1_241011,1,1,25,12,24,10,12,15,446,0,0,0,0,0,10,43,0.17,0,0,719,8,
WAY,CTRL,CD,13,1,1,24,10,11,WAY_CTRL_CD_13_1_1_241011,1,1,25,13,24,10,12,16,447,0,0,0,0,0,11,48,0.16,0,0,719,8,
WAY,CTRL,CD,13,1,1,24,10,11,WAY_CTRL_CD_13_1_1_241011,1,1,25,14,24,10,12,16,448,0,0,0,0,0,12,52,0.15,0,0,719,8,
WAY,CTRL,CD,13,1,1,24,10,11,WAY_CTRL_CD_13_1_1_241011,1,1,25,15,24,10,12,16,449,0,0,0,0,0,13,57,0.15,0,0,719,8,
WAY,CTRL,CD,13,1,1,24,10,11,WAY_CTRL_CD_13_1_1_241011,1,1,25,16,24,10,12,16,450,0,0,0,0,0,13,62,0.15,0,0,719,8,
WAY,CTRL,CD,13,1,1,24,10,11,WAY_CTRL_CD_13_1_1_241011,1,1,25,17,24,10,12,16,451,0,0,0,0,0,14,67,0.15,0,0,719,8,
WAY,CTRL,CD,13,1,1,24,10,11,WAY_CTRL_CD_13_1_1_241011,1,1,25,18,24,10,12,16,452,0,0,0,0,0,15,72,0.14,0,0,719,8,
WAY,CTRL,CD,13,1,1,24,10,11,WAY_CTRL_CD_13_1_1_241011,1,1,25,19,24,10,12,16,453,0,0,0,0,0,16,76,0.14,0,0,719,8,
WAY,CTRL,CD,13,1,1,24,10,11,WAY_CTRL_CD_13_1_1_241011,1,1,25,20,24,10,12,16,454,0,0,0,0,0,17,81,0.14,0,0,719,8,
WAY,CTRL,CD,13,1,1,24,10,11,WAY_CTRL_CD_13_1_1_241011,1,1,25,21,24,10,12,16,455,0,0,0,0,0,18,86,0.14,0,0,719,8,
WAY,CTRL,CD,13,1,1,24,10,11,WAY_CTRL_CD_13_1_1_241011,1,1,25,22,24,10,12,16,456,0,0,0,0,0,19,91,0.14,0,0,719,8,
WAY,CTRL,CD,13,1,1,24,10,11,WAY_CTRL_CD_13_1_1_241011,1,1,25,23,24,10,12,16,457,0,0,0,0,0,20,96,0.14,0,0,719,8,
WAY,CTRL,CD,13,1,1,24,10,11,WAY_CTRL_CD_13_1_1_241011,1,1,25,24,24,10,12,16,458,0,0,0,0,0,21,100,0.14,0,0,719,8,
WAY,CTRL,CD,13,1,1,24,10,11,WAY_CTRL_CD_13_1_1_241011,1,1,25,25,24,10,12,17,459,0,0,0,0,0,22,105,0.14,0,0,719,8,
WAY,CTRL,CD,13,1,1,24,10,11,WAY_CTRL_CD_13_1_1_241011,1,1,25,26,24,10,12,17,460,0,0,0,0,0,23,110,0.14,0,0,719,8,
WAY,CTRL,CD,13,1,1,24,10,11,WAY_CTRL_CD_13_1_1_241011,1,1,25,27,24,10,12,17,461,0,0,0,0,0,24,115,0.14,0,0,719,8,
WAY,CTRL,CD,13,1,1,24,10,11,WAY_CTRL_CD_13_1_1_241011,1,1,25,28,24,10,12,17,462,0,0,0,0,0,25,120,0.14,0,0,719,8,
WAY,CTRL,CD,13,1,1,24,10,11,WAY_CTRL_CD_13_1_1_241011,1,1,25,29,24,10,12,17,463,0,0,0,0,0,26,124,0.14,0,0,719,8,a
WAY,CTRL,CD,13,2,1,24,10,11,WAY_CTRL_CD_13_2_1_241011,2,1,26,1,24,10,12,18,437,0,0,0,0,0,0,0,0,0,0,719,8,
WAY,CTRL,CD,13,2,1,24,10,11,WAY_CTRL_CD_13_2_1_241011,2,1,26,2,24,10,12,18,442,0,0,0,0,0,0,4,0,0,0,719,8,
WAY,CTRL,CD,13,2,1,24,10,11,WAY_CTRL_CD_13_2_1_241011,2,1,26,3,24,10,12,18,444,0,0,0,0,0,0,9,0,0,0,719,8,
WAY,CTRL,CD,13,2,1,24,10,11,WAY_CTRL_CD_13_2_1_241011,2,1,26,4,24,10,12,18,445,0,0,0,0,0,7,14,0.36,0,0,719,8,
WAY,CTRL,CD,13,2,1,24,10,11,WAY_CTRL_CD_13_2_1_241011,2,1,26,5,24,10,12,19,446,0,0,0,0,0,8,19,0.3,0,0,719,8,
WAY,CTRL,CD,13,2,1,24,10,11,WAY_CTRL_CD_13_2_1_241011,2,1,26,6,24,10,12,19,448,0,0,0,0,0,9,24,0.26,0,0,719,8,
WAY,CTRL,CD,13,2,1,24,10,11,WAY_CTRL_CD_13_2_1_241011,2,1,26,7,24,10,12,19,448,0,0,0,0,0,9,28,0.23,0,0,719,8,
WAY,CTRL,CD,13,2,1,24,10,11,WAY_CTRL_CD_13_2_1_241011,2,1,26,8,24,10,12,19,449,0,0,0,0,0,10,33,0.21,0,0,719,8,
WAY,CTRL,CD,13,2,1,24,10,11,WAY_CTRL_CD_13_2_1_241011,2,1,26,9,24,10,12,19,449,0,0,0,0,0,10,38,0.18,0,0,719,8,
WAY,CTRL,CD,13,2,1,24,10,11,WAY_CTRL_CD_13_2_1_241011,2,1,26,10,24,10,12,19,450,0,0,0,0,0,11,43,0.17,0,0,719,8,
WAY,CTRL,CD,13,2,1,24,10,11,WAY_CTRL_CD_13_2_1_241011,2,1,26,11,24,10,12,19,451,0,0,0,0,0,11,48,0.16,0,0,719,8,
WAY,CTRL,CD,13,2,1,24,10,11,WAY_CTRL_CD_13_2_1_241011,2,1,26,12,24,10,12,19,452,0,0,0,0,0,12,52,0.15,0,0,719,8,
WAY,CTRL,CD,13,2,1,24,10,11,WAY_CTRL_CD_13_2_1_241011,2,1,26,13,24,10,12,19,453,0,0,0,0,0,12,57,0.15,0,0,719,8,
WAY,CTRL,CD,13,2,1,24,10,11,WAY_CTRL_CD_13_2_1_241011,2,1,26,14,24,10,12,19,454,0,0,0,0,0,13,62,0.14,0,0,719,8,
WAY,CTRL,CD,13,2,1,24,10,11,WAY_CTRL_CD_13_2_1_241011,2,1,26,15,24,10,12,19,454,0,0,0,0,0,13,67,0.14,0,0,719,8,
WAY,CTRL,CD,13,2,1,24,10,11,WAY_CTRL_CD_13_2_1_241011,2,1,26,16,24,10,12,19,455,0,0,0,0,0,14,72,0.13,0,0,719,8,
WAY,CTRL,CD,13,2,1,24,10,11,WAY_CTRL_CD_13_2_1_241011,2,1,26,17,24,10,12,19,457,0,0,0,0,0,15,76,0.13,0,0,719,8,
WAY,CTRL,CD,13,2,1,24,10,11,WAY_CTRL_CD_13_2_1_241011,2,1,26,18,24,10,12,20,457,0,0,0,0,0,16,81,0.13,0,0,719,8,
WAY,CTRL,CD,13,2,1,24,10,11,WAY_CTRL_CD_13_2_1_241011,2,1,26,19,24,10,12,20,458,0,0,0,0,0,17,86,0.13,0,0,719,8,
WAY,CTRL,CD,13,2,1,24,10,11,WAY_CTRL_CD_13_2_1_241011,2,1,26,20,24,10,12,20,459,0,0,0,0,0,17,91,0.13,0,0,719,8,
WAY,CTRL,CD,13,2,1,24,10,11,WAY_CTRL_CD_13_2_1_241011,2,1,26,21,24,10,12,20,460,0,0,0,0,0,18,96,0.13,0,0,719,8,
WAY,CTRL,CD,13,2,1,24,10,11,WAY_CTRL_CD_13_2_1_241011,2,1,26,22,24,10,12,20,461,0,0,0,0,0,19,100,0.13,0,0,719,8,
WAY,CTRL,CD,13,2,1,24,10,11,WAY_CTRL_CD_13_2_1_241011,2,1,26,23,24,10,12,20,462,0,0,0,0,0,20,105,0.13,0,0,719,8,
WAY,CTRL,CD,13,2,1,24,10,11,WAY_CTRL_CD_13_2_1_241011,2,1,26,24,24,10,12,20,463,0,0,0,0,0,21,110,0.13,0,0,719,8,
WAY,CTRL,CD,13,2,1,24,10,11,WAY_CTRL_CD_13_2_1_241011,2,1,26,25,24,10,12,20,464,0,0,0,0,0,22,115,0.13,0,0,719,8,
WAY,CTRL,CD,13,2,1,24,10,11,WAY_CTRL_CD_13_2_1_241011,2,1,26,26,24,10,12,20,465,0,0,0,0,0,23,120,0.13,0,0,719,8,
WAY,CTRL,CD,13,2,1,24,10,11,WAY_CTRL_CD_13_2_1_241011,2,1,26,27,24,10,12,20,466,0,0,0,0,0,24,124,0.13,0,0,719,8,a
WAY,CTRL,CD,13,3,1,24,10,11,WAY_CTRL_CD_13_3_1_241011,3,1,27,1,24,10,12,21,433,0,0,0,0,0,0,0,0,0,0,719,8,
WAY,CTRL,CD,13,3,1,24,10,11,WAY_CTRL_CD_13_3_1_241011,3,1,27,2,24,10,12,21,434,0,0,0,0,0,0,4,0,0,0,719,8,
WAY,CTRL,CD,13,3,1,24,10,11,WAY_CTRL_CD_13_3_1_241011,3,1,27,3,24,10,12,21,435,0,0,0,0,0,0,9,0,0,0,719,8,
WAY,CTRL,CD,13,3,1,24,10,11,WAY_CTRL_CD_13_3_1_241011,3,1,27,4,24,10,12,21,436,0,0,0,0,0,3,14,0.15,0,0,719,8,
WAY,CTRL,CD,13,3,1,24,10,11,WAY_CTRL_CD_13_3_1_241011,3,1,27,5,24,10,12,22,437,0,0,0,0,0,3,19,0.14,0,0,719,8,
WAY,CTRL,CD,13,3,1,24,10,11,WAY_CTRL_CD_13_3_1_241011,3,1,27,6,24,10,12,22,438,0,0,0,0,0,4,24,0.13,0,0,719,8,
WAY,CTRL,CD,13,3,1,24,10,11,WAY_CTRL_CD_13_3_1_241011,3,1,27,7,24,10,12,22,438,0,0,0,0,0,5,28,0.12,0,0,719,8,
WAY,CTRL,CD,13,3,1,24,10,11,WAY_CTRL_CD_13_3_1_241011,3,1,27,8,24,10,12,22,439,0,0,0,0,0,6,33,0.12,0,0,719,8,
WAY,CTRL,CD,13,3,1,24,10,11,WAY_CTRL_CD_13_3_1_241011,3,1,27,9,24,10,12,22,441,0,0,0,0,0,7,38,0.12,0,0,719,8,
WAY,CTRL,CD,13,3,1,24,10,11,WAY_CTRL_CD_13_3_1_241011,3,1,27,10,24,10,12,22,442,0,0,0,0,0,8,43,0.13,0,0,719,8,
WAY,CTRL,CD,13,3,1,24,10,11,WAY_CTRL_CD_13_3_1_241011,3,1,27,11,24,10,12,22,443,0,0,0,0,0,9,48,0.13,0,0,719,8,
WAY,CTRL,CD,13,3,1,24,10,11,WAY_CTRL_CD_13_3_1_241011,3,1,27,12,24,10,12,22,444,0,0,0,0,0,10,52,0.13,0,0,719,8,
WAY,CTRL,CD,13,3,1,24,10,11,WAY_CTRL_CD_13_3_1_241011,3,1,27,13,24,10,12,22,446,0,0,0,0,0,12,57,0.14,0,0,719,8,
WAY,CTRL,CD,13,3,1,24,10,11,WAY_CTRL_CD_13_3_1_241011,3,1,27,14,24,10,12,22,447,0,0,0,0,0,13,62,0.14,0,0,719,8,
WAY,CTRL,CD,13,3,1,24,10,11,WAY_CTRL_CD_13_3_1_241011,3,1,27,15,24,10,12,22,449,0,0,0,0,0,14,67,0.15,0,0,719,8,
WAY,CTRL,CD,13,3,1,24,10,11,WAY_CTRL_CD_13_3_1_241011,3,1,27,16,24,10,12,22,450,0,0,0,0,0,16,72,0.15,0,0,719,8,
WAY,CTRL,CD,13,3,1,24,10,11,WAY_CTRL_CD_13_3_1_241011,3,1,27,17,24,10,12,23,452,0,0,0,0,0,18,76,0.16,0,0,719,8,
WAY,CTRL,CD,13,3,1,24,10,11,WAY_CTRL_CD_13_3_1_241011,3,1,27,18,24,10,12,23,453,0,0,0,0,0,19,81,0.16,0,0,719,8,
WAY,CTRL,CD,13,3,1,24,10,11,WAY_CTRL_CD_13_3_1_241011,3,1,27,19,24,10,12,23,454,0,0,0,0,0,21,86,0.16,0,0,719,8,
WAY,CTRL,CD,13,3,1,24,10,11,WAY_CTRL_CD_13_3_1_241011,3,1,27,20,24,10,12,23,456,0,0,0,0,0,22,91,0.17,0,0,719,8,
WAY,CTRL,CD,13,3,1,24,10,11,WAY_CTRL_CD_13_3_1_241011,3,1,27,21,24,10,12,23,457,0,0,0,0,0,24,96,0.17,0,0,719,8,
WAY,CTRL,CD,13,3,1,24,10,11,WAY_CTRL_CD_13_3_1_241011,3,1,27,22,24,10,12,23,458,0,0,0,0,0,25,100,0.17,0,0,719,8,
WAY,CTRL,CD,13,3,1,24,10,11,WAY_CTRL_CD_13_3_1_241011,3,1,27,23,24,10,12,23,460,0,0,0,0,0,27,105,0.17,0,0,719,8,
WAY,CTRL,CD,13,3,1,24,10,11,WAY_CTRL_CD_13_3_1_241011,3,1,27,24,24,10,12,23,461,0,0,0,0,0,28,110,0.17,0,0,719,8,
WAY,CTRL,CD,13,3,1,24,10,11,WAY_CTRL_CD_13_3_1_241011,3,1,27,25,24,10,12,23,462,0,0,0,0,0,30,115,0.17,0,0,719,8,
WAY,CTRL,CD,13,3,1,24,10,11,WAY_CTRL_CD_13_3_1_241011,3,1,27,26,24,10,12,23,464,0,0,0,0,0,31,120,0.18,0,0,719,8,
WAY,CTRL,CD,13,3,1,24,10,11,WAY_CTRL_CD_13_3_1_241011,3,1,27,27,24,10,12,23,466,0,0,0,0,0,33,124,0.18,0,0,719,8,a
WAY,CTRL,CD,13,4,1,24,10,11,WAY_CTRL_CD_13_4_1_241011,4,1,28,1,24,10,12,24,455,0,0,0,0,0,0,0,0,0,0,719,8,
WAY,CTRL,CD,13,4,1,24,10,11,WAY_CTRL_CD_13_4_1_241011,4,1,28,2,24,10,12,24,456,0,0,0,0,0,0,4,0,0,0,719,8,
WAY,CTRL,CD,13,4,1,24,10,11,WAY_CTRL_CD_13_4_1_241011,4,1,28,3,24,10,12,24,457,0,0,0,0,0,0,9,0,0,0,719,8,
WAY,CTRL,CD,13,4,1,24,10,11,WAY_CTRL_CD_13_4_1_241011,4,1,28,4,24,10,12,24,456,0,0,0,0,0,1,14,0.05,0,0,719,8,
WAY,CTRL,CD,13,4,1,24,10,11,WAY_CTRL_CD_13_4_1_241011,4,1,28,5,24,10,12,25,457,0,0,0,0,0,1,19,0.05,0,0,719,8,
WAY,CTRL,CD,13,4,1,24,10,11,WAY_CTRL_CD_13_4_1_241011,4,1,28,6,24,10,12,25,457,0,0,0,0,0,1,24,0.03,0,0,719,8,
WAY,CTRL,CD,13,4,1,24,10,11,WAY_CTRL_CD_13_4_1_241011,4,1,28,7,24,10,12,25,458,0,0,0,0,0,2,28,0.04,0,0,719,8,
WAY,CTRL,CD,13,4,1,24,10,11,WAY_CTRL_CD_13_4_1_241011,4,1,28,8,24,10,12,25,458,0,0,0,0,0,2,33,0.05,0,0,719,8,
WAY,CTRL,CD,13,4,1,24,10,11,WAY_CTRL_CD_13_4_1_241011,4,1,28,9,24,10,12,25,459,0,0,0,0,0,3,38,0.05,0,0,719,8,
WAY,CTRL,CD,13,4,1,24,10,11,WAY_CTRL_CD_13_4_1_241011,4,1,28,10,24,10,12,25,460,0,0,0,0,0,3,43,0.06,0,0,719,8,
WAY,CTRL,CD,13,4,1,24,10,11,WAY_CTRL_CD_13_4_1_241011,4,1,28,11,24,10,12,25,460,0,0,0,0,0,4,48,0.06,0,0,719,8,
WAY,CTRL,CD,13,4,1,24,10,11,WAY_CTRL_CD_13_4_1_241011,4,1,28,12,24,10,12,25,461,0,0,0,0,0,5,52,0.06,0,0,719,8,
WAY,CTRL,CD,13,4,1,24,10,11,WAY_CTRL_CD_13_4_1_241011,4,1,28,13,24,10,12,25,461,0,0,0,0,0,5,57,0.06,0,0,719,8,
WAY,CTRL,CD,13,4,1,24,10,11,WAY_CTRL_CD_13_4_1_241011,4,1,28,14,24,10,12,25,462,0,0,0,0,0,6,62,0.07,0,0,719,8,
WAY,CTRL,CD,13,4,1,24,10,11,WAY_CTRL_CD_13_4_1_241011,4,1,28,15,24,10,12,25,463,0,0,0,0,0,7,67,0.07,0,0,719,8,
WAY,CTRL,CD,13,4,1,24,10,11,WAY_CTRL_CD_13_4_1_241011,4,1,28,16,24,10,12,25,464,0,0,0,0,0,8,72,0.07,0,0,719,8,
WAY,CTRL,CD,13,4,1,24,10,11,WAY_CTRL_CD_13_4_1_241011,4,1,28,17,24,10,12,26,465,0,0,0,0,0,9,76,0.08,0,0,719,8,
WAY,CTRL,CD,13,4,1,24,10,11,WAY_CTRL_CD_13_4_1_241011,4,1,28,18,24,10,12,26,465,0,0,0,0,0,9,81,0.08,0,0,719,8,
WAY,CTRL,CD,13,4,1,24,10,11,WAY_CTRL_CD_13_4_1_241011,4,1,28,19,24,10,12,26,466,0,0,0,0,0,10,86,0.08,0,0,719,8,
WAY,CTRL,CD,13,4,1,24,10,11,WAY_CTRL_CD_13_4_1_241011,4,1,28,20,24,10,12,26,467,0,0,0,0,0,11,91,0.08,0,0,719,8,
WAY,CTRL,CD,13,4,1,24,10,11,WAY_CTRL_CD_13_4_1_241011,4,1,28,21,24,10,12,26,468,0,0,0,0,0,12,96,0.09,0,0,719,8,
WAY,CTRL,CD,13,4,1,24,10,11,WAY_CTRL_CD_13_4_1_241011,4,1,28,22,24,10,12,26,470,0,0,0,0,0,13,100,0.09,0,0,719,8,
WAY,CTRL,CD,13,4,1,24,10,11,WAY_CTRL_CD_13_4_1_241011,4,1,28,23,24,10,12,26,471,0,0,0,0,0,15,105,0.09,0,0,719,8,
WAY,CTRL,CD,13,4,1,24,10,11,WAY_CTRL_CD_13_4_1_241011,4,1,28,24,24,10,12,26,472,0,0,0,0,0,16,110,0.1,0,0,719,8,
WAY,CTRL,CD,13,4,1,24,10,11,WAY_CTRL_CD_13_4_1_241011,4,1,28,25,24,10,12,26,473,0,0,0,0,0,17,115,0.1,0,0,719,8,
WAY,CTRL,CD,13,4,1,24,10,11,WAY_CTRL_CD_13_4_1_241011,4,1,28,26,24,10,12,26,474,0,0,0,0,0,18,120,0.1,0,0,719,8,
WAY,CTRL,CD,13,4,1,24,10,11,WAY_CTRL_CD_13_4_1_241011,4,1,28,27,24,10,12,26,474,0,0,0,0,0,19,124,0.1,0,0,719,8,a
WAY,CTRL,CD,13,5,1,24,10,11,WAY_CTRL_CD_13_5_1_241011,5,1,29,1,24,10,12,28,440,0,0,0,0,0,0,0,0,0,0,719,8,
WAY,CTRL,CD,13,5,1,24,10,11,WAY_CTRL_CD_13_5_1_241011,5,1,29,2,24,10,12,28,441,0,0,0,0,0,0,4,0,0,0,719,8,
WAY,CTRL,CD,13,5,1,24,10,11,WAY_CTRL_CD_13_5_1_241011,5,1,29,3,24,10,12,28,441,0,0,0,0,0,0,9,0,0,0,719,8,
WAY,CTRL,CD,13,5,1,24,10,11,WAY_CTRL_CD_13_5_1_241011,5,1,29,4,24,10,12,28,442,0,0,0,0,0,2,14,0.11,0,0,719,8,
WAY,CTRL,CD,13,5,1,24,10,11,WAY_CTRL_CD_13_5_1_241011,5,1,29,5,24,10,12,28,442,0,0,0,0,0,2,19,0.08,0,0,719,8,
WAY,CTRL,CD,13,5,1,24,10,11,WAY_CTRL_CD_13_5_1_241011,5,1,29,6,24,10,12,28,443,0,0,0,0,0,2,24,0.07,0,0,719,8,
WAY,CTRL,CD,13,5,1,24,10,11,WAY_CTRL_CD_13_5_1_241011,5,1,29,7,24,10,12,28,443,0,0,0,0,0,2,28,0.06,0,0,719,8,
WAY,CTRL,CD,13,5,1,24,10,11,WAY_CTRL_CD_13_5_1_241011,5,1,29,8,24,10,12,28,444,0,0,0,0,0,3,33,0.06,0,0,719,8,
WAY,CTRL,CD,13,5,1,24,10,11,WAY_CTRL_CD_13_5_1_241011,5,1,29,9,24,10,12,28,444,0,0,0,0,0,3,38,0.06,0,0,719,8,
WAY,CTRL,CD,13,5,1,24,10,11,WAY_CTRL_CD_13_5_1_241011,5,1,29,10,24,10,12,28,444,0,0,0,0,0,3,43,0.06,0,0,719,8,
WAY,CTRL,CD,13,5,1,24,10,11,WAY_CTRL_CD_13_5_1_241011,5,1,29,11,24,10,12,28,444,0,0,0,0,0,4,48,0.05,0,0,719,8,
WAY,CTRL,CD,13,5,1,24,10,11,WAY_CTRL_CD_13_5_1_241011,5,1,29,12,24,10,12,28,444,0,0,0,0,0,4,52,0.05,0,0,719,8,
WAY,CTRL,CD,13,5,1,24,10,11,WAY_CTRL_CD_13_5_1_241011,5,1,29,13,24,10,12,28,445,0,0,0,0,0,4,57,0.05,0,0,719,8,
WAY,CTRL,CD,13,5,1,24,10,11,WAY_CTRL_CD_13_5_1_241011,5,1,29,14,24,10,12,29,446,0,0,0,0,0,5,62,0.05,0,0,719,8,
WAY,CTRL,CD,13,5,1,24,10,11,WAY_CTRL_CD_13_5_1_241011,5,1,29,15,24,10,12,29,446,0,0,0,0,0,5,67,0.05,0,0,719,8,
WAY,CTRL,CD,13,5,1,24,10,11,WAY_CTRL_CD_13_5_1_241011,5,1,29,16,24,10,12,29,447,0,0,0,0,0,5,72,0.05,0,0,719,8,
WAY,CTRL,CD,13,5,1,24,10,11,WAY_CTRL_CD_13_5_1_241011,5,1,29,17,24,10,12,29,447,0,0,0,0,0,6,76,0.05,0,0,719,8,
WAY,CTRL,CD,13,5,1,24,10,11,WAY_CTRL_CD_13_5_1_241011,5,1,29,18,24,10,12,29,447,0,0,0,0,0,6,81,0.05,0,0,719,8,
WAY,CTRL,CD,13,5,1,24,10,11,WAY_CTRL_CD_13_5_1_241011,5,1,29,19,24,10,12,29,447,0,0,0,0,0,6,86,0.05,0,0,719,8,
WAY,CTRL,CD,13,5,1,24,10,11,WAY_CTRL_CD_13_5_1_241011,5,1,29,20,24,10,12,29,448,0,0,0,0,0,7,91,0.05,0,0,719,8,
WAY,CTRL,CD,13,5,1,24,10,11,WAY_CTRL_CD_13_5_1_241011,5,1,29,21,24,10,12,29,448,0,0,0,0,0,7,96,0.05,0,0,719,8,
WAY,CTRL,CD,13,5,1,24,10,11,WAY_CTRL_CD_13_5_1_241011,5,1,29,22,24,10,12,29,448,0,0,0,0,0,7,100,0.05,0,0,719,8,
WAY,CTRL,CD,13,5,1,24,10,11,WAY_CTRL_CD_13_5_1_241011,5,1,29,23,24,10,12,29,449,0,0,0,0,0,8,105,0.05,0,0,719,8,
WAY,CTRL,CD,13,5,1,24,10,11,WAY_CTRL_CD_13_5_1_241011,5,1,29,24,24,10,12,29,449,0,0,0,0,0,8,110,0.05,0,0,719,8,
WAY,CTRL,CD,13,5,1,24,10,11,WAY_CTRL_CD_13_5_1_241011,5,1,29,25,24,10,12,29,449,0,0,0,0,0,8,115,0.05,0,0,719,8,
WAY,CTRL,CD,13,5,1,24,10,11,WAY_CTRL_CD_13_5_1_241011,5,1,29,26,24,10,12,30,449,0,0,0,0,0,8,120,0.05,0,0,719,8,
WAY,CTRL,CD,13,5,1,24,10,11,WAY_CTRL_CD_13_5_1_241011,5,1,29,27,24,10,12,30,450,0,0,0,0,0,9,124,0.05,0,0,719,8,a
WAY,CTRL,SD,13,6,1,24,10,11,WAY_CTRL_SD_13_6_1_241011,6,1,30,1,24,10,12,31,446,0,0,0,0,0,0,0,0,0,0,719,8,
WAY,CTRL,SD,13,6,1,24,10,11,WAY_CTRL_SD_13_6_1_241011,6,1,30,2,24,10,12,31,448,0,0,0,0,0,0,4,0,0,0,719,8,
WAY,CTRL,SD,13,6,1,24,10,11,WAY_CTRL_SD_13_6_1_241011,6,1,30,3,24,10,12,31,449,0,0,0,0,0,0,9,0,0,0,719,8,
WAY,CTRL,SD,13,6,1,24,10,11,WAY_CTRL_SD_13_6_1_241011,6,1,30,4,24,10,12,31,450,0,0,0,0,0,4,14,0.21,0,0,719,8,
WAY,CTRL,SD,13,6,1,24,10,11,WAY_CTRL_SD_13_6_1_241011,6,1,30,5,24,10,12,31,452,0,0,0,0,0,5,19,0.19,0,0,719,8,
WAY,CTRL,SD,13,6,1,24,10,11,WAY_CTRL_SD_13_6_1_241011,6,1,30,6,24,10,12,31,452,0,0,0,0,0,5,24,0.16,0,0,719,8,
WAY,CTRL,SD,13,6,1,24,10,11,WAY_CTRL_SD_13_6_1_241011,6,1,30,7,24,10,12,31,453,0,0,0,0,0,6,28,0.15,0,0,719,8,
