"","plot_code","tree_tag","dbh","year","month","agC.1","agC.2","npp_day","NPPpertree_MgC_ha_yr"
"224","TAM-05",226,12.9,2006,1,0.0402749483490569,0.0402749483490569,0,0
"225","TAM-05",227,38.1,2006,1,0.287435710833199,0.334843030762288,0.000129883068298875,0.0474073199290895
"226","TAM-05",228,19,2006,1,0.0761319510300043,0.0777603958856709,4.46149275525119e-06,0.00162844485566668
"227","TAM-05",229,21.8,2006,1,0.0997537702990946,0.0997537702990946,0,0
"228","TAM-05",230,18.45,2006,1,0.0663430923297151,0.0667041425058065,9.89178564633954e-07,0.000361050176091393
"229","TAM-05",231,11.4,2006,1,0.0290351204012419,0.0290351204012419,0,0
"230","TAM-05",232,22.8,2006,1,0.197762559086316,0.197762559086316,0,0
"231","TAM-05",232.1,10.3,2006,1,0.0127756738385376,0.0127756738385376,0,0
"232","TAM-05",232.2,11.7,2006,1,0.0237056329585824,0.0249697144944625,3.46323708460297e-06,0.00126408153588008
"233","TAM-05",233,35.9,2006,1,0.310741309008864,0.321394527252216,2.91868992968552e-05,0.0106532182433521
"234","TAM-05",235,25.8,2006,1,0.110765122264587,0.121835045251173,3.03285561276322e-05,0.0110699229865858
"235","TAM-05",237,23,2006,1,0.113259209698267,0.116272626929269,8.25593761918478e-06,0.00301341723100244
"236","TAM-05",238,16.3,2006,1,0.0537489651481015,0.0544145806668156,1.82360416086055e-06,0.000665615518714101
"237","TAM-05",239,NA,2006,1,0.169083220552557,NA,NA,NA
"238","TAM-05",240,13.1,2006,1,0.0387042248907427,0.0387042248907427,0,0
"239","TAM-05",241,11.5,2006,1,0.0282219474853713,0.0282219474853713,0,0
"240","TAM-05",242,17.5,2006,1,0.0580270801656419,0.0622204870303135,1.14887859306071e-05,0.00419340686467159
"241","TAM-05",243,13.55,2006,1,0.0268530290534199,0.0274575811248637,1.65630704505154e-06,0.00060455207144381
"242","TAM-05",244,18.6,2006,1,0.105126274105323,0.107424048291226,6.29527174220062e-06,0.00229777418590323
"243","TAM-05",245,13.7,2006,1,0.0481003881102337,0.0502782459590653,5.96673383241527e-06,0.00217785784883157
"244","TAM-05",247,13.8,2006,1,0.0657676756105607,0.0667312917218562,2.64004414053547e-06,0.000963616111295446
"245","TAM-05",248,17.35,2006,1,0.0504720626591458,0.0538308761402095,9.20222871524293e-06,0.00335881348106367
"246","TAM-05",249,29.6,2006,1,0.301159610437503,0.307358273574442,1.69826387313396e-05,0.00619866313693895
"247","TAM-05",250,28.8,2006,1,0.29259066396337,0.296697149393341,1.12506450136205e-05,0.0041064854299715
"248","TAM-05",250.1,12.6,2006,1,0.0188527674494004,0.0194658257041285,1.67961165678947e-06,0.000613058254728155
"249","TAM-05",252,18.7,2006,1,0.0545292101426754,0.0601828036068431,1.54892971621033e-05,0.00565359346416769
"250","TAM-05",252.1,11.5,2006,1,0.0173321532919372,0.0173321532919372,0,0
"251","TAM-05",252.2,12.5,2006,1,0.0142722241669432,0.016862268628241,7.09601222273374e-06,0.00259004446129781
"252","TAM-05",253,13.8,2006,1,0.0350344335687539,0.0350344335687539,0,0
"253","TAM-05",255,19.9,2006,1,0.140637612074948,0.14206178134323,3.90183361173336e-06,0.00142416926828268
"254","TAM-05",256,13.1,2006,1,0.0271609090320899,0.0280096364340901,2.32528055342543e-06,0.000848727402000281
"255","TAM-05",258,27.95,2006,1,0.182450213431299,0.196971521756283,3.97844063698208e-05,0.0145213083249846
"256","TAM-05",259,31.6,2006,1,0.284379178448252,0.289856661220678,1.5006802116237e-05,0.00547748277242649
"257","TAM-05",261,10.55,2006,1,0.00981918271030702,0.0101044710023479,7.81611759016065e-07,0.000285288292040864
"258","TAM-05",262,16.5,2006,1,0.0396185528546881,0.0396185528546881,0,0
"259","TAM-05",263,20.2,2006,1,0.0719889265061383,0.0719889265061383,0,0
"260","TAM-05",263.1,10.7,2006,1,0.0231320559268538,0.0240216696876688,2.43729797483577e-06,0.000889613760815058
"261","TAM-05",263.2,9.4,2006,1,0.0130260690520025,0.0133077056472996,7.71607110402961e-07,0.000281636595297081
"262","TAM-05",264,35.7,2006,1,0.250123853331374,0.258748183726027,2.36283024511048e-05,0.00862433039465327
"263","TAM-05",266,12.9,2006,1,0.0461444693820211,0.0468682931510139,1.98307881915858e-06,0.000723823768992882
"264","TAM-05",268,10.7,2006,1,0.0079856951372233,0.0079856951372233,0,0
